Gene = Mphosph9
index = 691
Annotated 5SS: [  187  3099  7128 12600 15268 21020 23799 29351 30418 35653 37127 41596
 42504 44339 60934 62656 65084 66051 67038 68005 69027]
Annotated 3SS: [ 2834  6973 12075 15140 20925 23694 28892 30261 35564 36910 41547 42438
 44236 60798 62476 64936 65929 66936 67756 68957 72853]
SMsplice 5SS: [  187  7128 11891 12154 12600 15268 21020 23799 30418 35653 37127 41596
 42504 44339 48727 58560 60934 65084 65743 66051 67038 68005 69027 72961
 73977]
SMsplice 3SS: [ 7017 11760 12075 12510 15140 20925 23651 30261 35564 36910 41547 42438
 44236 48601 58444 60798 64936 65643 65929 66936 67756 68957 72853 73850
 75102]
top_k =  500
Partition function (log Z): -3.7786621715944984

Sorted 5' Splice Sites (High to Low Probability):
Position 21020: 0.9999999999999952
Position 7128: 0.9985508023643415
Position 30418: 0.9981509912565618
Position 44339: 0.9957442246667773
Position 35653: 0.9864211485214628
Position 11891: 0.9680438003729356
Position 23799: 0.9522299436150833
Position 37127: 0.9438473626887147
Position 187: 0.9409592453724541
Position 12600: 0.8976977974335227
Position 12154: 0.8828387554135649
Position 41596: 0.7952221628522071
Position 15268: 0.7371324635467594
Position 42504: 0.645424900360553
Position 48727: 0.6240222748897793
Position 3099: 0.36198000306149825
Position 15688: 0.26924363715500743
Position 17157: 0.26923187359328865
Position 425: 0.2306372518774328
Position 989: 0.23027740779593825
Position 44164: 0.20903450939218804
Position 38448: 0.17839517868227453
Position 29284: 0.16528110213842465
Position 2953: 0.15493578936553054
Position 42911: 0.1341679280173614
Position 41635: 0.12738854760732668
Position 4393: 0.12718297107035992
Position 34384: 0.11591389771895534
Position 713: 0.112958463724764
Position 15272: 0.11086863988458379
Position 37844: 0.10924104312664366
Position 14393: 0.10848153900884092
Position 42892: 0.10482702668417036
Position 41277: 0.10365833091928082
Position 2985: 0.09098639525665413
Position 17161: 0.0677498782375086
Position 27423: 0.06489172674698203
Position 12158: 0.06320785590609895
Position 40325: 0.060404337720710646
Position 39291: 0.058415300675921183
Position 919: 0.05774805739630852
Position 31106: 0.05737164006779673
Position 27869: 0.05396775933034242
Position 21648: 0.04521481651818472
