Gene = Dkk2
index = 335
Annotated 5SS: [  963 88643 89833]
Annotated 3SS: [88491 89676 92577]
SMsplice 5SS: [  385   963 27780 46881 47149 68716 72660 88160 88643 89833]
SMsplice 3SS: [  705 27612 46797 46985 68606 72498 87980 88491 89676 92577]
top_k =  500
Partition function (log Z): -60.31952713547911

Sorted 5' Splice Sites (High to Low Probability):
Position 963: 0.8859506483712617
Position 385: 0.6825869277791047
Position 3976: 0.09326052711516362
Position 5866: 0.058681737751490506
Position 8906: 0.03925145806389381
Position 5561: 0.03769663611541539
Position 145: 0.037045158974352344
Position 5342: 0.027833664654627846
Position 224: 0.023277984535618596
Position 4202: 0.023056180778205475
Position 100: 0.019203539470646236
Position 5511: 0.01854973923616783
Position 337: 0.01744119806002189
Position 5765: 0.015152342128274715
Position 937: 0.013232749524413657
Position 330: 0.011215844103819017
Position 153: 0.009647963436018911
Position 4182: 0.007819517319277988
Position 140: 0.007144488857113666
Position 528: 0.005674771736929203
Position 515: 0.005537662788332857
Position 539: 0.004982052845355438
Position 798: 0.004467764182619942
Position 6328: 0.004380100825759967
Position 3189: 0.003950949215951796
Position 544: 0.00345652659363985
Position 6445: 0.00312074241242415
Position 1074: 0.002606834807240002
Position 1002: 0.0024614236410557596
Position 627: 0.0021119488898665903
Position 4074: 0.0015000340856084716
Position 94: 0.0013361816741961905
Position 609: 0.001327746277444893
Position 63: 0.001175517557089502
Position 1721: 0.001060094260090897
Position 649: 0.0009279975145347479
Position 430: 0.0008788269914475652
Position 4034: 0.0007258118652530916
Position 3936: 0.0006912714587684146
Position 3398: 0.0005600996887787273
Position 1127: 0.0005398637992022292
Position 216: 0.0005275215912512267
Position 4124: 0.00040437388181320137
Position 5023: 0.0003874709893025893
Position 53: 0.00033981871462400394
Position 369: 0.0003216094476912792
Position 584: 0.0003138852362242992
Position 447: 0.0002932575489614336
Position 574: 0.000237591913092426
Position 5302: 0.0002173451612908271
Position 213: 0.00020647077275799447
Position 807: 0.00016518883366856572
Position 591: 0.0001236546847107998
Position 61: 7.928004197265446e-05
Position 593: 7.30854035126929e-05
Position 3254: 7.069436932263579e-05
Position 623: 3.9171531525605954e-05
Position 1644: 3.069253370479556e-05
Position 3211: 2.808673778060131e-05
Position 621: 2.4580647267917895e-05
Position 176: 2.1790859825585984e-05
Position 1710: 2.080348590960682e-05
Position 471: 9.205349685218767e-06
Position 759: 3.512443921668008e-06
Position 857: 7.679263553512531e-07
Position 887: 5.064469106222483e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 705: 0.7352752225987494
Position 8629: 0.2514138906357673
Position 5720: 0.1511753872257029
Position 15910: 0.12960080431358129
Position 3818: 0.0974784481808541
Position 5231: 0.09681257283396695
Position 4024: 0.08363007091479784
Position 9594: 0.08230340068163494
Position 6500: 0.06768557208790489
Position 5377: 0.04229770406059114
Position 5940: 0.04044972922749364
Position 5119: 0.03333529248134203
Position 3780: 0.02238714941826796
Position 7499: 0.016994684762370336
Position 11798: 0.015511004872786687
Position 867: 0.015064701256915359
Position 7467: 0.014905846785199637
Position 9418: 0.014205857534919058
Position 4910: 0.012249270414452054
Position 6104: 0.011749314916460295
Position 11142: 0.0115698687420325
Position 4001: 0.01122939655520449
Position 8736: 0.010720799750432828
Position 6516: 0.009498351889587014
Position 8464: 0.00773495534795497
Position 2728: 0.007630399492722761
Position 5096: 0.006338446036835845
Position 6327: 0.006212259294741807
Position 3096: 0.004859117561591494
Position 9566: 0.004284049970830871
Position 1029: 0.003980325444326952
Position 8791: 0.003979966701129931
Position 9019: 0.003967376432641989
Position 9478: 0.003645210012703538
Position 493: 0.0034155401681085413
Position 4790: 0.003305636756067612
Position 3631: 0.003261915760278759
Position 3451: 0.0031232901696157155
Position 3970: 0.0027729885868356748
Position 3666: 0.0023595964558155843
Position 4547: 0.0021418710007166087
Position 1281: 0.0020963228701450444
Position 3952: 0.0019888819479471336
Position 764: 0.0019457048941465894
Position 3257: 0.0019246665845802152
Position 857: 0.0017759816098345948
Position 906: 0.0017707278155043933
Position 2989: 0.00160016127958703
Position 1980: 0.0013777287572457873
Position 1556: 0.0011590341268390447
Position 4925: 0.0011490333093676828
Position 5357: 0.001065528896881334
Position 740: 0.0010255938803825414
Position 4028: 0.0009822586939225917
Position 3145: 0.0009081440678313988
Position 1253: 0.0007579809321183183
Position 2606: 0.0007449150366623358
Position 3076: 0.0006749770201307582
Position 2574: 0.0006594310936715058
Position 5279: 0.0006463667901768315
Position 2583: 0.0006134736599029611
Position 1604: 0.0005721107145092553
Position 4930: 0.0004998184587598335
Position 1949: 0.0004970763069444678
