Gene = 2310009A05Rik
index = 32
Annotated 5SS: [148]
Annotated 3SS: [2713]
SMsplice 5SS: [148]
SMsplice 3SS: [2713]
top_k =  500
Partition function (log Z): -8.510476659606674

Sorted 5' Splice Sites (High to Low Probability):
Position 148: 0.8891391901252712
Position 26: 0.047235737023507
Position 1933: 0.04135742090790608
Position 195: 0.034705770767302
Position 250: 0.01657895497316349
Position 2082: 0.007198291995478086
Position 1608: 0.0068297819689571325
Position 204: 0.003978092430568852
Position 239: 0.00365305028369678
Position 959: 0.0026090918404363603
Position 723: 0.0017046824121073583
Position 639: 0.0014704896299957374
Position 1989: 0.001425753415342124
Position 30: 0.0014024291653198034
Position 232: 0.001283371847830728
Position 224: 0.0010162763417481402
Position 2390: 0.0006104033855150356
Position 272: 0.000556170354170103
Position 1418: 0.00047104719855149815
Position 1972: 0.0003690556496503268
Position 2429: 0.0003307168669423004
Position 1413: 0.0003165484699246666
Position 1530: 0.0002975498254207631
Position 18: 0.0002940678444381778
Position 1645: 0.0002661993974585814
Position 635: 0.00020024110699972143
Position 1509: 0.00018654148316757542
Position 1943: 0.00015398227778169662
Position 657: 0.00012554679291601942
Position 2581: 0.00012305578303633478
Position 1859: 0.00010465056161613032
Position 804: 9.883135391660417e-05
Position 797: 9.379391309376346e-05
Position 2338: 8.548431225917023e-05
Position 2911: 7.342559527718342e-05
Position 1659: 6.934405242383882e-05
Position 887: 6.122658207497477e-05
Position 470: 5.716039799020273e-05
Position 1574: 4.8418740589781195e-05
Position 1295: 4.140876105944209e-05
Position 2123: 3.840591696276956e-05
Position 1032: 3.700923352849741e-05
Position 1219: 3.5690544080231076e-05
Position 169: 2.917707469681627e-05
Position 1642: 2.749594085394228e-05
Position 1144: 2.631467683645656e-05
Position 1334: 2.564177270570025e-05
Position 1070: 2.4789603628156207e-05
Position 1612: 2.2615934885791123e-05
Position 56: 4.3411937598958714e-07
Position 385: 1.1332640677401927e-07
Position 436: 1.0700528028732407e-07
Position 371: 5.482032758003071e-08
Position 421: 3.9907571430499454e-08
Position 54: 3.6731388896743694e-08
Position 961: 1.4496187527619048e-08
Position 713: 3.846415542599043e-09
Position 568: 2.7701572554716155e-09
Position 579: 2.135922158655183e-09
Position 536: 1.846213409678736e-09
Position 977: 1.160143317755784e-09
Position 513: 8.722565451606392e-10
Position 963: 5.329646525078417e-10
Position 899: 1.7694363911604444e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.778664322464806
Position 1845: 0.07896385853750752
Position 1070: 0.07100692650544412
Position 1449: 0.018137168983640106
Position 995: 0.014946227752914142
Position 492: 0.01447386810858155
Position 2719: 0.01434108681324465
Position 1858: 0.013973371760527513
Position 690: 0.012636186337115003
Position 2148: 0.004658839548133528
Position 2885: 0.0033205743147311623
Position 747: 0.003278948615293154
Position 1207: 0.0032732942720773445
Position 1882: 0.003240570504425727
Position 539: 0.002708138217370191
Position 1375: 0.0025491102747876816
Position 388: 0.0023677291030517736
Position 1901: 0.002163032173121277
Position 123: 0.001870179809561426
Position 2498: 0.0016517147167385917
Position 1574: 0.0015147591333263923
Position 2232: 0.0014395834516921387
Position 1920: 0.0011358672803486692
Position 1123: 0.000918053458085124
Position 2599: 0.0008859992947187467
Position 265: 0.0007945287083566568
Position 371: 0.0007613866730686788
Position 2297: 0.0007394865277905082
Position 2249: 0.0007050416438768469
Position 2746: 0.0006627698786874761
Position 814: 0.000558579594822629
Position 1244: 0.0005446318110283253
Position 871: 0.0005311705218921704
Position 1222: 0.0004026377655823514
Position 2466: 0.0003962635261893489
Position 2751: 0.00034878039718020325
Position 2277: 0.00033708572681109405
Position 2862: 0.00029153701752220143
Position 2123: 0.00028451716230133565
Position 2761: 0.0002817970358223371
Position 924: 0.00028075588697674904
Position 1451: 0.0002800452931406986
Position 1751: 0.0002793788601619276
Position 1007: 0.00025560511771881934
Position 1126: 0.0002504855986795614
Position 1503: 0.00023732978173456436
Position 1203: 0.00023165284192889357
Position 729: 0.00022644174607795633
Position 1725: 0.0002011629344826898
Position 500: 0.000186450520933208
Position 844: 0.00017581681793373937
Position 892: 0.00016840646731700862
Position 2178: 0.00013996369720144453
Position 1925: 0.00013466720044036314
Position 1527: 0.00012513984725533972
Position 1592: 0.00010841448216555132
