Gene = Eif3k
index = 370
Annotated 5SS: [ 141 1371 3945 4614 7212 7666 9283]
Annotated 3SS: [ 1271  3823  4538  7144  7587  9156 10375]
SMsplice 5SS: [ 141 1371 6726 7212 7666 9283]
SMsplice 3SS: [ 1271  6635  7144  7587  9156 10375]
top_k =  500
Partition function (log Z): 0.35925493976058154

Sorted 5' Splice Sites (High to Low Probability):
Position 7666: 0.9246439064913557
Position 7212: 0.9239511683593953
Position 1371: 0.9138512622713945
Position 9283: 0.9037582137985511
Position 6726: 0.5689869373099042
Position 141: 0.5501555403815774
Position 131: 0.2998472165668366
Position 3945: 0.289489949334018
Position 4614: 0.21342988133591176
Position 3925: 0.1856981058355994
Position 8438: 0.13503457445203104
Position 1496: 0.08346788531465166
Position 3983: 0.074864395046469
Position 601: 0.07239642911292658
Position 112: 0.053315514474505964
Position 3919: 0.040860715634702255
Position 2875: 0.028499187528594233
Position 7706: 0.02593802698059471
Position 635: 0.021202700207641544
Position 7687: 0.017039958937152936
Position 3824: 0.016076293660462686
Position 4333: 0.015900940884495892
Position 9785: 0.014745691958020907
Position 8393: 0.014519035983577943
Position 120: 0.012389216741762863
Position 8653: 0.011443590189178697
Position 9637: 0.010275063548744275
Position 562: 0.00789276582844669
Position 858: 0.007836319140930827
Position 492: 0.007412595085637171
Position 497: 0.007394427419779622
Position 385: 0.00646859609234156
Position 1142: 0.005922223451789383
Position 9989: 0.005294517424058552
Position 8404: 0.005075530515969342
Position 7676: 0.004831864410621792
Position 6734: 0.004279686470928324
Position 2871: 0.0030840784513752966
Position 6803: 0.002813483049203617
Position 6973: 0.0022639055664127115
Position 250: 0.001957528500924898
Position 7786: 0.00166404559918905
Position 3620: 0.0014543075796224704
Position 299: 0.0013812054300516015
Position 7216: 0.0013187464797220737
Position 240: 0.0012859828357224485
Position 6739: 0.0012796022697465989
Position 10012: 0.0012464883634450573
Position 3553: 0.001106949613344761
Position 8330: 0.0010544964232866473
Position 802: 0.0009442066669822755
Position 180: 0.0009144941251952924
Position 2245: 0.0008838879156297879
Position 539: 0.0008797692682858353
Position 2076: 0.0008489662775840097
Position 5898: 0.0008445700503515713
Position 4091: 0.0007579123537778986
Position 9216: 0.0006179166577823852
Position 2582: 0.0006014415801377402
Position 404: 0.0005934925425227129
Position 507: 0.0005589559164344372
Position 9327: 0.000511598090303284
Position 10284: 0.0004780051496739569
Position 9307: 0.0004750854910587301
Position 2133: 0.000463882329687349
Position 76: 0.0004618366235698791
Position 3603: 0.000456433626550365
