Gene = Uspl1
index = 1172
Annotated 5SS: [  247  3317  3914  9881 14199 17330 19835 25241]
Annotated 3SS: [ 3147  3784  9279 14084 17199 19708 25082 28791]
SMsplice 5SS: [  247  3914 14199 17330 19835 25241 28474 28963]
SMsplice 3SS: [ 3784 14084 17199 19708 25082 28346 28791 29462]
top_k =  500
Partition function (log Z): 9.775056135397325

Sorted 5' Splice Sites (High to Low Probability):
Position 17330: 0.9999999999999973
Position 3914: 0.9999805271856665
Position 14199: 0.9825157309891227
Position 19835: 0.9519028605761616
Position 28963: 0.8909925547288607
Position 247: 0.8549401025981672
Position 25241: 0.5569755769993658
Position 1102: 0.5468251139048051
Position 28474: 0.47564459184232655
Position 25186: 0.4347703447042342
Position 7294: 0.40551338036292794
Position 28503: 0.36378054341077
Position 845: 0.32915429789876155
Position 6397: 0.3245799856096438
Position 16133: 0.2842079799922978
Position 29615: 0.2371476778317326
Position 20967: 0.19445765135114357
Position 3304: 0.19180696176830636
Position 3317: 0.1825465864096013
Position 1215: 0.17998518169089303
Position 3257: 0.1683255854412048
Position 8852: 0.1551090483362106
Position 25758: 0.1462139777767154
Position 16668: 0.14527333701192896
Position 3246: 0.14445115414172802
Position 3275: 0.14362210279171497
Position 29548: 0.11891398378003085
Position 7977: 0.11067426538216145
Position 26083: 0.09608835004007796
Position 16360: 0.09316214990750483
Position 1880: 0.07019961658814232
Position 1814: 0.06622495827899959
Position 2762: 0.0651531642731843
Position 21571: 0.0643942138110658
Position 18127: 0.06393742113025659
Position 6356: 0.04778870300308395
Position 27213: 0.04581742621687497
Position 9467: 0.04493639372150237
Position 12891: 0.04406950564108265
Position 16581: 0.04092581486775108
Position 20910: 0.04041035150477717
Position 821: 0.03823688556920937
Position 29370: 0.0375127128375314
Position 6654: 0.034958756380086074
Position 21961: 0.03408037828434742
Position 28902: 0.030783007534968175
Position 26683: 0.02897054057805793
Position 19404: 0.025976961967221643
Position 22146: 0.025889497768081582
Position 19385: 0.024107494398725924
Position 29247: 0.023437794915316133
Position 9353: 0.023187326710782726
Position 20374: 0.02316835126377245
Position 171: 0.022619141789326194
Position 26077: 0.02239354008613066
Position 27447: 0.020230929960758415
Position 508: 0.01752221832509613
Position 16555: 0.017388797935771937
Position 21269: 0.01640892684134843
Position 1632: 0.013810913743728604
Position 475: 0.013610011278422091
Position 6421: 0.01293050641112046
Position 15375: 0.011708518849109107
Position 29739: 0.011254790337509176
Position 15090: 0.011108381519818813
Position 305: 0.011098025090684447
Position 217: 0.010109424987739878
Position 154: 0.009747329781834735
Position 841: 0.009690843224913426
Position 2068: 0.009079866651515837
Position 22114: 0.008148469010815517
Position 4879: 0.007340913094866879
Position 334: 0.007252581558059564
Position 15051: 0.007252257645711947
Position 5067: 0.006471099588302858
Position 5017: 0.006440652235991991
Position 22310: 0.006097304882433736
Position 6647: 0.0059744956070148635
Position 570: 0.00549083155303186
Position 15910: 0.005201830271061605
Position 30223: 0.005102843542680571
Position 2398: 0.004917707296816448
Position 25182: 0.00488546640782519
Position 14237: 0.004151105045281194
Position 413: 0.0040673066872755
Position 28250: 0.00355913546750298
Position 20863: 0.003452284210452141
Position 15097: 0.0031171822431381125
Position 3530: 0.0029296729128623217
Position 26123: 0.0023017832758212746
Position 29190: 0.002238024251704094
Position 360: 0.002167607241108198
Position 6733: 0.002105124496795391
Position 179: 0.0020807277930617847
Position 29353: 0.002003759888899419
Position 27970: 0.001665984377747753
Position 398: 0.0015283273115375214
Position 20593: 0.0014339485391375532
Position 3353: 0.0013043839433314781
Position 835: 0.001227978605052135
Position 4519: 0.0011617313487595402
Position 5406: 0.0011036913645069782
Position 373: 0.0010908879511846734
Position 4904: 0.0009223998712089493
Position 928: 0.0006501988411929912
Position 351: 0.0006304299590394435
Position 886: 0.0005481109049933047
Position 259: 0.0004905655233088237
Position 592: 0.000489835558374105
Position 27422: 0.0004883981252224465
Position 696: 0.0004489351591958769
Position 29253: 0.00044860230329110624
Position 1820: 0.00044328793250066626
Position 392: 0.0004163644918092381
Position 1307: 0.0004124615603450293
Position 29391: 0.0003939092890246715
Position 3323: 0.0003837315990484601
Position 25762: 0.00037795822689261485
Position 234: 0.00036230119614902556
Position 2503: 0.0003437822967795175
Position 72: 0.0003252196971518959
Position 2386: 0.00032148425543059066
Position 25453: 0.0002959387262487015
Position 210: 0.00029545517639770777
Position 832: 0.000283607896986166
Position 1831: 0.00027708560637019504
Position 345: 0.00025899340179527663
Position 1739: 0.00024547409201260996
Position 275: 0.00017018256535021746
Position 25583: 0.00013448093457541275
Position 580: 9.145745057419899e-05
Position 857: 4.8104611650703955e-05
Position 790: 4.346924590043545e-05
Position 104: 3.866337712223314e-05
Position 29285: 3.5340279542107436e-05
Position 142: 2.818250967331656e-05
Position 674: 2.668550920156684e-05
Position 544: 2.188912872996602e-05
Position 296: 1.9411052310821765e-05
Position 717: 1.7122465252995245e-05
Position 204: 1.621738393802529e-05
Position 702: 1.0205566974331502e-05
Position 3919: 9.915710374439005e-06
Position 4533: 8.440720736386468e-06
Position 621: 7.701248913468496e-06
Position 4523: 7.070887386483299e-06
Position 1063: 5.971668104540861e-06
Position 1032: 5.650975910021506e-06
Position 3900: 3.5745940786490334e-06
Position 1106: 2.8996980413003964e-06
Position 436: 1.8448169989841355e-06
Position 262: 1.574827640407978e-06
Position 63: 1.2066071314035614e-06
Position 165: 1.174869277128998e-06
Position 4614: 1.1543487099116303e-06
Position 4875: 8.477739053839659e-07
Position 28: 4.079342867703428e-07
Position 61: 3.8946928042106176e-07
Position 309: 1.4125282451649454e-07
Position 158: 1.3639955098407686e-07
Position 128: 7.664683413279918e-08
Position 67: 4.4391969163155405e-08
Position 312: 3.623999595283008e-08
Position 440: 1.0888742506016246e-08
Position 384: 8.31946815252438e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3784: 0.9987268311149288
Position 25082: 0.9965751627543231
Position 14084: 0.9866668360344042
Position 17199: 0.9637848279445377
Position 28791: 0.9595394537811609
Position 19708: 0.9272213254192164
Position 3147: 0.8202797948656393
Position 29462: 0.6224375019214131
Position 1007: 0.4576035500501037
Position 7158: 0.3745113730836359
Position 28411: 0.3099330492933353
Position 28390: 0.30073135729991174
Position 16028: 0.28853303313943457
Position 789: 0.26831673324320165
Position 29729: 0.2309446713712082
Position 29189: 0.22975880726398343
Position 28346: 0.22596104488475727
Position 6245: 0.19338261282014843
Position 6299: 0.13647280916741808
Position 16495: 0.13239733707688014
Position 976: 0.12308868150877403
Position 25943: 0.12243219746717618
Position 25502: 0.12016853427255691
Position 1728: 0.11698025741523287
Position 8745: 0.1038242550270808
Position 20850: 0.09747182150655417
Position 924: 0.09322099331185396
Position 16291: 0.07806768974386283
Position 7798: 0.07268032539743727
Position 30473: 0.07180964832846111
Position 16477: 0.07119061273857177
Position 20753: 0.06702602195259129
Position 20767: 0.05991694879313329
Position 8741: 0.0512847933091298
Position 30630: 0.047294321771953376
Position 12695: 0.04406950564108264
Position 29766: 0.04307639393400588
Position 21448: 0.04061731921903951
Position 22004: 0.04013527166133085
Position 9279: 0.03760929201789214
Position 17156: 0.03534374480247904
Position 6480: 0.03513307028772878
Position 2645: 0.03456206160896093
Position 511: 0.03297694281361086
Position 6223: 0.03236756788982338
Position 17961: 0.0320540450795911
Position 29971: 0.031206543695891004
Position 9334: 0.030514428414392978
Position 30797: 0.029150696204848295
Position 26581: 0.028970540578057938
Position 7211: 0.025417233021776627
Position 27077: 0.024691436195861366
Position 21464: 0.023679980989617908
Position 962: 0.023095020575324744
Position 7867: 0.021886506796154077
Position 14961: 0.021477821408668878
Position 27280: 0.020719328085980857
Position 21947: 0.02054677009502649
Position 29052: 0.020290783950951113
Position 30491: 0.019278509466394835
Position 27100: 0.019118218960789805
Position 25575: 0.018834408866740933
Position 1436: 0.017952915638484095
