Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  500
Partition function (log Z): -2.1141268546440166

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.9795371439213937
Position 76: 0.8130918416478022
Position 1496: 0.7980887058046813
Position 877: 0.42445913993287687
Position 847: 0.2515400551031677
Position 2560: 0.13153787879171405
Position 1092: 0.11106058269741544
Position 2683: 0.036851175937888385
Position 2597: 0.034587129699009456
Position 317: 0.031293853712584765
Position 996: 0.021650250911282476
Position 333: 0.012675754587165296
Position 923: 0.011727618213890583
Position 112: 0.011468430557251115
Position 2217: 0.009979829971898354
Position 771: 0.009544030394623702
Position 158: 0.008740849120122414
Position 701: 0.008150305902266715
Position 1439: 0.007692691847918338
Position 39: 0.007039980551349358
Position 265: 0.006751807432053869
Position 1421: 0.005335159145313109
Position 2957: 0.004903030884988255
Position 560: 0.004285633017964343
Position 208: 0.004244548934619842
Position 296: 0.0038515146729278292
Position 610: 0.0035501242077647568
Position 178: 0.003009141493449075
Position 341: 0.002942865806824467
Position 2688: 0.002523150265595321
Position 2574: 0.002327908053211278
Position 1466: 0.0019267003511330375
Position 2109: 0.0014857026425553024
Position 1802: 0.0014698413449504577
Position 339: 0.0014359439468332265
Position 80: 0.0014199564022765036
Position 477: 0.0013835091187455496
Position 508: 0.0013749534491957279
Position 1347: 0.0013221009209966918
Position 2312: 0.001318199367405867
Position 2303: 0.0012360720290745335
Position 2935: 0.0010363476508298093
Position 1946: 0.0008789310827927456
Position 1329: 0.0006280911942895878
Position 602: 0.0006162516328106575
Position 2102: 0.0005573199582849139
Position 1885: 0.0005557595675800023
Position 942: 0.0005183143616596556
Position 2704: 0.000514714470516598
Position 2308: 0.0004827500277504162
Position 224: 0.0004470080307277611
Position 1080: 0.00041256726913577814
Position 2551: 0.00037700175139869876
Position 550: 0.0003757239084510591
Position 1500: 0.0003687551942488611
Position 152: 0.0002810385780269636
Position 862: 0.0002296068042486791
Position 2095: 0.00022537526029472186
Position 1286: 0.00018917384239655767
Position 162: 0.00017556571703185786
Position 506: 0.00016708626178920315
Position 259: 0.00013215982547643243
Position 728: 0.00011875474057854076
Position 1110: 9.437035979226702e-05
Position 648: 8.102560370574161e-05
Position 1657: 4.755789188922416e-05
Position 1985: 4.237843318202849e-05
Position 598: 3.995056072230945e-05
Position 537: 3.86330622697766e-05
Position 1484: 3.7801871225898275e-05
Position 1487: 3.7565793150708465e-05
Position 4: 2.8136474840126555e-05
Position 236: 2.6565496028616213e-05
Position 890: 2.319710059814293e-05
Position 564: 2.2323547502282355e-05
Position 234: 1.6306562141152857e-05
Position 583: 1.187317151655727e-05
Position 210: 1.1390502525367264e-05
Position 542: 1.1345545847259129e-05
Position 881: 1.0762300610691682e-05
Position 892: 1.0713590449231265e-05
Position 523: 7.674628189538954e-06
Position 638: 6.179225771212922e-06
Position 671: 4.128203062052766e-06
Position 616: 3.630085149436145e-06
Position 386: 2.1242651196361115e-06
Position 2568: 6.57408617471003e-07
Position 972: 1.7391726338982797e-08
Position 1125: 1.3191276833768872e-08
Position 1203: 1.220368815710486e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2453: 0.8728795396381017
Position 770: 0.725665487561809
Position 437: 0.6489590292539928
Position 1320: 0.520961540628291
Position 406: 0.21397343950837894
Position 1394: 0.20277767093603594
