Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  500
Partition function (log Z): 0.2667122247089333

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 0.999998960036146
Position 3298: 0.977906433389852
Position 20752: 0.967681286849096
Position 19047: 0.9546914388378656
Position 13488: 0.9220369169316304
Position 21400: 0.8880935506122131
Position 26320: 0.7314248808592733
Position 150: 0.7225569561137543
Position 18380: 0.542526741618981
Position 6355: 0.4659153114133503
Position 28119: 0.4528415895267768
Position 13653: 0.39304167799379636
Position 3669: 0.3187407425692879
Position 248: 0.24579170369491862
Position 3641: 0.1772050080879904
Position 22152: 0.17379144181162567
Position 7061: 0.15181275485269666
Position 6474: 0.1430030065960385
Position 16353: 0.10764872987130411
Position 11208: 0.09733617461283715
Position 4173: 0.08558805767026918
Position 4433: 0.0839783693535007
Position 1699: 0.06668346668558005
Position 1691: 0.06511359238690448
Position 15790: 0.05822504893738529
Position 14840: 0.056076441932723764
Position 7342: 0.05376954728138605
Position 3552: 0.05042606684686385
Position 19162: 0.04665933169122004
Position 14788: 0.043217966967992516
Position 7082: 0.04300191277845923
Position 2763: 0.04054239886739214
Position 17409: 0.04031457761981785
Position 5468: 0.028808300696374623
Position 275: 0.025542456687157593
Position 418: 0.023235007321144686
Position 20244: 0.02177356457594077
Position 10149: 0.01922007966015212
Position 19441: 0.018280423252222996
Position 6432: 0.01781684470773577
Position 28905: 0.016047778479265026
Position 4121: 0.015667609526735012
Position 8437: 0.014246973880220398
Position 2528: 0.013386298929146407
Position 18343: 0.0119013954814001
Position 20492: 0.010634861000129437
Position 15708: 0.010248949995600254
Position 19182: 0.00988292203491792
Position 14819: 0.009704210927762151
Position 1046: 0.009106020135177065
Position 8798: 0.009041637320551889
Position 4083: 0.008778246479728236
Position 19761: 0.00876595204067403
Position 2523: 0.008629441028220214
Position 1327: 0.008210119640212024
Position 6809: 0.007585420113356416
Position 8065: 0.006660688212367975
Position 2325: 0.0053612290738375935
Position 8324: 0.004891686933675872
Position 252: 0.004325487054892671
Position 4459: 0.004047628600942924
Position 6779: 0.0038488345670833358
Position 13080: 0.003426105819731142
Position 21549: 0.0031035452995570732
Position 18018: 0.0029719043559609483
Position 3688: 0.00291352416264429
Position 711: 0.002435802794061821
Position 174: 0.002087132045195907
Position 10202: 0.0018475277421078796
Position 826: 0.0017151827039242203
Position 3335: 0.001616031046771259
Position 2033: 0.0013545697621739463
Position 6132: 0.0011538790599921493
Position 432: 0.001142476350238658
Position 13925: 0.0010939070466490012
Position 674: 0.0010436991842737047
Position 2375: 0.000884779510261437
Position 943: 0.0007985462436525033
Position 9436: 0.0007961943743441766
Position 9804: 0.000720031471241924
Position 20595: 0.0006998222814804997
Position 21338: 0.0006488353577285772
Position 2330: 0.0006397480165828133
Position 197: 0.0005976729129224898
Position 2518: 0.0005708680679532147
Position 1789: 0.0005199803482065392
Position 830: 0.0005164118069287497
Position 947: 0.0005147376170174772
Position 3161: 0.0005128121196390778
Position 13782: 0.00044131450572116037
Position 493: 0.0004091143456424226
Position 553: 0.00037488559198890656
Position 2539: 0.0003667382454208538
Position 19264: 0.000339892633084807
Position 20781: 0.0003278357689117949
Position 9398: 0.00017532260003320918
Position 3702: 0.00013704551062915867
Position 21598: 9.078175894016795e-05
Position 3310: 8.29300609454086e-05
Position 3319: 5.7401053681459744e-05
Position 1361: 5.5519255194253467e-05
Position 339: 2.7734577886981133e-05
Position 1064: 2.7121507385030905e-05
Position 1026: 2.4761639030124835e-05
Position 377: 2.278091934153677e-05
Position 3323: 1.8120884058452484e-05
Position 3339: 1.6193580946619877e-05
Position 111: 8.44965162550884e-06
Position 19671: 6.31970421490005e-06
Position 522: 1.93863090842317e-06
Position 2023: 1.4776997202629456e-06
Position 234: 7.378828021289982e-07
Position 9350: 5.227771535695305e-07
Position 352: 3.194214764489525e-07
Position 299: 2.5571955250749606e-07
Position 422: 2.472716581657306e-07
Position 109: 2.2651199623617782e-07
Position 444: 1.6852391678266053e-07
Position 279: 1.5810157713253556e-07
Position 88: 1.3858630809634068e-07
Position 301: 9.845236582601768e-08
Position 45: 8.929952823979136e-08
Position 460: 6.044497148047909e-08
Position 309: 1.848640054026403e-08
Position 805: 6.125743898182333e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18923: 0.9990769047072465
