Gene = Ptma
index = 875
Annotated 5SS: [ 225 2519 2827 3079]
Annotated 3SS: [2446 2729 3004 3238]
SMsplice 5SS: [ 225 2519 2827 3079]
SMsplice 3SS: [2446 2729 3004 3238]
top_k =  500
Partition function (log Z): 7.318497861958715

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9953200050217716
Position 3079: 0.9815139525058995
Position 2519: 0.9568054739878303
Position 2827: 0.9455660903367386
Position 2131: 0.594875034819485
Position 1568: 0.17684043971752023
Position 1287: 0.0556695452283065
Position 2821: 0.04731101849341484
Position 3317: 0.02551302000102613
Position 2531: 0.02361543232733759
Position 1739: 0.01538878994851588
Position 845: 0.014046644341506818
Position 1603: 0.0072789637231361675
Position 1187: 0.006310546622513266
Position 2173: 0.005678429525573084
Position 1474: 0.004795965649983415
Position 794: 0.00473302250548872
Position 3090: 0.004405612044241943
Position 3061: 0.004297786141917075
Position 1837: 0.003938755107740826
Position 1903: 0.0025934699941648673
Position 2791: 0.002006610613337223
Position 3085: 0.0020014029533189617
Position 1478: 0.0019829260039438286
Position 1803: 0.0018849941994684555
Position 2523: 0.0017325018916204463
Position 3372: 0.0015845759863198686
Position 1865: 0.0015809642344378246
Position 2331: 0.0015618992312866212
Position 2632: 0.00111980385871046
Position 780: 0.0011024243887612863
Position 3005: 0.0010110703734980571
Position 2525: 0.0009547679463374262
Position 2196: 0.0009535071647398217
Position 3342: 0.0007033848094318145
Position 2204: 0.000699674725508218
Position 523: 0.0006567847916361554
Position 1234: 0.0006138198376189896
Position 1068: 0.0005710144588902812
Position 1335: 0.0005556806810491993
Position 2651: 0.0004908644858562872
Position 3358: 0.00048289060897191985
Position 3136: 0.0004467475497969927
Position 1926: 0.00043214871707886675
Position 2849: 0.00042906483405262346
Position 1372: 0.00040788772376065704
Position 775: 0.0003897091204821169
Position 1814: 0.00036305214152027124
Position 1826: 0.00034817156243580863
Position 2640: 0.00028325206686052385
Position 679: 0.0002597030371094012
Position 2769: 0.0002379276955044664
Position 1421: 0.0002375168110225225
Position 1711: 0.00022919243891067186
Position 2884: 0.00020705670726471384
Position 2553: 0.00019430188333367644
Position 255: 0.00017093541819174506
Position 2646: 0.00016116565636451383
Position 2243: 0.00014423047921772133
Position 1244: 0.0001388150165985979
Position 3781: 0.0001384302507258578
Position 998: 0.00013138982907966493
Position 266: 0.0001244852080048842
Position 1811: 0.00011856092323224914
Position 1302: 0.00011175270333995724
Position 3549: 0.00011035474511708765
Position 1344: 7.816822723049188e-05
Position 1910: 6.904160814605323e-05
Position 1280: 6.640318510140926e-05
Position 3361: 6.348020175469072e-05
Position 2635: 6.0038671322087496e-05
Position 3545: 5.858162808289997e-05
Position 119: 5.8488189597681704e-05
Position 3083: 5.8315986388648115e-05
Position 2581: 5.1984085418902355e-05
Position 1256: 4.9569933236331704e-05
Position 1871: 3.851873751142433e-05
Position 3593: 3.614005977629283e-05
Position 182: 3.2360941815326325e-05
Position 2831: 3.0461746900124436e-05
Position 3770: 2.8647726793430698e-05
Position 959: 2.807542466175762e-05
Position 1683: 2.7212443251175567e-05
Position 3811: 2.5368015692713427e-05
Position 1834: 2.210720845028014e-05
Position 1513: 1.8396453561996004e-05
Position 3122: 1.4689341261378586e-05
Position 1010: 8.849292384680889e-06
Position 1037: 7.3687506985987745e-06
Position 386: 7.202276641110135e-06
Position 2668: 6.548856481689556e-06
Position 708: 4.79816120140733e-06
Position 962: 3.9408399408640906e-06
Position 911: 3.8656260244646275e-06
Position 422: 3.7084875373260155e-06
Position 804: 2.9135194781447197e-06
Position 546: 2.668185126946015e-06
Position 2834: 2.494284572696495e-06
Position 1099: 2.4368318610758276e-06
Position 170: 2.338557618537474e-06
Position 973: 2.2753683272922774e-06
Position 455: 2.139330904923589e-06
Position 591: 2.005319862731304e-06
Position 864: 1.8948938747652118e-06
Position 837: 1.803268970088275e-06
Position 656: 1.704870019634441e-06
Position 2546: 1.5635963997132237e-06
Position 812: 1.3533003476540754e-06
Position 620: 1.2362384926176674e-06
Position 737: 9.70347874143667e-07
Position 293: 9.367990143081475e-07
Position 430: 9.030636326874965e-07
Position 849: 6.049831936427933e-07
Position 807: 6.001476435710242e-07
Position 512: 5.679010297134326e-07
Position 384: 4.853929432904808e-07
Position 3143: 4.714795221965092e-07
Position 290: 1.6413303671967517e-07
Position 2468: 8.962088231615502e-08
Position 605: 8.478874690633294e-08
Position 280: 6.707521775170454e-08
Position 618: 4.0200361157505646e-08
Position 607: 2.855387763822785e-08
Position 1042: 1.361375969585461e-08
Position 195: 8.222103497301911e-09
Position 39: 4.985183128000884e-10
Position 42: 4.1621680021013464e-10
Position 598: 2.8358984407511083e-10
Position 3248: 2.0707718235566371e-10
Position 31: 3.0468318814632494e-11
Position 666: 8.383721606852166e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2446: 0.9694932384853127
Position 2729: 0.9545108410345308
Position 3238: 0.8196276791932914
Position 3004: 0.7660840256534092
Position 1959: 0.2636262678939914
Position 2961: 0.19518745082216957
Position 2048: 0.17966256700811592
Position 1434: 0.15074005441885596
Position 1981: 0.13530812964142314
Position 3658: 0.0632992136058468
Position 3400: 0.060211640322974366
Position 1122: 0.05627307261245438
Position 3348: 0.04215833096507984
Position 1334: 0.02969883714965478
Position 2921: 0.02589073277760945
Position 1738: 0.022950678378198572
Position 2667: 0.013540941701076406
Position 2418: 0.012898315073779762
Position 1474: 0.00921682986403192
Position 670: 0.009211497251417252
Position 3590: 0.00865914493018554
Position 2711: 0.007637607909726281
Position 1058: 0.00736869158670784
Position 693: 0.0067842314890424514
Position 3220: 0.0065902256666360015
Position 2631: 0.0060818321255119824
Position 2753: 0.005974937724234598
Position 1520: 0.0045641416112393906
Position 3419: 0.004462405025917482
Position 3214: 0.0041416406405727895
Position 1938: 0.00395317894313917
Position 3881: 0.0036229013374827397
Position 2002: 0.0033722294126400515
Position 3009: 0.0032005405755633678
Position 2321: 0.0031881784164385168
Position 3199: 0.002950942929974162
Position 3193: 0.0027832029027549986
Position 1669: 0.0026648196012458536
Position 1438: 0.0025738879728928548
Position 3015: 0.0025559300276549444
Position 2250: 0.0022862628301667737
Position 1202: 0.0022580438335123012
Position 3262: 0.0019642032886506766
Position 1767: 0.001814568695369896
Position 2695: 0.0015953521139200238
Position 2900: 0.001481775874346226
Position 2738: 0.001453815119393909
Position 2968: 0.0013019850975250261
Position 3699: 0.001295547085598066
Position 3165: 0.0010734841336902372
Position 1247: 0.0009221560527051598
Position 3259: 0.0009094815077194015
Position 2074: 0.0008457161821589628
Position 2455: 0.0006249150564664837
Position 2071: 0.0005746030662618899
Position 3629: 0.0005461721313483294
Position 2576: 0.0005437356042618856
Position 953: 0.0005187525135661514
Position 1502: 0.000517397547412374
Position 2756: 0.0004931458446283384
Position 2381: 0.0004902376368032607
Position 3181: 0.00048522791146728464
Position 1856: 0.00048244011865593403
Position 2684: 0.0004767470353876272
Position 787: 0.00045574620266310373
Position 3375: 0.00044448964917966814
Position 334: 0.000427785706041453
Position 1899: 0.0004189271165873465
Position 843: 0.00041839608202402486
Position 2973: 0.00041625418559317436
Position 1316: 0.00040715558640801283
Position 3636: 0.0003996091653978785
Position 598: 0.00039426239704995643
Position 1446: 0.00038973426173871456
Position 773: 0.0003687094342700904
Position 1594: 0.0003527994278483459
Position 2697: 0.00030523207665563167
Position 1307: 0.00025837632768558894
Position 1527: 0.00025421726896107265
Position 2581: 0.00024009245137236938
Position 1286: 0.00022716331941219744
Position 1699: 0.00020239352500288596
Position 2643: 0.00020064948852929334
Position 354: 0.00019005519501140924
Position 2364: 0.0001870500074542871
Position 1342: 0.00018564069321922274
Position 1042: 0.00018480510429833173
Position 1817: 0.00017234244295179257
Position 2461: 0.0001713305519358477
Position 307: 0.00013847522201096028
Position 1350: 0.00012169259185065056
Position 1894: 0.00011262491359442929
Position 3265: 9.631592471515894e-05
Position 1355: 9.46564899315108e-05
Position 3727: 9.34941256897317e-05
Position 2280: 9.00519818656482e-05
Position 1301: 7.587839604507896e-05
Position 2768: 7.48587430601231e-05
Position 1460: 7.096616938406256e-05
Position 2374: 6.260303017628573e-05
Position 1850: 6.005953433217723e-05
Position 3268: 5.701483536381696e-05
Position 1808: 5.682743599459373e-05
Position 1386: 5.4667608180941206e-05
Position 1021: 5.417199226296091e-05
Position 3792: 5.0140940075307764e-05
Position 1280: 4.817183661794114e-05
Position 3012: 4.692695681766941e-05
Position 3597: 4.076452039826095e-05
Position 3702: 4.013882051521463e-05
Position 1747: 3.9955234637071884e-05
Position 3377: 3.916459404775384e-05
Position 3536: 3.7476117720781147e-05
Position 1796: 3.522288968766911e-05
Position 3383: 3.286337033728325e-05
Position 3150: 3.285171484674551e-05
Position 3770: 3.284210929833608e-05
Position 2790: 3.27224426188324e-05
Position 2772: 3.146601914862034e-05
Position 2102: 2.9664964149538662e-05
Position 1365: 2.9028045102921456e-05
Position 2253: 2.821684921856459e-05
Position 1414: 2.6798107943800132e-05
Position 2778: 2.6339567698817273e-05
Position 3022: 2.506813659631841e-05
Position 1703: 2.220849168675082e-05
Position 2874: 1.583105729112062e-05
Position 2848: 1.5350184948244264e-05
Position 1320: 1.3487712887497621e-05
Position 1388: 1.282590083846906e-05
Position 1133: 1.2665825098668064e-05
Position 3380: 1.1855787344584411e-05
Position 1204: 9.840847245899705e-06
Position 978: 9.79089806025904e-06
Position 2599: 9.252938257446497e-06
Position 3286: 8.965967383842865e-06
Position 2464: 8.132070540758997e-06
Position 396: 8.051009045716724e-06
Position 3057: 6.391097372043275e-06
Position 635: 5.802430367778876e-06
Position 900: 4.057789350141395e-06
Position 882: 2.6390867583537175e-06
Position 2813: 2.257103366423122e-06
Position 1139: 1.9857367188894235e-06
Position 640: 1.935515694715581e-06
Position 1017: 1.4270920406278342e-06
Position 656: 1.29744277250435e-06
Position 2676: 1.2623223467146048e-06
Position 529: 9.225892067465175e-07
Position 492: 9.095938966821966e-07
Position 3028: 8.923574796493262e-07
Position 3033: 7.396583970073779e-07
Position 849: 4.2801942693631093e-07
Position 1407: 3.650083787273238e-07
Position 437: 2.7907507903384524e-07
Position 907: 2.3697432640835785e-07
Position 605: 2.0869416135137365e-07
Position 990: 7.566113696168831e-08
Position 312: 3.6816351597817305e-08
Position 2199: 1.3974417222228651e-08
Position 485: 3.9322384133496826e-09
Position 981: 3.7109685464877915e-09
Position 407: 4.2200733306105905e-12
