Gene = 1700017B05Rik
index = 11
Annotated 5SS: [ 184 6227]
Annotated 3SS: [3471 8282]
SMsplice 5SS: [ 184 6227]
SMsplice 3SS: [6051 8282]
top_k =  500
Partition function (log Z): -8.838182137311861

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9741996252193866
Position 6227: 0.5878182237842733
Position 3845: 0.15205515200748648
Position 2832: 0.10524563234525607
Position 8103: 0.09938657517122756
Position 3656: 0.09503899455434554
Position 802: 0.0650790405975225
Position 8387: 0.064480271209716
Position 3986: 0.06370871818432501
Position 8125: 0.050822113981868845
Position 1729: 0.04962800747727296
Position 4164: 0.036838398950241796
Position 4792: 0.027325214817233268
Position 9047: 0.020013533947762566
Position 321: 0.016214127206327058
Position 4187: 0.013456117212812955
Position 864: 0.011844720202815648
Position 4000: 0.01098954972426192
Position 5114: 0.008719227557576337
Position 6095: 0.006637410263283229
Position 9105: 0.0038997863779083827
Position 8460: 0.003881105154360875
Position 339: 0.0035200633867492007
Position 1024: 0.002474150787855611
Position 1136: 0.0023949150427036146
Position 1803: 0.0018791076071628268
Position 6303: 0.0016943013936307507
Position 407: 0.0013299832213272064
Position 4596: 0.0012484830907516882
Position 1392: 0.0011668657644394883
Position 931: 0.0010637836321655773
Position 3564: 0.0009661698869027876
Position 3683: 0.0009636608706865845
Position 6533: 0.0009059095019410889
Position 3773: 0.0007775528834541563
Position 528: 0.0003979865378700187
Position 3472: 0.00019780559574968982
Position 4203: 0.00018879572634781784
Position 3749: 0.00018852038037496402
Position 563: 0.0001849560860758698
Position 770: 0.0001326490669275032
Position 241: 0.00012437730126432564
Position 3338: 0.00012345884441096054
Position 1348: 0.00011900617288743106
Position 2161: 0.00011114683473803562
Position 677: 0.0001096287122785276
Position 2708: 8.029343664730655e-05
Position 989: 7.030912523647734e-05
Position 1707: 5.7238126923808564e-05
Position 1697: 5.295472412528603e-05
Position 173: 4.3831929432595036e-05
Position 3144: 3.724267262487804e-05
Position 2079: 3.709190103593484e-05
Position 40: 3.2720331240810515e-05
Position 152: 2.1706500876399938e-05
Position 1442: 1.8647235681052036e-05
Position 226: 5.86256994131529e-06
Position 256: 4.0905654988113435e-06
Position 535: 2.629352489907114e-06
Position 456: 1.0198434949271953e-06
Position 439: 9.80140323332879e-07
Position 522: 8.797240834236874e-07
Position 545: 8.252989312980837e-07
Position 52: 7.779348190425234e-07
Position 610: 4.4415926755683333e-07
Position 796: 1.3839337300461998e-08
Position 841: 9.88131576326965e-09
Position 870: 8.450102817046018e-09
Position 758: 2.994800574664713e-09
Position 357: 1.0772635682852559e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8282: 0.7089387726420165
Position 6051: 0.4415822253377922
Position 8006: 0.16723650561501094
Position 6018: 0.1414588080284042
Position 3679: 0.12785684377254627
Position 8912: 0.12385008886942615
Position 3471: 0.11572628247158105
Position 3870: 0.07449078004513554
Position 4707: 0.06594707659815637
Position 9147: 0.06401580795454068
Position 2695: 0.060684489537961836
Position 4045: 0.05882471152670057
Position 6398: 0.04288297875733833
Position 1554: 0.039744418298023616
Position 5959: 0.024697695320129193
Position 647: 0.022774046761643445
Position 2668: 0.02178125216020155
Position 712: 0.015250067209254394
Position 9252: 0.014574162503934953
Position 3757: 0.013296401279162403
Position 618: 0.012356883002191552
Position 3817: 0.01180960187025106
Position 2641: 0.011552526707933315
Position 598: 0.009168187015964816
Position 6557: 0.006646250022988394
Position 720: 0.006327882899331693
Position 8321: 0.0054322991717101355
Position 1597: 0.00430488479632746
Position 2787: 0.004294333610983713
Position 6953: 0.004291018974557237
Position 6000: 0.003831894154102809
Position 4051: 0.003746464137776408
Position 735: 0.0035273985698032564
Position 2673: 0.0034970712121851952
Position 941: 0.0032789267455402555
Position 2712: 0.0028288048243620403
Position 4746: 0.002809957852465531
Position 1483: 0.002664295467072691
Position 1629: 0.0024499489460797362
Position 4980: 0.0022884435022222905
Position 4149: 0.0022552588496001797
Position 6198: 0.0020585109271781823
Position 270: 0.002019954361506167
Position 1395: 0.00200337679847092
Position 6704: 0.0018662241963797095
Position 5036: 0.0018056453460688752
Position 673: 0.0018027457953366144
Position 4344: 0.0015512212511633243
Position 288: 0.0013753382668933787
Position 5662: 0.0010704350847858329
Position 873: 0.0009481438538162856
Position 4712: 0.0009073284474662995
Position 7457: 0.0008478983190043815
Position 7643: 0.0008293315150715271
Position 8537: 0.0008282378292047777
Position 294: 0.0008071966882939713
Position 2752: 0.0008003278025158823
Position 4420: 0.0007791385006113019
Position 6867: 0.0007135083475230034
Position 2346: 0.0007095899959769943
Position 4375: 0.0006663732604739205
Position 3023: 0.000630825708354923
Position 1424: 0.0005911710167874908
Position 1308: 0.0005519753418648528
Position 5680: 0.0005117398608480894
Position 2343: 0.000510130172912105
Position 1614: 0.0005015318056729748
Position 5638: 0.0004131322167478453
Position 903: 0.00040116030026372243
Position 2007: 0.000356840748340244
Position 770: 0.00031621550365901847
Position 5788: 0.00029687717256934507
Position 3820: 0.00028610994042428347
Position 2538: 0.0002788099115123595
Position 2994: 0.000275243210630166
Position 2945: 0.00027443179092823057
Position 3203: 0.0002682760760163407
Position 5461: 0.0002400883217833605
Position 3239: 0.0002350273457606578
Position 1253: 0.00023047866914780615
Position 4552: 0.00019703765286328405
Position 4006: 0.00019265209129044683
Position 320: 0.00018280675163447022
Position 5812: 0.0001778593640290503
Position 3632: 0.00017473526891133106
Position 915: 0.00017249552389158985
Position 4731: 0.00016578973405801566
Position 1189: 0.00016079624577111307
Position 4595: 0.0001515868141879475
Position 490: 0.00012954777095615787
Position 653: 0.00011925572476298104
Position 2907: 0.00011189784632121254
Position 879: 0.00010182976982070905
Position 4643: 9.85737578617128e-05
Position 1000: 9.779103959925065e-05
Position 3520: 9.656600822411817e-05
Position 676: 9.577840604747012e-05
Position 1305: 9.512205563013785e-05
Position 1861: 7.158003899801432e-05
Position 1115: 6.699643472066198e-05
Position 976: 5.908553160561171e-05
Position 3476: 5.632279901593312e-05
Position 848: 5.6165732154470286e-05
Position 3629: 5.5491301611079815e-05
Position 1871: 5.2484256906933967e-05
Position 1432: 5.182889239003553e-05
Position 740: 4.974249194044062e-05
Position 1245: 4.407086552977502e-05
Position 1820: 4.39543616001172e-05
Position 1347: 4.172645943306082e-05
Position 2270: 3.748075368333799e-05
Position 1556: 3.6329482092616116e-05
Position 2038: 3.5990778752256744e-05
Position 2076: 3.424346295941424e-05
Position 1456: 3.249408952071654e-05
Position 2223: 2.321806698713626e-05
Position 410: 1.9085427280060574e-05
Position 343: 1.4783341284070702e-05
Position 696: 1.3338279452330703e-05
Position 1013: 1.1390621271710968e-05
Position 443: 1.1329935516611167e-05
Position 562: 1.0859152264158466e-05
Position 301: 7.247598899088148e-06
Position 1633: 5.985692441163483e-06
Position 1760: 3.000778393930583e-06
Position 1196: 2.8003011719059295e-06
Position 688: 1.65781565529245e-06
Position 1191: 1.347609831192917e-06
Position 1136: 8.701462294012793e-07
Position 943: 7.174827756409096e-07
Position 957: 5.91183349411077e-07
Position 1352: 4.966310880956728e-07
Position 1373: 4.7272898556828944e-07
Position 1073: 2.633499849024351e-07
Position 373: 2.4378747393449924e-07
Position 811: 2.417676844950644e-07
Position 383: 9.879727907322983e-09
Position 806: 1.9867717609979547e-09
Position 426: 1.4865546806205444e-09
Position 357: 1.0722455703711692e-09
Position 249: 1.0155377532272027e-09
Position 412: 2.393707963559559e-10
Position 206: 1.161017196457522e-10
Position 460: 1.0811293144447592e-10
Position 454: 8.401200726701267e-11
Position 328: 6.355077451505986e-11
Position 456: 3.406873512411754e-11
Position 183: 1.1086261985567438e-11
Position 187: 3.5125647132797316e-12
Position 165: 3.311079280276428e-12
Position 420: 1.892151407062791e-12
Position 115: 1.801939455374902e-12
Position 120: 1.2665461845228656e-12
Position 133: 1.0799325232262575e-12
Position 168: 1.4232032697749183e-13
Position 190: 8.842587540915164e-14
Position 226: 2.5449412522574122e-14
Position 105: 2.2406991860249562e-14
