Gene = 1700001C02Rik
index = 5
Annotated 5SS: [  126 14597 16130]
Annotated 3SS: [14325 16016 17808]
SMsplice 5SS: [  126  9462 14597]
SMsplice 3SS: [ 9358 14325 17276]
top_k =  500
Partition function (log Z): -9.638683611099225

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9828165570131421
Position 14597: 0.9058943440207162
Position 9462: 0.7591175337220512
Position 4981: 0.5874658575919534
Position 5401: 0.24406062688208105
Position 6281: 0.2359934127347035
Position 16130: 0.22983280013631902
Position 4049: 0.17572491461308157
Position 10006: 0.15416869440723713
Position 12681: 0.1522757579365641
Position 15530: 0.11305785401756964
Position 11013: 0.10154650428998696
Position 9395: 0.07141127719518456
Position 4040: 0.06995700635578073
Position 16109: 0.05351758479569607
Position 16492: 0.052510567077009324
Position 719: 0.040698556718825704
Position 10723: 0.03436178232107487
Position 3004: 0.03402326784874037
Position 4106: 0.03360713271675747
Position 3043: 0.032257287073254946
Position 5005: 0.032144880261032786
Position 4737: 0.03170286325179208
Position 2998: 0.02195754689452365
Position 5737: 0.011538445663238913
Position 5609: 0.011414072709134158
Position 4155: 0.010479378456738294
Position 493: 0.00890783363543119
Position 4276: 0.006968550361179627
Position 9779: 0.005887441053283157
Position 4511: 0.004746827662901024
Position 3286: 0.0046022651497852965
Position 2966: 0.0045158733894714986
Position 524: 0.003977325421913429
Position 5356: 0.0035342430021123397
Position 2390: 0.0035179780629409924
Position 1737: 0.003374382329465203
Position 5303: 0.0031766365435048583
Position 2275: 0.0028742189678192765
Position 164: 0.0015985371537651641
Position 3022: 0.001292000089560153
Position 2989: 0.0012618902706908795
Position 805: 0.0010369111906715406
Position 2246: 0.0009756906727239943
Position 5323: 0.000719696811076422
Position 311: 0.0006854369631872692
Position 864: 0.0002449647730505534
Position 2960: 0.0002032541513402935
Position 1903: 0.00015387860916120762
Position 3230: 0.0001190921568596136
Position 440: 0.00011260736465966663
Position 261: 4.54179313566941e-05
Position 3013: 3.295395876976269e-05
Position 282: 1.591685088130068e-05
Position 402: 1.3930233649880289e-05
Position 314: 1.3281116732385435e-05
Position 62: 7.735142422999888e-06
Position 293: 3.82473471859035e-06
Position 731: 2.2535498087916048e-06
Position 538: 2.108686035824169e-06
Position 932: 1.8641989425785932e-06
Position 457: 1.1219636333934808e-06
Position 534: 8.205277534293054e-07
Position 328: 7.97138523881335e-07
Position 103: 7.955543218515551e-07
Position 259: 3.749181272834232e-07
Position 633: 1.2662213565559238e-07
Position 543: 8.606283493615938e-08
Position 334: 4.5673479498767706e-08
Position 394: 2.146204272091284e-08
Position 427: 1.9645017230014507e-08
Position 404: 1.8083510204776536e-08
Position 619: 1.6661927493904505e-08
Position 406: 4.4584533995943253e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14325: 0.9694082319663762
Position 9358: 0.6160737755938194
Position 17276: 0.5448708161093928
Position 15972: 0.35151859611389297
Position 4824: 0.33127986169520385
Position 6116: 0.2304688795270728
Position 3956: 0.20389726742077646
Position 4683: 0.18755041299615957
Position 5227: 0.15862477295792018
