Gene = Nhlrc3
index = 747
Annotated 5SS: [ 273 1021 1701 4848 6907 9791]
Annotated 3SS: [  867  1552  4646  6814  9677 10682]
SMsplice 5SS: [1021 1701 3263 4848 6907 9791]
SMsplice 3SS: [ 1552  2965  4646  6814  9677 12736]
top_k =  500
Partition function (log Z): -0.97265557040053

Sorted 5' Splice Sites (High to Low Probability):
Position 9791: 0.9440988438711945
Position 6907: 0.9195306380153903
Position 4848: 0.9172595586463813
Position 1701: 0.8167403376482598
Position 3263: 0.7540950800952161
Position 1021: 0.7460463549208193
Position 273: 0.535892261230063
Position 10194: 0.2903974979165093
Position 12547: 0.2545642045279935
Position 2270: 0.17113136849412444
Position 12565: 0.10874086588841021
Position 6199: 0.10383864983527741
Position 1002: 0.09694571592085113
Position 2511: 0.0812632835178754
Position 6127: 0.0762243052721011
Position 462: 0.06846711488302228
Position 12587: 0.06647024185841155
Position 1641: 0.06362545951051632
Position 6616: 0.062209071683836915
Position 6558: 0.05835916528263782
Position 2843: 0.053522981969587435
Position 2045: 0.05272330366342726
Position 4865: 0.0484811619024591
Position 119: 0.047494733331781676
Position 10857: 0.04717140327669272
Position 2296: 0.04019102469716217
Position 8801: 0.03910741597976535
Position 9595: 0.03405341489938086
Position 3101: 0.0286006897228127
Position 3872: 0.026208466692405927
Position 12655: 0.020893777529621124
Position 3878: 0.020641675259861433
Position 8285: 0.019212362472986497
Position 6290: 0.018953063413428558
Position 11591: 0.017382343346677986
Position 7051: 0.01673809333020012
Position 3882: 0.016155989892731253
Position 4409: 0.015059867791515495
Position 10813: 0.014890913652596977
Position 12863: 0.014097758156855246
Position 2194: 0.013967996974219406
Position 6230: 0.013877147815268479
Position 3105: 0.013847295280237462
Position 317: 0.013599403605659744
Position 12901: 0.012225733001154877
Position 9520: 0.010777549094738863
Position 6631: 0.00956235443056448
Position 5291: 0.008648718391203408
Position 3771: 0.008480387674404049
Position 10169: 0.007854473154620192
Position 3116: 0.0072419504953701525
Position 6948: 0.007228743872905379
Position 111: 0.006049737441887538
Position 503: 0.005598201905128287
Position 106: 0.005542972483425231
Position 8427: 0.005444542563956346
Position 6511: 0.005331478657203831
Position 294: 0.005236220300928839
Position 204: 0.005031275583554775
Position 11904: 0.004940551249383744
Position 416: 0.004825124414677124
Position 427: 0.004721142857338687
Position 6952: 0.004674990104318223
Position 1343: 0.00381675817233002
Position 9408: 0.0036150613329687825
Position 5364: 0.003570932552710513
Position 12452: 0.0033555965169337794
Position 2161: 0.0030652596961287127
Position 7750: 0.0028423636048133475
Position 298: 0.002808587838587206
Position 3273: 0.002427763376238479
Position 9786: 0.0022592705109983255
Position 2033: 0.0019245827715079808
Position 10786: 0.0018900758213603974
Position 6902: 0.0018362285902219454
Position 557: 0.001731625397426422
Position 9270: 0.0016026409989090557
Position 6720: 0.0014924317667360128
Position 1691: 0.0014723852694330443
Position 5872: 0.0014639296444059861
Position 98: 0.0013733193307184596
Position 3737: 0.0012613201087459023
Position 10961: 0.0012165819174820615
Position 300: 0.001206539763531454
Position 2799: 0.00113133940386724
Position 12166: 0.0011158557841321596
Position 88: 0.0011001344436223689
Position 6898: 0.0010488835132485825
Position 6944: 0.0009117774683203676
Position 331: 0.0007694670579792821
Position 387: 0.0007369335800004544
Position 2148: 0.0006551625176491155
Position 402: 0.0006547181345192181
Position 243: 0.0006478853484430276
Position 965: 0.0006106201355033554
Position 1428: 0.0005849207611578192
Position 607: 0.0005699569152205897
Position 304: 0.00048011250499201006
Position 10539: 0.00040319826178742584
Position 1672: 0.0003792012531125623
Position 1311: 0.00036383995739866477
Position 6203: 0.0003544851308714437
Position 5607: 0.0003484659131123164
Position 9929: 0.0003430569202142552
Position 2119: 0.0003298965031733362
Position 32: 0.0003063685842141094
Position 1135: 0.00027944351945293145
Position 6956: 0.0002744703668645227
Position 1574: 0.0002686676189873432
Position 1012: 0.00026708170270175997
Position 5386: 0.00026400613536178516
Position 2741: 0.0002331672332145621
Position 591: 0.0001637887665164931
Position 9740: 0.00016291313661001853
Position 935: 0.00016176352102424086
Position 4792: 0.0001526354003909029
Position 2572: 0.00013563549745885915
Position 238: 0.0001340892643093245
Position 5507: 0.0001300028163181502
