Gene = Smim14
index = 991
Annotated 5SS: [  665 25008 32877 40215]
Annotated 3SS: [24898 32827 40071 42962]
SMsplice 5SS: [  665 13364 25008 32877 40215]
SMsplice 3SS: [13242 24898 32827 40071 42962]
top_k =  500
Partition function (log Z): -32.07053652392495

Sorted 5' Splice Sites (High to Low Probability):
Position 665: 0.951888185888978
Position 141: 0.3385236435354449
Position 4329: 0.0848122414424832
Position 460: 0.06212567277909247
Position 429: 0.037213647284919896
Position 4325: 0.02824158184171782
Position 8347: 0.013911582225248773
Position 248: 0.0053461168324951715
Position 1133: 0.004575733763737205
Position 192: 0.0041107797869415
Position 1237: 0.0035693366443337784
Position 3: 0.002811943262739714
Position 2979: 0.002736063323730616
Position 78: 0.0013322777636793264
Position 326: 0.0012415732829540393
Position 288: 0.0010731191440148454
Position 388: 0.0008006103725684029
Position 2146: 0.000670656697327145
Position 996: 0.0006393450696846835
Position 170: 0.0005556614667316669
Position 89: 0.00037860259705941603
Position 1181: 0.00036465770052773126
Position 150: 0.000336119748631749
Position 309: 0.0002862153224389541
Position 4878: 0.00026104897813605083
Position 482: 0.00019602916004832747
Position 105: 0.0001801298508057171
Position 1004: 0.00010064132305273452
Position 1564: 6.250692796918198e-05
Position 465: 5.207090109820504e-05
Position 159: 1.9592792926495413e-05
Position 30: 1.6838711686207905e-05
Position 494: 8.24959105267968e-06
Position 954: 5.605651966904548e-06
Position 864: 4.657583664248508e-06
Position 7: 3.796581644663458e-06
Position 613: 1.3329703437926482e-06
Position 1000: 5.793427768807705e-07
Position 669: 4.460708451379104e-07
Position 990: 1.925854664992396e-07
Position 910: 1.1621903642376145e-07
Position 858: 9.858203287375735e-08
Position 1102: 3.957114322760433e-09
Position 210: 1.6295147329046152e-09
Position 676: 4.307138304885603e-14
Position 671: 3.9796386563295746e-14
Position 958: 3.365255569850392e-14
Position 547: 3.3286107126012657e-14
Position 527: 3.277953637335142e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16020: 0.4779845523433328
Position 520: 0.18147419985576696
Position 568: 0.1171692873145488
Position 8272: 0.09997226145625587
Position 4226: 0.07076160150300712
Position 12174: 0.05412586340925324
Position 8383: 0.0481648174391291
Position 540: 0.042816536366691554
Position 1088: 0.04157095075928074
Position 8526: 0.037231013959548205
Position 4125: 0.03601046923933204
Position 7289: 0.02755515854928632
Position 459: 0.024428683494819917
Position 6317: 0.023046775702286006
Position 4540: 0.022864688186870985
Position 575: 0.021497022810334863
Position 5955: 0.020463141577723765
Position 4042: 0.019920663398776003
Position 8404: 0.016389685648499967
Position 1856: 0.012652783479144976
Position 1583: 0.009672272828183861
Position 5456: 0.009105334889107987
Position 4765: 0.00910207022932892
Position 4142: 0.007467350664080466
Position 4493: 0.007258767905373397
Position 5844: 0.007157125982076302
Position 10256: 0.0060531818635362715
Position 7371: 0.005896860521820909
Position 428: 0.00552344808377923
Position 239: 0.005058212502950276
Position 1563: 0.005057329516235148
Position 2440: 0.004825400938324672
Position 1949: 0.004247087891407084
Position 5661: 0.0041765940127705715
Position 4411: 0.004004286579583108
Position 542: 0.00374655598038432
Position 7260: 0.0036814359424529996
Position 3984: 0.003132002542222064
Position 2462: 0.0028574955155697534
Position 578: 0.00262660160082516
Position 4390: 0.002397234297490376
Position 2859: 0.0023804183604638233
Position 1691: 0.0023737083975958304
Position 2022: 0.0018222948574821071
Position 4563: 0.0017044251091734247
Position 1356: 0.001703137536570067
Position 5916: 0.0015716160114147577
Position 4676: 0.0014478751100344043
Position 570: 0.0013577329220032224
Position 879: 0.0013331667992134946
Position 2904: 0.0013225657872505568
Position 463: 0.001316063356294126
Position 1627: 0.001247070293104582
Position 5007: 0.0010823836200872428
Position 2666: 0.001029685635222142
Position 1445: 0.001026602519545997
Position 3819: 0.0010170322266474761
Position 1102: 0.000992920766510844
Position 217: 0.0009917721034020076
Position 4050: 0.0009580591190917961
Position 2711: 0.0009275297447301937
Position 4328: 0.0009132539312238169
Position 1064: 0.0007037425151351869
Position 2801: 0.0006557919451825526
Position 2249: 0.0006447916527816575
Position 3872: 0.0006362769433570596
Position 5959: 0.0006344331186112888
Position 4662: 0.00062982843473691
Position 513: 0.0005826383943898483
Position 1132: 0.0005813576909503778
Position 304: 0.0005304767100602557
Position 1007: 0.0004151961390867659
Position 331: 0.0003872753128835213
Position 3199: 0.0003467847997336279
Position 3622: 0.00033511358329624925
Position 2010: 0.0003323233032599929
Position 593: 0.0003217650449292796
Position 1802: 0.0002764616522014646
Position 1207: 0.0002617578060887375
Position 3160: 0.00023950230075085467
Position 1274: 0.00022998262604684953
Position 3916: 0.00019856425179307446
Position 1241: 0.00017255515743072516
Position 140: 0.00016437532296602927
Position 1039: 0.00015029085371191025
Position 220: 0.0001417439220585948
Position 3347: 0.00012593556005839818
Position 1670: 0.00011478246386186088
Position 1719: 0.00011078628943913608
Position 1154: 0.00010962259406709151
Position 1530: 0.00010089325756584724
Position 772: 0.0001008115274138052
Position 2964: 9.440335128942913e-05
Position 1249: 9.392763817410083e-05
Position 1162: 9.153741759753876e-05
Position 608: 4.606116338128645e-05
Position 602: 4.4670185709536295e-05
Position 1593: 4.3878641962705145e-05
Position 590: 2.372369387978446e-05
Position 889: 2.0581494679841816e-05
Position 271: 2.014571638449487e-05
Position 813: 1.1562432604293976e-05
Position 275: 1.1173612487567335e-05
Position 252: 1.0010708572950572e-05
Position 906: 9.174177284619606e-06
Position 243: 7.034846196345159e-06
