Gene = Vgf
index = 1179
Annotated 5SS: [  71 2286 3328 4070]
Annotated 3SS: [2207 3230 3867 4573]
SMsplice 5SS: [  71 2286]
SMsplice 3SS: [2207 4573]
top_k =  500
Partition function (log Z): -6.1149880802477945

Sorted 5' Splice Sites (High to Low Probability):
Position 71: 0.9691219873640647
Position 2286: 0.8154263617660705
Position 4448: 0.18125106479602132
Position 1684: 0.16704315977792467
Position 4849: 0.11547715924482967
Position 4070: 0.11150513396676945
Position 3328: 0.1105224483199957
Position 314: 0.10892981775290739
Position 336: 0.10225828140109545
Position 1000: 0.03056253212901083
Position 117: 0.02357298041026578
Position 4723: 0.019616876952980315
Position 4453: 0.013125800733898435
Position 693: 0.013045434625132222
Position 3244: 0.010446596535662751
Position 4771: 0.010341658005603932
Position 3334: 0.00503594436339819
Position 4950: 0.004486830535536189
Position 3518: 0.00338865553801334
Position 793: 0.0030846327382001416
Position 4493: 0.0028678612682274925
Position 2466: 0.0026994124904358824
Position 2137: 0.002527884001394743
Position 82: 0.0019019256776595804
Position 500: 0.0018611274395922972
Position 348: 0.0018246073461890685
Position 546: 0.0016234480901057414
Position 3511: 0.0014272648109495167
Position 2017: 0.0014143473069207753
Position 1954: 0.001159247677152695
Position 1799: 0.0011330072816563774
Position 353: 0.0010377363546545768
Position 321: 0.001002597066539119
Position 5378: 0.0007577104426505002
Position 2389: 0.00067326517443056
Position 355: 0.0006050435552582765
Position 1664: 0.0005822376406689659
Position 1860: 0.00047443308753183217
Position 272: 0.00036738089778908894
Position 677: 0.000349456276230063
Position 1006: 0.00030762879503206357
Position 1957: 0.00030262370746067074
Position 523: 0.00029168661830453955
Position 398: 0.0002831545316916867
Position 1104: 0.000251105712907469
Position 200: 0.00024115941476151136
Position 1023: 0.00021766442382337286
Position 4653: 0.00019824381398435498
Position 3012: 9.752673826064224e-05
Position 1656: 9.346048016521967e-05
Position 2290: 7.339180576472441e-05
Position 2292: 7.166862450693154e-05
Position 3727: 3.90087937045551e-05
Position 112: 3.60251226455994e-05
Position 2374: 3.337146150355664e-05
Position 3376: 2.8912723609916206e-05
Position 627: 2.7572430440523746e-05
Position 4009: 2.2156004802538327e-05
Position 246: 2.1809182234427e-05
Position 518: 1.4682848960538882e-05
Position 800: 1.109960589147395e-05
Position 393: 9.33510697627369e-06
Position 3549: 4.816577127534763e-06
Position 75: 2.996554283202216e-06
Position 2527: 7.679194180961097e-07
Position 139: 7.40613834366208e-07
Position 9: 7.063224974113268e-07
Position 1702: 1.7489551441278077e-07
Position 136: 1.4467357571772824e-07
Position 216: 9.090832103275318e-08
Position 396: 8.325984947871356e-08
Position 1700: 4.5309507377686716e-08
Position 141: 4.352846910480285e-08
Position 1691: 4.116639226943943e-08
Position 490: 1.71120110015343e-08
Position 476: 1.4145253059476187e-08
Position 542: 1.1988198149163544e-08
Position 534: 1.0926462991892581e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2207: 0.5564606871080355
Position 4573: 0.4696069356569965
Position 4703: 0.2752517889294801
Position 2113: 0.24312786536556988
Position 180: 0.20475807802671922
Position 1603: 0.17142546079574664
Position 3230: 0.16931927150688658
Position 4296: 0.1484644538178006
Position 6126: 0.09561237046468538
Position 5025: 0.05901389151363418
Position 3867: 0.044678773239546214
Position 2136: 0.03321679387229017
Position 3932: 0.02747930913884298
Position 942: 0.025973517311852577
Position 3427: 0.025667442482900402
Position 4402: 0.02318751242355989
Position 6004: 0.019748041285354692
Position 3982: 0.019064321860937677
Position 203: 0.01793452145765594
Position 3726: 0.0171782311240646
Position 4265: 0.016029911158009454
Position 3156: 0.014285925845182745
Position 4752: 0.011357994280134984
Position 6267: 0.010367918967395723
Position 4223: 0.009822786856266313
Position 4860: 0.009024458847602633
Position 6001: 0.007867229382627974
Position 3893: 0.007719025130688542
Position 216: 0.007180462706290527
Position 5616: 0.006776222603481916
Position 5829: 0.006687613111226834
Position 6736: 0.0056621648869299955
Position 474: 0.005367505793469214
Position 691: 0.00534553907190529
Position 2028: 0.005249238215029088
Position 1798: 0.005246417901394043
Position 5298: 0.004803574884781716
Position 2512: 0.004003950692564317
Position 191: 0.003862930399756972
Position 5604: 0.003451646946596407
Position 3871: 0.003334989044394211
Position 3455: 0.0032743341955254216
Position 3873: 0.0029687166895636047
Position 409: 0.002532109712238451
Position 4650: 0.002354739073460387
Position 5436: 0.0023106798931495326
Position 1489: 0.002246113653591338
Position 4987: 0.002232991651278575
Position 4722: 0.0021463853331980774
Position 676: 0.001956576953785731
Position 3243: 0.0017952342730636753
Position 3623: 0.001777148533868744
Position 6145: 0.0016781238268095459
Position 444: 0.001649663520949584
Position 3096: 0.0015599791982073348
Position 1878: 0.0014921820197691304
Position 2630: 0.001340681775428953
Position 2458: 0.0011629863016702653
Position 2592: 0.001015777267549947
Position 3488: 0.001013741029708985
Position 2909: 0.0009703132988650509
Position 2209: 0.0009262935517805096
Position 1827: 0.0008924305338572611
Position 4583: 0.0007690336424408769
Position 3327: 0.0006201320479860982
Position 2079: 0.0005837509489211845
Position 1624: 0.0005415252533234457
Position 3706: 0.0005325673344758942
Position 5550: 0.0005276843912601535
Position 393: 0.000523109443426655
Position 1441: 0.00048350535112333246
Position 5377: 0.00048018059255560265
Position 3082: 0.00044632083118727645
Position 826: 0.0003223439857501765
Position 2828: 0.00031599194159069523
Position 848: 0.0001977765055145041
Position 819: 0.0001522207707203153
Position 225: 0.00012053601062534132
Position 1850: 0.00011152335599094656
Position 3782: 7.007039719758352e-05
Position 852: 6.50795137493424e-05
Position 636: 6.378124590612685e-05
Position 562: 5.955842044567224e-05
Position 365: 5.781533081803577e-05
