Gene = Lyar
index = 653
Annotated 5SS: [  166  4328  5534  7493  7664 10521 10890 12858]
Annotated 3SS: [ 4156  5418  7384  7579 10090 10802 12771 13520]
SMsplice 5SS: [  166  4328  5534  7493  7664 10890 12858]
SMsplice 3SS: [ 4156  5418  7384  7579 10802 12771 13520]
top_k =  500
Partition function (log Z): 9.696084843893258

Sorted 5' Splice Sites (High to Low Probability):
Position 7493: 0.9685097915566495
Position 12858: 0.961283754128066
Position 5534: 0.941867813053428
Position 7664: 0.9142372589618978
Position 10890: 0.9043434900337197
Position 166: 0.8658237621505038
Position 4328: 0.80300830819391
Position 2057: 0.1799698463215613
Position 1713: 0.15426554038759793
Position 2348: 0.15199383869789085
Position 1648: 0.09981570321905785
Position 13623: 0.09319325851564134
Position 10945: 0.08835805551400788
Position 12521: 0.08740122980762569
Position 6434: 0.08735738607345701
Position 7631: 0.08180392102825798
Position 9874: 0.0780826714448086
Position 12499: 0.06676518232942247
Position 1624: 0.06648264216781848
Position 8963: 0.0661560377640564
Position 5982: 0.0601919005551435
Position 320: 0.060173423724080626
Position 11647: 0.057979739490652216
Position 325: 0.05046397958809982
Position 1865: 0.04035289317787604
Position 5505: 0.037222156548586655
Position 656: 0.034971763957418044
Position 2762: 0.03394424262528329
Position 10521: 0.0319193029570913
Position 11426: 0.030267530225046493
Position 6707: 0.023718134790459644
Position 8173: 0.023114204760994586
Position 9559: 0.02262692367246749
Position 9959: 0.02209637717763192
Position 8169: 0.02155644097283406
Position 13085: 0.017111557974989505
Position 7045: 0.015173569847541216
Position 3280: 0.014799075073019212
Position 13652: 0.013374848280964058
Position 2758: 0.011539622807431949
Position 9868: 0.011339090715817663
Position 10571: 0.010743408626053554
Position 9927: 0.01026110182479839
Position 3420: 0.009656849819430477
Position 6504: 0.009625191914743486
Position 9039: 0.00955403156699425
Position 6216: 0.009414921055143442
Position 3953: 0.009377449819336333
Position 9241: 0.009230031523018272
Position 1297: 0.009045224881033867
Position 4069: 0.008921945463671097
Position 8967: 0.008417725294926806
Position 9308: 0.00803645643294373
Position 2744: 0.007627682227488443
Position 9313: 0.004885154143721475
Position 13209: 0.0048242915001953345
Position 9597: 0.004665927741113577
Position 12277: 0.004219550521219612
Position 12430: 0.0034898615574677524
Position 12914: 0.0034801171808733007
Position 13638: 0.0029573432983956705
Position 9577: 0.0028102699427294416
Position 13170: 0.0027329947673740535
Position 8477: 0.0025424939711891606
Position 1811: 0.002502889246682182
Position 11909: 0.0019358358106276133
Position 136: 0.0018944432763513203
Position 12558: 0.00166091313703385
Position 13066: 0.0013429007628032181
Position 12206: 0.0013274664030498593
Position 1894: 0.0013040500348062256
Position 10915: 0.0011456492201710137
Position 13172: 0.0011256904171276455
Position 802: 0.00104627962708845
Position 1996: 0.001042146158642898
Position 5757: 0.000986911354009469
Position 7427: 0.0009542332767098352
Position 11654: 0.0009142660593670026
Position 1598: 0.0009073727721560313
Position 154: 0.0008996914226546221
Position 13119: 0.0007961339266051822
Position 12918: 0.0007371872002564459
Position 11734: 0.0005061774070196159
Position 12922: 0.0004305989851420259
Position 1255: 0.00038725437287740817
Position 1189: 0.00036398503167254056
Position 7723: 0.0003635910944733962
Position 8313: 0.00035005137574712264
Position 12772: 0.0003361184729293121
Position 557: 0.0003179654970207377
Position 7486: 0.00030569910882642464
Position 13150: 0.00028853471888293366
Position 13247: 0.0002765446382593982
Position 11875: 0.00023043082105017284
Position 2281: 0.0002249856467620099
Position 11659: 0.00022098614848574155
Position 9071: 0.00014427160375797104
Position 7943: 0.00013504978297559618
Position 2575: 0.00013201649096813097
Position 2423: 0.00011798167058562154
Position 8535: 0.00011373106096666482
Position 12845: 8.146587966903525e-05
Position 13176: 7.903783634198046e-05
Position 6109: 7.760697506752084e-05
Position 13174: 7.473454314992637e-05
Position 8619: 6.091987502035596e-05
Position 7301: 5.174919379593337e-05
Position 5905: 3.986151612918067e-05
Position 7275: 3.917683482307017e-05
Position 6198: 3.504590641168474e-05
Position 7952: 3.098484676563536e-05
Position 7730: 2.9519689049967982e-05
Position 11306: 2.7090768943724158e-05
Position 6822: 2.6369567479490134e-05
Position 11411: 1.997896598626466e-05
Position 7880: 1.5534078199070135e-05
Position 5460: 1.3258306097054937e-05
Position 12903: 9.289410365056205e-06
Position 13038: 9.28043221920284e-06
Position 7668: 4.08774885021307e-06
Position 12926: 3.1608206321751408e-06
Position 92: 1.7371745266511983e-06
Position 578: 1.349597236068756e-06
Position 402: 1.3080539068352604e-06
Position 520: 1.1339323670819623e-06
Position 120: 1.1137413732750332e-06
Position 287: 8.482863765347475e-07
Position 454: 5.915519295071097e-07
Position 209: 5.451991281028813e-07
Position 145: 4.0464292933058165e-07
Position 873: 3.0706849642365433e-07
Position 524: 1.7476339810462369e-07
Position 104: 1.4687238590823983e-07
Position 506: 1.4462873395324776e-07
Position 86: 1.2583558761969563e-07
Position 8054: 1.025706989475909e-07
Position 503: 5.6874892604454606e-08
Position 559: 4.820715326650762e-08
Position 7662: 2.9467056408493573e-08
Position 264: 2.7324037705627966e-08
Position 762: 1.5719280516129216e-08
Position 58: 9.594749191929793e-09
Position 70: 9.086351091326658e-09
Position 34: 1.781826130531501e-09
Position 13: 1.2567808577046344e-09
Position 7619: 9.180729233716861e-10
Position 294: 3.4723934173736067e-10
Position 329: 3.4515600044818894e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7579: 0.9958700336519457
Position 10802: 0.9833978821438117
Position 5418: 0.976956395311409
Position 12771: 0.9381418085194259
Position 7384: 0.9223385601034682
Position 13520: 0.8844288679890012
Position 4156: 0.7982695536587959
Position 1564: 0.2157628974073213
Position 1919: 0.14388477728652102
Position 12409: 0.12173046785797842
Position 9716: 0.11802458343722355
Position 2281: 0.08420301427662397
Position 12972: 0.07925872512185453
Position 13766: 0.07747091152928025
Position 8874: 0.07525798276908856
Position 6298: 0.0689106845556322
Position 11512: 0.05420061733244901
Position 2663: 0.049828423128406366
Position 1550: 0.04818054765349736
Position 5842: 0.04340576015166984
Position 10090: 0.04266271158314484
Position 2172: 0.040045626724173417
Position 8046: 0.03790459560615502
Position 9397: 0.030103121356310512
Position 12815: 0.02961474859904131
Position 13527: 0.029516585510210108
Position 1759: 0.027525780798302153
