Gene = Prpf3
index = 858
Annotated 5SS: [  137  2442  4323  6971  8121  8511 10961 11700 15216 19472 20242 20532
 21802 22133 23325]
Annotated 3SS: [ 2247  4191  6823  8036  8289 10653 11532 15135 19327 20141 20417 21682
 22048 23262 24919]
SMsplice 5SS: [  137  2351  4323  6191  6971  8121  8511 10961 11700 15216 19472 20242
 20470 21802 22133]
SMsplice 3SS: [ 2247  4191  6094  6823  8036  8317 10653 11532 15135 19327 20141 20359
 21682 22048 24919]
top_k =  500
Partition function (log Z): 25.746846686546952

Sorted 5' Splice Sites (High to Low Probability):
Position 8121: 0.9916139602093877
Position 4323: 0.9915464583665385
Position 20242: 0.9431275413134297
Position 15216: 0.9103689246083548
Position 11700: 0.8824251008864182
Position 8511: 0.8566762584363692
Position 137: 0.8395406362207608
Position 10961: 0.8394749441703425
Position 19472: 0.7899525203127246
Position 2351: 0.7841640973873019
Position 6971: 0.7779626436861458
Position 21802: 0.7295043573997809
Position 6512: 0.5931010585703982
Position 20470: 0.5869402139828085
Position 6191: 0.58059170842489
Position 21515: 0.4969651405273377
Position 22133: 0.49013026822326555
Position 23325: 0.38596664341149933
Position 20532: 0.3711008116945214
Position 4023: 0.1745350823323027
Position 13453: 0.16946018262561147
Position 19501: 0.14594380589718517
Position 11431: 0.10987998894951291
Position 8470: 0.1055224515089507
Position 13532: 0.10125232692941759
Position 2442: 0.0964149411226186
Position 323: 0.09282499650770627
Position 16827: 0.08912577961438722
Position 18056: 0.08724372786842038
Position 20683: 0.08507249105702737
Position 22143: 0.08402617107918696
Position 6920: 0.07334940530683788
Position 17151: 0.06857962122820642
Position 828: 0.060930925090113636
Position 10739: 0.05886511750117031
Position 19505: 0.05320039768703366
Position 23462: 0.04432466005497829
Position 11725: 0.04334311117587519
Position 3303: 0.04281287207179705
Position 25234: 0.040365521131482215
Position 20256: 0.03819604103974032
Position 18599: 0.03781546561947627
Position 566: 0.03518361874715709
Position 5200: 0.031834155633656026
Position 7440: 0.030986470454134152
Position 21259: 0.030863589149977805
Position 13577: 0.030599695534528366
Position 8571: 0.02991013052435137
Position 6998: 0.029450372142032995
Position 6902: 0.028886689781328224
Position 8750: 0.02505994676729822
Position 1548: 0.0235421717780137
Position 9259: 0.022505655541580034
Position 7318: 0.021916231349728338
Position 22176: 0.020485614709465562
Position 16865: 0.019688948670365816
Position 763: 0.01894973014881803
Position 1189: 0.018933259571599886
Position 10439: 0.018571988100206167
Position 417: 0.01780498973112621
Position 8698: 0.01767405716436847
Position 2848: 0.017382606489754128
Position 2505: 0.014782427682886656
Position 23785: 0.014459753474719374
Position 176: 0.013477852340080018
Position 9985: 0.01328789716667634
Position 3293: 0.01232594820149366
Position 2387: 0.012309341978707537
Position 24987: 0.012165917556525855
Position 16529: 0.01200177520434001
Position 4089: 0.01103958874652666
Position 23049: 0.009958556725647284
Position 9112: 0.009573801258901704
Position 20251: 0.009439779764849462
Position 9790: 0.008684931705219397
Position 652: 0.008390532189052868
Position 21789: 0.00806155519374986
Position 3675: 0.007782777982784396
Position 1446: 0.0074893062061759325
Position 20783: 0.0071540807886627655
Position 17486: 0.006916986255201884
Position 10452: 0.006867699384078265
Position 5790: 0.006676161355181775
Position 17393: 0.006587644146095315
Position 1136: 0.006198862529918392
Position 23945: 0.006007946047627658
Position 361: 0.0059037103138883185
Position 15313: 0.0053829690002632335
Position 11362: 0.0053138233229052855
Position 7731: 0.004855925830167751
Position 13438: 0.004616809329847728
Position 7772: 0.004589773881161063
Position 7875: 0.004588751685151357
Position 3646: 0.004343047643765505
Position 40: 0.004197884290261162
Position 6635: 0.00408582130820219
Position 4333: 0.004034691554876621
Position 8162: 0.003954492575782583
Position 20512: 0.0037624213701879803
Position 3062: 0.0037310311866105023
Position 2535: 0.0037193784013784606
Position 11252: 0.0035597107498907513
Position 15241: 0.0035211409089287334
Position 7442: 0.003518504195830578
Position 5080: 0.0034838375133320765
Position 20201: 0.0033889761764306814
Position 23407: 0.0033631486102908502
