Gene = Abhd18
index = 93
Annotated 5SS: [  167 58024 58987 63634 69795 69987 72436 76582 83257 84013 86933 88060]
Annotated 3SS: [57915 58901 63532 69715 69901 72407 76442 83166 83910 86553 87896 88371]
SMsplice 5SS: [  167 10987 36906 58987 63634 83257 84013 88060 88553]
SMsplice 3SS: [10885 36738 58901 63532 83166 83910 87923 88371 88881]
top_k =  500
Partition function (log Z): -49.76285174342919

Sorted 5' Splice Sites (High to Low Probability):
Position 10987: 0.9262422714553217
Position 167: 0.797570665502213
Position 14582: 0.3348522528032684
Position 16843: 0.2109775255268457
Position 146: 0.16947343567696985
Position 12302: 0.154475536932746
Position 4295: 0.1495368858332568
Position 13193: 0.11930620504923564
Position 2630: 0.11744691958279552
Position 20538: 0.0884558629081925
Position 8118: 0.08375836535484146
Position 20841: 0.05858660621562149
Position 11006: 0.05508318385006951
Position 315: 0.050750895105624715
Position 3164: 0.04827736469825121
Position 5515: 0.04677366073763314
Position 8688: 0.04362985714953746
Position 1723: 0.036605891096083094
Position 16849: 0.026188968428437362
Position 8101: 0.023335395250186103
Position 13914: 0.021771269897589037
Position 5519: 0.016459430840638237
Position 11132: 0.01569155288888554
Position 4299: 0.014239989102525748
Position 427: 0.014060353846563182
Position 4257: 0.01299281577061488
Position 2500: 0.011048359470296932
Position 11038: 0.008127815354893778
Position 14936: 0.007055404453739115
Position 11015: 0.0069751528255553065
Position 4524: 0.0037900601038766695
Position 11598: 0.002142951145995449
Position 830: 0.000675315308402778
Position 650: 0.0004233501955217998
Position 720: 0.0004218207562459065
Position 757: 0.0002891168040423877
Position 2276: 0.00023398804913581222
Position 863: 0.00022703995859933872
Position 11412: 0.00021885249724019426
Position 1875: 0.00018712345063277616
Position 2729: 0.00016314477429179243
Position 12877: 0.0001510465193141748
Position 171: 0.0001291093339146927
Position 432: 0.00010891280727286656
Position 112: 9.271866427276107e-05
Position 91: 9.092968542306743e-05
Position 636: 6.81078049842043e-05
Position 227: 5.491267931925985e-05
Position 1670: 4.872941266444431e-05
Position 1085: 2.745785907167267e-05
Position 4277: 2.7175828067433413e-05
Position 3630: 2.4970413159771135e-05
Position 12899: 2.482316398540104e-05
Position 3817: 2.4465282379077156e-05
Position 1442: 2.4382812770168938e-05
Position 855: 2.2800767894968293e-05
Position 3683: 1.3557409681007095e-05
Position 944: 1.079809185284457e-05
Position 834: 1.0536203738532364e-05
Position 798: 1.053192624606347e-05
Position 3966: 1.0469621773734944e-05
Position 787: 8.595500369956266e-06
Position 910: 8.37163834057621e-06
Position 1499: 7.946045984199018e-06
Position 2095: 7.879584580856927e-06
Position 1230: 7.73108915310873e-06
Position 1639: 6.170471474703295e-06
Position 640: 5.153363151536073e-06
Position 134: 5.141844630051503e-06
Position 767: 5.0447752747524865e-06
Position 897: 4.733736526853699e-06
Position 86: 2.1441686127178526e-06
Position 115: 2.0339965385336217e-06
Position 102: 2.017004362202944e-06
Position 148: 1.0837199987843908e-06
Position 68: 7.376296056992844e-07
Position 196: 4.919087958981373e-07
Position 183: 3.571795743986552e-07
Position 220: 3.327775495765528e-07
Position 41: 2.3228719157127155e-07
Position 254: 2.0972419775153626e-07
Position 9: 1.3583166608950817e-07
Position 222: 1.223471899523554e-07
Position 364: 1.0701245584017327e-07
Position 630: 9.694835459712954e-08
Position 585: 8.138142766368613e-08
Position 609: 4.06321799901621e-08
Position 573: 3.3278250768189594e-08
Position 457: 3.097128270292728e-08
Position 328: 2.6327774743791622e-08
Position 638: 1.9779533563761286e-08
Position 241: 1.7027606763803773e-08
Position 591: 1.3373206263842883e-08
Position 36: 1.2834448239745352e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10885: 0.999454052824049
Position 14277: 0.35087509121948957
Position 20644: 0.3156371151646615
Position 16913: 0.31044116140166766
Position 4199: 0.17146614298772547
Position 12201: 0.1589843166597739
Position 2470: 0.12827921842537313
Position 16656: 0.10905611736965082
Position 16737: 0.10256707126510986
Position 13064: 0.08965084818888179
Position 8044: 0.08851524671836009
Position 20458: 0.0884558629081925
Position 17060: 0.07800656981303684
Position 5347: 0.06061486360963253
Position 22661: 0.05858660621562149
Position 15970: 0.05816356351084363
Position 13635: 0.044965479828519284
Position 8577: 0.04362985714953746
Position 16876: 0.04334759675801456
Position 16698: 0.040439233095661095
Position 16312: 0.030941285029945184
Position 13001: 0.023628055247911128
Position 235: 0.020930741596717248
Position 3080: 0.019754421341420934
Position 1570: 0.017814563895500325
Position 14863: 0.016075019954254973
Position 18679: 0.015829561977132218
Position 2980: 0.015571837247507882
Position 7948: 0.01359499945875332
Position 11060: 0.01308611069280615
Position 12488: 0.012800112186396996
Position 16598: 0.01224701325442141
Position 16434: 0.010630781553715258
Position 278: 0.009746787849547824
Position 1544: 0.0090015003102526
Position 13137: 0.007599415555952282
Position 15066: 0.0053843701543553665
Position 12137: 0.005236729552744857
Position 2931: 0.005023139947732435
Position 7878: 0.0050003955025625674
Position 1639: 0.004366893284795526
Position 3083: 0.004179833621780621
Position 1575: 0.003825627791987037
Position 13561: 0.0037667344678335942
Position 4392: 0.0035881324975586487
Position 12506: 0.0031258970943420445
Position 3965: 0.003075707722848235
Position 13776: 0.0030455361343568474
Position 11500: 0.002928603464912813
Position 15302: 0.002820401836514302
Position 14663: 0.0027132673234064506
Position 14047: 0.0026098850584743193
Position 3018: 0.0025859168546979
Position 14691: 0.00249783436524023
Position 13457: 0.00154009244093425
Position 4083: 0.00138360479834978
Position 11092: 0.0013739267649050578
Position 5247: 0.0013190971203825464
Position 5094: 0.0013018995505037062
Position 712: 0.0012340749744809332
Position 12773: 0.0011925848093657385
Position 11117: 0.0011688546734623273
Position 293: 0.0011377548261229475
Position 2840: 0.0011168466473029004
Position 1441: 0.0011048659830411676
Position 11639: 0.0009807189118331214
Position 3761: 0.0009146152160684389
Position 11386: 0.0009062204100897419
Position 237: 0.0007194770656168619
Position 13515: 0.0006531229625388556
Position 12417: 0.000592500065222471
Position 2486: 0.000553739249519451
Position 11277: 0.0005110008490619922
Position 11775: 0.0004414469583525706
Position 670: 0.00033380513716024806
Position 4403: 0.000300801333274645
Position 353: 0.0002904875111268971
Position 1616: 0.0002755230677672686
Position 1490: 0.00027162831691464253
Position 11897: 0.0002480300643106124
Position 12031: 0.00024202738590404466
Position 11883: 0.00021062918079499957
Position 536: 0.00018566584347179627
Position 2015: 0.00013829606002522962
Position 11485: 0.00012287813632239926
Position 1799: 0.00011590932046399542
Position 2250: 4.7998934224137595e-05
Position 470: 4.459189332070412e-05
Position 1921: 3.8552422945021866e-05
Position 7466: 3.544916707704224e-05
Position 6141: 3.24643423420723e-05
Position 2962: 3.093805176660671e-05
Position 2057: 2.2255412940724708e-05
Position 1651: 1.906748317102688e-05
Position 3595: 1.906609052451323e-05
Position 3542: 1.8671258299308877e-05
Position 7512: 1.6583810121549688e-05
Position 1598: 1.5151794594620381e-05
Position 585: 1.4638162932770236e-05
Position 998: 1.2441603959550393e-05
Position 1305: 1.0157327100608987e-05
Position 650: 9.909021468848561e-06
Position 7545: 9.4443296902514e-06
Position 1296: 8.565434328465713e-06
Position 6970: 7.596535158877416e-06
Position 1036: 7.540608609998297e-06
Position 4449: 6.907893542751042e-06
Position 5962: 6.8055560062846755e-06
Position 1589: 6.708058032327173e-06
Position 322: 5.6991583440161894e-06
Position 4014: 5.398949421574655e-06
Position 6746: 5.377828391453642e-06
Position 1159: 5.340119468195712e-06
Position 1670: 5.130234892924014e-06
Position 6229: 4.851275920192557e-06
Position 307: 4.828670168533682e-06
Position 749: 4.668034471799337e-06
Position 2137: 4.329106295497975e-06
Position 355: 4.327157154357515e-06
Position 542: 3.9680164370794044e-06
Position 4578: 3.92282254648039e-06
Position 3496: 3.7769617073502495e-06
Position 301: 3.464422072071292e-06
Position 613: 2.6445378912463622e-06
Position 915: 2.374877956178139e-06
Position 380: 2.132895649208467e-06
Position 1456: 2.118149788291762e-06
Position 1303: 1.9571005298193667e-06
Position 1298: 1.9201350152114996e-06
Position 4829: 1.7963004933183345e-06
Position 494: 1.79091717014979e-06
Position 3682: 1.714097295096926e-06
Position 501: 1.683175134130355e-06
Position 318: 1.3513921087097203e-06
Position 202: 1.2057185325511862e-06
Position 561: 1.1356039466222724e-06
Position 845: 5.602381276324298e-07
Position 416: 2.8627923699856073e-09
Position 213: 2.3101320960989468e-09
Position 426: 2.0559034756579587e-09
Position 384: 7.724919340370363e-10
Position 220: 7.485155391983594e-10
Position 507: 5.665481124255048e-10
Position 1188: 4.274022539999376e-10
Position 1301: 3.863642929800733e-10
Position 675: 2.72330740576764e-10
Position 217: 2.70499739372467e-10
Position 364: 2.009970835388154e-10
Position 567: 1.516461896130504e-10
Position 1016: 1.209883460516439e-10
Position 516: 1.1948980603289025e-10
Position 145: 7.875253345901677e-11
Position 627: 5.977782096724502e-11
Position 438: 5.686783442855299e-11
Position 177: 4.036278960650028e-12
