Gene = Tsacc
index = 1146
Annotated 5SS: [ 176 1609 9902]
Annotated 3SS: [ 1548  9781 14014]
SMsplice 5SS: [176]
SMsplice 3SS: [265]
top_k =  500
Partition function (log Z): -14.307128327726893

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.4932716659783413
Position 138: 0.4179621103044679
Position 1609: 0.30345215961533833
Position 601: 0.13440487704602883
Position 1694: 0.12317433588644652
Position 1864: 0.03860804021599757
Position 274: 0.03760891092862669
Position 615: 0.03674817899571429
Position 1779: 0.03031126526310295
Position 820: 0.02390725560489433
Position 4223: 0.023208065887830375
Position 124: 0.014633627666226532
Position 7132: 0.011232597325998041
Position 5661: 0.010847993228670232
Position 2479: 0.008964583962012074
Position 98: 0.007446822455108867
Position 172: 0.006120735623532157
Position 2100: 0.003622718297215689
Position 142: 0.0033613899059872225
Position 6286: 0.0023185727990553437
Position 1287: 0.0015411612267771308
Position 1159: 0.0011134251905520328
Position 1066: 0.0011054624173608882
Position 605: 0.0009636443271320811
Position 652: 0.0009119279880745626
Position 2004: 0.0007540354524500367
Position 404: 0.000710442487972733
Position 1003: 0.00045997058214482147
Position 58: 0.0004436978785049382
Position 521: 0.0003940501435477019
Position 410: 0.00036068960273998805
Position 1177: 0.00032512936711151275
Position 1164: 0.0003047238126982586
Position 331: 0.00025031404872260604
Position 1229: 0.00022971457275076885
Position 221: 0.00022027952560102032
Position 432: 0.00021412751002504454
Position 517: 0.00021330636846864098
Position 525: 0.00020354476955931626
Position 478: 0.00015499869133046366
Position 813: 0.00015181447545155525
Position 1383: 0.00013740692930764038
Position 343: 0.0001064125872871538
Position 3837: 0.00010334362402799157
Position 2483: 0.00010195050595790028
Position 150: 9.55969962165137e-05
Position 589: 7.194892238217198e-05
Position 1055: 7.171125516468644e-05
Position 1147: 5.755513933399918e-05
Position 71: 3.826755487926883e-05
Position 529: 3.2416615003502764e-05
Position 1220: 3.238377253080514e-05
Position 1274: 3.216614510530474e-05
Position 213: 1.978886730550804e-05
Position 207: 1.7755966488628e-05
Position 284: 1.546961967091309e-05
Position 1588: 1.5098198803631343e-05
Position 337: 9.195078683475203e-06
Position 3: 7.83654808565708e-06
Position 407: 7.731093980077688e-06
Position 199: 3.2349947812161933e-06
Position 305: 2.831367272233016e-06
Position 194: 2.5073015483618485e-06
Position 623: 1.1666273907502643e-06
Position 500: 1.0501917988009146e-06
Position 40: 1.036686005632086e-06
Position 346: 7.774255723162496e-07
Position 245: 6.313983203149369e-07
Position 540: 5.726909332407758e-07
Position 308: 5.578903790292581e-07
Position 505: 4.6806071382636303e-07
Position 329: 2.0099281269580468e-07
Position 784: 5.644040305121213e-08
Position 775: 5.05722740098616e-08
Position 669: 2.039527673114742e-08
Position 699: 5.83856965578173e-09
Position 760: 4.320256336414323e-09
Position 1017: 4.048286191903355e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.43392838953493734
Position 7814: 0.1475438432554739
Position 528: 0.1398984902877605
Position 4177: 0.1376324904042899
Position 5512: 0.1368752360641581
Position 265: 0.0953193415371678
Position 6795: 0.08568689044290975
Position 1487: 0.06087059818417225
Position 5788: 0.05402406772175246
Position 5983: 0.050315095612007525
Position 9575: 0.04457736387233435
Position 1085: 0.04347724098610395
Position 6094: 0.03653955785237989
Position 6268: 0.033390174785434754
Position 5422: 0.026986215568845787
Position 11103: 0.02552088988707241
Position 1750: 0.0217999147381519
Position 3594: 0.018304012396758475
Position 690: 0.0178045629399249
Position 1725: 0.0129264544446753
Position 2165: 0.012591425350218748
Position 5101: 0.009675064135912084
Position 5889: 0.00862954630104781
Position 1835: 0.008592486996834492
Position 1665: 0.008479767575825843
Position 1920: 0.0077006861400221015
Position 1810: 0.006626980418786964
Position 878: 0.005863826368148219
Position 3747: 0.005056694641067517
Position 2325: 0.004660245568880034
Position 4606: 0.0038851264397889275
Position 1895: 0.003743779183086725
Position 1640: 0.003444692731175481
Position 2363: 0.003113261677986112
Position 1303: 0.002931878549967647
Position 7181: 0.0028414342948443767
Position 475: 0.002663546393158361
Position 7211: 0.002634561731280362
Position 6157: 0.0019477254466659325
Position 6586: 0.0018178401074709666
Position 1047: 0.0014831796415774364
Position 423: 0.001113702169996395
Position 5318: 0.001045555683893239
Position 3980: 0.0009427932883108069
Position 447: 0.0008548361876337087
Position 1728: 0.0008261744945451222
Position 1430: 0.0007019621090122932
Position 775: 0.0006592196018487775
Position 808: 0.0006496030209348861
Position 1167: 0.0006206313672064825
Position 226: 0.0005299858833017133
Position 1758: 0.0005097264326998283
Position 175: 0.0004518695616032146
Position 2205: 0.0003454875818594828
Position 1190: 0.0003223000552397893
Position 1142: 0.0002439096635201353
Position 2435: 0.00023996766391662263
Position 760: 0.0002269826534303868
Position 1499: 0.00020864303805340483
Position 271: 0.0002015550843135313
Position 452: 0.0001899641550924194
Position 1673: 0.00014623927037057092
Position 2009: 0.00013734193000065537
Position 710: 4.0223162901518295e-05
Position 1555: 3.965943685941859e-05
Position 1813: 3.4248127498182816e-05
Position 317: 3.4054536326160664e-05
Position 319: 1.7752373784433864e-05
Position 611: 1.704408110755263e-05
Position 1643: 1.4680204398377776e-05
Position 1571: 1.2425288448597178e-05
Position 1348: 6.490116763296198e-06
Position 1447: 5.39741799014453e-06
Position 1928: 4.332421684031361e-06
Position 1364: 3.935739655532766e-06
Position 1898: 2.6592076691929995e-06
Position 1608: 2.58839356619964e-06
Position 555: 2.5558569515728058e-06
Position 1956: 2.5482595008194564e-06
Position 232: 2.3209787046524226e-06
Position 546: 1.3592278624590013e-06
Position 325: 1.1495773836411925e-06
Position 657: 7.656280619639743e-07
Position 363: 7.429794741549184e-07
Position 704: 4.0471748637498474e-07
Position 329: 3.0135610709073613e-07
Position 393: 2.2857447640687426e-07
Position 277: 1.481115003911554e-07
Position 544: 1.359257745343687e-07
Position 289: 1.2262477884670829e-07
Position 287: 1.0002172587741073e-07
Position 180: 8.402687886519489e-08
Position 561: 3.015440137605771e-08
Position 245: 2.6528217326202318e-08
Position 456: 1.9918666344697706e-08
Position 236: 7.972384725052899e-09
Position 189: 4.694826945523261e-09
Position 911: 6.445697307390644e-10
Position 964: 5.291931840024052e-10
Position 726: 1.0423136593782903e-10
Position 155: 2.1639702937805533e-11
Position 281: 1.984721504686398e-11
Position 296: 1.2565906511212973e-11
Position 284: 7.451050486294901e-12
Position 134: 1.479565073137238e-12
Position 67: 7.444482869528526e-13
