Gene = Psmd9
index = 869
Annotated 5SS: [  255  6507 11561 13744 18093]
Annotated 3SS: [ 6403 11351 13641 18003 20102]
SMsplice 5SS: [  255  6507 11561 13744 14382 18093]
SMsplice 3SS: [ 6403 11351 13641 14300 18003 20102]
top_k =  500
Partition function (log Z): 1.3041461136000714

Sorted 5' Splice Sites (High to Low Probability):
Position 255: 0.995817087695967
Position 13744: 0.9958160242314169
Position 18093: 0.9017348056767837
Position 6507: 0.8638606672352545
Position 14382: 0.6221730918946253
Position 15849: 0.5543922352225462
Position 11561: 0.5265511582614425
Position 10658: 0.43534033732237576
Position 1220: 0.4297372012532409
Position 3415: 0.302353478834127
Position 5566: 0.273742859559789
Position 616: 0.2214843125690541
Position 6479: 0.09930978732901997
Position 11529: 0.09035454843859898
Position 2252: 0.06866695148498216
Position 20291: 0.06090912663333335
Position 5269: 0.0526316872870155
Position 2009: 0.052083320472436294
Position 16231: 0.05196212079160781
Position 15748: 0.051068959409532134
Position 10149: 0.048994741131514835
Position 11498: 0.043391802790370956
Position 17577: 0.04100240376499459
Position 10477: 0.03765787647698599
Position 603: 0.03564626790836877
Position 1412: 0.029093266223087676
Position 5087: 0.027836039216375577
Position 20223: 0.024483700366061244
Position 2410: 0.023073083826450694
Position 9440: 0.022553733413638553
Position 599: 0.022422045100215802
Position 16262: 0.020773698035193015
Position 12229: 0.020563337515164454
Position 5034: 0.020242033361795454
Position 11611: 0.019580947885313105
Position 11522: 0.018865669553301392
Position 20397: 0.017165258337352225
Position 8013: 0.012404231183707015
Position 16054: 0.012348683213435737
Position 14901: 0.01145439817833808
Position 15940: 0.011368307671826228
Position 7640: 0.01049808403603542
Position 20264: 0.009740993056023264
Position 1246: 0.009311552238555723
Position 8274: 0.008223396931416955
Position 16250: 0.008221714061404716
Position 18144: 0.006521442017139982
Position 6623: 0.006353453611114962
Position 9000: 0.004807366341330293
Position 2638: 0.004775602116999093
Position 15405: 0.004296724642721195
Position 8464: 0.004231076032583049
Position 3364: 0.004210138249475794
Position 8120: 0.0040788697125074954
Position 5463: 0.003749360441228065
Position 15329: 0.0035016341487389196
Position 10528: 0.0033113810171802242
Position 14929: 0.0022221156131695618
Position 5081: 0.0022073362318048764
Position 18172: 0.0022004172277694197
Position 15729: 0.0021856969350960965
Position 14961: 0.0018912495659538988
Position 19682: 0.0017161106548120775
Position 20304: 0.001491909863952641
Position 13701: 0.0013910089621233046
Position 15174: 0.0013058297588269157
Position 8207: 0.001104911722764335
Position 6812: 0.0010303071965570758
Position 174: 0.0009134681693760295
Position 13714: 0.0008932046507618667
Position 6542: 0.000881586791519098
Position 2276: 0.0007295186003058296
Position 790: 0.0006787837257330432
Position 18022: 0.0006774361024980819
Position 19932: 0.0006561914029904147
Position 110: 0.0006303273973193524
Position 543: 0.0005191822120566012
Position 292: 0.000486893703665015
Position 3317: 0.00044656643725900794
Position 18213: 0.00039568763919706657
Position 2719: 0.00038395214322926624
Position 574: 0.00035152174085478874
Position 4282: 0.00029764293124326705
Position 75: 0.0002800315480964719
Position 2090: 0.00025186458375832144
Position 243: 0.00025023886185157563
Position 5561: 0.00022426731668449276
Position 1224: 0.00020062008834561944
Position 529: 0.00014906816045513204
Position 79: 0.00011636778088984971
Position 14043: 9.860949816252408e-05
Position 13726: 9.214178179179372e-05
Position 124: 8.372746092540335e-05
Position 54: 8.364442302344497e-05
Position 320: 8.018196319945209e-05
Position 487: 7.536519945008201e-05
Position 1848: 6.80184283751192e-05
Position 306: 6.530443865978559e-05
Position 15248: 6.468000910400364e-05
Position 701: 6.1856704445684e-05
Position 506: 5.7329174348698964e-05
Position 1206: 4.813604228058379e-05
Position 3842: 4.354058653353881e-05
Position 308: 4.242667741519911e-05
Position 1256: 2.560715190566576e-05
Position 259: 2.3984652259223178e-05
Position 261: 1.519682471172928e-05
Position 331: 1.4060856834384591e-05
Position 1484: 1.286773407234001e-05
Position 1486: 1.2069846579702398e-05
Position 10: 1.1370578845182115e-05
Position 1112: 1.130962122173237e-05
Position 163: 1.0338691108806849e-05
Position 4: 5.932489220334098e-06
Position 3112: 4.933172299468686e-06
Position 365: 4.394488814094423e-06
Position 20: 2.605929133742678e-06
Position 119: 9.837537363776949e-07
Position 149: 9.319384973217538e-07
Position 32: 6.14466433198334e-07
Position 132: 3.009729377501407e-07
Position 14414: 1.5582548499836292e-07
Position 461: 4.455753209302495e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13641: 0.9843791842045463
Position 6403: 0.969550947237451
Position 18003: 0.9503079752046579
Position 11351: 0.6987441269290263
Position 20102: 0.6172428199251264
Position 14300: 0.539088630641524
Position 10527: 0.38058529575710554
Position 15654: 0.3488643183131402
Position 438: 0.279503335014256
Position 20210: 0.25822806567136686
Position 5475: 0.2442648592987716
Position 1088: 0.19630206914444723
Position 3294: 0.16708097605430097
Position 1085: 0.102998175993785
Position 15729: 0.10291786427556401
Position 10391: 0.09572429905943648
Position 15709: 0.0939641421882094
Position 16114: 0.0803478366382473
Position 1923: 0.07622107778448702
Position 1112: 0.07248305563279367
Position 20385: 0.06571431540385295
Position 4925: 0.060712440470849824
Position 4972: 0.05710576662286577
Position 2140: 0.052918108596769285
Position 20860: 0.05111585476681698
Position 9909: 0.04899474113151482
Position 14243: 0.04324011091446307
Position 17458: 0.04100240376499461
Position 3157: 0.040010134305307594
Position 15761: 0.03758632175782131
Position 3329: 0.034670999159079174
Position 1313: 0.02611722871869536
Position 3073: 0.02435332290811216
Position 3191: 0.02282149950152877
Position 15677: 0.02232908018446936
Position 14340: 0.021738119239518506
Position 1002: 0.021676907380944202
Position 12140: 0.020563337515164454
Position 21138: 0.019869984162039712
Position 15872: 0.01736364631951823
Position 3127: 0.01577054784880343
Position 965: 0.015471570662388832
Position 13534: 0.013813195421547988
Position 9352: 0.013168835641275446
Position 20358: 0.013026133596615952
Position 14803: 0.012869638048854772
Position 14317: 0.011531955180409434
Position 20982: 0.011498018317562433
Position 5431: 0.011161587661788035
Position 2111: 0.011063957474014082
Position 9421: 0.009384897772363104
Position 1011: 0.009081420920593166
Position 7860: 0.008682698561635721
Position 7495: 0.007714217769923556
Position 5324: 0.0073889293604177475
Position 8189: 0.0069872898335132565
Position 1116: 0.006853593556316138
Position 18006: 0.0051776487283375205
Position 2532: 0.005061272913742355
Position 8341: 0.004231076032583052
Position 20154: 0.004192315122530095
Position 20893: 0.004192038648718609
Position 20785: 0.004082167373783702
Position 15113: 0.004065979891130749
Position 20124: 0.0037783777115918734
Position 8079: 0.003769757830796858
Position 14175: 0.0037081854092032964
Position 20496: 0.0036768123588121018
Position 1043: 0.0035990377355226443
Position 14358: 0.003165344423408327
Position 8880: 0.003156361846306491
Position 15800: 0.0029669428780134057
Position 20836: 0.002636801209497331
Position 21206: 0.0026189841714829723
Position 7736: 0.002491474556223145
Position 7912: 0.0024372532102392417
Position 1273: 0.0023335146254889277
Position 3394: 0.002307636916029185
Position 14775: 0.002163032074087076
Position 1123: 0.001980483914178643
Position 16133: 0.0018535548457243043
Position 15599: 0.001709527776450647
Position 15201: 0.0016694041118897232
Position 8956: 0.0016510044950238025
Position 411: 0.0016213677663521945
Position 19841: 0.0016197370283176046
Position 15239: 0.0015930678219305253
Position 1949: 0.0015542426492069186
Position 15746: 0.001509735059666455
Position 1186: 0.0014173024469082182
Position 1039: 0.0013234674521501047
Position 7631: 0.0013056711964065397
Position 19593: 0.0012821422473150712
Position 15926: 0.0012286907468929725
Position 20890: 0.001216693685452801
Position 21713: 0.0012163803308707641
Position 15173: 0.0012120127937905955
Position 7546: 0.0012088742356870393
Position 15982: 0.001143950918115851
Position 15292: 0.0010906488129439767
Position 6720: 0.0010303071965570758
Position 8000: 0.000945639798690893
Position 6220: 0.0008545477294574022
Position 644: 0.0008326755318361983
Position 2061: 0.0008002503650164432
Position 2247: 0.0007702175066777017
Position 15775: 0.000756014092789125
Position 2219: 0.0007200066038020258
Position 932: 0.0006555945386483243
Position 446: 0.0006141971254372756
Position 17770: 0.0005869695843180514
Position 1205: 0.000566773463101177
Position 602: 0.0005180299295497677
Position 1203: 0.000506045486430272
Position 7979: 0.0004972957592966966
Position 1320: 0.00045723260009912384
Position 19653: 0.00043396840749700615
Position 16519: 0.0004306977926564839
Position 14484: 0.00041221433618821967
Position 14899: 0.0003558402593849472
Position 147: 0.0003497274504296052
Position 4098: 0.0002976429312432671
Position 2186: 0.0002511737940865231
Position 188: 0.0002507351486565176
Position 19874: 0.00023779934756992306
Position 522: 0.00022320169023633003
Position 7372: 0.00021990970359396
Position 1741: 0.00018948800888059987
Position 894: 0.00016364869468038924
Position 390: 0.0001547623020998509
Position 2077: 0.00014205996352103332
Position 1788: 0.00012366837963579555
Position 974: 0.00012083794563959756
Position 178: 0.00010148685858208544
Position 13912: 9.98825340440392e-05
Position 2009: 9.911914642795629e-05
Position 2579: 9.82813464860007e-05
Position 1245: 9.7263322877729e-05
Position 14077: 7.28470196562501e-05
Position 487: 7.256967795015315e-05
Position 970: 6.615743856741087e-05
Position 7466: 4.9411130424327336e-05
Position 704: 4.672937640754672e-05
Position 3566: 4.354058653353882e-05
Position 1289: 4.0560406150314374e-05
Position 149: 3.1515112306952535e-05
Position 820: 2.8681534788727915e-05
Position 1214: 2.033977291284729e-05
Position 1125: 1.9180417568484438e-05
Position 1762: 1.8754478077227244e-05
Position 1129: 1.8535286471994477e-05
Position 1362: 1.6122776232369407e-05
Position 129: 1.4532008944994557e-05
Position 910: 1.3931655463997074e-05
Position 206: 1.266147346403785e-05
Position 209: 1.1932477583607468e-05
Position 14249: 9.62585869802738e-06
Position 873: 7.194001637149679e-06
Position 550: 7.174256966761119e-06
Position 1219: 5.733811459842788e-06
Position 14192: 4.815081618249337e-06
Position 350: 4.752422228799486e-06
Position 14138: 4.748224335285583e-06
Position 1332: 4.323905061905392e-06
Position 790: 3.866026502546735e-06
Position 1017: 2.9044469573835976e-06
Position 212: 2.879872446414373e-06
Position 14844: 2.5498955558499726e-06
Position 82: 2.1489013422089743e-06
Position 728: 1.919489393479176e-06
Position 218: 1.4265655785656553e-06
Position 555: 1.1227296540591532e-06
Position 1379: 8.629716677240085e-07
Position 158: 8.368132555419978e-07
Position 529: 6.519294216599027e-07
Position 2019: 6.326457058776825e-07
Position 733: 5.969974779672946e-07
Position 615: 5.785158417954583e-07
Position 762: 4.64517718827166e-07
Position 917: 3.7129866780877594e-07
Position 109: 3.0610623967528023e-07
Position 574: 2.4210738551564574e-07
Position 230: 1.1887637565441657e-07
Position 708: 8.766858133504366e-08
Position 95: 1.3364981811060409e-08
Position 103: 1.318482052876359e-08
Position 1286: 2.2607525949657065e-09
Position 251: 7.414278820943756e-10
Position 224: 5.02712610881761e-10
Position 253: 2.3205199372734436e-10
Position 568: 5.8032687415631886e-12
Position 271: 3.826434997049129e-12
Position 314: 3.5269568538877864e-12
Position 259: 1.6357586411826486e-12
Position 306: 1.238008895171711e-12
Position 303: 4.3030988817849473e-16
Position 284: 3.8588052696173444e-16
