Gene = Flacc1
index = 412
Annotated 5SS: [   52  3653  4249  5041 16090 17668 19425 25584 26526 28225 29127 34554
 36731 36958]
Annotated 3SS: [ 3507  4170  4994 15955 17573 19362 25485 26472 28124 29022 34490 36640
 36847 37522]
SMsplice 5SS: [   52  3653  4249 17668 19425 26526 28225 29127 34554 36494 36731 36958]
SMsplice 3SS: [ 3507  4170 17598 19362 26472 28124 29022 34490 36373 36640 36847 37518]
top_k =  500
Partition function (log Z): -25.67913133592132

Sorted 5' Splice Sites (High to Low Probability):
Position 4249: 0.8352629171608627
Position 3653: 0.7114892029292922
Position 52: 0.5522504145733093
Position 422: 0.22068947040362058
Position 237: 0.19602385569382239
Position 5389: 0.18397087837921197
Position 5068: 0.1265382022298783
Position 5173: 0.12255261263203075
Position 8614: 0.09401922143223693
Position 4577: 0.09213200719029783
Position 4664: 0.08195545468465804
Position 5041: 0.05229139369845392
Position 338: 0.04337240157406199
Position 2746: 0.03762313199204678
Position 2310: 0.02622157643338021
Position 1351: 0.025388960964066606
Position 3687: 0.021786277890605076
Position 1579: 0.02123469180490745
Position 5720: 0.018198197732615818
Position 4656: 0.01611595128298346
Position 3668: 0.014287037309147163
Position 9391: 0.013274669814264903
Position 3872: 0.008784427693838241
Position 25: 0.008260490703517462
Position 1081: 0.006679500795466149
Position 3879: 0.005660634257992086
Position 993: 0.005486622769277863
Position 8831: 0.004624901552782933
Position 5426: 0.004420006433040217
Position 3200: 0.004327900854651755
Position 2766: 0.0027351857189132516
Position 4659: 0.0025433237636785064
Position 3845: 0.002466852826212787
Position 138: 0.002418650536169527
Position 2772: 0.0024115115400242
Position 3148: 0.0021824023092786794
Position 4039: 0.0018141593818311963
Position 2808: 0.0017757934086410296
Position 4929: 0.0017047760942590015
Position 3647: 0.0015876765941738344
Position 812: 0.0014701701247496718
Position 2812: 0.0014275834206982252
Position 1982: 0.0013387762357639167
Position 4680: 0.0013034365641888001
Position 1052: 0.0012107273010355049
Position 255: 0.0011284856901461612
Position 2816: 0.0010758421761379669
Position 8474: 0.0008281692871055389
Position 2820: 0.0007827144329378868
Position 2832: 0.0007375171419767813
Position 2824: 0.0006920713333958943
Position 660: 0.0006729150777952317
Position 2484: 0.0006078655007866607
Position 2828: 0.0005924857884019469
Position 146: 0.0005128091336360934
Position 5186: 0.00043646431239093535
Position 1466: 0.0004205282030387681
Position 478: 0.0003882840922490531
Position 2032: 0.00034860072440335004
Position 3000: 0.00034520307097516247
Position 216: 0.0003277132939544432
Position 1808: 0.0002752157379012548
Position 2096: 0.00020901587599609788
Position 2842: 0.00019451877076904955
Position 2129: 0.00019259681929231692
Position 2786: 0.00010299186225761996
Position 4719: 8.60301799047775e-05
Position 99: 8.453108087699393e-06
Position 816: 7.041065207800684e-06
Position 274: 6.679465029674913e-06
Position 761: 4.630743740455223e-06
Position 426: 4.2947548735422045e-06
Position 909: 4.2002857700648184e-06
Position 355: 2.2831906764877187e-06
Position 5: 1.933712846461125e-06
Position 76: 1.4939815053390691e-06
Position 158: 1.390783913254045e-06
Position 704: 1.52624432389822e-07
Position 734: 1.2934887573283641e-07
Position 369: 6.767446981225378e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3507: 0.7603926339768097
Position 4170: 0.6393640198136453
Position 8998: 0.456169237830885
Position 4994: 0.35465739564045917
Position 8578: 0.23199532453638866
Position 4566: 0.18338464273569774
Position 5299: 0.18089635940823368
Position 4146: 0.11159390086663744
Position 9338: 0.07520817988093263
Position 2650: 0.04274086202101512
Position 4226: 0.037653033663325376
Position 7267: 0.03554160407110567
Position 5140: 0.033862559811555004
Position 284: 0.03296599905136456
Position 12104: 0.02874882577061096
Position 7129: 0.02597433617941462
Position 3760: 0.02583945855789509
Position 1252: 0.025047556400108324
Position 3969: 0.024818978339436183
Position 2232: 0.023808504676866585
Position 12574: 0.023226129966790663
Position 4175: 0.01721431649996204
Position 4503: 0.016664853394669152
Position 5590: 0.014633567735161512
Position 1487: 0.014616615502996134
Position 5615: 0.014561881232014177
Position 4867: 0.013616751080854233
Position 7887: 0.012796920662919585
Position 8668: 0.009097321586170099
Position 10985: 0.007744252479055173
Position 9271: 0.007710229787436978
Position 8722: 0.006980564311185873
Position 3795: 0.006519551460190091
Position 6637: 0.005959542626153405
Position 10924: 0.005535136772371795
Position 5260: 0.005325306845002806
Position 9166: 0.004555139305032026
Position 10277: 0.004337389508185902
Position 2703: 0.004251908257789582
Position 4070: 0.004116941957276705
Position 2745: 0.003214221358333641
Position 1973: 0.0031954841883964453
Position 6842: 0.0031367460219366757
Position 330: 0.002820708467759238
Position 6567: 0.00260552255754014
Position 939: 0.0025641399075867766
Position 3057: 0.002548872015704211
Position 9510: 0.002538765715737001
Position 5467: 0.002450462211922778
Position 3099: 0.002375548794953409
Position 392: 0.0020583645384029347
Position 8785: 0.0018748246613355518
Position 5697: 0.0016628923508920216
Position 877: 0.0016018149140865192
Position 4038: 0.0015801756908666107
Position 4199: 0.0014185643496580033
Position 5638: 0.0012683950576757239
Position 4084: 0.0012657942578068934
Position 4248: 0.0012006108420452941
Position 1909: 0.001135263317858385
Position 903: 0.0011111459754813689
Position 2925: 0.0009877941313785079
Position 3082: 0.0009246714726383165
Position 4002: 0.0008956730206615868
Position 3510: 0.0008870829889607707
Position 1260: 0.0008814079764391858
Position 362: 0.0008709659498725171
Position 4751: 0.0008528202772250193
Position 338: 0.0008396951427474614
Position 8367: 0.0008281692871055389
Position 5242: 0.0007850618623668439
Position 5221: 0.0007729435734995368
Position 1293: 0.0007208582883694306
Position 4396: 0.0006838726857164217
Position 6961: 0.0006716080020414951
Position 1118: 0.0006294623742475025
Position 7048: 0.000616313098243173
Position 5998: 0.0005740193618807064
Position 6098: 0.0005530686750621896
Position 2902: 0.0004516626100345012
Position 4511: 0.0004176250346194918
Position 2174: 0.0004140870834279695
Position 1999: 0.00036581588700363305
Position 1423: 0.00031794979497919677
Position 2345: 0.0003173115535791344
Position 5719: 0.0003111619941584108
Position 3723: 0.00031105265097959876
Position 1465: 0.00029773140186474474
Position 3522: 0.00025872709628250204
Position 406: 0.0002379168717002357
Position 4571: 0.00022935060957663168
Position 2627: 0.00021789919991031326
Position 4601: 0.00020660331476818648
Position 2560: 0.00018596705386414393
Position 3939: 0.00016313306160860178
Position 3955: 0.0001533203231251742
Position 5001: 0.0001510715321581189
Position 1016: 0.00014051154314919528
Position 146: 0.0001396703334928303
Position 154: 0.00013511937601920466
Position 1710: 0.00011287733737085483
Position 2198: 9.93900931723158e-05
Position 1690: 9.918009103417728e-05
Position 2391: 9.52001916472065e-05
Position 782: 8.181186951918572e-05
Position 1943: 8.00481497991748e-05
Position 1571: 7.466016914898885e-05
Position 4891: 6.698255396358651e-05
Position 4329: 6.65628340231098e-05
Position 1719: 6.536598428169339e-05
Position 342: 5.719201354527158e-05
Position 1439: 5.4027844285260224e-05
Position 311: 5.371130577052632e-05
Position 761: 4.48881663411899e-05
Position 158: 4.330325664806198e-05
Position 301: 3.368906966665584e-05
Position 3526: 7.621898565817968e-06
Position 923: 2.8636938382402656e-06
Position 2118: 2.6252095737665083e-06
Position 1125: 2.016281110991424e-06
Position 2425: 1.9816339484580514e-06
Position 1307: 1.9300628866625837e-06
Position 206: 1.807489549129123e-06
Position 909: 1.7993632813368754e-06
Position 724: 1.5099625849048844e-06
Position 2371: 1.369323143208922e-06
Position 2180: 1.0453528884905741e-06
Position 2206: 1.0329039584801555e-06
Position 2006: 9.172760745893075e-07
Position 704: 3.6031343117279475e-07
Position 823: 3.3928769955368133e-07
Position 747: 2.174219804746964e-07
Position 1080: 1.6162432255746115e-07
Position 1787: 1.5902449631298202e-07
Position 1361: 1.3781911326485742e-07
Position 993: 7.869250522534535e-08
Position 165: 7.238367456966737e-08
Position 833: 6.845032159774708e-08
Position 355: 6.49793249561445e-08
Position 1050: 6.39449587802079e-08
Position 353: 5.756431733751354e-08
Position 1131: 5.463031408878663e-08
Position 952: 4.6791519495264686e-08
Position 1025: 4.405174929990262e-08
Position 1230: 4.371325042397842e-08
Position 1700: 4.001271730992982e-08
Position 1313: 3.4333834388570913e-08
Position 1018: 2.4683279808447198e-08
Position 734: 2.4414604180662817e-08
Position 90: 2.2948398518802753e-08
Position 1043: 2.027538978702205e-08
Position 804: 1.782612342044868e-08
Position 642: 1.258222337646461e-08
Position 997: 1.2118169694086113e-08
Position 85: 8.370803104325749e-09
Position 241: 2.0570490638719616e-10
Position 255: 1.9062257757879975e-10
