Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  500
Partition function (log Z): 13.461858617721225

Sorted 5' Splice Sites (High to Low Probability):
Position 5983: 0.9914737002485189
Position 17388: 0.9739590782997914
Position 21323: 0.9703820640345808
Position 16976: 0.9701236992440474
Position 6514: 0.9695251330653233
Position 3929: 0.9563645314848447
Position 273: 0.9364673307610869
Position 15432: 0.9289162231222727
Position 21065: 0.8670839414363717
Position 20502: 0.6823429881425292
Position 8015: 0.6763220656405557
Position 21646: 0.6328453317558418
Position 6205: 0.4690234370009418
Position 14043: 0.44427829647442063
Position 6334: 0.37039420530842343
Position 10584: 0.2553692218251117
Position 20478: 0.20488798002346323
Position 1548: 0.1964968817513891
Position 7832: 0.17667781998288767
Position 6154: 0.17610216808082033
Position 4686: 0.16624221562258143
Position 449: 0.1623592972443897
Position 9721: 0.0714184469948259
Position 5444: 0.06136318418003936
Position 3426: 0.059199094052367306
Position 7413: 0.048892707074386865
Position 12385: 0.045922137400676584
Position 21590: 0.0454714034659502
Position 5667: 0.04238789671527084
Position 18054: 0.04146976251020655
Position 1197: 0.0409176833310549
Position 20548: 0.037717327980303916
Position 17956: 0.037342740151422846
Position 5103: 0.036104376573951893
Position 19769: 0.03498360948505522
Position 503: 0.028199136996885452
Position 7824: 0.028064464073088366
Position 17664: 0.02515916209814261
Position 16163: 0.023162168351510106
Position 7828: 0.02170057876700001
Position 779: 0.01992595646324954
Position 2899: 0.014629297036316626
Position 16195: 0.012319965655779992
Position 970: 0.011758740337870523
Position 5158: 0.010966178002039497
Position 7161: 0.010012131153328703
Position 19847: 0.009443697309836662
Position 10728: 0.009197726409129046
Position 20485: 0.008561942764919825
Position 16748: 0.007820421284404038
Position 20529: 0.007727532034571927
Position 1961: 0.005570888361472957
Position 5079: 0.005293688252087243
Position 183: 0.005281733790665782
Position 18476: 0.004798051910564535
Position 6666: 0.004623164619794802
Position 18481: 0.004542951747786153
Position 4883: 0.0041250010574834595
Position 419: 0.004055775032373594
Position 4661: 0.004055000687069426
Position 2737: 0.003958917145344049
Position 22105: 0.0037361154700571173
Position 18831: 0.0036104506286431595
Position 19203: 0.003583559735725978
Position 17142: 0.0035641945079293506
Position 6700: 0.0034917483316587745
Position 3502: 0.00334655481443263
Position 7810: 0.003271190661714078
Position 4053: 0.00325228105537271
Position 19241: 0.0030585758389906595
Position 20880: 0.0030180473102060894
Position 18078: 0.0029161579523472427
Position 1690: 0.0028097068246068844
Position 603: 0.002723717753601612
Position 3452: 0.002573882403622062
Position 19522: 0.0024390712406835453
Position 4704: 0.0023048612658631857
Position 650: 0.002300206794682911
Position 5548: 0.001972697531796177
Position 2329: 0.0018637218461802483
Position 19976: 0.0018623067652562921
Position 22899: 0.0017549315058447066
Position 2278: 0.001674698231629221
Position 21093: 0.0016181527884035715
Position 22819: 0.0015871682827634467
Position 2991: 0.001387042482746746
Position 7543: 0.0013758078586490689
Position 18486: 0.0013579886754594818
Position 19704: 0.0013178134113932178
Position 3979: 0.0012987490520648796
Position 5166: 0.001285308017124586
Position 19292: 0.001147557680995436
Position 22296: 0.00102320803730135
Position 944: 0.0009727010858353429
Position 6886: 0.0009342595568740755
Position 1770: 0.0008881426075853278
Position 2307: 0.0007697712142720773
Position 2766: 0.0006041740743271365
Position 783: 0.0005198381080014231
Position 2290: 0.0005017209815762335
Position 21259: 0.0005002341063869289
Position 3719: 0.0004930066478538665
Position 1867: 0.0004795328949541049
Position 380: 0.00047167663072341656
Position 618: 0.0004562908073960088
Position 804: 0.0004268330749648981
Position 18658: 0.0003784421193170649
Position 520: 0.00035580745701253196
Position 2124: 0.00035229469780413594
Position 17012: 0.0002554049216376319
Position 5848: 0.00011973822379199452
Position 1348: 0.00011857236693909997
Position 6338: 8.881156514986382e-05
Position 438: 6.745158269882467e-05
Position 6627: 6.415693046304763e-05
Position 676: 5.4456279653913926e-05
Position 6495: 4.979927703954102e-05
Position 751: 3.675390091667235e-05
Position 6281: 3.0287474026022024e-05
Position 6945: 2.6504753954589613e-05
Position 6138: 2.4283693847932764e-05
Position 6174: 2.0155032906494857e-05
Position 124: 1.275841080089265e-05
Position 413: 1.2496754592988469e-05
Position 154: 1.177094144435848e-05
Position 49: 9.952157425901481e-06
Position 481: 8.494209344315829e-06
Position 486: 6.235226210559294e-06
Position 338: 4.0177000282486145e-06
Position 103: 3.6720645012801085e-06
Position 802: 3.1365603764928305e-06
Position 32: 2.769389660412807e-06
Position 21938: 2.3664679521686857e-06
Position 405: 2.0494462889766125e-06
Position 21538: 1.591513378195661e-06
