Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  500
Partition function (log Z): -4.656333328480056

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.8870982857442247
Position 493: 0.644069842232229
Position 4229: 0.5513671225694805
Position 3688: 0.5181888592574871
Position 3757: 0.23022341699592772
Position 3422: 0.22765054485069758
Position 77: 0.20587188815494217
Position 2753: 0.05355705894561267
Position 71: 0.0521546047189833
Position 4365: 0.04137384208205718
Position 4233: 0.032941360384493655
Position 348: 0.029160325937136803
Position 170: 0.028414758132931737
Position 4329: 0.022103299830457612
Position 3636: 0.020569825758543225
Position 242: 0.020147883814100584
Position 4763: 0.019047362980904228
Position 233: 0.015959929883281265
Position 1444: 0.015521567374618484
Position 751: 0.014127315015914492
Position 4363: 0.01396904051423291
Position 1215: 0.01325784798976693
Position 4582: 0.012212456369425377
Position 4247: 0.00839522517781469
Position 3680: 0.007042999272306214
Position 3459: 0.0058300816630061265
Position 4337: 0.005340138638353142
Position 276: 0.004866748827622589
Position 4321: 0.004643983647592045
Position 559: 0.004583729695324921
Position 3933: 0.00406189498537934
Position 532: 0.003778882310557327
Position 595: 0.003494692526157007
Position 58: 0.0031038073639390704
Position 4030: 0.0028023210530877733
Position 2635: 0.0026705397730016514
Position 509: 0.0021965609317528096
Position 4355: 0.0017768276695133488
Position 502: 0.001764075148366803
Position 2640: 0.0016798745332430483
Position 3939: 0.001569809684572479
Position 903: 0.0011951626545370234
Position 2494: 0.001068396134796217
Position 414: 0.0010142673909173997
Position 1249: 0.0009592568374869598
Position 4849: 0.0005594725335647608
Position 1538: 0.0005293201434306234
Position 384: 0.0004870831048913705
Position 1633: 0.0004378874824800545
Position 19: 0.00043764860960055635
Position 3730: 0.00040206465246185
Position 1015: 0.0002984553776134382
Position 103: 0.00027955565179489086
Position 219: 0.0002505359832596623
Position 566: 0.00022514086945399486
Position 297: 0.0001940931227503252
Position 4375: 0.0001484746300076498
Position 478: 0.00014157941308898323
Position 3812: 0.0001378816102579589
Position 448: 0.00013069136119266505
Position 1386: 0.0001271910707371836
Position 2253: 6.963290677677145e-05
Position 2061: 5.620413116288074e-05
Position 402: 5.330300908462759e-05
Position 853: 6.638457389832182e-06
Position 755: 6.326058635098274e-06
Position 655: 5.934986719214614e-06
Position 621: 5.006289491668167e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.9775923974443262
Position 650: 0.7586210494309984
Position 4161: 0.6910235299591897
Position 3525: 0.43742605289791153
Position 3551: 0.286285246209588
