Gene = 4933406M09Rik
index = 66
Annotated 5SS: [ 288 2066 2901]
Annotated 3SS: [1934 2743 3849]
SMsplice 5SS: [ 288 2066]
SMsplice 3SS: [1934 3849]
top_k =  500
Partition function (log Z): -8.457938221032125

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9147898982307012
Position 2066: 0.6341397834250025
Position 2901: 0.2585707613889807
Position 3251: 0.17396618529866242
Position 599: 0.1656853554584765
Position 2628: 0.09023579299756963
Position 2498: 0.07512220233801022
Position 2594: 0.05397814863012304
Position 67: 0.038907591952020947
Position 1799: 0.03521831064063718
Position 2905: 0.013307879943115938
Position 1969: 0.012253760768916384
Position 4287: 0.00866222625940788
Position 1843: 0.003928061181696588
Position 292: 0.003845035645965797
Position 1739: 0.002863534130024985
Position 175: 0.0026895746624087703
Position 3776: 0.002181538563530083
Position 4701: 0.002097082042535137
Position 1743: 0.0006915397489129193
Position 4834: 0.0005851454025274503
Position 2039: 0.000580064866653813
Position 28: 0.000495093197138626
Position 323: 0.00039255739653688333
Position 2947: 0.0003760219212945498
Position 353: 0.0003281262088215184
Position 349: 0.0003157847685927325
Position 2181: 0.00031071618762263124
Position 2428: 0.0002774027495653511
Position 2656: 0.0002682802970521579
Position 1489: 0.0002472959665975239
Position 4027: 0.00020036184656048488
Position 298: 0.00017294231421452981
Position 1832: 0.00017190124739028346
Position 1728: 0.00013265652427465392
Position 149: 0.00012695673352632256
Position 1598: 0.00011776351263079231
Position 219: 0.00010585002501999255
Position 1616: 9.510135102705014e-05
Position 2412: 5.477901637220696e-05
Position 1973: 3.763748565067763e-05
Position 1979: 3.5790661316726554e-05
Position 2465: 3.1089431043470265e-05
Position 2387: 2.8469441016430516e-05
Position 31: 1.8187301435711966e-05
Position 42: 1.4757726481235998e-05
Position 144: 1.432921142745037e-05
Position 141: 1.3187931918933786e-05
Position 227: 1.2787682345325365e-05
Position 164: 6.8929110365874295e-06
Position 2305: 5.7443731243057365e-06
Position 826: 5.355446039301097e-06
Position 734: 4.7557392321995585e-06
Position 685: 4.473763574732614e-06
Position 1497: 4.21061931425972e-06
Position 1445: 3.6309251269190855e-06
Position 706: 3.0577209407425973e-06
Position 464: 1.996340408386897e-06
Position 429: 1.5118421231514343e-06
Position 700: 8.476106321939027e-07
Position 629: 8.118965772848068e-07
Position 194: 5.241305109500632e-07
Position 1116: 3.9730030548729714e-07
Position 1532: 3.6151052819396744e-07
Position 245: 3.0025725040370865e-07
Position 1179: 1.9817503061336405e-07
Position 3257: 1.0030206668216063e-07
Position 510: 5.007825735306539e-09
Position 501: 2.038689625723343e-09
Position 672: 1.5006467826992447e-09
Position 703: 3.57123523910498e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1934: 0.580985894195922
Position 3849: 0.44594577965079335
Position 2539: 0.18976065788730861
Position 3131: 0.1890582806815814
Position 2743: 0.1540383139327235
Position 2825: 0.12034304615518589
Position 2372: 0.10250623471365151
Position 3876: 0.07524889591556341
Position 4453: 0.0606467880931347
Position 1904: 0.05035469732481303
Position 1597: 0.04904086532502722
