Gene = Rrm1
index = 936
Annotated 5SS: [  349  1381  5033  6207  7560  8381  9369 12943 14860 15619 15945 17896
 18746 19157 19989 22087 24119 25372]
Annotated 3SS: [ 1291  4854  6105  7499  8340  9205 12800 14775 15456 15864 17693 18595
 18934 19911 21950 24022 25182 26599]
SMsplice 5SS: [  160  1381  5033  6207  8381 12943 14860 15619 15945 17896 18746 22087
 24119 25372]
SMsplice 3SS: [ 1291  4854  6105  8340 12800 14775 15456 15864 17693 18595 21950 24022
 25182 26599]
top_k =  500
Partition function (log Z): 20.400028984449428

Sorted 5' Splice Sites (High to Low Probability):
Position 22087: 0.9988494964476005
Position 1381: 0.9897689852031722
Position 6207: 0.9816004473578483
Position 14860: 0.979534889068264
Position 5033: 0.9687952619308027
Position 24119: 0.9318790087525429
Position 15619: 0.87736896547821
Position 8381: 0.7321726420538508
Position 18746: 0.6873822135322966
Position 12943: 0.6772522344048927
Position 17896: 0.6757068245527273
Position 160: 0.5808052002737949
Position 19989: 0.5355233342855223
Position 25372: 0.5062304623634283
Position 15945: 0.49038632334258786
Position 349: 0.4216689471060378
Position 21458: 0.3331092290824824
Position 735: 0.306947493122991
Position 15952: 0.28502333700460536
Position 7560: 0.2417514486122176
Position 12904: 0.2213687179460339
Position 9373: 0.2151765359481876
Position 23517: 0.18246311345858443
Position 174: 0.17840459575250905
Position 3766: 0.16862209860063357
Position 25277: 0.16712058943937477
Position 22299: 0.13669177039373975
Position 17777: 0.133519666155746
Position 14139: 0.11772654246364853
Position 21831: 0.09762485368822138
Position 26741: 0.09626637129357266
Position 16081: 0.09182526791195308
Position 24385: 0.08584015289712148
Position 5980: 0.07203152541565101
Position 740: 0.0707723242521874
Position 22600: 0.06419763672975616
Position 101: 0.05492030281202795
Position 3962: 0.05133983914838824
Position 6812: 0.04767882759040592
Position 11454: 0.04764857933426394
Position 24974: 0.04663672865537605
Position 645: 0.04344386126452327
Position 24970: 0.03961261749564268
Position 21413: 0.038659107685077854
Position 18861: 0.037099226951084814
Position 19157: 0.0349123488949218
Position 22481: 0.028324767095283216
Position 5219: 0.021065018057242976
Position 4339: 0.02055285253314763
Position 22284: 0.019968698678102574
Position 6331: 0.019965072902318682
Position 17207: 0.018808294623967457
Position 19827: 0.017898090407850863
Position 17745: 0.01751615964639125
Position 6739: 0.014566420624021052
Position 25346: 0.014090327292042215
Position 11151: 0.013165673343149508
Position 3522: 0.012387918866285298
Position 7460: 0.012325658506448987
Position 152: 0.012044663152727656
Position 1810: 0.011604633903138227
Position 148: 0.011550569016280744
Position 4426: 0.01148593274859155
Position 24618: 0.011301507384798876
Position 25361: 0.01071810826321238
Position 20001: 0.010635882937829414
Position 7667: 0.010613442273926205
Position 19186: 0.010480338941553652
Position 21827: 0.009588429801983621
Position 1587: 0.009530864193927546
Position 13657: 0.009507213290192787
Position 356: 0.009209190671600304
Position 4334: 0.009082384873938303
Position 19705: 0.0080979246141879
Position 5215: 0.0077264900983168025
Position 129: 0.0076518526505528275
Position 19996: 0.007561265035449141
Position 921: 0.007511274725343814
Position 18491: 0.007465346664693841
Position 5042: 0.007458493818344831
Position 2023: 0.007438721942730952
Position 1385: 0.0066979880058827945
Position 15178: 0.006527051565700316
Position 13744: 0.0062390848255858816
Position 15910: 0.006041124281046351
Position 14849: 0.005678379074883727
Position 24197: 0.005430847795022038
Position 2263: 0.005187378458787307
Position 17807: 0.005073945731594522
Position 13073: 0.004837910419848142
Position 731: 0.004327884065076077
Position 17050: 0.004248097975115756
Position 3869: 0.004039806959679759
Position 105: 0.003769538447541144
Position 8375: 0.0036775202493089065
Position 14540: 0.003491253161741203
Position 13058: 0.0031503174054900085
Position 1844: 0.0029195042034395624
Position 12957: 0.00222811026640179
Position 24234: 0.0022010743287175128
Position 12926: 0.0021821143334136706
Position 24462: 0.002126920054145026
Position 4298: 0.0020030599468353876
Position 14218: 0.0019761521572485576
Position 2370: 0.001974859153017453
Position 2165: 0.0019292524979751704
Position 21800: 0.0019113182640061936
Position 23760: 0.0018965166684309681
Position 2140: 0.0018357409585183042
Position 5860: 0.0017620670101360766
Position 728: 0.0017143873392291267
Position 3516: 0.0016309590913152275
Position 3771: 0.001628173659138592
Position 1394: 0.0016218241127154034
Position 294: 0.0015974427683191313
Position 17885: 0.001486542868900084
Position 20823: 0.0014189587638493689
Position 3734: 0.001410491802650341
Position 2258: 0.0013984649638465766
Position 5716: 0.0012916370907743123
Position 5456: 0.0011699540222554956
Position 5281: 0.0010313105342064047
Position 9042: 0.0010194312496684572
Position 5404: 0.0009709060874090253
Position 678: 0.0009490916072802917
Position 214: 0.0007791481445010314
Position 11355: 0.0006485542877744509
Position 336: 0.0006370885219397168
Position 2757: 0.0005585919929360167
Position 3972: 0.0005585517084275449
Position 6418: 0.0005339257833397273
Position 493: 0.0005320117737728898
Position 2581: 0.000525590162493372
Position 122: 0.0005066043298420515
Position 6422: 0.0004041831308639316
Position 110: 0.00040142602775972765
Position 6758: 0.00031812968187310816
Position 489: 0.0003150100722289566
Position 6211: 0.00028676861759091197
Position 5023: 0.00026106295812960094
Position 8873: 0.0002528961635836879
Position 183: 0.00023766064853053277
Position 3258: 0.0002127420785332046
Position 909: 0.0001993353880399746
Position 8535: 0.0001975781411903365
Position 4993: 0.000160289724982184
Position 5771: 0.00013129246345562078
Position 46: 0.00012393069943468483
Position 5025: 9.542551749490498e-05
Position 5225: 9.039868187903278e-05
Position 5096: 7.785162143782086e-05
Position 5223: 7.610332769458991e-05
Position 78: 7.458201581936329e-05
Position 87: 7.418787875147637e-05
Position 968: 7.170530069912419e-05
Position 841: 6.406027072657807e-05
Position 258: 5.782485360870682e-05
Position 517: 5.126512075797323e-05
Position 932: 3.4452320700420255e-05
Position 164: 3.1606039021589544e-05
Position 408: 2.653071996976365e-05
Position 1398: 1.9066535116571978e-05
Position 897: 1.5275197221017907e-05
Position 1670: 1.332547128817924e-05
Position 360: 1.03298944094004e-05
Position 506: 8.057769481793524e-06
Position 34: 7.783002560956445e-06
Position 508: 7.531595931795741e-06
Position 1607: 7.446794465207407e-06
Position 233: 6.074642341801841e-06
Position 23: 5.848602919398337e-06
Position 255: 5.789770319474196e-06
Position 25: 5.440842088028518e-06
Position 264: 4.759234339870495e-06
Position 30: 4.390945891578365e-06
Position 188: 3.0449480720395397e-06
Position 1423: 2.9770378852554877e-06
Position 1407: 2.9050247293804783e-06
Position 1372: 1.6742155191173821e-06
Position 6230: 1.512016351455936e-06
Position 1577: 1.2567372215263473e-06
Position 1571: 1.2436703985701553e-06
Position 6189: 1.1129829379119576e-06
Position 70: 9.928490571210889e-07
Position 1663: 9.351161461597919e-07
Position 6165: 9.152163460913024e-07
Position 1624: 7.074803118833094e-07
Position 1396: 4.48920605940669e-07
Position 1824: 3.35085459847809e-07
Position 521: 2.641669495262634e-08
Position 542: 1.4762002379288078e-08
Position 1349: 1.4879763494073548e-12
Position 1242: 1.4393689418817368e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21950: 0.9984931819796683
Position 1291: 0.9923714603731348
Position 6105: 0.9895949742049676
Position 14775: 0.9860493809407082
Position 26599: 0.9381187105335419
Position 4854: 0.9379684314845701
Position 12800: 0.9110194047760792
Position 24022: 0.8467844432331938
Position 25182: 0.7150358442992983
