Gene = Pop4
index = 837
Annotated 5SS: [ 277 2522 4055 5297 5524 7096]
Annotated 3SS: [2468 3827 5218 5461 6993 8113]
SMsplice 5SS: [ 277 2522 5297 5524 7096]
SMsplice 3SS: [2468 5218 5408 6993 8113]
top_k =  500
Partition function (log Z): 0.43044328296533685

Sorted 5' Splice Sites (High to Low Probability):
Position 277: 0.99006405794879
Position 5297: 0.9589898513367928
Position 7096: 0.9360591706728638
Position 5524: 0.5801160940231055
Position 2522: 0.5492056815063091
Position 4055: 0.43327228734889495
Position 5924: 0.33697334329844375
Position 2557: 0.27833433346335523
Position 2819: 0.218897558719056
Position 742: 0.1874494419869151
Position 8024: 0.12656627346841315
Position 3241: 0.11999988502162667
Position 8201: 0.10444750811692798
Position 7634: 0.07269846317633159
Position 7428: 0.06660548157729694
Position 1483: 0.06451879385408625
Position 99: 0.06138415569019404
Position 5570: 0.05537227732322685
Position 3275: 0.038317877373190236
Position 4967: 0.026672477124989023
Position 2811: 0.02426062061521922
Position 3229: 0.023156161097691207
Position 2577: 0.013073950546212573
Position 1522: 0.01223559392458039
Position 994: 0.011001451509195124
Position 6678: 0.00963286190337333
Position 3077: 0.009563140672500517
Position 69: 0.00930256882771288
Position 3256: 0.008272081764607121
Position 7146: 0.008177305398174562
Position 90: 0.0065826170246740855
Position 2086: 0.00653436985447387
Position 6079: 0.005705680265342994
Position 3764: 0.0030689747108678497
Position 41: 0.0029355059069974443
Position 6608: 0.0027931595420558407
Position 8406: 0.0018343969696053887
Position 1463: 0.0018170841661380498
Position 5648: 0.0016387809244334899
Position 2537: 0.0016274545229930941
Position 1997: 0.0015255808827768051
Position 1272: 0.0013781367225549218
Position 652: 0.0012908331385445653
Position 9278: 0.0008382454111377606
Position 930: 0.0008151033364151325
Position 7116: 0.0007215945169472032
Position 103: 0.000627617642559553
Position 1766: 0.0005207396503434925
Position 1487: 0.00046289994899895707
Position 7501: 0.00043340349662313027
Position 765: 0.0003899271642983336
Position 8028: 0.0003755172212091966
Position 2155: 0.0003718486257148335
Position 311: 0.0003039779350918103
Position 1453: 0.00021893507944408593
Position 1115: 0.00019992546503979426
Position 1107: 0.00019960334409949382
Position 7193: 0.00012106321291948435
Position 7332: 0.0001072599713887402
Position 1510: 9.916671514321885e-05
Position 7721: 9.354491114657102e-05
Position 1492: 8.702475412800192e-05
Position 631: 8.615517613174908e-05
Position 281: 8.565945228140521e-05
Position 112: 8.123736588789104e-05
Position 1547: 7.389908619923464e-05
Position 657: 7.2413914256584e-05
Position 1325: 5.0390913121027396e-05
Position 27: 4.72469740032125e-05
Position 5910: 3.0029778396182342e-05
Position 2877: 2.7244958056645074e-05
Position 1293: 2.1902795950772816e-05
Position 221: 2.1247867392270665e-05
Position 3066: 1.660659411986085e-05
Position 119: 1.4122115679638289e-05
Position 488: 1.2480119442720211e-05
Position 1318: 7.1444225961059324e-06
Position 32: 6.610551570587034e-06
Position 477: 6.135855509945804e-06
Position 6156: 5.329996906879536e-06
Position 5: 4.7792551256312164e-06
Position 456: 4.1688013443075e-06
Position 450: 3.490473197449361e-06
Position 726: 3.419183032500784e-06
Position 494: 1.4966767944442382e-06
Position 542: 1.2689675789245623e-06
Position 492: 9.365968164183839e-07
Position 411: 8.808370650519702e-07
Position 573: 8.660683145209371e-07
Position 536: 6.646988372892753e-07
Position 339: 6.454748761868252e-07
Position 437: 2.5390699191581606e-07
Position 613: 2.0363993759114173e-07
Position 380: 8.908529660733866e-08
Position 146: 3.0111875947093916e-09
Position 171: 3.499129917594314e-10
Position 369: 4.251113223739277e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6993: 0.9076201373115612
Position 5218: 0.8874492927699134
Position 8113: 0.7589737896136396
Position 2468: 0.5575144935563227
Position 5408: 0.5321092456297265
Position 3827: 0.31542919058315366
Position 2428: 0.2770762819995239
Position 5774: 0.26273848346197454
Position 7970: 0.1918076242934794
Position 2763: 0.11264245142707391
Position 7226: 0.10111724103863068
Position 2700: 0.09732808378906216
Position 3116: 0.0934388319255088
Position 5461: 0.09058736468587748
Position 506: 0.0900411795842656
Position 1391: 0.0725665877401858
Position 5799: 0.0686578269725277
Position 5152: 0.06781202024478758
Position 638: 0.04928356394981422
Position 3188: 0.048355470354126455
Position 2982: 0.04737838114368151
Position 8784: 0.046392829178526336
Position 7592: 0.04020749123951505
Position 3962: 0.03847598402558042
Position 9202: 0.037449925576878255
Position 7546: 0.0364966744910907
Position 8146: 0.03013412006979717
Position 169: 0.029780525819933602
Position 6902: 0.02971767497981173
Position 8718: 0.02080611253117127
Position 3878: 0.020641583669835983
Position 6412: 0.018990817137100803
Position 3675: 0.01827174889822202
Position 589: 0.01825364100211667
Position 3875: 0.017245642886792745
Position 7859: 0.017084706243065087
Position 3762: 0.01632741741738628
Position 166: 0.016241004078543942
Position 4784: 0.016152500231515862
Position 2498: 0.01607611823640737
Position 183: 0.0157890414493586
Position 8324: 0.015359556428474568
Position 2646: 0.011876930283004518
Position 378: 0.011551054468581328
Position 9012: 0.010074086673033951
Position 2708: 0.009879060635334507
Position 3830: 0.009581991919657676
Position 187: 0.00956118716547599
Position 5855: 0.008730750925983612
Position 5523: 0.00789255731862001
Position 5122: 0.007877843914446597
Position 7267: 0.007675426536157616
Position 3153: 0.007473395558616151
Position 559: 0.006872331825579903
Position 960: 0.006579730415277892
Position 9112: 0.006340397078419404
Position 4768: 0.005716132114855335
Position 1403: 0.005520951823539745
Position 7046: 0.005159829982263589
Position 4879: 0.004803844778617821
Position 6932: 0.0046589571240761045
Position 146: 0.0044833519774167396
Position 1889: 0.004095807614483771
Position 7229: 0.0037928207592382206
Position 526: 0.0034714641637278104
Position 9354: 0.0033812650760819416
Position 6474: 0.00335324463011439
Position 5959: 0.003277576054857734
Position 7171: 0.0031804741658366664
Position 2687: 0.0028877758602952617
Position 8269: 0.002786361296585699
Position 5258: 0.0027598209552284333
Position 6764: 0.002733578246574926
Position 8644: 0.002535968176486234
Position 867: 0.0024523497944450114
Position 7478: 0.00237956579338068
Position 652: 0.002177415566511289
Position 8425: 0.0019303474472655048
Position 7245: 0.0018875313594552757
Position 1228: 0.0014545366619141834
Position 9322: 0.0014283067730689598
Position 1982: 0.0014093519560691534
Position 7887: 0.001393743348721639
Position 7145: 0.0013813836476139012
Position 8180: 0.0013095769614279063
Position 6034: 0.0013068420659737812
Position 8927: 0.0012405361139245423
Position 9175: 0.0011871239607581519
Position 1934: 0.0011440986810852117
Position 7032: 0.0011349426836149955
Position 667: 0.001095781047488083
Position 682: 0.000980238848545298
Position 927: 0.000909483788398321
Position 2899: 0.0008483533073079931
Position 7638: 0.0008237735169251811
Position 7252: 0.0007991279606299817
Position 7414: 0.0006799965512615269
Position 1641: 0.0006687153808828349
Position 1905: 0.0006644525970685762
Position 9333: 0.000661738791806771
Position 9312: 0.0006192375361658306
Position 6718: 0.0005513441710673705
Position 7313: 0.000498125158335469
Position 2062: 0.0004862855899340597
Position 6219: 0.0004777440234467954
Position 4980: 0.00044740555273447386
Position 2244: 0.0004080073009347482
Position 2501: 0.0003971636841446213
Position 1711: 0.0003700592735516359
Position 3529: 0.0003677026591339047
Position 1206: 0.0003676391757617623
Position 7201: 0.00036156519958222087
Position 360: 0.0003549787092270343
Position 871: 0.00033694613001132275
Position 456: 0.0003126182067520297
Position 2286: 0.0003119178353466868
Position 2655: 0.00031178422814392813
Position 844: 0.00029489002402199594
Position 705: 0.00028357546058591646
Position 886: 0.00024218252800167
Position 1134: 0.0002264020338338528
Position 464: 0.0002202422743587684
Position 3012: 0.0002124206605125708
Position 214: 0.0001908985207676927
Position 529: 0.00017795253459205904
Position 200: 0.00016764151871055154
Position 2683: 0.00015539861795773547
Position 1272: 0.0001538148543110272
Position 1310: 0.0001434480847498281
Position 380: 0.00014071372099881048
Position 2355: 0.00013934454454005122
Position 209: 0.00012788000509423488
Position 646: 0.0001122384577276789
Position 411: 0.0001103789212926277
Position 205: 0.000110084974083369
Position 398: 9.686960839703658e-05
Position 841: 9.678809856570753e-05
Position 1252: 9.598280524112326e-05
Position 1996: 9.550588121173345e-05
Position 1442: 9.140829462030027e-05
Position 5465: 9.032171818071994e-05
Position 813: 8.715392174836124e-05
Position 795: 7.230925782840227e-05
Position 964: 5.4671576824277476e-05
Position 702: 5.409682273886885e-05
Position 468: 4.734621525843707e-05
Position 1026: 4.492495742783717e-05
Position 531: 3.7397171448675374e-05
Position 387: 3.280997115433739e-05
Position 2302: 1.8976182069758934e-05
Position 1733: 1.826203902202172e-05
Position 2294: 1.6829610322128517e-05
Position 5817: 8.980474280129796e-06
Position 5812: 8.545357775082833e-06
Position 2207: 5.126114699899606e-06
Position 5748: 4.322125045492711e-06
Position 789: 3.702831550685169e-06
Position 246: 2.520599245052268e-06
Position 1051: 2.0255597783295192e-06
Position 481: 1.9464304032249296e-06
Position 1075: 1.8055293982060239e-06
Position 1145: 1.4255946860878743e-06
Position 275: 1.1915145420917233e-06
Position 1210: 9.871084698355814e-07
Position 934: 9.451338469219491e-07
Position 488: 9.42429263561749e-07
Position 221: 8.946997741205699e-07
Position 542: 8.850994449518487e-07
Position 225: 7.400466190365652e-07
Position 5755: 6.154090668213293e-07
Position 984: 5.80170973750678e-07
Position 690: 5.697457164654377e-07
Position 1436: 3.6792439483478187e-07
Position 710: 3.1898323114542924e-07
Position 233: 2.665529048308584e-07
Position 236: 1.439987003398972e-07
Position 421: 5.0636876214945316e-08
Position 250: 4.5439097808735466e-08
Position 437: 3.2076744725125756e-08
Position 726: 2.2429884645259263e-08
Position 429: 2.239511108077631e-08
Position 259: 2.0565788004530057e-08
Position 88: 1.8868571120024427e-08
Position 732: 1.7913084590099426e-08
Position 248: 1.2449131611596981e-08
Position 803: 1.2384341419691728e-08
Position 692: 9.635872685986848e-09
Position 715: 2.3904543661930737e-09
Position 339: 2.0960881970604716e-09
Position 95: 5.143681851622041e-10
Position 99: 6.73920197531227e-12
Position 300: 1.0124694941313514e-12
Position 281: 8.754883537425336e-13
Position 846: 1.8944551725216678e-13
Position 290: 1.261766431871256e-14
