Gene = BC051019
index = 163
Annotated 5SS: [  55  732 3320 5926 8005]
Annotated 3SS: [  546  3162  5690  7362 11314]
SMsplice 5SS: [ 318  732 3320 5926 8005]
SMsplice 3SS: [  546  3162  5690  7931 11314]
top_k =  500
Partition function (log Z): -2.1289739392437714

Sorted 5' Splice Sites (High to Low Probability):
Position 5926: 0.9943311055558506
Position 732: 0.9281625576821304
Position 8005: 0.9218232955436263
Position 2515: 0.4702849935963874
Position 318: 0.35066680100193237
Position 447: 0.33798915414174496
Position 2983: 0.2945006726540766
Position 10226: 0.27511571961710657
Position 180: 0.18563981574239682
Position 2892: 0.16294152237940587
Position 3525: 0.1539028746689792
Position 11035: 0.135764215386915
Position 9813: 0.09637090211431891
Position 7436: 0.08980978738065085
Position 3393: 0.05782433308232796
Position 55: 0.048020273641879045
Position 5196: 0.034994626922083445
Position 351: 0.029365286627612817
Position 2729: 0.02894059382875153
Position 10263: 0.026069255397750617
Position 168: 0.025406882821470234
Position 8748: 0.021946984209810946
Position 172: 0.02172214329390999
Position 11487: 0.018886486593723398
Position 3324: 0.018696008585395447
Position 2019: 0.018543738648807286
Position 290: 0.014931780136852707
Position 5229: 0.013514244076808077
Position 212: 0.01313992271090264
Position 363: 0.012458225874388154
Position 11053: 0.011685638805019138
Position 7878: 0.011269179701803989
Position 10896: 0.01114141385482692
Position 8853: 0.009073532668611542
Position 11559: 0.008456149196837995
Position 3515: 0.006464036056956678
Position 11195: 0.006400123072521461
Position 4304: 0.00594414203203951
Position 9223: 0.0056552568836861425
Position 3906: 0.005253145409135869
Position 7961: 0.0043928030252593
Position 3857: 0.004189447354607951
Position 11334: 0.004027536306491336
Position 2732: 0.0035043245824657636
Position 2050: 0.003500322410111003
Position 1346: 0.002789560847985088
Position 10382: 0.00256755804781548
Position 7218: 0.0025303235548630025
Position 10206: 0.0024487340319012114
Position 8688: 0.0024424047564930583
Position 11469: 0.001908511375755917
Position 10616: 0.001707919221361137
Position 5873: 0.0016745213292475088
Position 5955: 0.0016526760570158353
Position 9975: 0.001575485408626203
Position 6665: 0.0013456916635703666
Position 647: 0.0013353853193541075
Position 10193: 0.001200817396945338
Position 7209: 0.0008523838082572789
Position 547: 0.00033612173958538966
Position 231: 0.0003174241170631325
Position 1772: 0.00031152671147136393
Position 8518: 0.00030121434052017294
Position 8722: 0.0002924997877614565
Position 163: 0.00029214069006178184
Position 7030: 0.0002812620084282714
