Gene = 4930548H24Rik
index = 53
Annotated 5SS: [446]
Annotated 3SS: [1422]
SMsplice 5SS: [446]
SMsplice 3SS: [1422]
top_k =  500
Partition function (log Z): -7.4261933806988525

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.892883416215599
Position 221: 0.2529313573670777
Position 1523: 0.07386756355974726
Position 931: 0.040758330939139706
Position 450: 0.0372908895521102
Position 1346: 0.03583135634365133
Position 159: 0.023568752484371885
Position 1686: 0.021790329904320064
Position 77: 0.01918355764669604
Position 104: 0.01838241618525994
Position 1780: 0.011919114831219057
Position 1144: 0.010923400391281982
Position 924: 0.01032446456687081
Position 6: 0.007598558868906817
Position 257: 0.006243110430408209
Position 626: 0.005374056886465454
Position 906: 0.0034131933591399666
Position 400: 0.0032717259194510267
Position 901: 0.0029109036437176073
Position 1118: 0.0028555848525050123
Position 126: 0.002254244874987324
Position 1462: 0.001971387735500983
Position 1726: 0.0017789080647265339
Position 1351: 0.0017087732424319706
Position 108: 0.0015741173302649492
Position 2063: 0.0010685776220836966
Position 1423: 0.0008675166391727037
Position 1492: 0.0007117642693543699
Position 25: 0.0006681018276698701
Position 111: 0.0006057775445217688
Position 712: 0.0004974405650678393
Position 1071: 0.000487187992877667
Position 261: 0.0004488259401887215
Position 1101: 0.00036995832094848685
Position 494: 0.00026576543204072714
Position 1285: 0.00025978308791376945
Position 1443: 0.00020663891549656854
Position 52: 0.00018689046755924365
Position 190: 0.000186649481126278
Position 1043: 0.000181718559926119
Position 214: 0.00014827697811918493
Position 953: 0.00014526763291673148
Position 480: 0.00014243105382607524
Position 327: 0.0001406794406288068
Position 58: 0.00013305491704275113
Position 1626: 8.619875497136734e-05
Position 188: 3.677376436044504e-05
Position 298: 3.5291500205928007e-05
Position 238: 3.373095041916779e-05
Position 469: 1.5661572204208482e-05
Position 576: 1.4601163057301468e-05
Position 1167: 6.350610864545781e-06
Position 707: 5.939493849232011e-06
Position 433: 4.820877481872528e-06
Position 3: 3.7728284650827567e-06
Position 285: 2.1191978889804444e-06
Position 736: 1.6629938309235283e-06
Position 315: 6.86395027392872e-07
Position 500: 2.9876183642931807e-07
Position 551: 2.5825386975577164e-07
Position 368: 2.542058717356906e-07
Position 833: 4.893754473027287e-08
Position 349: 1.1338558019001555e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1422: 0.6633802985119747
Position 816: 0.21438009901254407
Position 361: 0.11417337033213239
Position 295: 0.08993967849523926
Position 2338: 0.08277671246871168
Position 1226: 0.07084308818812052
Position 1888: 0.06793573962333012
Position 1258: 0.04958916870377376
Position 327: 0.044285113709855474
Position 1822: 0.027725539233002052
Position 365: 0.015149751958808237
Position 1383: 0.008588908902841242
Position 332: 0.007003611264004209
Position 1779: 0.006260746198276848
Position 1010: 0.005544750274558302
Position 625: 0.005190561729660181
Position 1271: 0.00331071522852331
Position 1758: 0.0025303472169525684
Position 1492: 0.0022268769869779373
Position 561: 0.001895546229702492
Position 971: 0.0018550993355261548
Position 1726: 0.0014320182359828725
Position 206: 0.0013034084397344646
Position 1891: 0.0010249545188003228
Position 2136: 0.0008082952283950916
Position 2038: 0.0007528673747098579
Position 2550: 0.0006639460634532062
Position 931: 0.0006362970106717445
Position 757: 0.0005225849564462862
Position 734: 0.0005219484246893285
Position 1070: 0.0005038788845550063
Position 305: 0.0004501979489333845
Position 1735: 0.0004473375257296281
Position 500: 0.0003737729614520511
Position 1453: 0.00037291548031100156
Position 2179: 0.0003033604200314669
Position 2060: 0.0002975605803973903
Position 682: 0.0002725162415777132
Position 1990: 0.00026060114950261613
Position 2096: 0.000253511976287475
Position 1385: 0.00023639469728240425
Position 379: 0.000216152572623881
Position 1981: 0.00021499055191791865
Position 830: 0.00018069730941410646
Position 400: 0.00017026983848549457
Position 156: 0.0001488658486375825
Position 2458: 0.00014824150080632408
Position 392: 0.00013762238488410552
Position 1012: 0.00012815651548260206
Position 250: 0.00012018562934003893
Position 1496: 0.00011996047927572574
Position 211: 9.22950549974711e-05
Position 2587: 9.086014041103811e-05
Position 188: 8.964011709355244e-05
Position 1275: 8.251860607129664e-05
Position 159: 8.045657626920198e-05
Position 833: 7.552464646290047e-05
Position 576: 6.405291652105961e-05
Position 784: 5.565949259164019e-05
Position 1155: 5.2364598603137086e-05
Position 142: 4.5296498654961705e-05
Position 509: 3.790826930844814e-05
Position 1018: 2.2885386528658295e-05
Position 512: 2.1770821632218323e-05
Position 163: 1.791972705908793e-05
Position 445: 1.692466216088632e-05
Position 410: 1.6303469947671533e-05
Position 238: 1.58939507958757e-05
Position 489: 1.5647332789656483e-05
Position 1611: 1.4477469133699165e-05
Position 1624: 1.3199177584133935e-05
Position 1614: 9.397545735828927e-06
Position 129: 6.949037587204041e-06
Position 479: 5.1324844082067e-06
Position 1090: 4.236072170550392e-06
Position 220: 3.97102702820688e-06
Position 1014: 3.3735556858583564e-06
Position 582: 3.189361863230973e-06
Position 524: 2.5242092373284974e-06
Position 950: 1.7039819743238238e-06
Position 214: 1.5306973883458248e-06
Position 135: 1.2462406810759476e-06
Position 104: 1.173038431454453e-06
Position 132: 8.141407897686459e-07
Position 257: 6.813701151410151e-07
Position 589: 5.366413306150627e-07
Position 1432: 4.463331845156399e-07
Position 102: 3.2497491541701795e-07
Position 433: 2.7278798493303203e-07
Position 170: 2.6932930824177684e-07
Position 165: 2.674413823239589e-07
Position 449: 2.0624170846165784e-07
Position 264: 2.0110903612868254e-07
Position 261: 1.878159489170171e-07
Position 275: 1.6871299260355394e-07
Position 604: 1.60050622453081e-07
Position 76: 1.4869266846064463e-07
Position 770: 7.403665241627856e-08
Position 111: 6.236762447551751e-08
Position 98: 6.206554984333901e-08
Position 843: 4.395766222278028e-08
Position 837: 3.918539482576153e-08
Position 167: 2.3875456647430222e-08
Position 114: 1.648080894108388e-08
Position 90: 1.1313459414529731e-08
Position 108: 8.21502451926122e-09
Position 404: 4.0224791540584385e-09
Position 66: 4.629608605460847e-10
