Gene = Pigc
index = 818
Annotated 5SS: [94]
Annotated 3SS: [1053]
SMsplice 5SS: [ 94 628]
SMsplice 3SS: [ 541 3123]
top_k =  500
Partition function (log Z): -9.255524113183121

Sorted 5' Splice Sites (High to Low Probability):
Position 628: 0.7293492363657562
Position 94: 0.41931664362076465
Position 184: 0.40450526784726354
Position 2839: 0.20508487452376783
Position 2637: 0.16754198995869243
Position 1612: 0.07922301148767512
Position 456: 0.04343148200808861
Position 1418: 0.0133361950761035
Position 324: 0.012802899531544946
Position 248: 0.0091755915058734
Position 116: 0.007913866508359468
Position 2268: 0.007008815416884526
Position 1581: 0.005407604405070108
Position 3290: 0.005086562172792477
Position 1552: 0.004239033169674015
Position 216: 0.003766334627551134
Position 272: 0.0034028837916925785
Position 179: 0.0032879486953735436
Position 292: 0.003210043675221513
Position 3270: 0.0030536626458913764
Position 152: 0.002483436969585944
Position 2929: 0.0024060561580072776
Position 2904: 0.002199542052245636
Position 423: 0.0013891247590218612
Position 252: 0.0011324576186780933
Position 2872: 0.0010565689816393238
Position 191: 0.0006281570942852317
Position 242: 0.0004606255865445845
Position 988: 0.0003760582791297731
Position 820: 0.0003691192900805414
Position 1399: 0.0003620439218427224
Position 1405: 0.00023146929366339388
Position 1313: 0.000220525141674323
Position 1436: 0.0002172548574828533
Position 752: 0.0002099028259289822
Position 270: 0.00016836164094408623
Position 88: 0.0001452972948275171
Position 1267: 0.000139645443318256
Position 39: 0.00012469638845579893
Position 368: 0.00010445820694823419
Position 409: 7.43546218755375e-05
Position 417: 6.528129012037792e-05
Position 98: 5.046917835133477e-05
Position 336: 3.6597411548182525e-05
Position 1149: 3.5297307727601306e-05
Position 63: 3.4916801100415424e-05
Position 188: 2.98399319238486e-05
Position 1426: 2.094282768060871e-05
Position 387: 1.9949134154967373e-05
Position 460: 1.92630574548285e-05
Position 24: 1.4827418053637837e-05
Position 33: 1.4680057552956631e-05
Position 366: 1.3017376057281932e-05
Position 106: 1.2959704219105917e-05
Position 2813: 1.1575504924350076e-05
Position 542: 8.061073379526059e-06
Position 3: 7.446652033200636e-06
Position 66: 2.4768071144561157e-06
Position 869: 1.0229145784077872e-07
Position 590: 5.482523148767227e-08
Position 536: 1.3784049915577845e-08
Position 688: 1.1077472091876705e-08
Position 6: 5.010182300608813e-09
Position 845: 3.5316960324513175e-09
Position 674: 3.326764933965859e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 541: 0.656920597619034
Position 3123: 0.35038782850853695
Position 2523: 0.19613895879088636
Position 2714: 0.13492008361585242
Position 3142: 0.10692717370233089
Position 1513: 0.09303207615558107
Position 2770: 0.08627657216138285
Position 3385: 0.056708061964388476
Position 1187: 0.05617060806393366
Position 1082: 0.05237032981346924
Position 2750: 0.03831750433120877
Position 2185: 0.034348689577433235
Position 1053: 0.029074620715648022
Position 4061: 0.02507615046142013
Position 1888: 0.023583550001582226
Position 1472: 0.02335158985947892
Position 3399: 0.016859796956248875
Position 2694: 0.01654965053313752
Position 2083: 0.011434099908457203
Position 2550: 0.01142293451141686
Position 1286: 0.00797496093756775
Position 1915: 0.007363838929294173
Position 1357: 0.0071096204689108915
Position 3316: 0.006728157243260448
Position 1580: 0.006587116175901987
Position 1169: 0.006054599220729508
Position 3270: 0.005993102393070937
Position 3019: 0.005927481229426941
Position 3768: 0.004821136285484561
Position 1040: 0.004455547252421515
Position 3497: 0.00394024076026577
Position 423: 0.003026095982122039
Position 291: 0.0029157411120126265
Position 965: 0.0026603890759392622
Position 3357: 0.0026390239418833316
Position 3364: 0.0024083994368389256
Position 513: 0.0021815507146801813
Position 320: 0.0021541979700847235
Position 1102: 0.0020433078656523296
Position 1739: 0.0020051372409834417
Position 807: 0.0019504138536949108
Position 1724: 0.001944839307343861
Position 286: 0.001840824017994543
Position 572: 0.0017784139514399999
Position 2563: 0.0017518869587737143
Position 1061: 0.0016865451652860383
Position 898: 0.0015886433338406242
Position 3650: 0.001483934788748001
Position 2451: 0.0011507398029064987
Position 4018: 0.0011309658021838493
Position 1788: 0.0011130653376611838
Position 268: 0.0009629026690011184
Position 2004: 0.0009465710150098814
Position 332: 0.0009404668735497125
Position 4042: 0.0009143534302977821
Position 302: 0.0009016026235783018
Position 3147: 0.000874405671154665
Position 2924: 0.000829926315833687
Position 2092: 0.0008061578554331172
Position 2716: 0.0007946348523463178
Position 2474: 0.0007276439946175421
Position 2500: 0.0006986424847531436
Position 4142: 0.00061982066660771
Position 1330: 0.0006076580183699763
Position 407: 0.0006035929980205846
Position 1295: 0.0005810971139464473
Position 1988: 0.0005272455613791814
Position 481: 0.00046515886349626486
Position 940: 0.00046477263895700787
Position 1370: 0.00043581017845066095
Position 1023: 0.0004258142252475363
Position 1703: 0.00041074529745854506
Position 2773: 0.00040977544462439744
Position 2190: 0.00039331456353189766
Position 1678: 0.0003629096782005261
Position 1250: 0.00033649661395770655
Position 1147: 0.0003179231088925141
Position 488: 0.00031437135017698336
Position 738: 0.00026473610059371886
Position 1139: 0.00024240691330322037
Position 849: 0.00023818390586565714
Position 980: 0.0002209734900416492
Position 819: 0.00021351577865303894
Position 431: 0.000174722017820784
Position 748: 0.00016714662558256575
Position 241: 0.00010688718381979105
Position 590: 8.247108706706272e-05
Position 248: 7.842796982310682e-05
Position 336: 3.791368819941553e-05
Position 1359: 3.162182695885976e-05
Position 2120: 2.929866336912382e-05
Position 2145: 2.886894223865279e-05
Position 451: 2.7017191768131765e-05
Position 194: 2.0539455081894702e-05
Position 441: 1.718103363368929e-05
Position 1298: 1.4364243767977165e-05
Position 517: 1.3473500534551965e-05
Position 859: 1.335057491317995e-05
Position 174: 1.038956618471213e-05
Position 1255: 5.745669509958366e-06
Position 919: 5.256104534307816e-06
Position 159: 4.721386317650892e-06
Position 658: 4.512701457681799e-06
Position 1431: 4.2099575755851374e-06
Position 456: 3.804821084506681e-06
Position 670: 3.606588239672772e-06
Position 693: 3.451152869561918e-06
Position 1399: 3.097638375576453e-06
Position 200: 2.872667934196866e-06
Position 409: 2.770768328001106e-06
Position 515: 2.518067407122426e-06
Position 904: 2.3594975210639593e-06
Position 771: 1.6265570409596566e-06
Position 868: 1.146298999261733e-06
Position 632: 4.0693566683538335e-07
Position 256: 2.555885561177461e-07
Position 688: 2.2179082853024285e-07
Position 93: 4.955686544375046e-08
Position 465: 4.204223492754691e-08
Position 139: 2.992979130310912e-08
Position 81: 2.934489947516491e-08
Position 188: 2.736868514503793e-08
Position 120: 2.1126337609568033e-08
Position 703: 5.48036063396586e-09
Position 708: 5.375300579953439e-09
Position 717: 4.647107831255527e-09
Position 751: 2.102693947067866e-09
