Gene = Snrpe
index = 999
Annotated 5SS: [ 128  574 1395 3791]
Annotated 3SS: [ 546 1331 3711 6214]
SMsplice 5SS: [ 578 3791]
SMsplice 3SS: [3711 6214]
top_k =  500
Partition function (log Z): -5.5998329447982735

Sorted 5' Splice Sites (High to Low Probability):
Position 3791: 0.9161174055598573
Position 578: 0.6870673409334789
Position 3535: 0.3505835026006423
Position 110: 0.16651842109736378
Position 1082: 0.15177781803235552
Position 3569: 0.13905363760431486
Position 1395: 0.12641089706608513
Position 128: 0.11055031964451711
Position 574: 0.09682189674649225
Position 101: 0.07867343951438928
Position 384: 0.07558512580599727
Position 1457: 0.05797657560726159
Position 5251: 0.03998657266537052
Position 174: 0.02586718196672477
Position 220: 0.009143354913816846
Position 1347: 0.006387806237087652
Position 1384: 0.006306715785552233
Position 2090: 0.004834450222218996
Position 6121: 0.004342282943616249
Position 165: 0.004239269459089375
Position 774: 0.003807714264179078
Position 4590: 0.003565840211505997
Position 4343: 0.00296566081901387
Position 5638: 0.0029421645596113986
Position 402: 0.0024960718198277984
Position 3582: 0.0019321355978366658
Position 3970: 0.0018743780754431167
Position 3459: 0.001832682856649879
Position 3089: 0.0018247100082172643
Position 2600: 0.0017775361950626576
Position 116: 0.001761394193954025
Position 1547: 0.0016076957603452216
Position 1179: 0.0013357859009523617
Position 368: 0.0013007644098473646
Position 1556: 0.001128935786827697
Position 2094: 0.0007949359055014285
Position 1686: 0.0007633227314479877
Position 3371: 0.0007529594216048397
Position 5851: 0.0007447159065626937
Position 142: 0.0007223463218395818
Position 79: 0.0007113867589304183
Position 2078: 0.0005518603729086976
Position 1365: 0.0004533969025212137
Position 6113: 0.0004405026703993461
Position 1516: 0.0004266562556802788
Position 814: 0.0003780163392148437
Position 180: 0.000266164782803501
Position 1122: 0.00017669857549027236
Position 2392: 0.0001715767877549775
Position 785: 0.00014497934032797822
Position 305: 1.6231196102906887e-05
Position 62: 1.1039149038914847e-05
Position 1029: 1.0526797939677476e-05
Position 489: 9.974732346468162e-06
Position 56: 9.877136947600474e-06
Position 448: 9.679095168106314e-06
Position 432: 4.908398317139702e-06
Position 262: 4.290166066279968e-06
Position 4098: 3.162771303769096e-06
Position 429: 3.0906974930819877e-06
Position 23: 1.8880261178254996e-06
Position 4132: 1.5050137898218256e-06
Position 4043: 1.3315748955114056e-06
Position 4086: 8.779994186677515e-07
Position 585: 2.0088368608648978e-07
Position 8: 1.938597338665305e-07
Position 53: 1.6205084257034168e-07
Position 582: 9.94743720090406e-08
Position 51: 5.257268413725068e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9144563253881387
Position 6214: 0.30462092309566247
Position 3395: 0.2817058950387027
Position 3458: 0.21217433240975067
Position 1331: 0.19146347448991116
