Gene = Ppp1r35
index = 846
Annotated 5SS: [318 642 859]
Annotated 3SS: [397 721 949]
SMsplice 5SS: [318 859]
SMsplice 3SS: [721 949]
top_k =  500
Partition function (log Z): -6.636438495423022

Sorted 5' Splice Sites (High to Low Probability):
Position 859: 0.7344042143566947
Position 318: 0.6890316029251902
Position 642: 0.4629108747257146
Position 790: 0.11473807391895872
Position 274: 0.05942974713577641
Position 398: 0.04755269435180192
Position 763: 0.03814580465215906
Position 578: 0.033151292126054166
Position 428: 0.02049722866919333
Position 298: 0.004123677612222717
Position 147: 0.00398918507688506
Position 18: 0.002608439672791368
Position 775: 0.0019950639170305115
Position 598: 0.001756081554226591
Position 456: 0.0015541413403267802
Position 433: 0.0011948495614745552
Position 545: 0.0006333112486721363
Position 1120: 0.0005115613462470732
Position 247: 0.000363169842692981
Position 953: 0.0003341825894931355
Position 632: 0.00031208024565426994
Position 37: 0.00028912823094099055
Position 378: 0.0002553079537864253
Position 24: 0.00024338464915474707
Position 516: 0.00022269844759658007
Position 615: 0.0001715975905269492
Position 559: 0.00012685365609639869
Position 601: 9.556400582085038e-05
Position 449: 7.563004682537505e-05
Position 11: 5.89986743839822e-05
Position 119: 4.85600904817378e-05
Position 681: 4.605391884198027e-05
Position 61: 4.5715459003895986e-05
Position 1006: 1.3697232271569812e-05
Position 1028: 1.0084773696256534e-05
Position 327: 7.932985853198164e-06
Position 113: 7.668172759549933e-06
Position 672: 6.658099013573634e-06
Position 107: 2.914899748708379e-06
Position 402: 1.098818802287742e-06
Position 21: 4.2223133576017593e-07
Position 926: 3.4947092758363296e-09
Position 675: 1.5592848949168406e-09
Position 767: 4.51009627345546e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.9343228638700064
Position 721: 0.8336583055690702
Position 397: 0.3566299567332695
Position 552: 0.02236829385758367
Position 774: 0.012601187072374807
Position 499: 0.008971488565277007
Position 559: 0.008705934866099812
Position 995: 0.00836424954235163
Position 1028: 0.006812429509050478
Position 744: 0.005158321496180179
Position 1183: 0.004364225395967938
Position 837: 0.0017822723559327515
Position 686: 0.0017427289834885961
Position 529: 0.0017120975070805049
Position 952: 0.00165485074467413
Position 789: 0.0013574920964746781
Position 439: 0.0011721421564932094
Position 858: 0.0008600178893411765
Position 371: 0.0008547339198287994
Position 786: 0.0007833985940976336
Position 574: 0.0007450558655435212
Position 924: 0.00070524300491469
Position 971: 0.0006988869008169441
Position 1050: 0.000658003389890235
Position 504: 0.0006182837923405549
Position 1076: 0.0004135479706316306
Position 816: 0.00039173338464517
Position 523: 0.00032000937278618604
Position 757: 0.0003098735897943175
Position 354: 0.00025352677497274457
Position 484: 0.00024131659708777318
Position 698: 0.00021047750858608328
Position 174: 0.00020315811795496578
Position 117: 0.00018858410116768338
Position 516: 0.00016182226823933035
Position 809: 0.00010738116583903132
Position 478: 9.076067633286372e-05
Position 625: 8.337618422283841e-05
Position 501: 8.047363866520976e-05
Position 864: 7.730312760352596e-05
Position 1079: 7.25363645808846e-05
Position 783: 6.070837756347015e-05
Position 167: 5.0650780143047756e-05
Position 844: 4.794792557018305e-05
Position 628: 3.4593493228353016e-05
Position 195: 3.299054890859429e-05
Position 247: 3.1924784933851865e-05
Position 581: 2.842074737856386e-05
Position 83: 2.2310954719698834e-05
Position 646: 1.86518495782168e-05
Position 589: 1.829377868389965e-05
Position 813: 1.7389143740910277e-05
Position 586: 1.645155736263734e-05
Position 119: 1.3492779598873535e-05
Position 654: 1.2436970972534911e-05
Position 226: 1.0358824197803007e-05
Position 583: 8.180328394184892e-06
Position 220: 6.1895309710082725e-06
Position 254: 6.048759604028386e-06
Position 135: 3.7787173397621825e-06
Position 189: 3.1986052888465153e-06
Position 1162: 3.186701594942349e-06
Position 203: 2.760967267415001e-06
Position 317: 2.7487764079654637e-06
Position 89: 2.446816727158791e-06
Position 129: 2.0193814324566457e-06
Position 197: 4.759177970914247e-07
Position 598: 4.055566405563324e-07
Position 232: 2.5717385428956205e-07
Position 301: 2.2910131795150381e-07
Position 76: 1.0101917963472264e-07
Position 146: 9.981302863837495e-08
Position 137: 5.332867842582697e-08
Position 268: 3.6262889277695245e-08
Position 263: 2.3234967758624765e-08
Position 284: 1.5311687777097643e-08
Position 307: 1.0323383240979526e-08
Position 322: 7.840350171416002e-09
Position 278: 5.640830889123939e-09
Position 265: 3.67760469552735e-09
Position 332: 2.4861266929640408e-09
