Gene = Swsap1
index = 1048
Annotated 5SS: [250]
Annotated 3SS: [921]
SMsplice 5SS: [250]
SMsplice 3SS: [921]
top_k =  500
Partition function (log Z): -9.509150626302494

Sorted 5' Splice Sites (High to Low Probability):
Position 250: 0.9042881844153994
Position 168: 0.05878101622689711
Position 478: 0.027179266981555903
Position 772: 0.016815774496576834
Position 385: 0.014406341557684646
Position 862: 0.012631836506530403
Position 857: 0.008552891271113415
Position 1324: 0.0048786879276482885
Position 1590: 0.002337846537567074
Position 1496: 0.00135429170086142
Position 1320: 0.000969947045038618
Position 925: 0.0007432291345980206
Position 849: 0.0007412704662074681
Position 336: 0.000660629450606613
Position 1726: 0.0003383523146625725
Position 488: 0.00020616586845713763
Position 704: 0.00015849473318548673
Position 781: 0.00015708445186516469
Position 403: 0.00012954901044930653
Position 120: 0.00012114182471434797
Position 315: 0.00010231073857097623
Position 1055: 9.813582754431174e-05
Position 343: 9.295659244010965e-05
Position 424: 8.601414582852525e-05
Position 798: 6.513259119344598e-05
Position 786: 6.111088448042085e-05
Position 215: 4.478742233989167e-06
Position 382: 3.9753385048608555e-06
Position 172: 3.3206214600297655e-06
Position 430: 2.9269647216291015e-06
Position 309: 2.8290549041361017e-06
Position 28: 2.802473901154124e-06
Position 181: 2.374345854323308e-06
Position 435: 2.2485368427141375e-06
Position 464: 2.0672123125309936e-06
Position 408: 1.5932214202260905e-06
Position 1136: 1.3289161964864038e-06
Position 129: 9.718133930346578e-07
Position 297: 8.746220702871476e-07
Position 389: 5.327107039976615e-07
Position 372: 4.511760417793749e-07
Position 456: 4.225514718132102e-07
Position 446: 3.645655318813723e-07
Position 278: 3.5688092262919244e-07
Position 90: 2.2637780557424916e-07
Position 362: 1.926099757547279e-07
Position 584: 1.4240915952853652e-07
Position 672: 1.376482326987375e-07
Position 411: 3.16812441124556e-08
Position 376: 2.9151372282942452e-08
Position 689: 1.4699410437331498e-08
Position 461: 1.9192213036478597e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 921: 0.4792745747261434
Position 606: 0.06637334292330829
Position 924: 0.0657665515487152
Position 1559: 0.05257425743501165
Position 1544: 0.050583896393384606
Position 1900: 0.035465338331831624
Position 1167: 0.03309503250357468
Position 1374: 0.029598995311093793
Position 987: 0.02864912889586004
Position 346: 0.024135206874117344
Position 955: 0.021356057566842626
Position 994: 0.021097923079675125
Position 1227: 0.019093190371059825
Position 1112: 0.017240648272247472
Position 748: 0.017204825736160993
Position 1826: 0.01463499458264916
Position 1584: 0.009765372345291647
Position 633: 0.009260557617297379
Position 2165: 0.008600786901720857
Position 1830: 0.005327314221095782
Position 936: 0.003831951687352545
Position 1045: 0.0035024431845701344
Position 898: 0.0028676671026745364
Position 2288: 0.0020124386498085738
Position 2293: 0.0019533929512913985
Position 1209: 0.001833446301995763
Position 2412: 0.0015751986168503808
Position 966: 0.0014856171389970268
Position 2039: 0.001315976684738162
Position 1283: 0.0012910345494170266
Position 1796: 0.0012276531758843186
Position 370: 0.0012206393070105953
Position 771: 0.0011336641056367148
Position 1983: 0.0010825112499857957
Position 1791: 0.0010679971007667088
Position 1623: 0.0009741051855901422
Position 766: 0.0009629969407969494
Position 1524: 0.0009384870616953331
Position 1239: 0.0009344538424019222
Position 2216: 0.0008464711606744261
Position 745: 0.000833846679306623
Position 1055: 0.0007918834895962166
Position 435: 0.0007497960531535966
Position 1033: 0.0006847661647095758
Position 1860: 0.0006697375611616629
Position 2009: 0.0006457394818738623
Position 1174: 0.0006102715049189585
Position 957: 0.0005549205950539769
Position 640: 0.0005427356062545305
Position 712: 0.000532757964141717
Position 1868: 0.0005245905700159358
Position 440: 0.000522902108740976
Position 1705: 0.00044334905400914915
Position 2483: 0.0004183893860684978
Position 323: 0.0003953624546288885
Position 1495: 0.0003880001944709356
Position 249: 0.00037927365165619224
Position 903: 0.00034557632962013213
Position 315: 0.00033473483923928706
Position 424: 0.00032732544294593725
Position 1345: 0.00031655118356135653
Position 2311: 0.0002724027390330064
Position 1171: 0.0002588300961711102
Position 553: 0.0002457689732689387
Position 1778: 0.00023434109192968733
Position 2104: 0.0002111667154038842
Position 1681: 0.0001986706379324673
Position 1489: 0.00018181369046925468
Position 2099: 0.000172231758267799
Position 1491: 0.00016901226523244315
Position 2317: 0.0001636406250068761
Position 1136: 0.00014216990671993325
Position 1383: 0.00013865733256647423
Position 334: 0.00013283832553139015
Position 1569: 0.00013126543909502261
Position 1914: 0.00013102241034591814
Position 643: 0.0001298762659363591
Position 1310: 0.00012924907150733264
Position 2124: 0.00012583660061127636
Position 297: 0.00010963554997698303
Position 698: 0.00010028109911501894
Position 1263: 9.744291251316889e-05
Position 1347: 8.94999746389553e-05
Position 1353: 8.475547137055146e-05
Position 382: 7.206652607704973e-05
Position 2435: 5.439418741131166e-05
Position 763: 2.268804615815331e-05
Position 649: 1.0056209055146341e-05
Position 577: 5.80668184598695e-06
Position 406: 2.795734834501648e-06
Position 446: 1.5570451097250536e-06
Position 397: 1.0113270570254643e-06
Position 403: 6.510117617226148e-07
Position 136: 5.737684041201079e-07
Position 395: 4.87553065339132e-07
Position 117: 4.3948612810331527e-07
Position 786: 2.1851441891967055e-07
Position 191: 1.4867662805227806e-07
Position 794: 9.895378893025518e-08
Position 779: 5.341104803763502e-08
Position 232: 4.887766834427202e-08
Position 201: 4.795349953986769e-08
Position 452: 4.755049093685894e-08
Position 226: 3.958218254947563e-08
Position 309: 3.6988728105224184e-08
Position 259: 9.62504006725877e-09
Position 215: 5.677587949515249e-09
Position 154: 5.139470442248203e-09
Position 234: 4.3071053451193695e-09
Position 147: 2.2544243882164316e-09
Position 203: 6.857742602579153e-10
Position 160: 5.415296647131805e-10
