Gene = Sccpdh
index = 949
Annotated 5SS: [  336  2486  8262  9961 10720 11506 12400 13343 13498 16107 17568]
Annotated 3SS: [ 2372  8180  9830 10669 11374 12281 13222 13440 15994 17485 18361]
SMsplice 5SS: [   70  2486  8262 11506 12400 13343 16107 17568]
SMsplice 3SS: [ 2372  8180 11374 12281 13222 15994 17485 18361]
top_k =  500
Partition function (log Z): -1.5664178664626585

Sorted 5' Splice Sites (High to Low Probability):
Position 16107: 0.9925225706789326
Position 2486: 0.908651638771722
Position 8262: 0.8798735662276429
Position 12400: 0.8409141310836425
Position 13343: 0.8122697297280773
Position 11506: 0.6228498350891404
Position 17568: 0.5451509472251428
Position 9961: 0.35180163608632475
Position 11199: 0.3426671997136566
Position 70: 0.3124289612139081
Position 336: 0.2781498504484747
Position 13154: 0.25307800028084915
Position 224: 0.21117426116417232
Position 13498: 0.19957750993750098
Position 10720: 0.15236049721589623
Position 14858: 0.1264651210572255
Position 17596: 0.12603581866423763
Position 13917: 0.10836973972657914
Position 781: 0.09160561389830262
Position 12430: 0.0863813774388624
Position 208: 0.06708722438798585
Position 10556: 0.06327368907564437
Position 11217: 0.05009513269666582
Position 15787: 0.04883033537367045
Position 13347: 0.03430335474270037
Position 14888: 0.02973194941929522
Position 9975: 0.028934190798366156
Position 12745: 0.025394429606645
Position 13755: 0.02512864688594015
Position 13601: 0.020968215392535745
Position 12779: 0.014142389335868186
Position 17572: 0.013160368919342224
Position 282: 0.011956377577354162
Position 14659: 0.011493862511177445
Position 358: 0.011325152225989883
Position 12613: 0.011164056419644748
Position 16459: 0.010645657539896903
Position 6388: 0.01031504291014811
Position 9244: 0.010192515169772326
Position 11487: 0.009580364458212549
Position 17041: 0.009232903779146222
Position 17758: 0.009222876907590105
Position 308: 0.008957421851057197
Position 18552: 0.008562094627026225
Position 3773: 0.008559391561905055
Position 17207: 0.008462737923629716
Position 2023: 0.00806129748891439
Position 7119: 0.006676412225639206
Position 2027: 0.005828685267664111
Position 14453: 0.005720869366704209
Position 11192: 0.005590554186074166
Position 16837: 0.005087511562407348
Position 18197: 0.0043732883712822865
Position 14945: 0.0034984434934330214
Position 212: 0.0034656164400699223
