Gene = Rbm42
index = 888
Annotated 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
Annotated 3SS: [ 597 2501 2682 4332 4474 5158 5700 8814 9096]
SMsplice 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
SMsplice 3SS: [ 597 2501 2682 4332 4495 5383 5700 8814 9096]
top_k =  500
Partition function (log Z): 27.31568691603603

Sorted 5' Splice Sites (High to Low Probability):
Position 5819: 0.9995972681145856
Position 4651: 0.9993802184664591
Position 2758: 0.9946833167395421
Position 2587: 0.9854671886240908
Position 4399: 0.966907390776733
Position 9010: 0.9661536822883721
Position 734: 0.8101046922129658
Position 380: 0.7620935286859067
Position 5492: 0.6976013670820101
Position 2918: 0.25265211299888146
Position 8616: 0.24494895881705225
Position 739: 0.18541535596748632
Position 231: 0.15987192437344674
Position 5387: 0.10957293194677674
Position 8344: 0.1087381344386321
Position 3394: 0.06591210774016862
Position 2950: 0.04950803400212204
Position 1888: 0.04868095108909619
Position 6466: 0.047034275142281166
Position 2895: 0.043481136011454896
Position 6417: 0.037535030162995024
Position 1389: 0.03747191321814189
Position 1761: 0.025532929680652162
Position 8418: 0.02233331222674927
Position 4175: 0.01956383918208664
Position 7123: 0.017916105701655752
Position 3874: 0.016360579504432055
Position 392: 0.015939840296834408
Position 5574: 0.014252272782151609
Position 8913: 0.01373154584129487
Position 7746: 0.01321735013871264
Position 6561: 0.012742304695230262
Position 147: 0.012303359001981715
Position 7777: 0.011177020916674397
Position 285: 0.01088673709141745
Position 1589: 0.009494593879614521
Position 4117: 0.008271330093575118
Position 9014: 0.008037640866481288
Position 9169: 0.007163436791948654
Position 300: 0.006382788400623203
Position 7679: 0.005860435113999275
Position 458: 0.005604077512790093
Position 2003: 0.0047051129803682545
Position 3381: 0.004506501028684766
Position 7686: 0.00412829874993151
Position 447: 0.003698583464892086
Position 7834: 0.0029919787398114224
Position 1047: 0.0027130693974818164
Position 1895: 0.002462950389329738
Position 3849: 0.002374348284871533
Position 2900: 0.0023229804777481155
Position 8853: 0.001947331196484976
Position 8686: 0.0017670915462721737
Position 2008: 0.0016375929487199108
Position 7784: 0.0014635290270067014
Position 2762: 0.0014186074126694898
Position 2954: 0.0013395792703197015
Position 87: 0.0012283876446825951
Position 6412: 0.0011862226686768149
Position 2559: 0.001184214263213741
Position 665: 0.00102187698387707
Position 6194: 0.0010145198069658207
Position 680: 0.0009571035261744224
Position 5384: 0.0009309062976508329
Position 3364: 0.0009152674517034596
Position 5276: 0.0008867169896664299
Position 200: 0.000876048232790052
Position 6503: 0.0008276077310174193
Position 436: 0.000793897943142783
Position 6066: 0.0007457541840548696
Position 2112: 0.0006317263856918666
Position 5199: 0.0005711023018180409
Position 8985: 0.0005255586145972816
Position 560: 0.0004989216497425447
Position 5228: 0.0004923502436221668
Position 2907: 0.0004917867723873225
Position 6471: 0.00047945241267051706
Position 5635: 0.00047070361644660844
Position 2945: 0.00045032861453398875
Position 5309: 0.00043901805283662695
