Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  500
Partition function (log Z): -4.88319880665298

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.9578399111401873
Position 3091: 0.8138251068564265
Position 3282: 0.47837813741756424
Position 146: 0.30196943776061763
Position 5612: 0.2604049294290295
Position 291: 0.19988365546190476
Position 4683: 0.18977634761776488
Position 623: 0.1801305299018778
Position 51: 0.17011250665607672
Position 3345: 0.1437347526363922
Position 2890: 0.11814272881850922
Position 392: 0.10647303878443945
Position 4690: 0.07473905944682306
Position 939: 0.05736981775094456
Position 252: 0.055114300541984074
Position 977: 0.051279398343873274
Position 700: 0.048570741094687814
Position 4020: 0.047183777793852875
Position 3996: 0.040720562637479814
Position 3772: 0.027764815611800032
Position 4059: 0.027238042363379577
Position 5087: 0.026661145971355996
Position 5659: 0.025333220060269588
Position 3626: 0.025029169336157862
Position 2339: 0.0212028660100406
Position 2620: 0.015700798606605726
Position 3642: 0.011799263892885605
Position 3386: 0.011190967179986975
Position 4148: 0.009785351337876714
Position 3163: 0.007788763563718925
Position 6597: 0.006836446215007384
Position 337: 0.006078459100216393
Position 6477: 0.005599288653557922
Position 586: 0.00481623207487601
Position 6714: 0.004438712691196103
Position 3255: 0.0040831196687232075
Position 3380: 0.003750140862516319
Position 4055: 0.0033492012303555636
Position 3828: 0.002291084370500631
Position 1036: 0.002258802153069355
Position 412: 0.0013852475575675321
Position 3147: 0.0013406900424502873
Position 4112: 0.0011650708613417347
Position 504: 0.0010946205356297165
Position 3506: 0.0009856714337760288
Position 704: 0.0009284004146459208
Position 396: 0.0009215730459059343
Position 352: 0.0007622993182527962
Position 249: 0.0007422266245692786
Position 189: 0.0007047217173023605
Position 297: 0.0005977251999296173
Position 47: 0.0005133396307863969
Position 278: 0.0004782379330747279
Position 1452: 0.00040020162670036867
Position 1395: 0.00030947639575652807
Position 313: 0.0002883124697449361
Position 684: 0.00027161469772688825
