Gene = Spcs2
index = 1011
Annotated 5SS: [  214 10002 10679 14278]
Annotated 3SS: [ 9917 10517 14142 19093]
SMsplice 5SS: [  214 10002 14278]
SMsplice 3SS: [ 9917 14217 19093]
top_k =  500
Partition function (log Z): -6.4343917656663425

Sorted 5' Splice Sites (High to Low Probability):
Position 10002: 0.9917508152623268
Position 14278: 0.8918580231877951
Position 214: 0.8790050517956459
Position 11198: 0.5073005120801244
Position 12278: 0.23738055491319424
Position 2794: 0.20718725156868523
Position 12587: 0.18025062359611152
Position 2798: 0.16692333837637974
Position 11937: 0.16015067945629774
Position 2784: 0.13849386396482288
Position 268: 0.10673898345485186
Position 17382: 0.10432901097325734
Position 12253: 0.10126416835682633
Position 17387: 0.09544947439311147
Position 17136: 0.08883519005097165
Position 2565: 0.08450176741941506
Position 17144: 0.08327531849193515
Position 18286: 0.04295192779116679
Position 6585: 0.03453332163062877
Position 1275: 0.03120601009553773
Position 16088: 0.029646899288905272
Position 10667: 0.02728228226636791
Position 8285: 0.02561204101220351
Position 3732: 0.023015094965359004
Position 571: 0.022915255284748335
Position 7079: 0.01926816183635387
Position 2779: 0.016796840010008692
Position 10252: 0.013917037101476043
Position 2823: 0.01257434355496399
Position 3891: 0.01251924849935256
Position 200: 0.010918846531461718
Position 3467: 0.010513193985944797
Position 1890: 0.009601738098802456
Position 4508: 0.00931886054371176
Position 10465: 0.008973478123547552
Position 15820: 0.00880121572929195
Position 1969: 0.00740443837950643
Position 2092: 0.006888596831782797
Position 8228: 0.005869023851478477
Position 575: 0.0050511229969012516
Position 4631: 0.004748327889758582
Position 2802: 0.0044112450613013245
Position 11084: 0.004405050837728093
Position 5423: 0.004287561367722888
Position 18701: 0.004269734593329026
Position 19325: 0.004236365619048873
Position 12019: 0.004100340983783745
Position 5771: 0.004080771482838284
Position 10538: 0.004064901615749336
Position 13116: 0.003950440031701217
Position 2563: 0.003908168988936876
Position 4237: 0.00352036069648743
Position 1428: 0.0033174779191556558
Position 122: 0.002552358685365892
Position 10011: 0.0023104466301061624
Position 6059: 0.0022040937091261253
Position 12269: 0.0021647427822394645
Position 5427: 0.0020003449782090323
Position 11166: 0.001965109392208247
Position 11565: 0.0017752715855695194
Position 10699: 0.0016150473940669506
Position 444: 0.0006633249866628363
Position 1541: 0.0006410611283680742
Position 2252: 0.0005037660249508072
Position 657: 0.00048776095166509444
Position 2533: 0.00048468523871667967
Position 630: 0.00032218427748175723
Position 1130: 0.00028337216881823966
Position 1140: 0.00028070121378955535
Position 1153: 0.00025656211454140625
Position 610: 0.00024680553128902065
Position 67: 8.648820869094945e-05
Position 10048: 6.81614292777425e-05
Position 70: 5.48331673171632e-05
Position 2514: 4.571216488177468e-05
Position 10187: 4.234101022258463e-05
Position 10092: 3.6532805240501755e-05
Position 647: 3.1100742377684476e-05
Position 2215: 2.8489012077021465e-05
Position 2359: 2.0206010500461258e-05
Position 719: 1.7196139096257844e-05
Position 10391: 1.1013487776455031e-05
Position 2075: 1.0501907870483437e-05
Position 114: 9.077324627279283e-06
Position 137: 9.051522771726809e-06
Position 226: 7.380450651109444e-06
Position 409: 5.400538700606143e-06
Position 348: 4.472948162610866e-06
Position 149: 4.028749044360222e-06
Position 108: 2.6076654981613344e-06
Position 967: 1.0637901328080689e-06
Position 327: 9.281169883983536e-07
Position 1011: 8.88518538584245e-07
Position 994: 8.739167533624597e-07
Position 477: 7.315603715427496e-07
Position 418: 7.068689727197945e-07
Position 395: 5.482772177696619e-07
Position 197: 5.408744219173864e-07
Position 392: 5.048936526102112e-07
Position 204: 4.5391079407402765e-07
Position 1023: 4.12522794362213e-07
Position 1013: 3.7405728213881837e-07
Position 608: 3.6334030571034233e-07
Position 1121: 3.165045340269244e-07
Position 675: 1.7002079640605617e-07
Position 152: 1.3143843373390378e-07
Position 368: 1.1606144932631404e-07
Position 305: 1.1033361720292935e-07
Position 901: 6.308774358579917e-08
Position 486: 7.409592979371575e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9917: 0.9983394682710496
Position 14217: 0.8967716883658807
Position 19093: 0.7189556436925059
Position 2709: 0.46240744875777806
Position 11056: 0.3213056158140355
Position 12172: 0.3197484872691248
Position 17293: 0.2221979820582654
Position 12479: 0.17542225494216893
Position 11788: 0.14833692343615568
Position 2462: 0.12348885014672405
Position 16877: 0.11799073812571369
Position 11115: 0.10331145265556753
Position 17576: 0.08727255729463676
Position 10994: 0.07817414798755332
Position 16931: 0.07279603231997171
Position 18272: 0.042617524412166985
Position 6495: 0.03453332163062876
Position 10517: 0.03411497634839205
Position 18152: 0.03404839989574326
Position 8074: 0.03148106486368199
Position 12144: 0.026770414559886845
Position 14380: 0.023382362560828224
Position 492: 0.020563892155429437
Position 3625: 0.019552019280503236
Position 6990: 0.019117748613712095
Position 1100: 0.017665694062040323
Position 2731: 0.016435364916985374
Position 11875: 0.015290174410301437
Position 2635: 0.014507231314918313
Position 15774: 0.014203809194403488
Position 4333: 0.014068268786498025
Position 18945: 0.013933556551102861
Position 16007: 0.013034766430132412
Position 1796: 0.012123627996598921
Position 16581: 0.010460766914472843
Position 3342: 0.01040139144320055
Position 2642: 0.009125705827711597
Position 16041: 0.008635637075212251
Position 2663: 0.008494513383725097
Position 10132: 0.00788874765817636
Position 15524: 0.007839672805276364
Position 1214: 0.007560979991491961
Position 10349: 0.007427526446489398
Position 1948: 0.0073069620240909395
Position 1058: 0.007134016964405303
Position 18616: 0.006832509719653863
Position 18985: 0.0066742394059133275
Position 5253: 0.006288926782162779
Position 16121: 0.006122707213510683
Position 16179: 0.0048207740637328834
Position 10952: 0.004674997858260594
Position 13051: 0.004374673588466033
Position 19541: 0.004236365619048873
Position 392: 0.004210403914382167
Position 5637: 0.004080771482838283
Position 13644: 0.0040717800187212065
Position 16400: 0.0038515305685233626
Position 11165: 0.003712448574169707
Position 3831: 0.0036752634562582168
Position 17386: 0.0036055419314783782
Position 17805: 0.0035449898827304305
Position 3669: 0.0034595393488847633
Position 4141: 0.0034361501753115377
Position 3772: 0.0033371782067564584
Position 18336: 0.0032717457994158763
Position 3640: 0.0031120548371809395
Position 437: 0.0030721688595961023
Position 11023: 0.0026735350949340713
Position 3611: 0.002398288335127947
Position 5845: 0.0022040937091261236
Position 14475: 0.002163948962560612
Position 14717: 0.0020876424781146475
Position 13461: 0.0018632224819174236
Position 12276: 0.0017427994223424594
Position 9874: 0.0015847068865138512
Position 15802: 0.0014911311894560187
Position 1115: 0.0014701325050580833
Position 16644: 0.0014604124152919973
Position 17501: 0.001381742427481515
Position 16508: 0.0012708058007664114
Position 11270: 0.001250618268044022
Position 18831: 0.001240274127736226
Position 2009: 0.0011985954375157337
Position 13505: 0.001088424834178504
