Gene = Eef1akmt2
index = 362
Annotated 5SS: [  175  1248  2079 15574 21314]
Annotated 3SS: [ 1181  1963 15465 21096 24790]
SMsplice 5SS: [  175 15574 21213]
SMsplice 3SS: [15465 21096 24790]
top_k =  500
Partition function (log Z): -16.20642395663548

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.9693272989934024
Position 15574: 0.8489922655623706
Position 17270: 0.12851073718823033
Position 15816: 0.050765654978163544
Position 4807: 0.04372276176687367
Position 2083: 0.04188925692443131
Position 1248: 0.038461982081145436
Position 193: 0.026838723645092783
Position 3558: 0.005252052666836692
Position 2079: 0.0016202259979262086
Position 510: 0.0014574943068778828
Position 1896: 0.0009858836370505019
Position 1884: 0.0008273499955836024
Position 462: 0.0007758750945601456
Position 2059: 0.00024866225803151523
Position 93: 0.000207944379472452
Position 126: 0.00015511499358820873
Position 7155: 0.00010460694937137713
Position 151: 9.61853352209998e-05
Position 350: 9.560381430500381e-05
Position 6: 8.788895782694556e-05
Position 356: 8.660963954496199e-05
Position 7163: 8.342290687327662e-05
Position 1640: 4.1030905982790395e-05
Position 6093: 4.010636845445978e-05
Position 442: 2.868387668716778e-05
Position 2092: 2.7705038205270964e-05
Position 146: 2.0757596933365695e-05
Position 981: 1.8822549138570445e-05
Position 2174: 1.6671635618474866e-05
Position 2070: 1.2751621929199901e-05
Position 3308: 1.2281496677790247e-05
Position 787: 1.1174781386909653e-05
Position 362: 1.048521560433792e-05
Position 101: 8.044704685449099e-06
Position 179: 8.013111343530518e-06
Position 969: 6.164454206676732e-06
Position 1280: 5.139697968418229e-06
Position 1274: 5.06867298283369e-06
Position 852: 5.054429824022006e-06
Position 181: 5.015360406069124e-06
Position 428: 3.916659704198351e-06
Position 1726: 2.8999469045670694e-06
Position 1278: 2.6602036501136043e-06
Position 1821: 2.2240597241627074e-06
Position 1088: 2.173857868652537e-06
Position 516: 2.1264533084184554e-06
Position 275: 2.1245839259058085e-06
Position 1766: 2.074206807670458e-06
Position 1879: 1.732963090313638e-06
Position 1762: 1.355689615813111e-06
Position 975: 9.52171853611537e-07
Position 1252: 6.769655957689899e-07
Position 98: 6.69927751514678e-07
Position 3109: 6.457418031619725e-07
Position 1713: 3.1687190981564243e-07
Position 1964: 3.157079299355732e-07
Position 1835: 2.3843436535305684e-07
Position 1268: 2.0227942187656507e-07
Position 1296: 1.4533383829895611e-07
Position 1743: 1.2903722225036047e-07
Position 946: 5.6269963058140916e-08
Position 272: 3.6464562029471515e-10
Position 203: 2.7869307179706283e-10
Position 34: 2.4273236201274553e-12
Position 740: 4.123127713290856e-13
Position 354: 1.6500796155146393e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15465: 0.855233880868124
Position 17073: 0.6566845675987001
Position 21096: 0.33603913159610976
Position 1963: 0.049736605177698005
Position 17269: 0.047098590732561944
Position 15745: 0.040316824713088666
Position 15710: 0.032827650124314774
Position 4731: 0.031008503720592617
Position 1181: 0.030478278818037736
Position 16643: 0.029740747187804457
Position 4572: 0.013259595864749363
Position 11127: 0.008945385860857186
Position 3457: 0.00448249174510935
Position 1081: 0.0033712888703419813
Position 1818: 0.0027407893362191792
Position 8130: 0.002540963692548016
Position 1027: 0.0018461466031823206
Position 6327: 0.0015717405519000771
Position 8629: 0.0011036101448427189
Position 1135: 0.0010221330615551977
Position 7049: 0.000966908806008608
Position 3198: 0.0008104966565411006
Position 6429: 0.0007418399138939556
Position 4932: 0.0006652342673456912
Position 3264: 0.0005994808300258944
Position 8109: 0.0005131822674091123
Position 5946: 0.0005067980809670239
Position 1150: 0.00049369778673501
Position 5390: 0.00048328588995211875
Position 936: 0.000426937219860741
Position 1636: 0.0004255865504652248
Position 1871: 0.0004121403363219099
Position 3504: 0.0003488913363801087
Position 4602: 0.0003140814845724155
Position 6741: 0.000239370063418335
Position 9897: 0.0002042779706523679
Position 2154: 0.00019975993249094355
Position 3767: 0.00019477983471372995
Position 5728: 0.000175977374965308
Position 3355: 0.00017402905237955653
Position 9532: 0.00017108553751902684
Position 3516: 0.0001521624874054077
Position 1092: 0.00013217870026529393
Position 2399: 0.00013192515517439454
Position 2778: 0.00012631777307722762
Position 3675: 0.00010989700704191369
Position 3641: 0.00010186791257397889
Position 8358: 0.0001004646916514948
Position 4338: 6.666759942864102e-05
Position 1139: 6.558570255881549e-05
Position 4190: 6.331490776254384e-05
Position 3717: 6.106796053144941e-05
Position 3405: 5.8115743144710416e-05
Position 3865: 4.688732219129594e-05
Position 2738: 4.2302719528322404e-05
Position 1613: 4.120540113368912e-05
Position 3307: 3.783322309957176e-05
Position 4887: 3.643061167948255e-05
Position 6462: 3.213762894851603e-05
Position 5910: 2.9538888188685195e-05
Position 836: 2.9398184342766243e-05
Position 2274: 2.3049352945105267e-05
Position 1820: 2.1542764468336746e-05
Position 5585: 1.997984094893693e-05
Position 2178: 1.829599757515629e-05
Position 284: 1.5838653954157414e-05
Position 437: 1.4767676257735512e-05
Position 1534: 1.4483595884292198e-05
Position 1204: 1.3500767618821916e-05
Position 416: 1.3107372310257854e-05
Position 1482: 1.2638161495484439e-05
Position 814: 1.2112460530194378e-05
Position 264: 1.1722575385921054e-05
Position 1237: 1.1370480839546224e-05
Position 2283: 1.1144750983502227e-05
Position 4125: 1.0082686292311235e-05
Position 1569: 9.06589270258523e-06
Position 4292: 8.93765326951613e-06
Position 2006: 7.905564694575906e-06
Position 3894: 7.780626962267249e-06
Position 1436: 7.719648710667247e-06
Position 760: 6.1155334019050484e-06
Position 3590: 5.891293064232518e-06
Position 423: 5.7451293234068215e-06
Position 1441: 5.573391054364731e-06
Position 3236: 5.523306628389695e-06
Position 3101: 4.86630491003602e-06
Position 1200: 3.436453002681758e-06
Position 2034: 2.5602868758327873e-06
Position 359: 2.035446251026276e-06
Position 588: 1.7024374307639744e-06
Position 1737: 1.3122812276714529e-06
Position 1202: 1.1732603254829517e-06
Position 1826: 1.0991793007100418e-06
Position 385: 1.0942492085579398e-06
Position 1586: 1.0640626966975267e-06
Position 1095: 8.199193217664235e-07
Position 951: 7.81327861045902e-07
Position 1454: 7.530843813024164e-07
Position 319: 6.727404670036676e-07
Position 250: 6.007828692980141e-07
Position 458: 5.727001745851324e-07
Position 257: 5.014385552922934e-07
Position 379: 4.6796511623905297e-07
Position 798: 4.6070326056301995e-07
Position 427: 4.199528579392418e-07
Position 1222: 2.8019440270915907e-07
Position 291: 2.7139290561476195e-07
Position 873: 2.5761212443101877e-07
Position 2981: 2.260459495370251e-07
Position 839: 1.9061630907807513e-07
Position 461: 1.405575262596284e-07
Position 3056: 1.0849335178805895e-07
Position 3024: 8.338576107542011e-08
Position 254: 4.978683750592706e-08
Position 864: 3.2915954466831595e-08
Position 310: 2.6096527506021155e-08
Position 396: 2.4064112279355763e-08
Position 897: 2.268944258591031e-08
Position 1211: 2.2285282906375197e-08
Position 1487: 1.7181503079397694e-08
Position 446: 1.6123148820674178e-08
Position 1978: 9.235982702619901e-09
Position 392: 8.993240121620616e-09
Position 439: 8.846373696462675e-09
Position 425: 8.834737574152285e-09
Position 1974: 6.8690566406682554e-09
Position 791: 6.525993523209387e-09
Position 634: 5.904134595831327e-09
Position 498: 5.461397779246477e-09
Position 338: 4.656107765680137e-09
Position 350: 4.3841243190850085e-09
Position 680: 4.330822516535512e-09
Position 394: 4.19053679741873e-09
Position 328: 3.713129335309468e-09
Position 465: 1.6578483188270467e-09
Position 613: 1.4827950232391125e-09
Position 975: 1.422741912949341e-10
