Gene = Rpl34
index = 922
Annotated 5SS: [  81 1170 1348 1651]
Annotated 3SS: [1095 1247 1546 3438]
SMsplice 5SS: [ 278 1170 1348 1651]
SMsplice 3SS: [1095 1247 1546 3438]
top_k =  500
Partition function (log Z): 0.5762804397394752

Sorted 5' Splice Sites (High to Low Probability):
Position 1651: 0.9318638594512854
Position 1348: 0.907523759229295
Position 278: 0.6075148709972101
Position 1170: 0.5206680222623118
Position 81: 0.3900518263232624
Position 210: 0.06889436571512925
Position 1655: 0.0467583099067262
Position 2560: 0.014095286891078137
Position 2696: 0.013180730099226524
Position 193: 0.010214201721078805
Position 1958: 0.010063262017976986
Position 536: 0.00738053417409661
Position 2001: 0.006660785284737889
Position 3324: 0.00656752846518044
Position 1294: 0.006392674064800771
Position 1636: 0.0063613299365720775
Position 389: 0.006319164827851615
Position 1698: 0.00612007053707468
Position 1913: 0.0055282741553603215
Position 896: 0.0045535513695253845
Position 551: 0.004339578346578773
Position 1420: 0.004020223536389499
Position 186: 0.0037825238373107167
Position 1023: 0.003505019771785196
Position 1900: 0.003296323637508456
Position 871: 0.0030184318627282936
Position 3203: 0.002275154109998897
Position 1861: 0.0016005514962829906
Position 71: 0.0013694610899973485
Position 1467: 0.0013203663166057359
Position 651: 0.001306819682779056
Position 2563: 0.0012167918768990406
Position 2169: 0.0011951581432490788
Position 2312: 0.0011928688722766456
Position 1070: 0.0011006847314008218
Position 496: 0.0010662793173348063
Position 1659: 0.0008296382263063292
Position 999: 0.0008164975836405039
Position 447: 0.0007454607484811531
Position 2277: 0.0007399394927368801
Position 735: 0.0007395258384123631
Position 2899: 0.0006338626968526518
Position 404: 0.0005467047230860318
Position 128: 0.0005424369955478882
Position 335: 0.0005307935637443251
Position 531: 0.0004987671535799275
Position 1447: 0.0004978448157212929
Position 678: 0.00046674402306172945
Position 564: 0.00044754552954177917
Position 168: 0.00043951927886080004
Position 1174: 0.00040415548615152253
Position 1627: 0.00039170024732595386
Position 1640: 0.0003732909231818199
Position 1731: 0.00035935769122874566
Position 1382: 0.0003512507316774595
Position 1980: 0.0003451325329178885
Position 1352: 0.0003425493303135151
Position 728: 0.0003319170954004964
Position 341: 0.0003191109104666335
Position 1411: 0.0003108691183996934
Position 988: 0.00030284183143451594
Position 117: 0.00028399880388207716
Position 86: 0.00027620482330447196
Position 190: 0.0002756575654089252
Position 2820: 0.00024154837175781657
Position 1130: 0.00022785450597208573
Position 411: 0.00022112619560614612
Position 1829: 0.00016175461609069155
Position 789: 0.00015846278384180345
Position 1601: 0.00015840688905924505
Position 502: 0.000156295323236449
Position 1184: 0.0001526060520762963
Position 3191: 0.0001263879527272159
Position 792: 0.00010684246302232337
Position 2763: 9.845786826448339e-05
Position 756: 9.406813370016538e-05
Position 1215: 8.956913669965556e-05
Position 214: 7.681085852989735e-05
Position 1319: 7.113795368020511e-05
Position 143: 5.190585310583779e-05
Position 7: 4.637771824010036e-05
Position 879: 4.306441442919897e-05
Position 1009: 4.045343878897976e-05
Position 902: 4.019340241251115e-05
Position 3397: 3.8891154249341006e-05
Position 1326: 3.637761284838728e-05
Position 483: 2.830567351642465e-05
Position 1248: 2.530358009080682e-05
Position 1354: 1.297391616189641e-05
Position 1324: 1.106351529600474e-05
Position 177: 1.024991824041861e-05
Position 17: 2.3197678627019103e-06
Position 104: 1.9418190307754714e-06
Position 106: 1.2203180759962696e-06
Position 1638: 4.993362016621434e-07
Position 634: 1.4353227744834657e-07
Position 344: 9.993538897163014e-08
Position 338: 5.987721203652618e-08
Position 394: 1.1995304350743428e-08
Position 236: 4.2389367202848686e-13
Position 282: 2.3968891192427466e-13
