Gene = Acp5
index = 97
Annotated 5SS: [  99 5849 6181 8037]
Annotated 3SS: [5581 6052 7690 8448]
SMsplice 5SS: [  99 5849 6181 8037]
SMsplice 3SS: [5720 6052 7690 8448]
top_k =  500
Partition function (log Z): 0.6350958058790748

Sorted 5' Splice Sites (High to Low Probability):
Position 5849: 0.8732007019101298
Position 99: 0.7975651921523442
Position 6181: 0.7898760272749633
Position 3975: 0.6964311581377938
Position 5643: 0.47650611540722115
Position 8037: 0.4137690342663531
Position 3778: 0.3736684239963468
Position 5189: 0.3472865688621256
Position 1118: 0.18447429101859766
Position 41: 0.1449909128583173
Position 4211: 0.12858098576606003
Position 6103: 0.12203207978841377
Position 5274: 0.10023745418338857
Position 5884: 0.09559177138864794
Position 5310: 0.08797020917310813
Position 6754: 0.0489973807240679
Position 7274: 0.04516448554557317
Position 3073: 0.04060714578042574
Position 6777: 0.03636394657412429
Position 80: 0.0328917480274357
Position 2411: 0.024929586097950505
Position 1580: 0.018083867920231266
Position 3270: 0.018059129830120948
Position 73: 0.013921520332385785
Position 4122: 0.013779971026226244
Position 5875: 0.013111524378477733
Position 3708: 0.013027869665275919
Position 3724: 0.010999310739230321
Position 6245: 0.0069671645853315945
Position 308: 0.005587979909872307
Position 6453: 0.0048210799636619756
Position 117: 0.004414292025691587
Position 1114: 0.0038084938135247697
Position 5842: 0.003784728214125212
Position 7335: 0.0036390088718068264
Position 2492: 0.002511463604156406
Position 3682: 0.00209408621314358
Position 5868: 0.001983448211679246
Position 5117: 0.0019226315272460027
Position 7452: 0.0018780062288838502
Position 5889: 0.0016292269404697133
Position 8753: 0.001546444901666151
Position 7287: 0.0012193422631541309
Position 8533: 0.001149235310248527
Position 7807: 0.0010865795803528817
Position 7392: 0.0008521779649625606
Position 7773: 0.0007895594003484877
Position 7735: 0.0007597975203746845
Position 4383: 0.0007340015424606413
Position 5485: 0.0006987219651043656
Position 4076: 0.00038232041996518785
Position 6480: 0.00033646611774455044
Position 7341: 0.00027394197893241103
Position 5947: 0.0002714351150778183
Position 194: 0.0002151027196919542
Position 6263: 0.00017240186145717226
Position 329: 0.00016354044483560926
Position 7166: 0.00013655487676164012
Position 262: 7.978183097358343e-05
Position 441: 6.527920061423305e-05
Position 494: 3.570403208637593e-05
Position 201: 3.1348660723267235e-05
Position 530: 3.116726564799781e-05
Position 469: 2.5988546631243944e-05
Position 2427: 2.499841534947808e-05
Position 1103: 2.168970996895352e-05
Position 696: 2.0407110995432568e-05
Position 103: 2.03284571258332e-05
Position 1519: 1.602853377709767e-05
Position 1099: 1.5852768871943584e-05
Position 1949: 1.3704637980727136e-05
Position 367: 1.190774772777634e-05
Position 2466: 7.230897717358513e-06
Position 1274: 5.360489342935605e-06
Position 1122: 4.655158084495272e-06
Position 438: 4.062986587864114e-06
Position 2471: 3.57406270674088e-06
Position 2516: 3.061119085500592e-06
Position 1299: 3.0392118641178057e-06
Position 1236: 3.037507715087056e-06
Position 2253: 2.9650507555618725e-06
Position 1719: 2.422023526901127e-06
Position 1146: 2.1135861059713556e-06
