Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  500
Partition function (log Z): 10.250133311519335

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9840414381470926
Position 4820: 0.9375871512003225
Position 13531: 0.9076347065376809
Position 3403: 0.8378583027602879
Position 9378: 0.8355386211388909
Position 11339: 0.7690629438656852
Position 15101: 0.7460622000150223
Position 6128: 0.49071509243596473
Position 6590: 0.4574795784889903
Position 7967: 0.40434105967199385
Position 2822: 0.39844102900685513
Position 5015: 0.3154636296077944
Position 13213: 0.18318109682393657
Position 11343: 0.12455132787138068
Position 6165: 0.11253998727206709
Position 9325: 0.1089927576488537
Position 3463: 0.09492450308103985
Position 871: 0.07072289502426009
Position 7810: 0.05726009550251472
Position 13571: 0.0512677595722658
Position 15086: 0.05079136071787825
Position 12377: 0.04410308670726844
Position 7971: 0.03607739335400985
Position 1929: 0.031972476024754296
Position 13002: 0.030621349957477093
Position 1857: 0.028070528234101996
Position 15640: 0.027488057276200142
Position 14135: 0.027469792962325403
Position 12900: 0.02657732235728
Position 9383: 0.026468878825469392
Position 2411: 0.026071884833067757
Position 13542: 0.023896446661867788
Position 9475: 0.02256835798046035
Position 12657: 0.021809320021731065
Position 13768: 0.021596513010271445
Position 3367: 0.0193984147276211
Position 14440: 0.0191560733289009
Position 13242: 0.018576989466460466
Position 9159: 0.015607309951810117
Position 15134: 0.013076730243496532
Position 2478: 0.010920618165686444
Position 13486: 0.010584865178175945
Position 14554: 0.010330827754126179
Position 2330: 0.009914360722356607
Position 3458: 0.00971042674710503
Position 12616: 0.008500317467364436
Position 449: 0.008205733675313858
Position 7798: 0.007315603975595636
Position 4852: 0.0071843525172621495
Position 6340: 0.007114204803684212
Position 12002: 0.006495438233630997
Position 10301: 0.005831525051168099
Position 1992: 0.004878438094744601
Position 1525: 0.0046908884407647735
Position 1828: 0.004667293690263419
Position 7068: 0.004658628988185376
Position 8093: 0.0043454460282250805
Position 179: 0.004029407729572634
Position 1958: 0.0038645842970203292
Position 14615: 0.0035193104076286993
Position 13772: 0.0030437865624347795
Position 1765: 0.0029240565773648985
Position 5689: 0.002609409536320219
Position 2342: 0.0023845344350272957
Position 2464: 0.0023615081670457666
Position 7773: 0.0022029118576574304
Position 1864: 0.002047247606628054
Position 15249: 0.002045278120213637
Position 2334: 0.002042433857885863
Position 15610: 0.0020406887738850022
Position 6770: 0.0017804508982740487
Position 8129: 0.0017787693760604895
Position 264: 0.0016004207790191781
Position 6407: 0.0015394854328783564
Position 14223: 0.0014754822145328524
Position 15125: 0.0014743094043718767
Position 6371: 0.0013856310808759568
Position 3474: 0.0013171049508847645
Position 1514: 0.0013059564010399554
Position 3822: 0.0012823965736279224
Position 10890: 0.0012630470978315213
Position 5753: 0.0012464867496634572
Position 2925: 0.001163317139355839
Position 1921: 0.0011360540019092402
Position 10249: 0.0011309809914456363
Position 5612: 0.0011043934943872312
Position 4766: 0.0010133284216882307
Position 9031: 0.0010120365254908995
Position 6211: 0.0009784406903783586
Position 5936: 0.0009426399238615605
Position 14405: 0.0008010515536453358
Position 4113: 0.0007739112581659267
Position 4838: 0.0007738648169554515
Position 14114: 0.0007645001913555223
Position 6580: 0.0007416552461412762
Position 6595: 0.0007205875630206304
Position 5019: 0.000719717355445256
Position 4170: 0.0007134327578664703
Position 6777: 0.0006823838195335242
Position 1907: 0.0006585790986355333
Position 3726: 0.0006401886879933024
Position 4467: 0.000635421141401054
Position 4787: 0.0006129267650941192
Position 1974: 0.0005718356313847139
Position 15031: 0.0005508518452799903
Position 4564: 0.0005258036513440449
Position 7982: 0.0005027267078640584
Position 6733: 0.0004925020996244872
Position 15067: 0.0004823861607381729
Position 4990: 0.00046239555867864165
Position 13752: 0.00039141376968407083
Position 15025: 0.0003466548274144174
Position 15527: 0.00031875233133133336
Position 4928: 0.00030206003938618793
Position 2475: 0.00015331635214492072
Position 5128: 0.0001488974923493538
Position 15630: 0.00012019440224180125
Position 15593: 0.00010695504613029167
Position 3945: 9.272874695219519e-05
Position 552: 8.253668461552388e-05
Position 209: 6.102940883471352e-05
Position 258: 5.450832972382772e-05
Position 5029: 4.590536010824934e-05
Position 153: 4.43292868475255e-05
Position 167: 4.40424398614117e-05
Position 672: 4.175307719799663e-05
Position 1505: 3.239752083965137e-05
Position 6207: 2.2153367327520668e-05
Position 6175: 2.17828049954191e-05
Position 907: 2.060720642708872e-05
Position 1953: 2.0578418334804215e-05
Position 1156: 2.011302462943417e-05
Position 1192: 1.746408213453427e-05
Position 1939: 1.0209835920007738e-05
Position 11462: 7.92838408186856e-06
Position 558: 7.654583721160354e-06
Position 11359: 7.352609338578538e-06
Position 112: 5.136172228448891e-06
Position 336: 3.675274851193871e-06
Position 322: 3.4199624148907433e-06
Position 1868: 3.4148609789686574e-06
Position 11354: 2.985808964408868e-06
Position 2010: 2.7154148787663986e-06
Position 11445: 2.4479186362086523e-06
Position 88: 1.6220570343552652e-06
Position 1730: 8.235339273690079e-07
Position 93: 6.577910740293391e-07
Position 1133: 2.385183541370711e-07
Position 1150: 2.182828556907443e-07
Position 1208: 1.3336709748943108e-07
Position 1304: 1.0290641587433474e-07
Position 1270: 9.605557939016307e-08
Position 851: 6.035807682198019e-08
Position 61: 5.294528786926533e-08
Position 64: 5.138968774516925e-08
Position 1259: 4.665235789485513e-08
Position 972: 4.514344975371397e-08
Position 68: 3.565530602617997e-08
Position 14: 3.481055067006629e-08
Position 56: 3.300971850319576e-08
