Gene = Cldn12
index = 267
Annotated 5SS: [  25  558 1628 3719]
Annotated 3SS: [ 412 1537 3666 6334]
SMsplice 5SS: [ 162 6578]
SMsplice 3SS: [6430 6793]
top_k =  500
Partition function (log Z): -5.4553965108288835

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.7725993666074289
Position 1628: 0.6141853660160499
Position 6543: 0.5757872861905597
Position 558: 0.49795313856507856
Position 6578: 0.36800094689363116
Position 3719: 0.2965811358949336
Position 7553: 0.27923010659095093
Position 6794: 0.27616196168740603
Position 1074: 0.2743893526998556
Position 4306: 0.21218246616104688
Position 25: 0.12089662724625067
Position 2951: 0.08019837172135706
Position 169: 0.07074376587605796
Position 2183: 0.048736997858478986
Position 2564: 0.04399367108778504
Position 8359: 0.03304001296529746
Position 5948: 0.02932690667833633
Position 5983: 0.027240138791485152
Position 7903: 0.015815492107450316
Position 6914: 0.015193099605197938
Position 6799: 0.013999166888568917
Position 677: 0.013860013519333437
Position 6116: 0.012735299928009711
Position 6570: 0.010599374985989441
Position 3545: 0.010120298263072026
Position 5078: 0.007959471696461815
Position 1779: 0.007340518547742406
Position 575: 0.005759379318505724
Position 9620: 0.005315297974493158
Position 123: 0.00470514461143045
Position 4880: 0.004254848411727673
Position 253: 0.004155442349860964
Position 6948: 0.003217455076258868
Position 7853: 0.0031367007404192347
Position 7468: 0.002929285287403711
Position 357: 0.0026468824059907112
Position 6525: 0.0025984418034504866
Position 586: 0.0015915957709794948
Position 3522: 0.0014904183783280619
Position 7259: 0.0011851495056112735
Position 1632: 0.0011787555495384263
Position 2095: 0.0011095233805264674
Position 6585: 0.000993903983309443
Position 29: 0.0009395252037894656
Position 316: 0.0008616292388857463
Position 78: 0.0007689934362547159
Position 185: 0.0007409070963765603
Position 2568: 0.0007303490967749896
Position 6886: 0.0007061536924579737
Position 150: 0.0006349481339315657
Position 14: 0.0006081762094328893
Position 976: 0.0005741231643947389
Position 311: 0.0005721903293400886
Position 1473: 0.0005363014667746765
Position 374: 0.00044896535398956114
Position 873: 0.0004482970397199247
Position 531: 0.0004386548406609144
Position 68: 0.0003815922689430505
Position 7044: 0.00036425797174182827
Position 1349: 0.0003370558430898107
Position 597: 0.00033541966460079594
Position 2469: 0.00031846698395514354
Position 3936: 0.00026909872438828834
Position 729: 0.00024468436351661596
Position 1141: 0.00022890326312370707
Position 3867: 0.00017388812131682998
Position 2357: 0.0001645190591433292
Position 176: 0.00012394935911457002
Position 108: 0.00011098504929234215
Position 34: 0.00010170692736026865
Position 217: 9.602146617047754e-05
Position 1733: 9.453451801354409e-05
Position 191: 7.659268733518989e-05
Position 4822: 7.640148606150606e-05
Position 6529: 7.381684523427309e-05
Position 1136: 6.902265708749552e-05
Position 207: 5.3807710621657474e-05
Position 666: 4.931045869561966e-05
Position 940: 4.463823866302142e-05
Position 136: 3.866353673747689e-05
Position 6534: 3.20696431663612e-05
Position 6591: 2.9039305499585818e-05
Position 607: 2.8805993328154356e-05
Position 1534: 1.7430182831717147e-05
Position 205: 1.7259362837062467e-05
Position 49: 1.4149135578575865e-05
Position 476: 1.1493279522475121e-05
Position 80: 6.725030450149895e-06
Position 57: 5.183095792588349e-06
Position 85: 2.989910570357767e-06
Position 71: 2.7873865050176965e-06
Position 6413: 2.5960352929448207e-06
Position 142: 2.5942700542378586e-06
Position 6646: 2.5218977872333115e-06
Position 314: 8.127644553320493e-07
Position 31: 3.4399049290593137e-07
Position 496: 2.838633464282913e-08
Position 1042: 2.1390457093707707e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6430: 0.8683942339141723
Position 430: 0.47885882395151774
Position 7439: 0.4422411617570583
Position 1537: 0.3752176832374795
Position 6793: 0.2659004556352762
Position 1002: 0.246718446292503
Position 9703: 0.22815377743966017
Position 3666: 0.22804004403663183
Position 4186: 0.20672734023791742
Position 6641: 0.19884057340403488
Position 1565: 0.18234624906446642
Position 7712: 0.1378871904845465
Position 7630: 0.09576530669464683
Position 5859: 0.09350909721524037
Position 6624: 0.08955112763704434
Position 3594: 0.069488191733116
Position 6334: 0.06602457635346955
Position 2681: 0.056182258650633796
Position 1466: 0.0550804986450716
Position 7354: 0.03937773798129369
Position 8220: 0.031102218957402502
Position 6491: 0.029799772747653098
Position 2702: 0.022218143363938188
Position 2436: 0.020906614644439173
Position 1030: 0.019329072948464178
Position 412: 0.017240193976842833
Position 4665: 0.013942389316092405
Position 6886: 0.011657479869794977
Position 3275: 0.010582227419247445
Position 1705: 0.009618971976575718
Position 9462: 0.009505814314627544
Position 2035: 0.008986219637777645
Position 8962: 0.00854120333994578
Position 6749: 0.008234735517498943
Position 7731: 0.008178381172171827
Position 8139: 0.007846987532315924
Position 8816: 0.0075275894611137
Position 1927: 0.007352218379667454
Position 1950: 0.006422570956418093
Position 2526: 0.006333255931170633
Position 2076: 0.0061461427143224045
Position 2314: 0.006108019047620833
Position 2137: 0.0060690312429946556
Position 7659: 0.005891043862726867
Position 2049: 0.005540506226224694
Position 4102: 0.005532089170744531
Position 2353: 0.00441041750551252
Position 9321: 0.0043276471411820665
Position 8240: 0.0036907236996553327
Position 9093: 0.003426270680097894
Position 2389: 0.003372324424100851
Position 2412: 0.003078746182729189
Position 2081: 0.0028169334867782624
Position 1164: 0.002751258450450662
Position 295: 0.0023914485116857636
Position 8279: 0.00225561215518009
Position 1543: 0.002222725138072173
Position 2013: 0.0020402000544562445
Position 633: 0.001896014957198111
Position 2861: 0.0017989382029277004
Position 6839: 0.0016719496034293415
Position 939: 0.001570363599744895
Position 735: 0.0015624678311466132
Position 872: 0.001516056336453394
Position 354: 0.0012896966700398753
Position 7957: 0.001249692080292993
Position 229: 0.0011525162325431632
Position 2493: 0.0011095816155965792
Position 7534: 0.001033448422643602
Position 3349: 0.0010284892221526466
Position 828: 0.0007945919967685265
Position 6963: 0.0007876536226981816
Position 6754: 0.0007101384063481473
Position 122: 0.0006153188779172865
Position 98: 0.00060497559579554
