Gene = Pdcd10
index = 802
Annotated 5SS: [  135 15697 23316 28047 29269 35826 36155]
Annotated 3SS: [15477 23261 27928 29141 35746 36071 39254]
SMsplice 5SS: [  135 15697 29269 35826 36155]
SMsplice 3SS: [15477 29141 35746 35925 39254]
top_k =  500
Partition function (log Z): -23.273402941425694

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9101433350386405
Position 15697: 0.8513674389311948
Position 6851: 0.23506053960990808
Position 5167: 0.2260144646591487
Position 11959: 0.19781475838822976
Position 3182: 0.19444974895542388
Position 3001: 0.11204611641617736
Position 1466: 0.09879903180807705
Position 104: 0.07804465731068891
Position 3580: 0.06926107499466194
Position 7296: 0.05650813549917671
Position 3110: 0.02171598873350911
Position 1663: 0.01565394916401823
Position 456: 0.013385107476680513
Position 1834: 0.005528546381809891
Position 5503: 0.004498809065051565
Position 618: 0.0012493602271451965
Position 2207: 0.001159392122678324
Position 1347: 0.0011077282666061166
Position 1987: 0.0010929467734238632
Position 1755: 0.001067521283141033
Position 389: 0.0007753458285093636
Position 219: 0.0005936581478322659
Position 159: 0.0005062762045617618
Position 816: 0.0004103703961198603
Position 153: 0.00014731016266614642
Position 440: 0.0001363424986407652
Position 394: 0.00013410748050856898
Position 314: 0.0001199192189382357
Position 2900: 7.153375508336852e-05
Position 366: 3.964510948206182e-05
Position 599: 3.502807040149215e-05
Position 196: 2.3146708417431696e-05
Position 255: 1.7295228983472872e-05
Position 1769: 1.6825234880636458e-05
Position 145: 1.6100608024175094e-05
Position 1457: 1.4993754210458507e-05
Position 5220: 1.3176621344630819e-05
Position 116: 1.1836934672013196e-05
Position 111: 9.280930078547388e-06
Position 60: 9.248474421217532e-06
Position 1263: 8.812875571662785e-06
Position 370: 8.200148028923723e-06
Position 69: 7.362737185803777e-06
Position 1258: 4.2551179621779e-06
Position 1238: 9.80307309107146e-07
Position 1434: 9.670469782879175e-07
Position 49: 5.77113755578432e-07
Position 734: 5.35472654122256e-07
Position 128: 3.24911404988969e-07
Position 173: 3.02183808507277e-07
Position 287: 2.05203693819995e-07
Position 85: 1.9461063191695259e-07
Position 359: 1.7001251264634798e-07
Position 120: 9.967622034969243e-08
Position 1613: 7.85385574317252e-08
Position 38: 4.6418421202170794e-08
Position 278: 1.5463580361986492e-08
Position 889: 9.885467755397726e-09
Position 515: 9.767277970391978e-09
Position 902: 6.1631003672879996e-09
Position 318: 1.7140987411645699e-09
Position 272: 5.437782678573517e-12

