Gene = Bcas2
index = 172
Annotated 5SS: [ 211  386 1691 2847 4015 5765]
Annotated 3SS: [ 292 1619 2684 3963 5683 6699]
SMsplice 5SS: [ 211  386 1691 2847 5765]
SMsplice 3SS: [ 292 1619 2684 5683 6699]
top_k =  500
Partition function (log Z): 8.183864522073524

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9838456126496056
Position 5765: 0.9716030975706567
Position 1691: 0.9604474692830556
Position 386: 0.9257241720677842
Position 2847: 0.7370216749662291
Position 4015: 0.5506353888131709
Position 6485: 0.19131631604336563
Position 5075: 0.1474519133338284
Position 2836: 0.10641576222630066
Position 6895: 0.08783204779233621
Position 403: 0.07183897614733317
Position 6937: 0.060363121142559366
Position 2916: 0.037793258876633644
Position 6510: 0.03636316407269154
Position 4886: 0.0270253632091783
Position 5179: 0.024592700567369338
Position 1712: 0.02392883591577119
Position 5498: 0.013946059513094628
Position 6713: 0.012635802889490677
Position 6840: 0.011133306405244476
Position 4295: 0.010943355755096593
Position 2268: 0.010603305311369934
Position 4995: 0.010015077219472993
Position 5505: 0.009534925866566813
Position 5494: 0.007484608389598547
Position 977: 0.007273131797544749
Position 6592: 0.006764275755602325
Position 148: 0.005857532774485107
Position 4709: 0.004917829230653484
Position 710: 0.004581577035488009
Position 2955: 0.003355199791504094
Position 6914: 0.003169731323303941
Position 6358: 0.003052613964580526
Position 5141: 0.0026739767125690673
Position 6884: 0.0026564739423217687
Position 6352: 0.002557096861107877
Position 1864: 0.002455767426781917
Position 3609: 0.0021365245559009666
Position 6519: 0.002023147733681531
Position 136: 0.002004929297985684
Position 5220: 0.0018530985615803192
Position 5769: 0.0018523656345543415
Position 1701: 0.001750646305777899
Position 1317: 0.0016654954069963911
Position 154: 0.0015685577049834335
Position 5080: 0.001441647043186832
Position 5790: 0.0012727227426551353
Position 4570: 0.0012572843381353487
Position 3387: 0.0012546781099724907
Position 4250: 0.001225635988562006
Position 4961: 0.001214184307387052
Position 1764: 0.001137007820733356
Position 5327: 0.001129364545325389
Position 4931: 0.001119861793515148
Position 1236: 0.001104705527225814
Position 3143: 0.0010545793922092021
Position 2782: 0.0010545370358568278
Position 6396: 0.0009873829452332872
Position 1332: 0.0009461442378431874
Position 5128: 0.000890657891640462
Position 811: 0.0008639637071975772
Position 628: 0.000859042597075127
Position 3938: 0.0007356221105439708
Position 660: 0.0006835559487992645
Position 2418: 0.0006634686985122738
Position 1241: 0.0005944410027148054
Position 626: 0.0005813361345255235
Position 2838: 0.0005531430605409059
Position 6921: 0.0005300418792097282
Position 6344: 0.0004919263625092658
Position 4143: 0.0004462963491553152
Position 2291: 0.0004142246260111288
Position 226: 0.00039496318030019553
Position 437: 0.00038061233500673487
Position 4511: 0.00037454050960287637
Position 390: 0.0003472968048134469
Position 2473: 0.0003159443446285716
Position 3193: 0.00031517535254140086
Position 518: 0.0002923394343426471
Position 2662: 0.000291613317173566
Position 2510: 0.0002365269330286649
Position 6887: 0.00022367424979551558
Position 614: 0.0002053815029779067
Position 512: 0.00020368852516518604
Position 1733: 0.00020275769286047963
Position 616: 0.00019987615783955196
Position 7208: 0.00018885120109175823
Position 634: 0.00018269468600757216
Position 6448: 0.00018260973516845872
Position 1310: 0.00017878821712385116
Position 632: 0.0001785723363664797
Position 1214: 0.00017639098064984107
Position 6150: 0.0001651422135505849
Position 1771: 0.00016394650593713167
Position 630: 0.00016050882532921867
Position 1217: 0.00015264082412753903
Position 1058: 0.00015190056045594772
Position 1224: 0.0001475016820824691
Position 636: 0.00014209927444570504
Position 2464: 0.00014146142413048334
Position 6583: 0.00013113255837320187
Position 215: 0.0001303295812844462
Position 6881: 0.00012835217605910892
Position 2241: 0.0001212065032881233
Position 6349: 0.00010807375419905142
Position 1051: 0.00010310971358379505
Position 592: 0.00010091807955461054
Position 694: 0.00010073236885601366
Position 1440: 9.844680960704595e-05
Position 6565: 9.130865726978398e-05
Position 638: 9.100517146647737e-05
Position 2675: 8.879829975417167e-05
Position 1144: 8.740349346259189e-05
Position 199: 8.548545137180827e-05
Position 1170: 7.72842160179327e-05
Position 1221: 6.848714807086215e-05
Position 1760: 6.578047207076758e-05
Position 151: 6.0988290823828195e-05
Position 2486: 6.080791804675487e-05
Position 950: 5.6589679558610125e-05
Position 221: 5.425671039956228e-05
Position 640: 4.9374179834790626e-05
Position 990: 4.779006254486458e-05
Position 3944: 4.475048734884739e-05
Position 561: 3.922851887141948e-05
Position 477: 3.920213710229002e-05
Position 3344: 3.83025262062703e-05
Position 5773: 3.488026625142486e-05
Position 1166: 3.338030466298758e-05
Position 2377: 3.319174228389662e-05
Position 1108: 3.2939388646729786e-05
Position 642: 3.2350157511464585e-05
Position 1270: 3.1361925995204364e-05
Position 793: 3.1285847041686584e-05
Position 813: 3.0820945996559e-05
Position 1010: 2.999588799849872e-05
Position 2326: 2.9727606358225507e-05
Position 952: 2.8505559502787917e-05
Position 606: 2.7008938951616148e-05
Position 993: 2.5927771344697354e-05
Position 2563: 2.592024444241992e-05
Position 6300: 2.3078702577590762e-05
Position 235: 2.182570630590191e-05
Position 1004: 2.1710039083560163e-05
Position 2289: 2.1349656236753535e-05
Position 516: 1.9022467794461254e-05
Position 2494: 1.7284407950268878e-05
Position 5783: 1.678481210564575e-05
Position 1261: 1.60240270482514e-05
Position 27: 1.5975804362523384e-05
Position 108: 1.1293947543460327e-05
Position 6327: 1.0816609889359802e-05
Position 6285: 1.0296714832713134e-05
Position 3744: 7.1922849717441425e-06
Position 5792: 7.098584105767527e-06
Position 5771: 6.272946292030172e-06
Position 29: 4.131485365940347e-06
Position 36: 2.917818007187927e-06
Position 31: 2.1442088223540417e-06
Position 2558: 1.6034233001478574e-06
Position 2711: 2.711464944138401e-07
Position 57: 2.435157291467591e-07
Position 7011: 2.380756022492908e-07
Position 392: 1.6711021211311116e-07
Position 459: 6.802871034849372e-08
Position 454: 5.411842380720038e-08
Position 526: 3.0346340668327445e-09
Position 498: 2.488690885241709e-09
Position 485: 2.2660424312826635e-09
Position 305: 2.839584901878191e-10
Position 452: 1.694661138152802e-10
Position 279: 2.7775394562221367e-13
Position 285: 1.167173575337038e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 292: 0.9898346091115089
Position 5683: 0.9750742385039006
Position 6699: 0.9457535562889278
Position 1619: 0.7909030492803312
Position 2684: 0.4512761458452066
Position 2710: 0.34980940422501555
Position 3847: 0.19453702652533478
Position 1578: 0.18787732680245536
Position 4851: 0.1808239325090145
Position 3963: 0.1676786435012964
Position 6380: 0.15357068546426908
Position 3920: 0.12185985836599772
Position 6217: 0.09627930203284589
Position 2766: 0.06141609348097721
Position 7301: 0.040309585690933784
Position 3929: 0.03819967682147251
Position 7045: 0.03303057343099897
Position 7371: 0.03277740728854325
Position 5112: 0.030389809335751024
Position 7048: 0.027448102900739436
Position 7100: 0.023938768099725595
Position 5372: 0.02008657165728644
Position 7005: 0.017511657606267717
Position 6484: 0.01657502756039449
Position 7063: 0.016531020049685832
Position 2600: 0.014405074421988202
Position 2191: 0.009675878345941332
Position 3868: 0.008688454515190486
Position 4880: 0.007175215295076718
Position 858: 0.006114587621019686
Position 6270: 0.005966775850795163
Position 4165: 0.0058389916713732825
Position 3905: 0.004396522286579299
Position 1155: 0.004300127307325393
Position 7084: 0.004184631520111074
Position 515: 0.003944590061892633
Position 3853: 0.0038809074435804916
Position 5440: 0.0038502875577807985
Position 4764: 0.0036262955845887805
Position 2740: 0.0035428526567673805
Position 3876: 0.0031716408659170294
Position 3631: 0.0030942441963370463
Position 3937: 0.002812784174783312
Position 1499: 0.002663341126620971
Position 4931: 0.0025619441663751906
Position 6751: 0.0025531951860978948
Position 3879: 0.002461838448380795
Position 316: 0.002454573977396488
Position 3466: 0.0022695630827644594
Position 2933: 0.0021857390124928335
Position 4589: 0.0021582642404031904
Position 540: 0.001882693264814034
Position 1623: 0.001826043249886373
Position 1648: 0.0017855841779358531
Position 2349: 0.0017376507020193362
Position 494: 0.0017289694531644262
Position 4203: 0.0017092717203847565
Position 4262: 0.0015509780304760433
Position 2772: 0.0014438192281519657
Position 693: 0.0013829332063250003
Position 5064: 0.0013699788209824684
Position 6143: 0.0013223477968224622
Position 1767: 0.0011771136594063408
Position 4487: 0.001159208076896569
Position 1681: 0.001124072251591131
Position 4184: 0.001015403258584032
Position 3894: 0.0009933528896823986
Position 2778: 0.0009527245464479903
Position 2632: 0.0009063804713870993
Position 896: 0.0008796076132120446
Position 6149: 0.0008762785956230988
Position 1371: 0.000840640236800333
Position 2144: 0.0008348137811053071
Position 4567: 0.0007924583717230314
Position 1170: 0.0007674838565099075
Position 1405: 0.0006433138681475599
Position 2698: 0.0006401256894789442
Position 4464: 0.0006218111951364263
Position 5697: 0.0005982137333959466
Position 4622: 0.0005905349795176124
Position 3324: 0.0005805831657117617
Position 3286: 0.0005577207754113455
Position 7236: 0.0005489455934408492
Position 4749: 0.0005245322191129465
Position 3705: 0.0005152938322485434
Position 477: 0.0005122377872702191
Position 5161: 0.0004883163260180879
Position 6246: 0.0004667744942533925
Position 7192: 0.00045102297517499233
Position 4051: 0.00040729193913538334
Position 5711: 0.000389768511664974
Position 1315: 0.000386834293891749
Position 4205: 0.00038254895561840426
Position 4371: 0.00038048579270471655
Position 4593: 0.0003250114137174673
Position 3239: 0.0002866943289572259
Position 3676: 0.00028410833684312814
Position 6458: 0.00027931678096466777
Position 4644: 0.00027719938500996927
Position 1535: 0.0002614864999087711
Position 2890: 0.0002604307238503084
Position 6062: 0.00025557891421122654
Position 313: 0.00025493469495248934
Position 2814: 0.00022630429622020899
Position 481: 0.0002256093111047183
Position 2216: 0.00021029959887279725
Position 4885: 0.00020734588782470945
