Gene = Lmbrd1
index = 640
Annotated 5SS: [  187  6944 14372 26289 27415 32971 36353 50042 53270 65318 65729 66341
 68325 70249 83654]
Annotated 3SS: [ 6766 14310 26190 27346 32881 36278 49915 53116 65252 65625 66235 68174
 70169 83561 83992]
SMsplice 5SS: [  187  6944 13935 14424 20129 26289 27415 32971 42457 50042 53270 59795
 65729 66341 68325 70249 83654]
SMsplice 3SS: [ 6766 13872 14310 19959 26190 27346 32881 42294 49915 53116 59693 65625
 66235 68174 70169 83561 85308]
top_k =  500
Partition function (log Z): -22.229841433603113

Sorted 5' Splice Sites (High to Low Probability):
Position 26289: 1.0000000000000109
Position 32971: 0.9976809248386491
Position 6944: 0.9897735851109487
Position 13935: 0.8427423670146087
Position 187: 0.7836658001115094
Position 14424: 0.7355077292968408
Position 27415: 0.6983624099339604
Position 20129: 0.6042297028346492
Position 36353: 0.5925787369131345
Position 32710: 0.38684737794019985
Position 38074: 0.36322836288950744
Position 14419: 0.22639323179624934
Position 9391: 0.22452438271693353
Position 30161: 0.2137524357972306
Position 18131: 0.16624727657978708
Position 405: 0.12200656325917628
Position 11014: 0.12053873662786307
Position 42457: 0.10806031216452024
Position 13615: 0.10582240343648562
Position 216: 0.09002683360501505
Position 37740: 0.08218315328249111
Position 6473: 0.07728858086947404
Position 30053: 0.0637193410534723
Position 32623: 0.06324005373627184
Position 29909: 0.05448004659223468
Position 6578: 0.050456508425224436
Position 5931: 0.03887402303547147
Position 14583: 0.037134496902456224
Position 6541: 0.03679795246336361
Position 32582: 0.03552572394206418
Position 29282: 0.03354537592325338
Position 27468: 0.03318119152612526
Position 8268: 0.030529604493360504
Position 7129: 0.027786930511989875
Position 846: 0.026700576081123445
Position 7175: 0.02659783672951354
Position 32577: 0.02634130856406748
Position 14869: 0.02588473388531853
Position 7320: 0.023282166900494467
Position 12627: 0.023194494541988776
Position 4961: 0.022465763620463083
Position 32643: 0.021368962281869717
Position 29461: 0.02087785614642565
Position 13961: 0.01951938258400877
Position 14372: 0.019257006166927444
Position 28369: 0.017499416415162457
Position 32584: 0.016095290661845337
Position 33156: 0.014215511978620986
Position 28471: 0.012681461327337891
Position 6378: 0.0117731097516706
Position 17464: 0.011370597205827145
Position 3677: 0.011239905035510164
Position 12815: 0.010547778923643019
Position 35415: 0.010361610599162907
Position 5442: 0.010095036915415892
Position 34498: 0.009518747542482173
Position 151: 0.008973997350842212
Position 28906: 0.008906676433594008
Position 31043: 0.008841179361461025
Position 26915: 0.007844812870181022
Position 14851: 0.007023923339612679
Position 9568: 0.006486579309733654
Position 36543: 0.00562935687951306
Position 952: 0.005141995316561257
Position 26467: 0.005101503083468922
Position 32575: 0.0046674396170465204
Position 594: 0.004398780439508105
Position 162: 0.0038510587234308266
Position 683: 0.0036995508930136
Position 27807: 0.0035721315227202157
Position 2688: 0.003208559475039561
Position 6822: 0.003166678796667491
Position 26514: 0.002959445890007401
Position 7120: 0.0028368336514454392
Position 5396: 0.0028337869182256514
Position 4772: 0.0026779062204851864
Position 6893: 0.002637339718815255
Position 5419: 0.0026292002377084874
Position 9326: 0.002444106589838961
Position 924: 0.0022331558414918425
Position 17683: 0.0022254788583623356
Position 17545: 0.002052270607946538
Position 6547: 0.002030805415538984
Position 8295: 0.0018997271324002753
Position 7014: 0.0018316400817865465
Position 9110: 0.0016779387151990633
Position 5921: 0.0014728924710346205
Position 4270: 0.0014644068530049845
Position 8186: 0.0014635966279536183
Position 4722: 0.0012984960913301285
Position 6994: 0.0012383648163767464
Position 9055: 0.0012334075112200103
Position 850: 0.0010801269694294443
Position 1643: 0.0010664391237947375
Position 2839: 0.0010471137431516606
Position 38300: 0.0010380435656609217
Position 5649: 0.000967343759574296
Position 2075: 0.0009588111334846933
Position 1932: 0.0008564005968996079
Position 2540: 0.0008349807038850192
Position 8212: 0.0008189497348705486
Position 3125: 0.000814439902476212
Position 4015: 0.0007331508434687872
Position 4678: 0.0007148799965440904
Position 3042: 0.0006407910555476806
Position 1525: 0.0006358784820080551
Position 7262: 0.0005880731429185358
Position 5469: 0.0005561780026948072
Position 11262: 0.000542292973454468
Position 6827: 0.0005157269486613705
Position 10132: 0.0004800661960955422
Position 3504: 0.00046954739535227594
Position 612: 0.00045484704015763555
Position 9959: 0.0004141816735402262
Position 661: 0.0004117133020549202
Position 3321: 0.00038153688590912647
Position 7956: 0.0003580172675744508
Position 9604: 0.0003324652299127275
Position 224: 0.0003249674799704181
Position 2155: 0.00028195330070066694
Position 2984: 0.00027605196288271733
Position 754: 0.00026326762020906355
Position 2371: 0.0002627271507508587
Position 3111: 0.00021918092265668827
Position 7434: 0.0002128894895887073
Position 2679: 0.0002049478518001668
Position 716: 0.00018721232161178516
Position 2925: 0.00017956472421103552
Position 349: 0.00017494989843937534
Position 2495: 0.0001725648013091826
Position 301: 0.00016163983377452226
Position 1606: 0.00012144524729670045
Position 746: 9.974142224209686e-05
Position 6830: 9.577335646031765e-05
Position 394: 8.693445076589566e-05
Position 6983: 7.976387705498304e-05
Position 205: 7.12073863132373e-05
Position 6951: 4.760079723439125e-05
Position 16366: 4.390530170736018e-05
Position 7994: 3.085495299693065e-05
Position 7053: 2.933453168654178e-05
Position 7617: 2.6739008542835648e-05
Position 6908: 2.567836181944141e-05
Position 7304: 2.4639684383083305e-05
Position 6979: 2.2784336456417032e-05
Position 14835: 2.0128652479816746e-05
Position 7133: 1.4042767833725848e-05
Position 7969: 1.2330434479093701e-05
Position 33877: 1.0517711861233547e-05
Position 7925: 9.578038805662143e-06
Position 7291: 6.849130777860986e-06
Position 49: 2.582015030143384e-06
Position 445: 2.2345170422015364e-06
Position 466: 1.694203667716919e-06
Position 7057: 1.5177947638854826e-06
Position 6735: 1.1806171272382316e-06
Position 311: 7.351772695622053e-07
Position 377: 5.057936055130728e-07
Position 42: 4.893087136763181e-07
Position 64: 3.8564361518508733e-07
Position 33663: 1.907696113202666e-07
Position 573: 1.3556757494353242e-07
Position 74: 1.091538033805889e-07
Position 69: 1.0435580058260223e-07
Position 433: 3.6963952049314454e-08
Position 522: 3.1917559181812184e-08
Position 514: 2.442517083050507e-08
Position 79: 2.216217686699461e-08
Position 264: 2.1179429956182677e-08
Position 59: 8.600279030670369e-09
Position 409: 7.018940720222806e-09
Position 384: 4.844612927487502e-09
Position 605: 8.071952932561404e-10
Position 33086: 1.7602226872308148e-10
Position 32937: 1.632106829459399e-10
Position 556: 7.25330389085702e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 26190: 1.0000000000000098
Position 6766: 0.999948855285243
Position 14310: 0.9967599795344171
Position 32881: 0.9771982397165744
Position 27346: 0.6023027087417762
Position 19959: 0.6007485085985801
Position 32483: 0.5552143723775135
Position 13872: 0.527560208211315
Position 37881: 0.36462749074640705
Position 36278: 0.3510776365243883
Position 13818: 0.3315017196985527
Position 36542: 0.22033640248342812
Position 44832: 0.21250294129193043
Position 9263: 0.20915336167624907
Position 30000: 0.20189334071675516
Position 18005: 0.1662472765797875
Position 37646: 0.14039670793676215
Position 42294: 0.1305751002085497
Position 36228: 0.10061121346234768
Position 13444: 0.09272213602942721
Position 36309: 0.09195565237311522
Position 6447: 0.08313327480937249
Position 38249: 0.07742345592217144
Position 29932: 0.0744505689398276
Position 10901: 0.06871131849676147
Position 36131: 0.06663046746226632
Position 6345: 0.06132801399893803
Position 38408: 0.057499945142025964
Position 27086: 0.05719480823368664
Position 29865: 0.049980779665633676
Position 7052: 0.045939778135927714
Position 37571: 0.041698609567665794
Position 36500: 0.039289910665211376
Position 10940: 0.03915243114589208
Position 39543: 0.0371804891605525
Position 8122: 0.034559773853329
Position 12563: 0.033742273465631745
Position 29180: 0.03322838053993941
Position 7119: 0.03257380602166612
Position 36190: 0.029520664327767274
Position 5805: 0.02854559188536951
Position 27308: 0.026748801486694607
Position 32849: 0.0216498460553843
Position 27207: 0.021526195845747265
Position 36932: 0.02143481586671482
Position 29281: 0.020877856146425625
Position 14726: 0.019957059578712105
Position 4933: 0.019929397467861733
Position 9224: 0.01817071418344989
Position 36281: 0.01759887420289696
Position 14509: 0.017045521953746732
Position 28294: 0.016404278339300325
Position 39963: 0.016206888883398832
Position 27224: 0.01564667454012368
Position 35755: 0.014383181060063656
Position 682: 0.01399303299880577
Position 28240: 0.013796596588721649
Position 10824: 0.01321727995866395
Position 36561: 0.01236040153825989
Position 6407: 0.011921143402135428
Position 5852: 0.011801323621136691
Position 35114: 0.011726945980315198
Position 17413: 0.01147520609172426
Position 37333: 0.011259004593854014
Position 3553: 0.009985951344658493
Position 34402: 0.009984948271828607
Position 39087: 0.009592260491459517
Position 309: 0.009190912205413976
Position 34875: 0.009139792297090443
Position 698: 0.00896062282577198
Position 30942: 0.008841179361460992
Position 35687: 0.008387739856910093
Position 14787: 0.008336578323436292
Position 28760: 0.008217083959123133
Position 39669: 0.008213254510768469
Position 26382: 0.008060948973476296
Position 13505: 0.008005019831052581
Position 35341: 0.007962731938050855
Position 26843: 0.007844812870181034
Position 6201: 0.0077687390285471735
Position 33033: 0.007591196234811502
Position 611: 0.007107849333595694
Position 37040: 0.007070406936506932
Position 6276: 0.006753146613080595
Position 5268: 0.006680879795751088
Position 27148: 0.0064943179149894985
Position 5292: 0.006195863800052817
Position 33388: 0.005742668898345357
Position 29612: 0.005627134120720901
Position 34569: 0.005433528994674729
Position 6363: 0.005345966312534096
Position 13392: 0.005095247576005788
Position 36044: 0.004820405290555241
Position 40952: 0.00470321441836947
Position 36003: 0.004527529454586633
Position 367: 0.004334022219449968
Position 5353: 0.004204802237815239
Position 27681: 0.003513403128872197
Position 20009: 0.0034811942360689152
Position 13674: 0.003199821688750733
Position 35062: 0.0026554150571796217
Position 4565: 0.002635158774430567
Position 778: 0.002606107406816123
Position 14649: 0.0025010827439039393
Position 33748: 0.0024980352571980797
Position 831: 0.0023301883924282665
Position 17434: 0.0021146875175045584
Position 6404: 0.002096805569974494
Position 17286: 0.002058453062907189
Position 9455: 0.002039979279976354
Position 14340: 0.001956607068535857
Position 2905: 0.0018643998798990138
Position 889: 0.00181669600334893
Position 37408: 0.0017863426876295612
Position 33131: 0.001734130059896284
Position 33934: 0.001706855383922708
Position 33109: 0.0016718698577965717
Position 27131: 0.0016302683987377223
Position 7164: 0.0015830413490427319
Position 34613: 0.0015584989030555754
Position 8919: 0.0015417362939837982
Position 33090: 0.001478051348407375
Position 9516: 0.0014635777740351387
Position 1490: 0.0014484892833803386
Position 8962: 0.0013696099324352808
Position 38817: 0.00136044251766933
Position 2595: 0.0013326070494141223
Position 4613: 0.0013030603229000092
Position 2321: 0.0012661189895365919
Position 33872: 0.0012517603109714662
Position 9301: 0.0012446988590587688
Position 34192: 0.0011865879333453264
Position 1814: 0.0011754711680475166
Position 9199: 0.001041497414170714
Position 35219: 0.0009864552201558393
Position 3530: 0.0009540172258544878
Position 4795: 0.000951882726055252
Position 2274: 0.0009417086714684084
Position 2682: 0.0009291640568999945
Position 36628: 0.0009097339573645516
Position 4081: 0.0009043580617913477
Position 397: 0.0008880370057946205
Position 324: 0.0008625260572373116
Position 4771: 0.0008377014015948956
Position 3416: 0.000769483860349464
Position 4661: 0.0007530632110288383
Position 4900: 0.0007467820249511904
Position 14186: 0.0007436079095062828
Position 3920: 0.0007331508434687864
Position 14790: 0.0006939448035461119
Position 28827: 0.0006895924744708936
Position 34974: 0.0006740468270616789
Position 7014: 0.0006462482682227902
Position 14453: 0.0006346799025245747
Position 14482: 0.0006244593554027197
Position 33093: 0.0006152501046279369
Position 14742: 0.0005973129397700023
Position 34934: 0.0005924776002350255
Position 14676: 0.0005864800407861903
Position 9499: 0.0005759099990119156
Position 3990: 0.0005600487912136334
Position 33988: 0.0005541875894749173
Position 14208: 0.0005082050600876416
Position 35325: 0.0005020454179991151
Position 35358: 0.0004893617901401827
Position 9958: 0.0004800661960955431
Position 1987: 0.00045409858630104835
Position 2568: 0.0004380051264740962
Position 9847: 0.0004141816735402267
Position 320: 0.0004083018137090958
Position 3203: 0.00038153688590912744
Position 29218: 0.0003169953833139205
Position 2778: 0.0003169931433998833
Position 487: 0.0003148404855887004
Position 2572: 0.00029609590606473666
Position 2065: 0.0002834092252756085
Position 1414: 0.00027770776160146763
Position 34544: 0.0002677960208108479
Position 7904: 0.0002670591554312584
Position 2949: 0.0002639834437420527
Position 14702: 0.000256327447256443
Position 736: 0.0002235916445740201
Position 2539: 0.0002025385283543775
Position 1931: 0.0001810334848399515
Position 33038: 0.0001639699087647975
Position 442: 0.00016329244268137162
Position 371: 0.00016219751449485448
Position 390: 0.0001563919813248461
Position 33450: 0.00013809268798451732
Position 629: 0.000108410455187657
Position 33058: 0.0001054689995544024
Position 505: 0.00010524377796151808
Position 330: 0.00010393685073660928
Position 1406: 9.636841077161476e-05
Position 249: 9.334692247274585e-05
Position 8075: 8.942830718689529e-05
Position 7875: 8.85473399100995e-05
Position 9325: 8.676131789572497e-05
Position 236: 8.145790406925993e-05
Position 37724: 7.78585348792779e-05
Position 33065: 7.364064508331557e-05
Position 27589: 5.8728393848025744e-05
Position 7724: 4.723648558602605e-05
Position 7072: 4.643658767079991e-05
Position 6845: 3.76880532803199e-05
Position 8170: 3.1876602710839046e-05
Position 8127: 3.0799225358211504e-05
Position 7376: 2.8495578175747355e-05
Position 7124: 2.135366206412897e-05
Position 16272: 1.71560876821397e-05
Position 16306: 1.564184512962152e-05
Position 16364: 1.1107368895598957e-05
Position 9484: 1.1033342571726195e-05
Position 14031: 8.458380001205254e-06
Position 14470: 7.995434429714272e-06
Position 7432: 6.8507925891986705e-06
Position 660: 4.564628027864337e-06
Position 639: 4.544685977499879e-06
Position 6618: 4.200884276301725e-06
Position 7847: 3.9781762604679825e-06
Position 7842: 3.959536668285685e-06
Position 27115: 3.527706708404748e-06
Position 2794: 2.4213473271166863e-06
Position 7390: 2.3447964947388213e-06
Position 1908: 1.8426862043594453e-06
Position 2570: 1.8287645273958932e-06
Position 2602: 1.6547061764413e-06
Position 14566: 1.6185651309284447e-06
Position 239: 1.5469799478257315e-06
Position 7217: 1.439522757533519e-06
Position 438: 1.3130576080099138e-06
Position 1943: 1.3098804164831947e-06
Position 1585: 1.1973973460734361e-06
Position 2983: 1.1372789883028635e-06
Position 14372: 1.082008031347778e-06
Position 7463: 1.0810350985512702e-06
Position 7444: 1.0605797453434038e-06
Position 7081: 1.0572886990499057e-06
Position 33135: 6.006377704463358e-07
Position 3025: 5.079651449674301e-07
Position 2721: 5.063730868956147e-07
Position 2600: 4.7426011526843073e-07
Position 2798: 4.08908197573439e-07
Position 466: 3.9020341249988626e-07
Position 2530: 3.678948935438541e-07
Position 421: 3.4609186047189425e-07
Position 14065: 2.489906584966648e-07
Position 653: 1.8180469723175924e-07
Position 6577: 9.136412014166381e-08
Position 332: 4.0301473284185986e-08
Position 214: 3.613675880185491e-08
Position 598: 3.049755918354924e-08
Position 409: 2.180176856806311e-08
Position 33607: 1.7221409391005374e-08
Position 220: 1.2687372971717081e-08
Position 190: 8.104306358220609e-09
Position 7502: 4.617379440676058e-09
Position 230: 3.789720633573771e-09
Position 233: 3.391924954665168e-09
Position 7276: 3.3054592026886025e-09
Position 126: 1.3270336727071263e-09
Position 121: 1.1837919717253449e-09
Position 7018: 1.231810573386785e-10
Position 6993: 8.286469835763826e-11
Position 147: 5.84558773324999e-11
Position 195: 2.8991738292826367e-11
Position 7230: 2.0075390275912376e-11
