Gene = Slc22a18
index = 978
Annotated 5SS: [  102  2570  5647  6145  6787 17189 18118 19207 23317 23695]
Annotated 3SS: [ 2333  5548  5983  6653 17075 18009 19105 23214 23573 25348]
SMsplice 5SS: [  102  6787  7726 17189 19207 23695]
SMsplice 3SS: [ 6653  7641 17075 19105 23573 25348]
top_k =  500
Partition function (log Z): -14.14220224008826

Sorted 5' Splice Sites (High to Low Probability):
Position 6787: 0.8900310516697931
Position 7726: 0.8170361129301774
Position 102: 0.6420744267697501
Position 5647: 0.4490279498516161
Position 2570: 0.40713554467034646
Position 246: 0.3742593433197343
Position 2352: 0.33521882936952513
Position 6145: 0.19881280247353209
Position 3026: 0.1323075015041802
Position 1503: 0.05306366088603768
Position 2028: 0.04898709524662065
Position 783: 0.047320877428511016
Position 3283: 0.029690828789055553
Position 2201: 0.026409229630309523
Position 2273: 0.026258277831530848
Position 2237: 0.020061378515266595
Position 2289: 0.017808997200004797
Position 2207: 0.01743865667232106
Position 11280: 0.016379427135023127
Position 2428: 0.013575271120838114
Position 7526: 0.012670962593073992
Position 2267: 0.012356796218110493
Position 2089: 0.007230785404786483
Position 7318: 0.006244185440103019
Position 2182: 0.006047503054641232
Position 1304: 0.004423354405526212
Position 791: 0.0037072256880778726
Position 959: 0.003386967774904091
Position 2222: 0.0021480460342092585
Position 537: 0.0021459987635770736
Position 9962: 0.0020098938466616575
Position 9440: 0.001997941525467979
Position 903: 0.001976866030556701
Position 603: 0.001473694595594862
Position 1584: 0.0014320501797897133
Position 7669: 0.0007515378565743155
Position 2635: 0.0005585281289383231
Position 98: 0.0005550519386214228
Position 2727: 0.0004286210984508206
Position 5652: 0.00030369541403374103
Position 1343: 0.00022179111399840972
Position 1900: 0.00014689013085211815
Position 106: 0.00010295971317788201
Position 872: 8.573172815225962e-05
Position 796: 5.942401884321702e-05
Position 1530: 4.217785981075561e-05
Position 1215: 3.6447770156883815e-05
Position 714: 3.475828622073766e-05
Position 1373: 3.2331411617618116e-05
Position 1140: 3.146605712420859e-05
Position 1556: 1.790930356156775e-05
Position 1388: 9.371044226905513e-06
Position 1570: 7.910627839841152e-06
Position 1169: 6.645144371955045e-06
Position 343: 5.286687283961674e-06
Position 1308: 3.856786273294191e-06
Position 1348: 3.231483546848396e-06
Position 366: 2.417725030027156e-06
Position 71: 2.0361080865259543e-06
Position 1129: 7.798067815584358e-07
Position 1926: 5.678944069240306e-07
Position 457: 5.548014585874831e-07
Position 3: 5.419359991951887e-07
Position 25: 4.556984805947795e-07
Position 1006: 2.6036860828424893e-07
Position 426: 2.0254889215411595e-07
Position 804: 1.6922779697126575e-07
Position 230: 1.1665104463120386e-07
Position 125: 8.300089262666706e-08
Position 178: 4.31552199987021e-09
Position 866: 2.1198503742181117e-09
Position 747: 1.9002576877285588e-09
Position 649: 1.4114303105614686e-09
Position 638: 1.2987755232159105e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7641: 0.7070272408923949
Position 6653: 0.6610437053220778
Position 5548: 0.4512049124453829
Position 9670: 0.3381969003136759
Position 6613: 0.2301543289820118
Position 5983: 0.19374937756616276
Position 2200: 0.19234520272672784
Position 2427: 0.1872448354626924
Position 7588: 0.1664805430057522
Position 1985: 0.16558101666757452
Position 2333: 0.15814719497371904
Position 2912: 0.11470519457684326
Position 9732: 0.10979248707721884
Position 17075: 0.10334683306652845
Position 14891: 0.07974929108048284
Position 2140: 0.06848480949777783
Position 2554: 0.05689461388196766
Position 11554: 0.05164080614144684
Position 2494: 0.04639526558347054
Position 10198: 0.03693172966632389
Position 11122: 0.032041517607673806
Position 2002: 0.030172006106225394
Position 13991: 0.028739375984438573
Position 11448: 0.027962735589761888
Position 3108: 0.02686577136668837
Position 2780: 0.023984887514010768
Position 15856: 0.02289849476955359
Position 536: 0.022086853238103065
Position 1396: 0.017282791190081852
Position 9769: 0.015298651603097506
Position 7369: 0.015029808977863879
Position 196: 0.014333428988264677
Position 1094: 0.01316370011054391
Position 9266: 0.012714266809939416
Position 12456: 0.011743937034841489
Position 1471: 0.011451429725360392
Position 1468: 0.010548517491935026
Position 9357: 0.010317618887958804
Position 638: 0.009158885453809756
Position 2266: 0.009095594515821906
Position 9536: 0.008547982131263576
Position 2472: 0.006527115986830163
Position 9102: 0.00642768016845596
Position 5760: 0.0060060028496639545
Position 2220: 0.005845904751643365
Position 10179: 0.005620811300121732
Position 2206: 0.005538346257579242
Position 683: 0.005532877454673383
Position 477: 0.005391793740089938
Position 7207: 0.00528727113054481
Position 10933: 0.004962603172342701
Position 178: 0.004648136215732653
Position 9645: 0.004237863459011745
Position 10505: 0.004147099436756034
Position 10444: 0.003931000868714098
Position 7116: 0.003895731963787361
Position 2406: 0.00385928951661085
Position 10066: 0.0037283767693045496
Position 9807: 0.0036737822382311392
Position 7599: 0.003417714431395535
Position 8186: 0.0033554983682930013
Position 8468: 0.00321143916369999
Position 8766: 0.0030349320179184672
Position 174: 0.0030102234626480807
Position 830: 0.002771058168583706
Position 2525: 0.00272548983539364
Position 1464: 0.002712391225060678
Position 8335: 0.00255463096320968
Position 387: 0.002471446688475321
Position 11057: 0.0023449606227232637
Position 2272: 0.0019806315553564935
Position 8784: 0.0018813298597558643
Position 827: 0.00182290774804458
Position 1499: 0.001661457027570842
Position 708: 0.0015098772362848072
Position 340: 0.0014483092534532756
Position 2437: 0.0012387692145410445
Position 7503: 0.0011364900905295745
Position 2092: 0.0009676669074308254
Position 227: 0.0008737833429794609
Position 1413: 0.000858514755352647
Position 725: 0.0007767334947703879
Position 7181: 0.0006885984881743278
Position 8114: 0.0005920593609626251
Position 782: 0.0005529228576135375
Position 1742: 0.0004713708261104913
Position 1400: 0.0003959402790703706
Position 607: 0.0003778194626212223
Position 5721: 0.000368528686012613
Position 1290: 0.0003013983242905171
Position 1495: 0.00024309797455782624
Position 7520: 0.00022964702664049304
Position 1502: 0.00019897537834581808
Position 1295: 0.00018391176756275574
Position 1055: 0.00017448643138882438
Position 316: 0.00015494533219718605
Position 1271: 0.0001543866392408271
Position 848: 0.00013391587884475125
