Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  500
Partition function (log Z): 10.475139717196065

Sorted 5' Splice Sites (High to Low Probability):
Position 2562: 0.9745266224145385
Position 12141: 0.9241093824068145
Position 19710: 0.9083540493388803
Position 9551: 0.9067168604380582
Position 24046: 0.8909665156279836
Position 20505: 0.8791326098164617
Position 1820: 0.8251931407088073
Position 25233: 0.8103164649443153
Position 11369: 0.7690741968581031
Position 735: 0.7022361927178996
Position 74: 0.6762084877591614
Position 4942: 0.5776703810958278
Position 10949: 0.5735153078407834
Position 23288: 0.5330440269288641
Position 7526: 0.526369110966238
Position 24764: 0.5253716471415084
Position 7871: 0.4576336328181272
Position 26097: 0.44500481730064656
Position 21819: 0.43884915723397017
Position 9342: 0.43005204896653576
Position 10942: 0.3082520075157342
Position 1474: 0.2663964940278751
Position 13324: 0.20550549279161168
Position 146: 0.1614484699764268
Position 13502: 0.1536306598265714
Position 5061: 0.13201505204213457
Position 10595: 0.09288765676470064
Position 19714: 0.09164435983155116
Position 24908: 0.08799092569547311
Position 26115: 0.08594490732751786
Position 26090: 0.07913474505458039
Position 448: 0.07127821643324576
Position 203: 0.07081574203758338
Position 24680: 0.06533150124085071
Position 13287: 0.06406588885193859
Position 26752: 0.05777775266140207
Position 20897: 0.05660249581451767
Position 1267: 0.054924064674315196
Position 1882: 0.05247876762535201
Position 12962: 0.05153868176608083
Position 4785: 0.04974062648092091
Position 6834: 0.048427782855280536
Position 7081: 0.047418142608806994
Position 217: 0.04644893017134376
Position 11077: 0.04611895701395662
Position 20538: 0.03562887381113293
Position 10545: 0.03523916799597432
Position 7420: 0.03366652861204544
Position 13601: 0.03300923176853085
Position 24785: 0.021467174861159635
Position 26078: 0.02101810511426363
Position 26599: 0.01919267422421754
Position 24725: 0.016792984575125038
Position 9666: 0.016754041178289714
Position 2567: 0.015916224538483476
Position 15516: 0.014264713586717728
Position 1803: 0.011925819346788576
Position 5266: 0.011874127361545798
Position 281: 0.011608578981357495
Position 394: 0.011527330395040655
Position 20828: 0.010504046807926598
Position 11046: 0.009589224837112303
Position 4452: 0.0086036253507122
Position 5095: 0.007735651612634255
Position 2705: 0.006440440448676417
Position 11703: 0.006032799014831809
Position 24912: 0.005998627284839821
Position 4952: 0.005974184872526499
Position 3419: 0.004758389861854784
Position 11773: 0.004459694359331603
Position 9563: 0.0043756747745323675
Position 7112: 0.00420685688323223
Position 1859: 0.004161627375187443
Position 11853: 0.004156484452795762
Position 20627: 0.0035752156958585943
Position 26058: 0.0034978576399426007
Position 497: 0.003219751934288959
Position 27222: 0.0031671498290732937
Position 3480: 0.003102490641221096
Position 26280: 0.002844655142736122
Position 799: 0.002640732958002511
Position 9376: 0.002483583448775858
Position 26603: 0.0023660430671102513
Position 25397: 0.0022556692814700513
Position 10180: 0.0020584039385867932
Position 246: 0.002004571271021138
Position 287: 0.0019826812560028054
Position 9040: 0.0019280116048635248
Position 407: 0.001926540546306795
Position 10451: 0.001892598547698857
Position 12983: 0.0018681524787652164
Position 785: 0.0016027416075345
Position 26731: 0.0015676063331571868
Position 2999: 0.0015480132155774762
Position 98: 0.001470737526896315
Position 2288: 0.0013489821599792645
Position 388: 0.0011779474874527443
Position 1112: 0.0011688587487748408
Position 21414: 0.0011634935769593525
Position 12848: 0.0011627485259844686
Position 507: 0.0010272032724151646
Position 11482: 0.0010237488561143126
Position 231: 0.0009993812077850157
Position 1592: 0.0009519618528775251
Position 2339: 0.000793866892471829
Position 12469: 0.0007198908072702362
Position 12501: 0.0006983933145266688
Position 78: 0.0006773621099101422
Position 4032: 0.0006705442479766423
Position 9010: 0.000616097757705041
Position 13443: 0.000573603364108844
Position 2292: 0.0005504983096971669
Position 672: 0.0004958001671267298
Position 3864: 0.0004325622591726238
Position 7867: 0.0004004362599560052
Position 23317: 0.000380232657741237
Position 12089: 0.0003314177377976409
Position 125: 0.0003197422677183324
Position 2352: 0.0002735521369217795
Position 265: 0.00026219136603206864
Position 5493: 0.00024115071289839234
Position 310: 0.00021300254874966184
Position 430: 0.00020506742617633933
Position 727: 0.00020350710384146512
Position 1983: 0.00018954937213709364
Position 5242: 0.00017045684919109324
Position 15064: 0.00013985897916261568
Position 2300: 0.00013909171206845288
Position 1450: 0.0001368904937214471
Position 8067: 0.0001340943778234845
Position 259: 0.00012020190769442715
Position 421: 0.00010047602412367134
Position 6: 8.533392030535497e-05
Position 2252: 8.361584188046944e-05
Position 707: 8.05230205983538e-05
Position 322: 6.67625268841336e-05
Position 470: 6.28111380601654e-05
Position 683: 5.0672041285563014e-05
Position 104: 4.718368242358139e-05
Position 88: 3.9535761486306343e-05
Position 473: 3.521575915738291e-05
Position 4972: 3.429984085137479e-05
Position 5076: 3.383948042360135e-05
Position 268: 2.7800348790745392e-05
Position 8719: 2.5893933018018224e-05
Position 5101: 2.2480115578984563e-05
Position 5016: 2.2176664059018076e-05
Position 332: 1.6266711304746288e-05
Position 63: 1.6103874822171496e-05
Position 369: 1.5666645188073146e-05
Position 11344: 1.301910464963247e-05
Position 520: 2.4959876975587847e-06
Position 237: 1.8147547150827032e-06
Position 160: 1.3145097855031946e-06
Position 150: 1.0911726846617018e-06
Position 37: 9.626861589218038e-07
Position 656: 7.935152883760031e-09
Position 654: 6.604635127818502e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19616: 0.9999984091704317
Position 2420: 0.9874313901461147
Position 10839: 0.921820664017339
Position 9418: 0.8906429927535451
Position 23941: 0.8857569844509565
Position 20353: 0.8831390591206851
Position 25946: 0.7998437015646169
Position 27184: 0.7108216675200459
Position 1737: 0.6651823845893037
Position 574: 0.6323612917843067
Position 24568: 0.6122690843658386
Position 12020: 0.561791599217148
Position 25103: 0.5410893970589024
Position 23122: 0.5334242595866049
Position 4858: 0.5153290462600599
Position 7740: 0.43982543168403126
Position 7291: 0.38614345092865454
Position 11273: 0.36808138756100833
Position 13152: 0.35631011881802305
Position 21606: 0.2528755725305972
Position 9217: 0.24528930941647245
Position 25138: 0.23004492482851477
Position 1372: 0.20806404048811483
Position 12056: 0.19775301818898885
Position 4784: 0.19241096258345253
Position 9265: 0.18935470648843641
Position 11209: 0.18638991400371407
Position 11257: 0.18529347217135303
Position 7419: 0.1738921886496291
Position 12076: 0.1456905744618315
Position 21733: 0.11811734369154536
Position 1650: 0.11340081670714061
Position 10333: 0.10515674378813587
Position 325: 0.09246066209756343
Position 1345: 0.06826902070191522
Position 26602: 0.06816530992862048
Position 21714: 0.060188062399232925
Position 13383: 0.057906770660192515
Position 12837: 0.053779663585223694
Position 6992: 0.05162499949203922
Position 20731: 0.04957269985475171
Position 24754: 0.043098304091118235
Position 24597: 0.03692882505705935
Position 27152: 0.03635071470637382
Position 1673: 0.03609232774984843
Position 9173: 0.0320020727755182
Position 4661: 0.031981087502771316
Position 6744: 0.029290853154819007
Position 25072: 0.028781805284895306
Position 13184: 0.0233182100351031
Position 10792: 0.023069160118733036
Position 24876: 0.022383991506188743
Position 1697: 0.021314979245974967
Position 11158: 0.020206729252907753
Position 20383: 0.019270930963010923
Position 6692: 0.018396531087250687
Position 683: 0.01833067962767033
Position 20766: 0.01640755939636177
Position 26679: 0.016044325331920566
Position 20484: 0.015524639052769258
Position 26451: 0.015278025926730809
Position 7767: 0.014697368621341921
Position 13526: 0.014367186566251628
Position 590: 0.011748362803688921
Position 4539: 0.011719048372176681
Position 4911: 0.011490871916953173
Position 1718: 0.011358451699776164
Position 26459: 0.011304082863152426
Position 1151: 0.011066401883659541
Position 24612: 0.010917201659695843
Position 25150: 0.010676541265210766
Position 1171: 0.010307138734452687
Position 11645: 0.01028715132968118
Position 5209: 0.010127638554913974
