Gene = Ppme1
index = 844
Annotated 5SS: [  585 17040 17599 24186 24503 27356 30462 31277 33938 37260 38380 40450
 43273]
Annotated 3SS: [16945 17505 24127 24450 27200 30370 31210 33813 37129 38334 40384 43204
 44424]
SMsplice 5SS: [  585 15892 19408 24186 27356 30462 33938 37260 38380 40450 43273]
SMsplice 3SS: [15712 19230 24127 27200 30370 33813 37129 38334 40384 43204 43697]
top_k =  500
Partition function (log Z): -29.569777876731536

Sorted 5' Splice Sites (High to Low Probability):
Position 585: 0.9159244920925137
Position 15892: 0.5186179236002527
Position 2368: 0.09398449387636224
Position 974: 0.06661507705945308
Position 4571: 0.040981136131064674
Position 2668: 0.021888309301043934
Position 347: 0.010117449284265041
Position 730: 0.0037913384433658982
Position 747: 0.0020627611392839357
Position 198: 0.0013134950368611838
Position 432: 0.0010418465027216004
Position 1307: 0.0009445341744721663
Position 4558: 0.0007705556022205892
Position 7698: 0.0005405294346640522
Position 710: 0.0005184268296384162
Position 3760: 0.0005144146270145123
Position 2781: 0.000473887655337543
Position 7652: 0.0004556024456570379
Position 2995: 0.00044383685858246936
Position 1768: 0.0004405799744606287
Position 589: 0.00027828433252432904
Position 7648: 0.0002628452786169882
Position 3841: 0.00023722804560099965
Position 468: 0.00018387242151048978
Position 2615: 0.00017127312439710156
Position 420: 6.574229592001642e-05
Position 111: 5.067191336866451e-05
Position 2000: 5.009497578755609e-05
Position 895: 3.231602971836457e-05
Position 989: 2.0040502058423567e-05
Position 978: 1.663322534894033e-05
Position 815: 1.3626969368467855e-05
Position 2503: 9.62979632096886e-06
Position 31: 4.92512864025616e-06
Position 300: 4.908016794952072e-06
Position 173: 4.646785847030036e-06
Position 214: 4.301954041031859e-06
Position 459: 3.625354498301343e-06
Position 363: 3.1479919115722217e-06
Position 413: 2.8563658140160773e-06
Position 370: 2.7107501597559605e-06
Position 423: 2.281791394152644e-06
Position 1869: 2.216115457037826e-06
Position 266: 1.8941287917653749e-06
Position 217: 1.8702001323403996e-06
Position 462: 1.8275546876262734e-06
Position 340: 1.8056710486522634e-06
Position 1932: 1.4846180555611785e-06
Position 1818: 1.1351651381302528e-06
Position 486: 1.0607284748482406e-06
Position 2478: 9.683070408643133e-07
Position 437: 9.668734170556279e-07
Position 275: 8.374251053135195e-07
Position 2485: 4.5585886417037545e-07
Position 376: 4.060404377313362e-07
Position 222: 2.9886120283038074e-07
Position 286: 2.3599142644868732e-07
Position 17: 1.4968471539538588e-07
Position 394: 1.1185541509587091e-07
Position 397: 1.0618851184681133e-07
Position 236: 7.776950618504185e-08
Position 258: 4.376505941549591e-08
Position 557: 2.50485175897507e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15712: 0.5357419694953398
Position 16892: 0.49150360948288574
Position 16945: 0.3569073590592396
Position 19230: 0.08766655626540337
Position 2288: 0.055723956607336
Position 4426: 0.0266232643819984
Position 2170: 0.020963119069676565
Position 2595: 0.016654395541680675
Position 7833: 0.014906797331145938
Position 2264: 0.014455009160134188
Position 4474: 0.008552148092027145
Position 2529: 0.007876437231071095
Position 6119: 0.0058066988888250915
Position 4706: 0.003538771602528873
Position 7566: 0.003469963791484613
Position 4349: 0.0030098350657809213
Position 8641: 0.0021811768408887423
Position 12932: 0.0018752701531059473
Position 8945: 0.0017409516546665843
Position 10056: 0.0017013644665579226
Position 4378: 0.0016953095801508725
Position 4312: 0.0016821763434557353
Position 8374: 0.0014928262573426418
Position 2367: 0.0013045149252608197
Position 863: 0.0011571860979250064
Position 2217: 0.001110590935716199
Position 4438: 0.001091867213214089
Position 3687: 0.0009681881654927312
Position 548: 0.0009105156356744989
Position 4890: 0.000867547285725164
Position 2191: 0.000844676678410455
Position 2301: 0.0006009118394581304
Position 2222: 0.0004906766900274987
Position 1655: 0.00044895067012801215
Position 8982: 0.0004128883574874271
Position 2809: 0.0003596964980706062
Position 5757: 0.0003440745086752213
Position 10010: 0.0003430966331261178
Position 10246: 0.00032144295786688034
Position 8894: 0.0003078197868338421
Position 3104: 0.0002941654822303145
Position 8928: 0.00025281432711130606
Position 6209: 0.000247597827763988
Position 6503: 0.0002434985864954627
Position 841: 0.0002402563736088859
Position 9065: 0.00023177756255566084
Position 3231: 0.0002260270207503836
Position 2503: 0.00018782846042543055
Position 503: 0.00018382725046220627
Position 3156: 0.00018307947784987282
Position 799: 0.0001752072643015158
Position 7814: 0.0001523294204033647
Position 2915: 0.00015066412906331893
Position 7633: 0.0001301925378584794
Position 6771: 0.00011329254165045341
Position 746: 0.00011255852874371902
Position 5690: 0.00010633072541409295
Position 2667: 0.00010130066309367607
Position 7416: 9.649606449313522e-05
Position 7194: 9.210192312863755e-05
Position 7488: 9.172774156218614e-05
Position 610: 8.555691136702631e-05
Position 4711: 8.432179367254276e-05
Position 7894: 8.353664938362926e-05
Position 3415: 8.186545839552553e-05
Position 5374: 8.056779410782483e-05
Position 3615: 8.038452173878718e-05
Position 7503: 7.60082617415351e-05
Position 6545: 7.396899190193748e-05
Position 4865: 6.940908845632161e-05
Position 1661: 6.790545879759484e-05
Position 6661: 6.48620736710983e-05
Position 808: 6.0600051038742286e-05
Position 6456: 5.558435748667128e-05
Position 4015: 5.0501722516708934e-05
Position 814: 3.982326936654967e-05
Position 1844: 3.835850203529379e-05
Position 3247: 3.445678032487897e-05
Position 654: 3.211993808142123e-05
Position 2411: 3.1836539071705946e-05
Position 383: 2.840362822976448e-05
Position 3725: 2.7232180911201973e-05
Position 1255: 2.544161829954943e-05
Position 5639: 2.517032660577459e-05
Position 796: 2.2497750666133974e-05
Position 5349: 2.1239779469458333e-05
Position 5135: 2.048921437309627e-05
Position 885: 2.0367109563394395e-05
Position 830: 1.9923462776265766e-05
Position 2614: 1.6659632477043467e-05
Position 3922: 1.5149858961283322e-05
Position 2609: 1.4528408658619943e-05
