Gene = Lias
index = 633
Annotated 5SS: [  177   893  2538  3949  6263  6392  8479 11260 12742 13945]
Annotated 3SS: [  722  2443  3867  6105  6333  8349 11113 12670 13832 17237]
SMsplice 5SS: [  177  2538  3949  5345  6263  6392 11260 12742]
SMsplice 3SS: [ 2443  3867  5231  6105  6333 11113 12670 17237]
top_k =  500
Partition function (log Z): 5.368700263278258

Sorted 5' Splice Sites (High to Low Probability):
Position 2538: 0.9630522639447535
Position 177: 0.9133225146283976
Position 6392: 0.8654588813225556
Position 3949: 0.8539975605531553
Position 11260: 0.7822814545145118
Position 6263: 0.7711512994870494
Position 5345: 0.5593116353157305
Position 893: 0.5557849768155358
Position 12742: 0.5321665607179703
Position 4418: 0.48782442091147243
Position 12785: 0.4542808221033858
Position 8479: 0.412340144894297
Position 14672: 0.1934164368165438
Position 13945: 0.18772947979429797
Position 8287: 0.17259887100806276
Position 12932: 0.16261785643537374
Position 7101: 0.1471970842986383
Position 16529: 0.1381353108225873
Position 6674: 0.1204227907495426
Position 8281: 0.1058676934476358
Position 8417: 0.08767693955517047
Position 11224: 0.0802496991106166
Position 8613: 0.07653831650141064
Position 5411: 0.06720027853188124
Position 4433: 0.061296845748294464
Position 17377: 0.060453493079211704
Position 16485: 0.05866111092938974
Position 3987: 0.054901888574219876
Position 11740: 0.0447838505970064
Position 4038: 0.04357218947652172
Position 11696: 0.030908633878845352
Position 11442: 0.027734234146570988
Position 16524: 0.027141164771299225
Position 6246: 0.026478691317043074
Position 12032: 0.025687124635700342
Position 4364: 0.025045216789879178
Position 2111: 0.024306545332682464
Position 8489: 0.02364368681004223
Position 16647: 0.02231960977395665
Position 2224: 0.021812201484776465
Position 11659: 0.020860932516947484
Position 5058: 0.018528908265797846
Position 1888: 0.017901087262361788
Position 75: 0.01641028041361125
Position 6695: 0.01640457835445067
Position 7839: 0.016242835514031693
Position 14600: 0.014971166242346172
Position 8440: 0.01417603469143473
Position 6415: 0.013356388718007562
Position 7835: 0.011777393253425406
Position 582: 0.011494582785881897
Position 6250: 0.010306236669533094
Position 1637: 0.009875632390129818
Position 8249: 0.008848176685074954
Position 13447: 0.008729506054067823
Position 84: 0.00866927750141448
Position 8266: 0.007875994869203231
Position 4487: 0.007535591910297955
Position 3914: 0.007211239309199932
Position 1714: 0.007117611328828474
Position 6224: 0.0070127471301999955
Position 4457: 0.007000215942576366
Position 70: 0.00639647848023879
Position 12806: 0.005268411385304491
Position 2240: 0.005172392640102032
Position 13366: 0.00514630253208414
Position 7935: 0.004859865454504198
Position 16253: 0.004469404588726789
Position 5366: 0.004099001097753754
Position 2067: 0.003989166561657857
Position 11642: 0.0039593440206084135
Position 2236: 0.003861122503920154
Position 16267: 0.003752551168850976
Position 8394: 0.0035057409740063363
Position 1622: 0.0034414797252375583
Position 4628: 0.0031468530854738687
Position 8493: 0.003116011236014196
Position 2268: 0.0030183719983893583
Position 9515: 0.0028503289595216896
Position 5016: 0.0027383899397927292
Position 7915: 0.0026126609545646354
Position 6868: 0.002557764402401867
Position 2867: 0.002501647051752266
Position 6267: 0.0023080956898057395
Position 747: 0.0022451919127640853
Position 8967: 0.0022138088200236044
Position 4193: 0.002140030287830916
Position 8123: 0.0019779338786264267
Position 365: 0.0017753375676041957
Position 4389: 0.0017351681111423102
Position 556: 0.0016785204931636833
Position 11451: 0.0016702333668838336
Position 3580: 0.0016230235639531163
Position 2485: 0.001581935738163228
Position 4465: 0.001549754160056654
Position 4022: 0.00138820226902542
Position 826: 0.0013218965587851145
Position 6219: 0.0012320607748816657
Position 5068: 0.0012268710020568391
Position 3617: 0.0012200366756545055
Position 11872: 0.0010079985019133069
Position 5361: 0.0009682371061040602
Position 3997: 0.0009628892394625102
Position 5392: 0.0008855779303093842
Position 7920: 0.0008658867065047132
Position 2177: 0.0008421607330651407
Position 5323: 0.0008327852633505657
Position 1481: 0.000831960536457412
Position 2392: 0.0008151769881056056
Position 5329: 0.0007705528475882054
Position 6270: 0.0007557745577123861
