Gene = Cacybp
index = 199
Annotated 5SS: [ 229 4497 6263 6780 7908]
Annotated 3SS: [4279 6165 6679 7809 9151]
SMsplice 5SS: [ 229 6263 6780 7908]
SMsplice 3SS: [6165 6679 7809 9151]
top_k =  500
Partition function (log Z): -4.072331445156311

Sorted 5' Splice Sites (High to Low Probability):
Position 6263: 0.970763078440322
Position 7908: 0.946619054178352
Position 6780: 0.7772971060684589
Position 229: 0.6581451279362123
Position 7387: 0.33213111687744973
Position 4497: 0.2795317122947579
Position 6441: 0.2564699231235087
Position 9359: 0.1818873428074264
Position 377: 0.12162043159517917
Position 8176: 0.10883607791589932
Position 787: 0.09899747474897892
Position 7309: 0.09249313016788883
Position 412: 0.05376220209338273
Position 96: 0.04553096618517342
Position 3963: 0.03360650001128922
Position 9400: 0.03207512655916371
Position 130: 0.030849929436598002
Position 724: 0.028457024490142594
Position 8555: 0.02629797720361796
Position 7279: 0.02256684702601739
Position 7650: 0.022219633164185584
Position 419: 0.020508378124622445
Position 3222: 0.015192308046132185
Position 8689: 0.014434392784344661
Position 5244: 0.014158503022784407
Position 3390: 0.014061054941121436
Position 384: 0.01271005472384849
Position 3765: 0.011971932374875788
Position 8452: 0.01183085301529142
Position 3451: 0.011080822302092447
Position 191: 0.009919391968942584
Position 7518: 0.008942553552490441
Position 4488: 0.008510392993002668
Position 3214: 0.008412011925660292
Position 7882: 0.008191023587288489
Position 6246: 0.008145374074610265
Position 165: 0.008006024516341324
Position 783: 0.00730777851609397
Position 7275: 0.007220799822868274
Position 4106: 0.006212478502568952
Position 9320: 0.00608854332356693
Position 9260: 0.005824355105798124
Position 7426: 0.00426291261553974
Position 6914: 0.004097041611618561
Position 9324: 0.0022707489322645338
Position 6436: 0.0021411630668467644
Position 235: 0.0018528604637061707
Position 8963: 0.0017078985131044225
Position 9396: 0.0013915823208354747
Position 6577: 0.0012693926332371247
Position 9005: 0.0012061663928029476
Position 3161: 0.0010440314359856612
Position 916: 0.0008372801481548741
Position 7363: 0.0006565569457866777
Position 6696: 0.0003882361467270504
Position 49: 0.0003333418680880373
Position 7741: 0.0003220699616381022
Position 8170: 0.00016479938743670997
Position 592: 0.0001522744274143684
Position 7328: 0.00013908489938114656
Position 571: 0.00012949354977012371
Position 6225: 0.00011685724255401173
Position 141: 0.00011665222571490175
Position 460: 9.898134106720797e-05
Position 134: 9.885191183273926e-05
Position 3066: 8.899321212244299e-05
Position 8048: 8.195571055766434e-05
Position 3408: 7.409595203504207e-05
Position 3422: 6.970015282801732e-05
Position 86: 5.370871268480137e-05
Position 1566: 4.605678479379303e-05
Position 8541: 4.5435459402433393e-05
Position 565: 4.4497578865329976e-05
Position 3141: 4.285696166028074e-05
Position 8160: 4.209932888400052e-05
Position 217: 4.0603722780170266e-05
Position 8201: 3.3822201380891e-05
Position 3227: 2.9923791329757033e-05
Position 7912: 2.8363115012714802e-05
Position 355: 2.5976756688536205e-05
Position 65: 2.4230455257621542e-05
Position 431: 1.6887185459829314e-05
Position 437: 1.6868924322470538e-05
Position 33: 1.6290988103957872e-05
Position 476: 1.0281028166673802e-05
Position 155: 9.86767624706733e-06
Position 357: 7.148753837032782e-06
Position 7919: 6.188474214930651e-06
Position 7940: 6.117670578981999e-06
Position 60: 5.864885670882517e-06
