Gene = 2310003L06Rik
index = 31
Annotated 5SS: [  98 1254]
Annotated 3SS: [1179 1980]
SMsplice 5SS: [  98 1254]
SMsplice 3SS: [1179 1980]
top_k =  500
Partition function (log Z): -6.101538511687089

Sorted 5' Splice Sites (High to Low Probability):
Position 1254: 0.8970350967757793
Position 98: 0.7972836260960697
Position 697: 0.1762435400227398
Position 262: 0.13301811764429444
Position 2358: 0.02675294137857592
Position 1104: 0.025212697040601983
Position 1548: 0.017651137103246343
Position 36: 0.01538648750784169
Position 2060: 0.013305908906274172
Position 109: 0.0051080878340936005
Position 1073: 0.004920837272252553
Position 802: 0.004805793772376938
Position 2454: 0.004348382006366779
Position 661: 0.003234711975017103
Position 370: 0.0024774939850764088
Position 168: 0.0022727771358816325
Position 272: 0.0017839261350668654
Position 2657: 0.0015729046346351844
Position 423: 0.001349279698634769
Position 1447: 0.0010200741921978726
Position 3158: 0.0007033604428971054
Position 2692: 0.0006649591381868255
Position 1355: 0.0006317519867549093
Position 634: 0.0006299580812880765
Position 1360: 0.0003747525549539443
Position 205: 0.00029166371684522674
Position 882: 0.0002758619569037141
Position 277: 0.00025951526455500625
Position 3131: 0.00024389853706036156
Position 639: 0.0002317616977966841
Position 390: 0.00022632996747758835
Position 1329: 0.00021960477197781818
Position 2729: 0.0002022081111566764
Position 977: 0.00020053255433616213
Position 1376: 0.00019456943771892267
Position 409: 0.0001772088783854984
Position 1270: 0.00016128770701931422
Position 1918: 0.00014361560609678212
Position 2182: 0.00012568181167046765
Position 1452: 0.00011356658712291462
Position 392: 9.97367971672988e-05
Position 307: 7.192659842567584e-05
Position 584: 6.268118244479916e-05
Position 1114: 5.901383090802569e-05
Position 917: 4.9727133419237437e-05
Position 908: 4.859561443667144e-05
Position 158: 4.6535514502203626e-05
Position 1075: 3.616319980029982e-05
Position 550: 2.328957809404949e-05
Position 645: 1.6122371269160285e-05
Position 427: 1.537109583304623e-05
Position 40: 7.334467219689707e-06
Position 1239: 4.062539831096825e-06
Position 1143: 3.4012306084248254e-06
Position 1580: 3.253347034169854e-06
Position 1221: 3.027242912203496e-06
Position 1525: 2.651740127842011e-06
Position 1591: 2.555083190829116e-06
Position 1888: 2.375549958828103e-06
Position 1772: 1.074036405990618e-06
Position 1716: 1.0693928525995462e-06
Position 1519: 8.04803141516327e-07
Position 1340: 5.149025921143853e-07
Position 1905: 3.915371131655827e-07
Position 19: 3.620631655918187e-07
Position 2513: 1.254577927685086e-08
Position 216: 1.0154921504431986e-08
Position 433: 4.506795753784287e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1179: 0.9284761095189237
Position 1980: 0.3725871089893721
Position 2608: 0.251173616170798
Position 2357: 0.05642090549638757
Position 2411: 0.04732516210994856
Position 999: 0.036785937084201845
Position 2049: 0.036121095905794376
Position 550: 0.035238680785077844
Position 660: 0.025802179029170865
Position 2540: 0.02566734569571035
Position 216: 0.022908319878151756
Position 2256: 0.02184101887916784
Position 502: 0.019405289415734904
Position 2440: 0.01935008407203044
Position 2722: 0.018106547817521114
Position 2929: 0.015858113496701413
Position 2847: 0.01519047156143542
Position 1412: 0.014576415312437347
Position 2284: 0.014313024410301868
Position 458: 0.013016896884328251
Position 2883: 0.011889534729218939
Position 1804: 0.011541781682979273
Position 2078: 0.010527386971231463
Position 454: 0.00946455881541764
Position 2337: 0.00865615779472956
Position 351: 0.007563992889436195
Position 3335: 0.007484047074212994
Position 473: 0.007129040609870529
Position 3391: 0.006650142199949472
Position 2634: 0.006160776869649737
Position 2235: 0.005864534581627871
