Gene = Ibtk
index = 555
Annotated 5SS: [  204  5960 11867 14360 16704 18251 20659 20929 22725 25288 27060 28591
 29472 30322 30440 30974 31784 34036 35147 35738 38959 41311 42891 45684
 46320 52216 58641 59126]
Annotated 3SS: [ 5274 11769 14234 16592 18079 20540 20747 22600 25109 26881 27987 29384
 30238 30401 30876 31681 33917 35085 35615 38845 41161 42729 45590 46175
 52068 58568 58992 60819]
SMsplice 5SS: [  204  5960 11867 14360 16704 18251 20659 22725 25288 29472 30974 31784
 34036 35738 38959 41311 42891 45684 46320 52216 59126]
SMsplice 3SS: [ 5754 11769 14234 16592 18079 20540 22600 25109 29384 30876 31681 33917
 35615 38845 41161 42729 45590 46175 52068 59030 60819]
top_k =  500
Partition function (log Z): 24.093662492235747

Sorted 5' Splice Sites (High to Low Probability):
Position 52216: 0.9999948471784662
Position 59126: 0.9936447951311401
Position 38959: 0.9934945977010949
Position 14360: 0.9928373770116474
Position 42891: 0.9807855135027053
Position 31784: 0.9643456285290001
Position 20659: 0.9577424306033635
Position 29472: 0.9508939045001598
Position 25288: 0.9419342879606913
Position 30974: 0.9229305353096611
Position 5960: 0.8827481840594777
Position 41311: 0.8784793837110031
Position 22725: 0.8555367189268603
Position 46320: 0.8474605574015591
Position 18251: 0.8432171276750144
Position 204: 0.7921838819607838
Position 11867: 0.7514113233508749
Position 35738: 0.7214317709594634
Position 34036: 0.7100386581338408
Position 45684: 0.6895703864272104
Position 16704: 0.604010766098661
Position 27060: 0.5838172177745752
Position 30440: 0.5780514757220968
Position 55197: 0.5292804742354492
Position 35147: 0.46801514888068463
Position 20929: 0.39623953978612125
Position 43936: 0.3684302828014112
Position 19380: 0.34198206926038155
Position 60338: 0.32258629795018107
Position 41683: 0.3207120913353607
Position 58641: 0.31562848668165044
Position 58780: 0.27640470354957747
Position 30322: 0.21993161122380417
Position 27017: 0.18846280081578737
Position 26714: 0.12855072328387845
Position 16673: 0.12101152995095268
Position 41305: 0.10087327430073714
Position 36472: 0.10037182875891046
Position 20837: 0.09517806634478469
Position 807: 0.09456181195913595
Position 31223: 0.09245469125222225
Position 31572: 0.0852271035484417
Position 18738: 0.0768208809639951
Position 12204: 0.07236474254731018
Position 14535: 0.06861945587901462
Position 122: 0.06536406144911239
Position 36092: 0.060345755565339936
Position 31398: 0.057691402946621846
Position 29762: 0.055787803202382746
Position 7236: 0.05449044947332008
Position 20847: 0.0542745692704747
Position 46809: 0.05348900582140839
Position 35697: 0.053080296631326455
Position 803: 0.05039826774356784
Position 14645: 0.050008744888664525
Position 23810: 0.049624475934333154
Position 16728: 0.04882403823695902
Position 11900: 0.04875754881394935
Position 45280: 0.048719366037872365
Position 33016: 0.045434951119898245
Position 26218: 0.043482027794579
Position 34748: 0.04294328017276145
Position 24941: 0.04159363568600248
Position 15485: 0.040973883561972485
Position 14669: 0.03964728447035963
Position 59869: 0.03860801122998259
Position 16778: 0.036351489905516836
Position 40539: 0.03535784211082452
Position 32910: 0.035334289767853674
Position 46875: 0.03430545293075836
Position 35369: 0.034080146297958316
Position 31122: 0.03402155079295112
Position 14143: 0.030073299563201202
Position 37953: 0.029537408116944393
Position 19522: 0.02879266693395927
Position 24943: 0.02778050986530999
Position 35212: 0.02563249521276942
Position 13024: 0.025000652399631014
Position 31071: 0.024937155846498537
Position 39942: 0.024616065861024664
Position 3017: 0.024457152759389374
Position 2755: 0.024410127925759566
Position 41757: 0.024211002927069573
Position 25173: 0.022931788367821337
Position 25339: 0.022389998136745862
Position 32879: 0.021467617689878333
Position 29924: 0.02135561282030674
Position 45688: 0.0199414477954905
Position 24375: 0.019089536254088393
Position 22882: 0.018282624514318682
Position 47162: 0.01809463692821253
Position 22684: 0.017776592178663238
Position 20428: 0.017505311037302938
Position 31988: 0.016970243668555606
Position 4884: 0.01640115942291222
Position 30447: 0.01605800727436403
Position 21560: 0.015857022761326747
Position 37886: 0.015124971353354468
Position 4938: 0.015002341346525444
Position 4950: 0.014018510421344058
Position 26616: 0.013209792022157597
Position 41345: 0.012888112812773567
Position 35974: 0.01286147461820495
Position 17330: 0.012498591343645745
Position 36283: 0.012393828854101934
Position 5350: 0.011922766674312874
Position 12638: 0.010977513093874566
Position 7842: 0.010077311800997996
Position 35181: 0.009495366193829105
Position 17988: 0.009374612218410884
Position 30100: 0.008432402916146992
Position 32009: 0.008065447621033905
Position 13865: 0.007895112765849333
Position 23364: 0.007782072820753503
Position 60630: 0.007663503547371449
Position 35848: 0.007312315887787904
Position 46943: 0.007297354792336263
Position 47859: 0.006944501669962564
Position 41536: 0.006305262843759231
Position 17394: 0.006297417931217941
Position 5755: 0.006146728420737693
Position 36478: 0.006110880829316889
Position 29787: 0.006076289973177624
Position 59605: 0.005548166854913672
Position 54785: 0.005178276308765406
Position 17674: 0.0050966047172283325
Position 14530: 0.004951572414157628
Position 32988: 0.004822762141215613
Position 31998: 0.004724263852871949
Position 15054: 0.004579682104500959
Position 34848: 0.004578270712168035
Position 43449: 0.004181338801270577
Position 33605: 0.004102968927348859
Position 18480: 0.004070629602112218
Position 12166: 0.003881526394278024
Position 41705: 0.003766266906527518
Position 53611: 0.003707106151448967
Position 44268: 0.003697203168396056
Position 32842: 0.003535022512549722
Position 61183: 0.0034862579884902684
Position 24619: 0.0034568188196960553
Position 12684: 0.003380436432918181
Position 41635: 0.003284305556086849
Position 30556: 0.003239679102528199
Position 43469: 0.00304454161836326
Position 6251: 0.0029296610750003224
Position 40687: 0.002894571211841824
Position 29495: 0.0028822383171004705
Position 40550: 0.002857738816912775
Position 31092: 0.002771664014203109
Position 26754: 0.002651777031374
Position 6233: 0.002528462395210336
Position 7822: 0.002267375099012834
Position 59839: 0.002216674025991657
Position 24089: 0.001963669450730566
Position 9878: 0.0019428986445348972
Position 16732: 0.0019202223725167155
Position 16910: 0.0018744342316453749
Position 20853: 0.001872694815276604
Position 39872: 0.0016091838867536967
Position 43878: 0.0015754443227129957
Position 9763: 0.001439355695673096
Position 46052: 0.0013993446235204244
Position 30670: 0.0013802098187291802
Position 41315: 0.0011568435893239953
Position 59533: 0.0011405627364282154
Position 30964: 0.001126201926900631
Position 20712: 0.001094799232135167
Position 550: 0.0010922319481851425
Position 30019: 0.0010791107645696037
Position 592: 0.0009864490116161479
Position 22057: 0.0008240123984432199
Position 15182: 0.0007814297722235252
Position 15808: 0.0007102517483139195
Position 425: 0.0006837945382314941
Position 29850: 0.0006702653133063426
Position 15706: 0.0006347902546144038
Position 25292: 0.0006059164890920047
Position 26707: 0.0006044071510386382
Position 39044: 0.0005525341955817302
Position 31052: 0.0004844811190461159
Position 44274: 0.00044902900300647656
Position 14566: 0.00042592802193990227
Position 434: 0.0004156697534525207
Position 15476: 0.00040302785610718815
Position 14605: 0.00039259390071737785
Position 224: 0.0003487298432421654
Position 20066: 0.0003464548800613962
Position 738: 0.00030902514473313167
Position 40205: 0.000304081076654229
Position 14747: 0.0003033981708284315
Position 14714: 0.000291278739508559
Position 90: 0.0002706301476488521
Position 642: 0.00021622681805302322
Position 34557: 0.0001958138680546041
Position 5876: 0.0001827247919772076
Position 34316: 0.00016675285032757335
Position 112: 0.00015682881599071114
Position 41439: 0.0001441468541935409
Position 1250: 0.00012028246206967129
Position 69: 0.00010331358163342818
Position 442: 8.0967355781174e-05
Position 4911: 7.552719916725337e-05
Position 1664: 6.518713127646963e-05
Position 373: 6.409520503420849e-05
Position 4057: 6.335582721344262e-05
Position 4710: 5.684319770261632e-05
Position 3242: 5.2319846511748046e-05
Position 772: 4.591879705422778e-05
Position 12: 4.5687054635162176e-05
Position 4245: 4.556618361883538e-05
Position 41252: 4.004689277464526e-05
Position 6700: 3.483666312790888e-05
Position 631: 3.455867077919834e-05
