Gene = Znhit6
index = 1205
Annotated 5SS: [  765  1936  2127  2299  6401 16653 18449 19970 24348]
Annotated 3SS: [ 1869  2019  2212  6296 16583 18367 19891 24225 27702]
SMsplice 5SS: [  765  2127  4601  6401 18449 19970 24348]
SMsplice 3SS: [ 2019  4490  6296 18367 19891 24225 27940]
top_k =  500
Partition function (log Z): -11.991211104726604

Sorted 5' Splice Sites (High to Low Probability):
Position 2127: 0.9930370747371068
Position 6401: 0.9168574895966136
Position 765: 0.7633416849727158
Position 4601: 0.7411525268871836
Position 2299: 0.3390096427282158
Position 1936: 0.16927942914766295
Position 535: 0.15834162340693625
Position 7094: 0.15805772333089782
Position 541: 0.14393063523176017
Position 2838: 0.11139384403896627
Position 6654: 0.08922534543579065
Position 553: 0.08690462681505896
Position 7547: 0.0855399391660909
Position 8025: 0.07249142829293635
Position 5186: 0.06156060247424962
Position 8051: 0.056401378196989406
Position 703: 0.04612226039361425
Position 836: 0.046067696315152125
Position 53: 0.03599292604734699
Position 1262: 0.032568373389498716
Position 128: 0.03030488048937329
Position 4381: 0.02250930999679381
Position 62: 0.02102858082149305
Position 952: 0.015310551600970649
Position 4815: 0.01399813881172942
Position 6577: 0.013710465435207703
Position 176: 0.01304523694553061
Position 10742: 0.01207912535844707
Position 8792: 0.011251551009866885
Position 942: 0.010284281952227003
Position 187: 0.009078999927068763
Position 2455: 0.009013695925445282
Position 4946: 0.006955799458623606
Position 6875: 0.006129763340486329
Position 433: 0.00601558757031949
Position 9490: 0.005597652561024063
Position 1870: 0.004927921439706175
Position 7543: 0.004700113936890976
Position 505: 0.00431607812887197
Position 343: 0.004162416374689322
Position 1856: 0.003751664429262199
Position 2656: 0.0037111958662548266
Position 221: 0.003144664750209301
Position 10758: 0.00237500109635569
Position 6421: 0.002277529091493922
Position 7585: 0.002082749759800096
Position 399: 0.0017940995533063586
Position 355: 0.0017653806557021447
Position 1088: 0.0014803590667450074
Position 890: 0.0011642867994850746
Position 1989: 0.001127340090834539
Position 6628: 0.0010921379279132711
Position 415: 0.0010885213653779521
Position 4310: 0.0010183599179371264
Position 4343: 0.0009567915662233701
Position 366: 0.000938294705577937
Position 1255: 0.0007569714003756543
Position 403: 0.0005274895748770316
Position 733: 0.00047152790202537466
Position 520: 0.0003629074256627524
Position 831: 0.0003359490555751039
Position 6463: 0.00033113802723081333
Position 6557: 0.000329749771382187
Position 6613: 0.00029630133339504227
Position 6838: 0.00023779738128906997
Position 2419: 0.00022769846368192502
Position 857: 0.00019486822808753134
Position 571: 0.00018592336977981796
Position 2511: 0.00016941448191582463
Position 622: 0.00016732758786696734
Position 2955: 0.00014553907578425415
Position 4018: 0.00014473331842470088
Position 460: 0.00012463948873833372
Position 94: 0.00011890590006951951
Position 2479: 0.00011350453678705077
Position 490: 0.0001114681419696078
Position 479: 0.00010249116241634863
Position 487: 7.934354110707304e-05
Position 2303: 4.336419788288239e-05
Position 2254: 2.3874625281452245e-05
Position 83: 9.614385343769295e-06
Position 3202: 4.6189797076713654e-06
Position 4054: 4.34980754805584e-06
Position 36: 8.915715230839535e-09
Position 86: 8.5106760676745e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2019: 0.9357251050963523
Position 6296: 0.893982723113858
Position 4490: 0.6831938427509819
Position 10974: 0.3802962172341721
Position 2212: 0.2911261395197202
Position 6983: 0.2620934392152074
Position 618: 0.23822568319459014
Position 7937: 0.10127232285134999
Position 7656: 0.08952095618608812
Position 627: 0.08647106482802937
Position 12386: 0.07646929001081325
Position 1869: 0.0738745746424467
Position 6478: 0.07370495908380384
Position 8147: 0.07335917304270208
Position 8571: 0.06695596880205992
Position 7354: 0.06575017849930243
Position 5081: 0.0570432067918471
Position 1731: 0.05589101161088767
Position 16232: 0.05168194299569517
Position 8289: 0.042519324113554476
Position 2709: 0.04225723527800967
Position 2219: 0.03808173172878676
Position 4213: 0.03757035441583097
Position 7179: 0.03580422386628361
Position 6311: 0.034212100336304584
Position 6499: 0.03210524448886297
Position 1935: 0.026061715210238322
Position 4196: 0.024356733101557247
Position 1988: 0.023936325612456053
Position 6528: 0.023334363512973893
Position 2737: 0.020303653297156447
Position 10647: 0.01945384549813523
Position 2508: 0.01853857815366738
Position 1167: 0.01837197799677961
Position 7056: 0.01834239034020006
Position 649: 0.018096958832943544
Position 1855: 0.01723086714667448
Position 4708: 0.014833177025923386
Position 870: 0.014646865027490488
Position 1753: 0.013775465115770769
Position 7989: 0.012106737939949716
Position 7511: 0.011842338278159961
Position 1192: 0.011514613808759639
Position 664: 0.011270223410397906
Position 9429: 0.010291774267127681
