Gene = 4930579F01Rik
index = 59
Annotated 5SS: [  175  2063 46069 51275 56080 60166 63206 64952 66142 73847]
Annotated 3SS: [ 1949 45839 51184 55872 60100 63061 64869 65939 73802 75127]
SMsplice 5SS: [  175  2063 12837 15707 51275 56080 60166 63206 64952]
SMsplice 3SS: [ 1949 12675 15542 51184 55872 60100 63061 64869 75127]
top_k =  500
Partition function (log Z): -43.05612074385716

Sorted 5' Splice Sites (High to Low Probability):
Position 12837: 0.9529704326582512
Position 2063: 0.8484498953532829
Position 9802: 0.8234226474130953
Position 175: 0.7265760983149526
Position 2806: 0.5514078539200014
Position 15707: 0.4568402480511355
Position 11675: 0.4321960034945594
Position 442: 0.3866807163406112
Position 7569: 0.2722460391920072
Position 15665: 0.26525851320577837
Position 5484: 0.20132107102700908
Position 1323: 0.14366185527144432
Position 5475: 0.08967765922508968
Position 2102: 0.06115730935352877
Position 18227: 0.043683187926313316
Position 3743: 0.031811412280539235
Position 5730: 0.02881627044351602
Position 15693: 0.02771767709290774
Position 5254: 0.0275426674419532
Position 4499: 0.024022452880270318
Position 2574: 0.022032129845722833
Position 4451: 0.018155415093347355
Position 1350: 0.01783693243610207
Position 1208: 0.015150697161820841
Position 134: 0.012338672319327556
Position 4850: 0.01143314436097903
Position 16051: 0.011219103530698396
Position 853: 0.00842440149488066
Position 815: 0.00808925106024003
Position 7557: 0.006746980331735165
Position 6776: 0.00552610478041071
Position 2147: 0.005466070789766069
Position 2501: 0.0040992650108609315
Position 1012: 0.003189060262101116
Position 1268: 0.0025143059530170083
Position 346: 0.002357983585223237
Position 1551: 0.0019509822963766094
Position 126: 0.0019428193725143457
Position 251: 0.0011501047235891527
Position 10: 0.0011262150098694784
Position 1741: 0.0011024207151295558
Position 150: 0.0008128520812418815
Position 740: 0.00047409016349967586
Position 1577: 0.00034568357742068056
Position 2660: 0.00033705014052308615
Position 4049: 0.0002522375710915601
Position 2644: 0.00023969630560642408
Position 2229: 0.00010108994670054633
Position 627: 8.937740644568071e-05
Position 210: 3.545024439655547e-05
Position 388: 2.226702804138379e-05
Position 191: 1.291561346764035e-05
Position 54: 1.1805288865694675e-05
Position 978: 4.560550623404747e-06
Position 980: 4.217087628971079e-06
Position 402: 1.6287729873144656e-06
Position 243: 1.3399451617682387e-06
Position 241: 1.195198175200477e-06
Position 534: 1.0439719845078878e-06
Position 483: 6.696235548582124e-07
Position 3179: 6.533418205760698e-07
Position 229: 4.148316482386132e-07
Position 386: 3.3539341607373786e-07
Position 465: 2.3904629306965153e-07
Position 255: 1.690408616870233e-07
Position 521: 6.352137743578971e-08
Position 703: 3.176097527999189e-08
Position 504: 2.8936347690876676e-08
Position 474: 1.6396019731395317e-08
Position 268: 1.1067651553293758e-08
Position 266: 1.0594654652956276e-08
Position 326: 5.058061351270604e-09
Position 519: 1.4563551611153487e-09
Position 561: 1.3871002294265768e-09
Position 502: 9.884851381508061e-10
Position 602: 6.54418640049951e-12
Position 485: 3.650310114012564e-12
Position 494: 3.0717496858779448e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1949: 0.8952780865827525
Position 18073: 0.8756145487911482
Position 9712: 0.8379994014822817
Position 15542: 0.7630243058695179
Position 12675: 0.6673536796479754
Position 11567: 0.4321960034945594
Position 12479: 0.31026733130080575
Position 2659: 0.2873029526720349
Position 7436: 0.2796366902607298
Position 5372: 0.2795661803053494
Position 284: 0.13041191838194857
Position 2742: 0.12853527688329863
Position 2697: 0.09225647990284125
Position 1166: 0.07389699450811538
Position 1116: 0.06992485977478557
Position 15794: 0.0518951843936763
Position 18350: 0.04368318792631314
Position 4407: 0.03512084262523197
Position 5587: 0.029400548098197747
Position 5171: 0.029251875852912376
Position 2389: 0.028235627102705874
Position 2536: 0.020593555876072627
Position 258: 0.019487708884840374
Position 2415: 0.018407237496669015
Position 3652: 0.016483799650250326
Position 3449: 0.01316925608604849
Position 4747: 0.011559402895233373
Position 13802: 0.011253956972021344
Position 4342: 0.007425592996174129
Position 5339: 0.007261980670456046
Position 2062: 0.007205027468446231
Position 16872: 0.007163167124161505
Position 6672: 0.005575021706089133
Position 625: 0.004435169637955521
Position 1973: 0.004308157126744283
Position 1192: 0.004046420393042571
Position 1213: 0.0037201893769540787
Position 721: 0.003695733973878837
Position 1118: 0.0035934277995734575
Position 288: 0.0028186708662211765
Position 13737: 0.002675303575415934
Position 2530: 0.0026265846722543984
Position 4949: 0.0026007323424247527
Position 881: 0.0024689968422423993
Position 1808: 0.0023030612358574277
Position 1777: 0.002270498092554379
Position 1169: 0.0018523943538663631
Position 916: 0.0018424132100518563
Position 3511: 0.0018423250295450796
Position 1634: 0.0017859229488040348
Position 1437: 0.0017574415681103372
Position 14453: 0.0016537415197762128
Position 1121: 0.0013312460332637558
Position 972: 0.001152102101930133
Position 1653: 0.0010227527687873316
Position 532: 0.0009946661466574862
Position 345: 0.0009665545633862964
Position 1226: 0.0009514416175702088
Position 8348: 0.000863838191008481
Position 10261: 0.0008612349931968024
Position 11094: 0.0008518406573215247
Position 1877: 0.0008155239195760942
Position 5327: 0.0008100819511715813
Position 602: 0.0007501883791136714
Position 13155: 0.0007257662930523088
Position 1272: 0.0006808639194185419
Position 1309: 0.0006605888464755974
Position 8600: 0.0006391110079652918
Position 1207: 0.0005678142217973927
Position 1741: 0.0005170904709500268
Position 3946: 0.00039423256742087304
Position 3250: 0.0003899376003339438
Position 1185: 0.00036510083997126164
Position 290: 0.0003533297007873921
Position 1453: 0.00031281085716805036
Position 2452: 0.000263321564382649
Position 3971: 0.00024184076965278538
Position 1780: 0.00023294931957912476
Position 1144: 0.0002241071365968334
Position 1792: 0.00021731953539031723
Position 5822: 0.00019014074830892567
Position 419: 0.00018785457748508866
Position 674: 0.00016937631795593762
Position 8673: 0.00016457392651948881
Position 8059: 0.00014599288309155077
Position 1707: 0.0001446561160969418
Position 2359: 0.00012867785721743056
Position 441: 0.00012838102577254895
Position 3065: 0.000127300521766453
Position 326: 0.00011314583759794252
Position 1153: 0.00011285707283196585
Position 1822: 0.00011280690146454056
Position 8734: 0.00010806252524361586
Position 320: 0.00010355434806951828
Position 1420: 0.00010203624127290503
Position 758: 0.00010076269660956115
Position 3739: 9.186557150043571e-05
Position 3838: 8.928768367933352e-05
Position 1457: 8.233109269100062e-05
Position 386: 7.683754833723712e-05
Position 302: 7.162946392521429e-05
Position 992: 5.695794879895075e-05
Position 1846: 5.470764729415734e-05
Position 206: 4.64419792031891e-05
Position 2604: 4.4081566714394325e-05
Position 843: 4.1882918960049146e-05
Position 951: 3.887600363943435e-05
Position 793: 3.687534349684614e-05
Position 4843: 3.6171152534903846e-05
Position 799: 3.4496633979652206e-05
Position 352: 2.785975571753223e-05
Position 407: 2.6247636565467833e-05
Position 295: 2.4490242878106015e-05
Position 365: 2.4364252765502e-05
Position 3036: 2.1794544160723926e-05
Position 3121: 2.1712168263212244e-05
Position 5535: 1.769928492831031e-05
Position 4061: 1.2609391290695274e-05
Position 4426: 8.880059867816613e-06
Position 2094: 8.22986976342353e-06
Position 3327: 7.064316597993874e-06
Position 2146: 5.31065297528909e-06
Position 2501: 4.2561516624398255e-06
Position 631: 2.807248863026745e-06
Position 369: 1.962558686391696e-06
Position 332: 1.7480653673611273e-06
Position 840: 1.6613322168518844e-06
Position 727: 1.4698882984481702e-06
Position 723: 1.4290345808221601e-06
Position 652: 1.0397466622328674e-06
Position 919: 8.729628721757594e-07
Position 735: 7.503076650975037e-07
Position 381: 7.001422450021557e-07
Position 906: 5.716215262028928e-07
Position 660: 4.0030088797797645e-07
Position 3714: 3.788519190484193e-07
Position 2176: 3.663843694585955e-07
Position 383: 3.005800440131292e-07
Position 227: 2.4041050819123427e-07
Position 298: 2.0640686966371215e-07
Position 638: 1.848010640042948e-07
Position 1148: 9.936537517540696e-08
Position 739: 9.180360684126187e-08
Position 1010: 7.653246917024353e-08
Position 1530: 6.468333564744419e-08
Position 1332: 4.638097981460626e-08
Position 88: 3.664363378542451e-08
Position 1127: 2.748291697519326e-08
Position 2508: 1.1242527309383762e-08
Position 229: 4.4136679418328156e-09
Position 104: 2.7539492951941395e-09
Position 300: 2.702147380186163e-09
Position 210: 2.497975480115121e-09
Position 502: 8.348879469146864e-10
Position 481: 6.197070243734945e-10
Position 101: 4.6384015514499834e-10
Position 126: 3.011148685963883e-10
Position 72: 1.177011581331978e-10
Position 148: 9.702960478581391e-11
Position 191: 8.026196832601688e-11
Position 160: 2.3579786264126395e-12
Position 179: 2.04757412203859e-12
Position 150: 1.784409699427049e-12
Position 120: 1.4082077067328198e-12
