Gene = Naa80
index = 730
Annotated 5SS: [  84 2049]
Annotated 3SS: [ 212 4248]
SMsplice 5SS: [84]
SMsplice 3SS: [1569]
top_k =  500
Partition function (log Z): -8.995615874596899

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9496003989922344
Position 520: 0.22202936381879324
Position 2246: 0.21766488304018444
Position 2450: 0.19090623063416176
Position 2049: 0.0852492745422376
Position 3119: 0.04429664591179363
Position 3814: 0.04340393066063492
Position 2053: 0.01958031187870317
Position 473: 0.014971737670405633
Position 2649: 0.01164498836921044
Position 3479: 0.004934033996636744
Position 322: 0.0046331534888579525
Position 1863: 0.0038220588860141632
Position 1643: 0.0019603967419480573
Position 343: 0.0014174333623525322
Position 2301: 0.0009006610309076088
Position 427: 0.0005439642756208126
Position 76: 0.00047567117402477646
Position 328: 0.0004579912319686202
Position 330: 0.00027801851960764396
Position 2019: 0.00023375912205758983
Position 1929: 0.0002099505424441074
Position 503: 0.0001753189042855171
Position 1828: 0.0001158612052117975
Position 273: 5.6362217556791863e-05
Position 102: 5.4367890987517655e-05
Position 524: 3.6069247036238514e-05
Position 506: 3.1564276816913634e-05
Position 1769: 2.7293469463756733e-05
Position 1823: 2.4510299889120424e-05
Position 1164: 1.3127116636798325e-05
Position 187: 1.0352959221477374e-05
Position 267: 6.770007812735924e-06
Position 184: 6.167458135574622e-06
Position 379: 5.530502099137242e-06
Position 310: 4.16479893535524e-06
Position 88: 3.97683921608795e-06
Position 308: 2.725113277179882e-06
Position 293: 2.5339432788116173e-06
Position 22: 1.0428512544638835e-06
Position 181: 6.882374340237769e-07
Position 280: 6.314255515863549e-07
Position 48: 4.4586298043902756e-07
Position 1348: 2.5907218268058174e-07
Position 36: 2.2516008833195646e-07
Position 487: 1.410075066896399e-07
Position 857: 1.864422808848153e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2157: 0.31168725458685004
Position 3722: 0.15152252664716936
Position 1922: 0.14133056943365488
Position 1569: 0.10168774777462088
Position 212: 0.100312927736229
Position 4006: 0.09640118244134296
Position 3956: 0.09477488473069194
Position 3869: 0.06589850561777284
Position 443: 0.06309588800318833
Position 1548: 0.057930803433347715
Position 3752: 0.055580736108891804
Position 3787: 0.04014012622877225
Position 2220: 0.03862481136877526
Position 2293: 0.03495183114262726
Position 1929: 0.033376226182188384
Position 298: 0.03074561380640338
Position 379: 0.0289788255302708
Position 4248: 0.024101557484800955
Position 2396: 0.0220600250650166
Position 2556: 0.021451281877076817
Position 3189: 0.02075459554312254
Position 1955: 0.01952791117291218
Position 3297: 0.018073846126700033
Position 3031: 0.015616576822784582
Position 2399: 0.015130118909845272
Position 3929: 0.014999616554628215
Position 3639: 0.013526948445870305
Position 2357: 0.013446002870241575
Position 3345: 0.012111112241194058
Position 2929: 0.011487582049737368
Position 2899: 0.011334342183082732
Position 3662: 0.009939529473743193
Position 303: 0.009236822812306096
Position 3810: 0.009180997142511483
Position 3017: 0.008727865256118825
Position 2159: 0.008618963100239357
Position 3008: 0.00858809306829572
