Gene = Rbm48
index = 890
Annotated 5SS: [ 620 1331 4916 6363]
Annotated 3SS: [ 1139  4769  5781 11777]
SMsplice 5SS: [ 250 1331 4916]
SMsplice 3SS: [ 1139  4769 11777]
top_k =  500
Partition function (log Z): -3.742830308834889

Sorted 5' Splice Sites (High to Low Probability):
Position 4916: 0.9926750692368291
Position 250: 0.8143420913450318
Position 1331: 0.6498037067971869
Position 6363: 0.49542378931032793
Position 620: 0.28581388428991134
Position 5694: 0.22565281540211327
Position 7459: 0.1759058152907261
Position 4405: 0.15563057014917184
Position 5872: 0.14484203807261198
Position 77: 0.0975949738396201
Position 6289: 0.0689810783618836
Position 4077: 0.056763156399652716
Position 5136: 0.054979246282582966
Position 11879: 0.04995142177127229
Position 3161: 0.04967312833032374
Position 7395: 0.04962609519289432
Position 1663: 0.0466478467237544
Position 4567: 0.04262162544593768
Position 9253: 0.031180485193591123
Position 1237: 0.02852506753605151
Position 5689: 0.018854077991203838
Position 6787: 0.017814039196041423
Position 882: 0.017027647582960593
Position 9259: 0.015082110254921063
Position 11989: 0.014742391674135349
Position 7984: 0.012658800760623288
Position 769: 0.009206164725784515
Position 8637: 0.00805339470595585
Position 8082: 0.006275945603390143
Position 7979: 0.006233420740005413
Position 4458: 0.00523649829312785
Position 794: 0.005168840603417406
Position 206: 0.004633684357294342
Position 4241: 0.00456353686248115
Position 670: 0.0037888613626764793
Position 5845: 0.003546466951168736
Position 886: 0.00291752974185654
Position 8025: 0.0028008853267737074
Position 778: 0.002178793737902299
Position 836: 0.0020271747219517766
Position 5235: 0.001994620263853105
Position 4925: 0.001633599215994062
Position 4434: 0.0012322664190865507
Position 1341: 0.0012289412982261628
Position 5657: 0.0011462183525529086
Position 1140: 0.0008955923200827555
Position 4140: 0.0008083578120762146
Position 3725: 0.000770130759026977
Position 35: 0.0006173341432118376
Position 3595: 0.0005907285908289372
Position 5221: 0.0005820606705906731
Position 1232: 0.000576990119175906
Position 614: 0.0005695263417235562
Position 566: 0.0005533985440095681
Position 6256: 0.0005346413297739287
Position 3924: 0.0005101490572032647
Position 5637: 0.0003497801888017544
Position 625: 0.00034087822643138663
Position 2072: 0.00032007835358097413
Position 429: 0.0002762111916335173
Position 7: 0.00025961180924061503
Position 2142: 0.0002510177548839275
Position 119: 0.0001910261434464612
Position 1953: 0.00018320532310912215
Position 245: 0.00016354102311558693
Position 1019: 0.00016301514842025907
Position 1589: 0.00015427004522135953
Position 1250: 0.0001271104388367021
Position 985: 9.36643636424538e-05
Position 132: 8.685906561861374e-05
Position 5662: 8.559256458492089e-05
Position 5076: 4.547909055300368e-05
Position 398: 4.19668650805825e-05
Position 50: 1.777046864221173e-05
Position 554: 1.5935920672752783e-05
Position 389: 1.2028844235998842e-05
Position 258: 1.062406621592745e-05
Position 539: 1.0487490707599837e-05
Position 44: 6.6474122119328615e-06
Position 570: 6.622776149883674e-06
Position 354: 5.15093778986298e-06
Position 63: 5.0417205169520555e-06
Position 230: 4.702057278274585e-06
Position 39: 3.6438560419470384e-06
Position 144: 3.2128518483964034e-06
Position 42: 2.607926907276023e-06
Position 534: 1.6324109887546802e-06
Position 9: 1.2290965128185414e-06
Position 361: 9.75356864474706e-07
Position 519: 6.048262533177383e-07
Position 198: 4.442656612486202e-07
Position 568: 3.0095306362739206e-07
Position 23: 2.5289805154019094e-07
Position 314: 2.5279172270553745e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4769: 0.9899816693088446
Position 11777: 0.9397596716890034
Position 1139: 0.5440925771256265
Position 6152: 0.27638114346393655
Position 7340: 0.23641352978944138
Position 5542: 0.23094492734786318
Position 6124: 0.20905095458098466
Position 5781: 0.1552952679867148
Position 4351: 0.1055626150836283
Position 4139: 0.07738110099672786
Position 1056: 0.07547130507302947
Position 12068: 0.06950185059961095
Position 379: 0.06722311220740138
Position 456: 0.05202523414016814
Position 5023: 0.05022206680335556
Position 9185: 0.0438262177829032
Position 7919: 0.029793590193326613
Position 6175: 0.029200614279597383
Position 4009: 0.02869456359255212
Position 205: 0.026955886149547633
Position 162: 0.02489898523386492
Position 2944: 0.024530591235529437
Position 3842: 0.022876675671721743
