Gene = Gtf2h3
index = 526
Annotated 5SS: [   62  3388  4901  5163  9548 10261 11239 11804 13395 15692 16549 16700]
Annotated 3SS: [ 3307  4793  4995  9484 10230 11209 11728 13340 15622 16412 16662 16777]
SMsplice 5SS: [   62  3388  4901  5163 10261 11804 13395 15692 16549]
SMsplice 3SS: [ 3307  4793  4995 10188 11728 13340 15622 16412 16777]
top_k =  500
Partition function (log Z): 10.270091000792915

Sorted 5' Splice Sites (High to Low Probability):
Position 4901: 0.9848169275039441
Position 11804: 0.9757400733225586
Position 3388: 0.9725261321999212
Position 13395: 0.966374923264624
Position 62: 0.96311771581444
Position 5163: 0.9360162457403477
Position 16549: 0.9152828382172964
Position 10261: 0.9139517036307708
Position 15692: 0.8751649797490323
Position 16700: 0.33393752823561157
Position 15445: 0.3108819102356011
Position 9548: 0.23315352367551073
Position 583: 0.1944799929813229
Position 11239: 0.15669903912121397
Position 7262: 0.12840765870645868
Position 3941: 0.11766262008202451
Position 9593: 0.1145946277277095
Position 11448: 0.09278457408914617
Position 11442: 0.07941899991905918
Position 13551: 0.06883890153981476
Position 5126: 0.04572751147822997
Position 11018: 0.04499352471070076
Position 4693: 0.03449964938577518
Position 12700: 0.03398270507653935
Position 3749: 0.029984738038723036
Position 14015: 0.02946553663701644
Position 11022: 0.028385670167438825
Position 8198: 0.025510346425896818
Position 2484: 0.024469384165419394
Position 1793: 0.023156436035955043
Position 12948: 0.022329359168306945
Position 13580: 0.020999373827626643
Position 16836: 0.020728681317688652
Position 15656: 0.01576219776213409
Position 4472: 0.015254214711635168
Position 3829: 0.014386041130150384
Position 1174: 0.01358260888035793
Position 1456: 0.013331990383806086
Position 9596: 0.01207623463103938
Position 15980: 0.01153705623223797
Position 11294: 0.01136798363945488
Position 740: 0.011044685276511266
Position 8562: 0.010557691235598717
Position 16997: 0.010113971455570537
Position 5577: 0.009841632123723128
Position 11549: 0.009825894430732392
Position 16891: 0.009307264963056044
Position 5070: 0.009012011883359192
Position 13586: 0.00849186523543218
Position 2426: 0.00660532536678774
Position 1569: 0.006486887553267488
Position 15000: 0.0056350330623253396
Position 2918: 0.005028386983468383
Position 12128: 0.005003846648552652
Position 1368: 0.004970472306640192
Position 1483: 0.00481857317165445
Position 1649: 0.0046319203118216105
Position 5788: 0.0044635323194246335
Position 14247: 0.004286108727242194
Position 1598: 0.003918742802769234
Position 15355: 0.0038781826391738896
Position 5212: 0.0036485026374044795
Position 8539: 0.003617071079743384
Position 14550: 0.003572109053657709
Position 544: 0.0033325549313637636
Position 7650: 0.0031779915310593864
Position 493: 0.0028240973192501647
Position 4707: 0.0027160275231797033
Position 4144: 0.0024862132593217903
Position 315: 0.002418838241345629
Position 5200: 0.002354411179553893
Position 3591: 0.0023522229213375828
Position 16694: 0.002213120618530298
Position 4652: 0.002184838505021324
Position 15860: 0.002074390391667283
Position 10851: 0.0019497594394934617
Position 4684: 0.0018840952310396697
Position 13733: 0.0018579018628755149
Position 7227: 0.0018116137755540547
Position 3220: 0.001802041079755741
Position 14456: 0.001746633904720612
Position 8492: 0.001640565132566956
Position 564: 0.0016234190107406248
Position 12925: 0.0015852923975618479
Position 14019: 0.0013894328001098492
Position 5189: 0.0012672994915391156
Position 3236: 0.0012567024172939216
Position 16536: 0.001224694541517906
Position 5538: 0.0012100966517361467
Position 16873: 0.0011401204657512463
Position 671: 0.0011179686234102995
Position 8548: 0.0011131687238204696
Position 16945: 0.0010971754290875092
Position 7321: 0.0010739045985296454
Position 556: 0.0010564113265397392
Position 7391: 0.001035639994725342
Position 8577: 0.000941395459833911
Position 16576: 0.0008980957734677961
Position 8374: 0.0008204019808811802
Position 12240: 0.0008038998075304433
Position 3437: 0.0008015651775974631
Position 10724: 0.000800092577827686
Position 1508: 0.0007814209389212079
Position 5085: 0.0005804390944709625
Position 6045: 0.0005203695768531429
Position 7166: 0.0005170355286344533
Position 290: 0.00046204747778515426
Position 12839: 0.00034090714697257885
Position 134: 0.00030236086203261505
Position 16712: 0.000301777164767063
Position 8085: 0.0002567816701842731
Position 287: 0.00017518262330995247
Position 10819: 0.00015393684094197778
Position 262: 0.00015193967125069681
Position 38: 0.00013456439366905704
Position 113: 8.815182015421165e-05
Position 961: 6.558314411567984e-05
Position 604: 5.013681427751503e-05
Position 14806: 3.50271426969044e-05
Position 534: 2.751774686233714e-05
Position 3575: 2.5558335516096776e-05
Position 68: 2.2522014247347834e-05
Position 5197: 1.9767628984252946e-05
Position 13782: 1.9564488142353688e-05
Position 526: 1.8570738643301702e-05
Position 669: 1.768260258661741e-05
Position 1475: 1.6872561545249316e-05
Position 304: 1.5736932660933774e-05
Position 699: 1.4969315005879271e-05
Position 1211: 1.3867057923179534e-05
Position 874: 1.3640905907715011e-05
Position 14240: 1.3629759161103863e-05
Position 206: 1.0508934846555366e-05
Position 3772: 9.802187337192997e-06
Position 16704: 9.243390463053928e-06
Position 16: 9.141446558621493e-06
Position 3856: 8.584147374816331e-06
Position 132: 8.441242374525412e-06
Position 649: 8.276072744572957e-06
Position 3753: 7.959368446398326e-06
Position 3834: 7.935873354970559e-06
Position 464: 7.418964233349439e-06
Position 16544: 7.267624237914579e-06
Position 520: 6.109643499596822e-06
Position 3537: 5.789249294038368e-06
Position 7173: 5.651544034700236e-06
Position 1196: 5.498756882127426e-06
Position 569: 5.415565199601068e-06
Position 1188: 4.489663492457243e-06
Position 16540: 4.4494269028818855e-06
Position 7087: 3.858131985540429e-06
Position 148: 3.6442091244599667e-06
Position 1117: 3.4954482071411577e-06
Position 5895: 3.4491107094454745e-06
Position 16844: 3.1033806307778833e-06
Position 186: 2.879593479011614e-06
Position 14011: 2.048193033826051e-06
Position 233: 1.817050003754136e-06
Position 5210: 1.792973016577553e-06
Position 1158: 1.6700867415320982e-06
Position 5225: 1.6513741183517202e-06
Position 986: 1.5194362822561833e-06
Position 914: 1.380450841413004e-06
Position 173: 1.2999020271599961e-06
Position 5114: 9.646790445415586e-07
Position 5180: 8.965321626677553e-07
Position 531: 8.926020751513906e-07
Position 595: 8.503203440609577e-07
Position 5264: 6.360211509081562e-07
Position 5107: 4.707112390525963e-07
Position 3880: 3.334921650723254e-07
Position 1352: 2.8383350746858946e-07
Position 5022: 2.3695255686945912e-07
Position 683: 2.195313843843569e-07
Position 820: 1.7221528284670588e-10
Position 878: 1.0596447028015691e-10
Position 410: 1.4843767440841362e-11
Position 394: 1.3005957748314728e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4995: 0.9936926581261466
Position 11728: 0.9421545905312951
Position 4793: 0.935884879425217
Position 3307: 0.9025566250584172
Position 13340: 0.8983511593617178
Position 16412: 0.8785973006983602
Position 15622: 0.8303734105754003
Position 10188: 0.8203281349110926
Position 16777: 0.8132373595716609
Position 9484: 0.35982438603425987
Position 11209: 0.31674090890035533
Position 16662: 0.22439286279164705
Position 15273: 0.18862888782764126
Position 383: 0.11661178523883145
Position 3675: 0.10390162608491646
Position 16678: 0.10383666003095748
Position 15350: 0.0980835905357291
Position 7086: 0.08874959070590957
Position 16624: 0.07817165197453414
Position 13186: 0.06977908383097746
Position 4548: 0.05165042254992963
Position 10125: 0.05145917930405306
Position 16434: 0.04837688442985826
Position 15603: 0.04512761348280736
Position 13496: 0.04054213669239058
Position 10904: 0.03798152184163579
Position 439: 0.03756713573835569
Position 17018: 0.036291128853236904
Position 13898: 0.0342094389969242
Position 7206: 0.03235603091460557
Position 15315: 0.032100334540571686
