Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  500
Partition function (log Z): 1.0352411659395406

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9686394568908725
Position 1442: 0.873151655687344
Position 451: 0.3144992389761269
Position 692: 0.2971923437259386
Position 1418: 0.11356751522790925
Position 977: 0.09970053010725588
Position 1721: 0.05364542492080265
Position 986: 0.04050443265226653
Position 1079: 0.03950492772429247
Position 1858: 0.03134436258159249
Position 1652: 0.022392038349162566
Position 1219: 0.022039308175107908
Position 845: 0.0160408061778998
Position 1031: 0.013931649734025005
Position 1869: 0.012988717657903829
Position 1946: 0.012744594572962354
Position 1800: 0.008787653013668637
Position 2493: 0.007598351066304374
Position 679: 0.005537716755494593
Position 2607: 0.004731444690842748
Position 1133: 0.004652829902479399
Position 1662: 0.0044037041241869425
Position 1256: 0.003850581657027835
Position 228: 0.0037073839576050784
Position 1478: 0.0028265018357270474
Position 712: 0.002227664148318336
Position 1750: 0.0022106354021820696
Position 774: 0.002202802366547045
Position 1448: 0.002094134559747533
Position 801: 0.0020280649290020346
Position 870: 0.0017249990691114026
Position 1830: 0.0016290223298052436
Position 1216: 0.0015972323598093159
Position 2660: 0.0012244651121030821
Position 2352: 0.000867207848825107
Position 1723: 0.0007909401697064257
Position 1243: 0.0006528242953347907
Position 944: 0.0004910902486192188
Position 882: 0.00041473523623918534
Position 868: 0.0003900629667190703
Position 290: 0.00038807536918779626
Position 428: 0.0003296359829118753
Position 106: 0.0002857726413833401
Position 1236: 0.00025140611956823555
Position 909: 0.0002467132125941189
Position 455: 0.00023637355050847248
Position 84: 0.00016386137397769032
Position 261: 0.00014092904917868085
Position 685: 0.00010337360232951404
Position 730: 8.404718769218611e-05
Position 965: 8.106032111305145e-05
Position 828: 6.806006859550255e-05
Position 233: 3.5730991705304775e-05
Position 67: 2.608218496375808e-05
Position 725: 2.0265995444863847e-05
Position 502: 1.6171822702762094e-05
Position 613: 1.1647850454429494e-05
Position 404: 1.115715466895199e-05
Position 1797: 8.138939080885364e-06
Position 2343: 7.61631366589146e-06
Position 683: 5.956919083201688e-06
Position 657: 4.438917432852217e-06
Position 221: 4.331591731635123e-06
Position 1457: 4.296865280579587e-06
Position 1637: 3.2086345767589027e-06
Position 249: 3.0060961103400536e-06
Position 655: 2.0983285370303856e-06
Position 1809: 1.7827266451920479e-06
Position 637: 1.7092371963176868e-06
Position 366: 1.7044444518973195e-06
Position 1740: 1.702166708821148e-06
Position 632: 1.694410104190766e-06
Position 607: 6.560784587351777e-07
Position 1379: 4.307204824292633e-07
Position 372: 1.9229616380971254e-07
Position 1482: 1.5156632920325027e-07
Position 354: 8.998577633515196e-08
Position 45: 3.188174325530057e-08
Position 563: 1.0173980509844517e-08
Position 554: 9.420643226648882e-09
Position 615: 7.742358292587639e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.9971597322124666
Position 1591: 0.6121421288547773
Position 2125: 0.3085921294911663
Position 773: 0.2130817340269786
Position 573: 0.2098977003537373
Position 372: 0.19251154813633253
Position 347: 0.10354617899879147
Position 2557: 0.074864417583173
Position 612: 0.07160754372953587
Position 1908: 0.04287996533108463
Position 2332: 0.022434902952475494
Position 1141: 0.021056135895570614
Position 2301: 0.014001523681841523
Position 2174: 0.013616066049669818
Position 1995: 0.012669112153015562
Position 1820: 0.00903005522642614
Position 2715: 0.008215800369961852
Position 531: 0.006733905925307882
Position 2445: 0.006605367301794838
Position 2129: 0.006247602839870212
Position 1071: 0.005951723299406112
Position 637: 0.005786929523546898
Position 1573: 0.005664827529907818
Position 2762: 0.00536861120406971
Position 2574: 0.003700993599702408
Position 1340: 0.002504991911074345
Position 1677: 0.002404149058135282
Position 424: 0.0021703307624188145
Position 855: 0.0019508041655641854
Position 1652: 0.0019332626896266158
Position 579: 0.0017976144335489074
Position 378: 0.001790405981873124
Position 2060: 0.001263831390492508
Position 965: 0.0010496022296703918
Position 2235: 0.0008962259496382299
Position 463: 0.0008579108880516648
Position 1699: 0.0008057855373816187
Position 2139: 0.0008006081128994706
Position 1855: 0.000771779877585991
Position 2697: 0.0007387552163150912
Position 878: 0.0006872145852978699
Position 1788: 0.0006049040719160625
Position 928: 0.0005145859504816196
Position 545: 0.0004956257716553557
Position 1149: 0.0004932853445277168
Position 962: 0.0003871544721740428
Position 882: 0.000332397476334921
Position 437: 0.0003234829233782565
Position 1241: 0.0002931693414245275
Position 409: 0.00028414334086800737
Position 2461: 0.0002228261125057253
Position 2849: 0.00020140500867527522
Position 1950: 0.00012841853386445258
Position 1797: 0.00010298014771443626
Position 388: 9.027885884654436e-05
Position 582: 8.612605658904033e-05
Position 801: 7.819687769838165e-05
Position 812: 7.783429365996225e-05
Position 1030: 7.330969324635146e-05
Position 859: 5.9370342891318165e-05
Position 382: 5.72339959209012e-05
Position 1737: 4.7905232001320535e-05
Position 670: 4.415225200371956e-05
Position 1274: 4.4135524863416445e-05
Position 655: 3.86138303656844e-05
Position 914: 3.390927802405247e-05
Position 1713: 2.0368018162237046e-05
Position 1720: 1.935998038946114e-05
Position 2343: 1.557733176997309e-05
Position 1603: 1.2467100628890806e-05
Position 385: 1.234623309057583e-05
Position 1880: 1.2003977198957866e-05
Position 650: 1.105791752409383e-05
Position 596: 8.278302660010902e-06
Position 483: 8.129674711261364e-06
Position 591: 7.856087347908165e-06
Position 1298: 6.841077671425336e-06
Position 306: 5.283692290286046e-06
Position 399: 4.716379419674988e-06
Position 1279: 4.470124016854571e-06
Position 470: 4.317145397132457e-06
Position 439: 3.7206435391300603e-06
Position 1188: 2.5228904091585403e-06
Position 1346: 1.9766260295272663e-06
Position 868: 1.6752271468571335e-06
Position 1544: 1.5871981316036788e-06
Position 1549: 1.5735320429154317e-06
Position 201: 1.4268340238113696e-06
Position 676: 9.082707087170918e-07
Position 738: 8.953037204555392e-07
Position 467: 8.844001444838392e-07
Position 488: 8.802351230602395e-07
Position 1497: 6.95566905619023e-07
Position 1517: 6.794205654158064e-07
Position 1519: 6.414371975973243e-07
Position 667: 6.272253439564752e-07
Position 974: 5.783832908150329e-07
Position 210: 4.649661452206827e-07
Position 500: 3.530214290113692e-07
Position 249: 3.0336482117878637e-07
Position 502: 2.744002836505868e-07
Position 672: 2.0231826156871427e-07
Position 1441: 2.014191187550012e-07
Position 1024: 1.8858733874339879e-07
Position 977: 1.8705891562982992e-07
Position 322: 1.8065260579806938e-07
Position 683: 1.427127008052109e-07
Position 142: 1.2941844924457525e-07
Position 240: 1.2226320739380811e-07
Position 203: 9.685460414049415e-08
Position 153: 3.744959426364758e-08
Position 282: 3.6527514691451674e-08
Position 221: 2.7362033126172844e-08
Position 246: 2.4449943560831287e-08
Position 721: 4.689444372995994e-09
Position 218: 1.876884663530311e-09
Position 1551: 1.720226946911625e-09
Position 450: 4.5059181730751035e-13
