Gene = Pgap2
index = 813
Annotated 5SS: [  230 13129 16084 25985 26181 26869]
Annotated 3SS: [13016 15908 25731 26085 26759 27038]
SMsplice 5SS: [  230 12369 13129 26181 26869]
SMsplice 3SS: [12219 13016 26085 26759 27038]
top_k =  500
Partition function (log Z): -18.04997370805624

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.9527471492430523
Position 13129: 0.7079057791436586
Position 12440: 0.5830663826459898
Position 2081: 0.47386669172554036
Position 12369: 0.3148507837058139
Position 1905: 0.2106141136715769
Position 16084: 0.18077864834717922
Position 12936: 0.08833245118094467
Position 10770: 0.05598188166942766
Position 1594: 0.05374673995945813
Position 834: 0.0446707609575805
Position 102: 0.03895034751114039
Position 7990: 0.03190939107867337
Position 14123: 0.025484617061865566
Position 567: 0.020913780526666082
Position 12453: 0.011981164971260871
Position 586: 0.011472354889861978
Position 1808: 0.005206823649648729
Position 1815: 0.004075538126514873
Position 1837: 0.003691276949255808
Position 1064: 0.002095840866067609
Position 118: 0.0013680926535607272
Position 2077: 0.0011647921449942091
Position 991: 0.0006951453659026282
Position 1295: 0.0006684657944424938
Position 1038: 0.0006655317464771389
Position 52: 0.0005836432263472335
Position 779: 0.0003731406303857699
Position 1563: 0.0003267758682225607
Position 627: 0.0002593010644190381
Position 608: 8.352605037710945e-05
Position 213: 4.709351992810342e-05
Position 236: 2.4213279427081317e-05
Position 591: 1.6021732203981062e-05
Position 1344: 1.2005319124642925e-05
Position 1335: 1.1857022273794764e-05
Position 24: 9.086945590756757e-06
Position 405: 6.19565611628419e-06
Position 143: 5.773743781759097e-06
Position 580: 5.467348930534744e-06
Position 145: 5.330591370378878e-06
Position 135: 3.3465445819711507e-06
Position 1207: 3.2995487364921593e-06
Position 258: 2.3960268257230483e-06
Position 1021: 1.7218059103100075e-06
Position 1107: 1.4748003035564183e-06
Position 1300: 1.3660445933727805e-06
Position 536: 1.3440037143447247e-06
Position 856: 1.3395081104628402e-06
Position 1051: 1.1797152492026957e-06
Position 645: 9.322326791466712e-07
Position 75: 9.278656728260797e-07
Position 106: 9.052440227328624e-07
Position 29: 8.327167158418073e-07
Position 376: 6.943545253599394e-07
Position 619: 6.89636727439772e-07
Position 600: 5.564250671468204e-07
Position 529: 5.551192875791454e-07
Position 1318: 4.892097477517221e-07
Position 351: 4.4486264830494e-07
Position 746: 3.5422808702727336e-07
Position 1733: 1.2107957008667873e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13016: 0.7822513149110386
Position 15908: 0.5775203935485325
Position 12419: 0.4702200283445149
Position 12219: 0.45822822067049795
Position 1975: 0.4267370585947654
Position 19529: 0.29657812981617404
Position 1764: 0.20853670041444908
Position 17230: 0.13678086172389253
Position 12823: 0.09146636285760118
Position 10520: 0.05708960330681171
Position 1441: 0.05087738658869956
Position 716: 0.04910319068243538
Position 14043: 0.03406562643849024
Position 7893: 0.03340430178529333
Position 1904: 0.028676137228113692
Position 15721: 0.02789458560176002
Position 431: 0.015780021771174053
Position 15062: 0.01300785134492235
Position 1979: 0.007391021484468859
Position 1867: 0.006093830194852307
Position 14491: 0.0054022731983482866
Position 13656: 0.005241283911296636
Position 386: 0.005005113651722535
Position 1617: 0.004637462226494229
Position 1334: 0.004585930199144681
Position 463: 0.0041590356788329995
Position 1593: 0.004082105444465158
Position 1614: 0.0032636967940571785
Position 1742: 0.0031078600353349607
Position 1487: 0.002507259337187083
Position 14077: 0.00199392033304614
Position 347: 0.0012777442602119554
Position 1672: 0.0010958483615705178
Position 1925: 0.0010618155349012331
Position 2058: 0.0007792299253538918
Position 7538: 0.0006808015492676318
Position 1644: 0.0006531198294942382
Position 988: 0.0006110279271567063
Position 7010: 0.0005422273803602087
Position 8260: 0.0005172853728826362
Position 5668: 0.0004927714985632759
Position 1822: 0.0004607079581004818
Position 1103: 0.00039107511890811497
Position 556: 0.0003902346013209475
Position 171: 0.00037571042519551516
Position 1181: 0.0002939336341862522
Position 3715: 0.0002871414905261746
Position 4514: 0.0002809576008454677
Position 499: 0.0002087037564108363
Position 5240: 0.0001955100944671009
Position 436: 0.00019080161817884995
Position 5384: 0.00016851025556750252
Position 2845: 0.00013855113868054117
Position 2451: 0.00013527224783661853
Position 5046: 0.00013161914840065955
Position 1721: 0.000131196892570789
Position 6488: 0.00011837227162560124
Position 150: 0.00011579996050268445
Position 935: 0.00010584528895148286
Position 296: 0.00010419869529193143
Position 3519: 9.659969577978614e-05
Position 517: 9.407674072172865e-05
Position 4396: 9.379719601139046e-05
Position 2267: 7.500680769929191e-05
Position 2768: 7.263244684290997e-05
Position 5161: 7.131568085159523e-05
Position 1107: 6.79624298262239e-05
Position 1143: 5.11537010896866e-05
Position 4873: 5.096824127506757e-05
Position 505: 4.894400491989443e-05
Position 178: 4.839371736334603e-05
Position 5076: 4.1168493210958636e-05
Position 252: 2.9934994785922072e-05
Position 4365: 2.9120317393520407e-05
Position 6432: 2.572470259788494e-05
Position 358: 2.4982141915724525e-05
Position 681: 2.395621329421352e-05
Position 2146: 1.7295650085156875e-05
Position 5267: 1.5462747138648274e-05
Position 2567: 1.0626083611791955e-05
Position 3311: 1.0385075053803646e-05
Position 4678: 9.601342786944451e-06
Position 2309: 9.594765765305617e-06
Position 317: 7.475836737813661e-06
Position 4204: 7.250038729867141e-06
Position 1534: 6.274846918218405e-06
Position 3333: 5.4107701259597475e-06
Position 3546: 5.208015163472945e-06
Position 3386: 4.3086987288493856e-06
Position 392: 3.275422779209784e-06
Position 723: 3.0892373062164263e-06
Position 875: 2.94076640814685e-06
Position 990: 2.5763039808959367e-06
Position 206: 2.454125206463254e-06
Position 1283: 1.491659996782743e-06
Position 831: 1.4110187138082104e-06
Position 465: 6.29692560790399e-07
Position 1934: 3.107194767726333e-07
Position 309: 2.715835831128887e-07
Position 944: 2.6180428961315907e-07
Position 192: 1.645789148682804e-07
Position 1010: 1.5928354987801674e-07
Position 471: 1.586756571793521e-07
Position 135: 1.218125283249661e-07
Position 311: 7.246298806119542e-08
Position 580: 6.608447910654468e-08
Position 209: 4.905734669565552e-08
Position 480: 2.8099182962831666e-08
Position 396: 2.428124688714194e-08
Position 213: 1.5099285542630485e-08
Position 1410: 1.2409370466490382e-08
Position 443: 1.1048423787680429e-08
Position 938: 6.18709143786755e-09
Position 118: 4.683813555134212e-09
Position 483: 3.613656298431825e-09
Position 113: 3.42769858937005e-09
Position 752: 2.3747350662354354e-09
Position 726: 2.228211460948342e-09
Position 115: 2.058809789364277e-09
Position 778: 1.9332892149249408e-09
Position 787: 1.502331834800739e-09
Position 122: 9.75661104826818e-10
Position 94: 8.764696829670782e-10
Position 220: 6.876963600472283e-10
Position 613: 4.2940306002063533e-10
Position 591: 2.7905432128703513e-11
