Gene = Alkbh2
index = 111
Annotated 5SS: [ 136  693 2687]
Annotated 3SS: [ 448 2487 3963]
SMsplice 5SS: [ 343  603 2687]
SMsplice 3SS: [ 448 2487 3963]
top_k =  500
Partition function (log Z): -4.913644468567193

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9698099993246134
Position 343: 0.5612178852173552
Position 693: 0.36749358265192933
Position 603: 0.35412448005253516
Position 136: 0.2776333749704476
Position 2359: 0.2396967679925638
Position 2390: 0.12361803201665136
Position 710: 0.08250309085096029
Position 3261: 0.04218123766514538
Position 3894: 0.03193864691653247
Position 3163: 0.028739465979839514
Position 463: 0.026835013691060738
Position 494: 0.02421400152286588
Position 2192: 0.0240864641393472
Position 323: 0.02370462530122421
Position 337: 0.02237564639822405
Position 3654: 0.017436964534176157
Position 258: 0.013005325627285713
Position 2649: 0.010169925371195116
Position 3430: 0.007923664666112646
Position 810: 0.007812163868734234
Position 987: 0.007713155029034137
Position 2909: 0.007494459318894918
Position 612: 0.006906689515733446
Position 805: 0.006268154743714959
Position 2508: 0.0059581343078936744
Position 61: 0.004379495986672028
Position 703: 0.003731581229046
Position 1934: 0.003531829631654931
Position 3052: 0.00338521886055446
Position 2175: 0.002965869473861394
Position 3859: 0.002406281928091282
Position 248: 0.0021472828511287906
Position 71: 0.0021353300031551757
Position 2502: 0.001878886566824433
Position 3417: 0.0016904553999095486
Position 3298: 0.0016035083107983187
Position 289: 0.0013083443798582407
Position 623: 0.0012241904617194602
Position 3202: 0.0011692924376908223
Position 2834: 0.0010739070395881132
Position 790: 0.0010244902121913705
Position 3541: 0.0009247446722513777
Position 682: 0.0007350250184609727
Position 1944: 0.0007234144345862146
Position 3160: 0.000710090859647554
Position 2570: 0.0005052662408956088
Position 195: 0.0004997148677706025
Position 183: 0.00048771557183807245
Position 1958: 0.0004720662474851128
Position 3056: 0.0004508535886432175
Position 3713: 0.00044689075625228
Position 3435: 0.00043948902401062573
Position 2899: 0.0003789776271427041
Position 2488: 0.00036960388113272427
Position 784: 0.000368619580720202
Position 1712: 0.0003560497896799552
Position 82: 0.00034963016974285673
Position 351: 0.0002816309110778864
Position 677: 0.0002684619111172666
Position 334: 0.0002572968905376558
Position 421: 0.0002484259765367907
Position 18: 0.00022205148492292887
Position 2844: 0.0002081554504215139
Position 2072: 0.00018943742909139247
Position 1983: 0.0001778327170294931
Position 723: 0.00016787251914017823
Position 2998: 0.00014594048914792833
Position 1931: 0.00013555791509392435
Position 1998: 0.0001345104714203568
Position 1192: 0.00013415236771911887
Position 2756: 0.00012737291285535793
Position 181: 0.00010514922706728268
Position 1851: 8.746954094043498e-05
Position 4: 6.228838796057558e-05
Position 22: 2.415832382562657e-05
Position 207: 2.2629670204331526e-05
Position 171: 2.1596328339287123e-05
Position 20: 1.2551503998011003e-05
Position 26: 1.1375317276598017e-05
Position 445: 2.7404000003753542e-06
Position 815: 1.0881122343741534e-06
Position 821: 1.071448894369108e-06
Position 436: 8.228869375838924e-07
Position 714: 3.9276105511413864e-07
Position 2576: 2.9134058183886945e-08
Position 467: 1.5585961968963107e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2487: 0.9451604605275926
Position 448: 0.7540465936950836
Position 3963: 0.7227172046653226
Position 2318: 0.26712084220169535
Position 2776: 0.0961287966649475
Position 3055: 0.08747427738263118
Position 3801: 0.061507258128387525
Position 2622: 0.05329102567298585
Position 2169: 0.04921356179717566
Position 4062: 0.03555667862496807
Position 1835: 0.03212409539565098
Position 3564: 0.02588840178045018
Position 2110: 0.023943926163410765
Position 3737: 0.020537422406343427
Position 271: 0.018211615936409433
Position 3209: 0.015269478384550597
Position 2877: 0.012966026368129262
Position 3159: 0.011451993818869327
Position 204: 0.009228192398894695
Position 2044: 0.008048543784308327
Position 3798: 0.007849874247153815
Position 3850: 0.007773303230635645
Position 521: 0.005569111918075463
Position 2013: 0.00541629934673495
Position 2281: 0.004059198473729047
Position 3041: 0.003323494594004973
Position 2357: 0.003174633233124313
Position 2813: 0.00312115886180265
Position 214: 0.002815290984583555
Position 3537: 0.0027315234941028567
Position 602: 0.0026445786059026075
Position 3779: 0.002453052570179525
Position 4085: 0.002293570791947709
Position 554: 0.002159207131714184
Position 3114: 0.0020761152718524255
Position 3065: 0.002037370494663724
Position 3597: 0.0020235146705719336
Position 1908: 0.001985702030439194
Position 186: 0.0019521395922974234
Position 2454: 0.0015700112295216262
Position 236: 0.0015371755393232597
Position 2324: 0.001417420400850914
Position 696: 0.0013101461026330356
Position 3021: 0.001129219168621367
Position 3429: 0.001002389864414039
Position 3573: 0.0009789743606211474
Position 258: 0.0009788911658715537
Position 3769: 0.0009682034088511814
Position 2603: 0.0009651116116072016
Position 3394: 0.0009373302368155086
Position 2072: 0.0008288314352018291
Position 551: 0.0008271244901766853
Position 2988: 0.0007597394797438713
Position 2054: 0.0006526442939132575
Position 783: 0.0006220274494723666
Position 220: 0.0005609142580234886
Position 718: 0.0005164446802997061
Position 3712: 0.0005130648865273316
Position 2955: 0.00047212328380874665
Position 3999: 0.0004281925474724121
Position 3522: 0.0004012682996679605
Position 1578: 0.00035338364850056903
Position 2501: 0.00033748050935849167
Position 3600: 0.00029932337198608765
Position 2507: 0.00024681923095267735
Position 4194: 0.00020490643755147395
Position 1021: 0.00020023765173755154
Position 3824: 0.00016128092495996656
Position 3370: 0.00014989636287889965
Position 3746: 0.00013745603416666529
Position 809: 0.0001329014228699409
Position 503: 0.00012922199840385297
Position 851: 0.00012235944014871725
Position 2906: 0.00010078323939786389
Position 638: 9.403497295716822e-05
Position 238: 7.128207792897194e-05
Position 4210: 6.220849248014077e-05
Position 3360: 5.4614601057837334e-05
Position 609: 3.4896437742077543e-05
Position 571: 3.4424131013731345e-05
Position 532: 2.5625031624597854e-05
Position 527: 2.5524967388456784e-05
Position 2397: 1.2970883099654116e-05
Position 3491: 9.956983154072237e-06
Position 417: 9.459955821472039e-06
Position 3072: 8.209925382394375e-06
Position 3084: 8.00676748518133e-06
Position 3238: 7.914545273355779e-06
Position 327: 3.900309349042065e-06
Position 3213: 3.232231197416867e-06
Position 332: 3.0584967310486126e-06
Position 3245: 2.7959383797463836e-06
Position 1583: 2.666141179385998e-06
Position 814: 1.6271260236275853e-06
Position 845: 1.6128652232988821e-06
Position 406: 1.3131427369447217e-06
Position 702: 1.229154733434102e-06
Position 916: 1.1661719766062513e-06
Position 1065: 1.0398815384940793e-06
Position 347: 9.71176243415799e-07
Position 2967: 8.936870528707221e-07
Position 799: 8.661790224525974e-07
Position 891: 6.875097300409806e-07
Position 2893: 6.849752971509277e-07
Position 110: 5.367279292712531e-07
Position 88: 2.3319753469490726e-07
Position 361: 1.7570748612214338e-07
Position 357: 1.7127455084520504e-07
Position 374: 6.137156301480737e-08
Position 487: 5.694946309438128e-08
Position 467: 5.260968667265819e-08
Position 498: 4.6984218141310224e-08
Position 535: 4.0514605710353076e-08
Position 460: 2.012939376963693e-08
Position 420: 1.4295818659417917e-08
Position 148: 1.2726658477858804e-08
Position 368: 7.514575295094589e-09
Position 66: 4.081211202152417e-09
Position 115: 2.738814046143898e-09
Position 117: 1.270040041068522e-09
Position 379: 1.9189237416063525e-10
