Gene = Csf1
index = 298
Annotated 5SS: [  445  3853  5039  6738 10159 12316 13363 13744]
Annotated 3SS: [ 3729  4975  6566 10010 11299 13309 13684 17323]
SMsplice 5SS: [  445  3853  5039  6738  9788 10159 13363 13744]
SMsplice 3SS: [ 3729  4870  6566  9610 10010 13309 13684 17323]
top_k =  500
Partition function (log Z): -1.6072103291043884

Sorted 5' Splice Sites (High to Low Probability):
Position 9788: 0.9398114606743857
Position 10159: 0.8895224459586522
Position 6738: 0.88206395204774
Position 13363: 0.8666481744726127
Position 5039: 0.8045144832340957
Position 3853: 0.8017380067562071
Position 13744: 0.7705690736564383
Position 445: 0.7319971098936832
Position 3481: 0.4892166474469289
Position 106: 0.4445862078266674
Position 12316: 0.3319876846169802
Position 13614: 0.31880447012323265
Position 7707: 0.295611020588746
Position 8071: 0.23895628868398217
Position 7226: 0.20105548979836307
Position 10426: 0.1532479000200241
Position 9047: 0.135784778405207
Position 3173: 0.12305823392554721
Position 7742: 0.11606770878534041
Position 2822: 0.11183017279726312
Position 8414: 0.09947732863396871
Position 665: 0.07444738327907571
Position 2403: 0.07169933730239006
Position 9129: 0.07101649914868646
Position 1860: 0.06819148712204193
Position 90: 0.05426226800187742
Position 13796: 0.05209230659853648
Position 8017: 0.050861659152456204
Position 10201: 0.05015725935374447
Position 1257: 0.0360955300656393
Position 2551: 0.032311074425181545
Position 3895: 0.027032916179500273
Position 3597: 0.026520087470338898
Position 1277: 0.026070528244623976
Position 3432: 0.021490367795578957
Position 11854: 0.02046751745154873
Position 9964: 0.019345880101311424
Position 4875: 0.017908092699680057
Position 9922: 0.017903561662281915
Position 12369: 0.016238815633101544
Position 2435: 0.01487196237657261
Position 9180: 0.014717400893539366
Position 1319: 0.014333811123609643
Position 3592: 0.012495553566406439
Position 3964: 0.010845159675380191
Position 4477: 0.009797444327466914
Position 3104: 0.009261437315005958
Position 3626: 0.008692122619554116
Position 13484: 0.008657408217733363
Position 5056: 0.008182720748895925
Position 1414: 0.007945442659202426
Position 5190: 0.007646705750403474
Position 16755: 0.005625870111926719
Position 15585: 0.00557263029176242
Position 11465: 0.00554801807536306
Position 1212: 0.004578517055580475
Position 5061: 0.0040443596040043595
Position 16290: 0.0034106455770996956
Position 14743: 0.0029858872010110338
Position 3400: 0.002864464085844774
Position 3095: 0.0026821327804708675
Position 624: 0.0026683055261112277
Position 8878: 0.0020101905843231556
Position 3063: 0.0019370615396754227
Position 126: 0.0018274890317069752
Position 1355: 0.0017504974838751413
Position 404: 0.0013123010328671373
Position 96: 0.0009791980484398952
Position 110: 0.0009066534151778377
Position 16665: 0.0008158912283044862
Position 72: 0.0008080422262509799
Position 2772: 0.0006619907299686875
Position 87: 0.00044051434937382423
Position 1205: 0.00037826757653389154
Position 1400: 0.00033835523565855147
Position 2291: 0.0002500813628703119
Position 60: 0.00021774473074613623
Position 262: 0.0002167193867072727
Position 85: 0.00018325143536592877
Position 158: 0.0001748061740248921
Position 915: 0.00014759944775861886
Position 755: 0.00013628577192210316
Position 853: 0.00011510388037414592
Position 120: 0.00010651831586947623
Position 122: 9.085197010611744e-05
Position 1871: 6.946383254489255e-05
Position 100: 6.897079524477347e-05
Position 118: 6.263666266171248e-05
Position 1281: 6.122430224629807e-05
Position 870: 5.949676002574371e-05
Position 10403: 5.3205583780641385e-05
Position 813: 4.603162310348684e-05
Position 134: 3.5903062831015386e-05
Position 246: 3.429025739985471e-05
Position 114: 2.8636728283453094e-05
Position 136: 2.7263831937574115e-05
Position 1247: 2.502917984859088e-05
Position 94: 2.0844928844707687e-05
Position 1531: 1.8535476957351613e-05
Position 10713: 1.7674022168351577e-05
Position 252: 1.3663703561170599e-05
Position 1660: 1.3655706774509897e-05
Position 10190: 1.2183241650532475e-05
Position 271: 1.0587206367595352e-05
Position 10174: 1.0562413321856631e-05
Position 805: 8.062724875935453e-06
Position 130: 7.99712699956925e-06
Position 580: 7.166542155677642e-06
Position 836: 6.478868762812047e-06
Position 112: 6.072972666077976e-06
Position 208: 3.816345660671562e-06
Position 124: 2.891360596409671e-06
Position 1167: 2.4041228941300808e-06
Position 273: 2.1953417103443323e-06
Position 740: 1.782795971912113e-06
Position 140: 1.5262215920747944e-06
Position 138: 1.311077234300854e-06
Position 307: 1.1277239444108902e-06
Position 458: 1.3841608459570252e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13309: 0.8788710958124936
Position 9610: 0.8783057191439839
Position 6566: 0.7642647117688155
Position 10010: 0.727803374499734
Position 13684: 0.7037544804792992
Position 3729: 0.6947555635295015
Position 3340: 0.5439122508260315
Position 4870: 0.4252215622540722
Position 17323: 0.41115278920365445
Position 4975: 0.37179168320596995
Position 7576: 0.3584050684697462
Position 13462: 0.34866627832785796
Position 12184: 0.2524586126861202
Position 297: 0.25083616641374384
Position 18044: 0.22458214384553807
Position 8974: 0.22016588615329097
Position 7975: 0.18293776152188176
Position 10291: 0.14828061270356685
Position 6961: 0.14523897640062786
Position 10046: 0.12264590474024244
Position 3042: 0.12156003272903898
Position 2264: 0.11241069186824795
Position 12222: 0.0958224938807267
Position 13525: 0.09461267291253139
Position 2670: 0.09288992840558298
Position 16191: 0.0798754490124182
Position 8185: 0.07439080536346152
Position 3667: 0.07172016752276675
Position 3776: 0.07058926707429128
Position 1106: 0.06950174954155197
Position 9864: 0.0683902333138504
Position 6488: 0.06308176648840803
Position 1759: 0.06058318672923693
Position 7792: 0.05928875912594155
Position 9548: 0.0578430317453658
Position 9990: 0.055497349673188916
Position 7579: 0.05327366090434008
Position 14628: 0.04976110878690288
Position 7108: 0.04311729103443903
Position 7962: 0.041640995409271665
Position 16526: 0.039101885084709555
Position 6590: 0.02753153398286998
Position 8336: 0.02508652327050719
Position 4924: 0.023667368449106146
Position 11740: 0.020716857134645807
Position 204: 0.019870280994283195
Position 6523: 0.01926156348421359
Position 14501: 0.018060182425096997
Position 17491: 0.01770304787367299
Position 18787: 0.01594718883550324
Position 302: 0.015183864892299812
Position 17978: 0.01442528716736869
Position 14333: 0.01357553071694758
Position 2466: 0.013556949217702462
Position 18639: 0.01331548421270675
Position 3062: 0.013249837536674625
Position 17641: 0.012882142912737038
Position 7041: 0.011683257628682876
Position 1273: 0.011441812699210747
Position 3508: 0.011150866610033283
Position 15393: 0.01079307885817466
Position 13654: 0.009779142526002657
Position 1129: 0.00888415692835301
Position 11299: 0.008507247225184457
Position 5024: 0.008393806697472504
Position 2577: 0.00839170927671221
Position 18271: 0.008004341926258263
Position 17615: 0.0072390652484291395
Position 13588: 0.007004620067512535
Position 6450: 0.006936786703664913
Position 18286: 0.0065655368003156404
Position 18190: 0.006277034172441005
Position 635: 0.006204201363257547
Position 7928: 0.005950431779343367
Position 16107: 0.00592031807363521
Position 556: 0.0058243673507934945
Position 188: 0.005697901767613175
Position 1773: 0.0054110985920138134
Position 4543: 0.004877442138157159
Position 337: 0.004839315968384082
Position 4609: 0.004774841127050109
Position 3399: 0.004712822079005247
Position 13920: 0.004585476740909713
Position 16078: 0.003999443253251078
Position 605: 0.003981707132348122
Position 10382: 0.003855865056360124
Position 10034: 0.0036221036700157996
Position 15779: 0.0031658078410798634
Position 4769: 0.0030171922750765524
Position 13814: 0.00288553068997161
Position 14236: 0.0028601869666387333
Position 4351: 0.0027771715893735696
Position 16139: 0.0027525007278620135
Position 2534: 0.002412715053531048
Position 4389: 0.002227637654597833
Position 3349: 0.002160737504665781
Position 8669: 0.002010190584323155
Position 18386: 0.0019808957249586273
Position 9382: 0.0018574251691134652
Position 2972: 0.0017643236759032146
Position 14134: 0.0017524529449772968
Position 13697: 0.0016768432549699194
Position 653: 0.0015691098442937317
Position 14890: 0.0015587172844778224
Position 4437: 0.0014756441286932467
Position 15750: 0.0013934175256933865
Position 8979: 0.0013527922941418337
Position 3773: 0.0013507908852908113
Position 1567: 0.0013410935857572077
Position 564: 0.0012811978826922496
Position 14784: 0.0012639556112852147
Position 2352: 0.001255934956810364
Position 4324: 0.0011778125769263332
Position 4119: 0.0010975951278127773
Position 4296: 0.0010415832500631557
Position 9305: 0.0010041394830385803
Position 6703: 0.0009306730106037922
Position 6883: 0.0008280014515064697
Position 9379: 0.0008237401968331317
Position 13465: 0.0007858064864333346
Position 14583: 0.0007540416158231327
Position 14860: 0.000725464120212978
Position 542: 0.0007089407453345773
Position 397: 0.0005905379146806407
Position 5107: 0.0005524658901745955
Position 3545: 0.000542859564153492
Position 13927: 0.0005134058111972185
Position 15454: 0.0004585519657219511
Position 535: 0.0004123980831038625
Position 13901: 0.00041050555968670266
Position 2945: 0.0003646716190826236
Position 1245: 0.0003179144214116229
