Gene = Ttc36
index = 1152
Annotated 5SS: [ 362 1479]
Annotated 3SS: [1289 3338]
SMsplice 5SS: [ 362 1479]
SMsplice 3SS: [1289 3338]
top_k =  500
Partition function (log Z): -4.886587035246222

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.9274018457812059
Position 1479: 0.7869263832764195
Position 869: 0.5014309372232576
Position 81: 0.19134378481100084
Position 2768: 0.13748705185583154
Position 2262: 0.10420827896535474
Position 2487: 0.09088681524603018
Position 1235: 0.03087594532452637
Position 2225: 0.02933620025570922
Position 1989: 0.02718932003277393
Position 435: 0.02318271674454018
Position 522: 0.016009473411487157
Position 1937: 0.009016748548563162
Position 2358: 0.007480580566965232
Position 494: 0.006604587149098665
Position 3274: 0.00542086668509166
Position 3204: 0.0038552810629771343
Position 1198: 0.0035695530634978823
Position 967: 0.0033144703645862235
Position 534: 0.003312766991322248
Position 517: 0.003212650641893061
Position 513: 0.0026546062640237385
Position 467: 0.0025029331047400267
Position 45: 0.0024682493564404705
Position 1214: 0.0013518345314829942
Position 1122: 0.0010294123598228323
Position 898: 0.0009291722545652392
Position 85: 0.0008968318702890941
Position 732: 0.0008603943385976734
Position 2618: 0.0007125224678758374
Position 39: 0.0005376180389482724
Position 511: 0.000509972116848768
Position 145: 0.000439065781075512
Position 1876: 0.0003853024471264515
Position 724: 0.0003666183562936364
Position 1826: 0.0003226974136815308
Position 2178: 0.000317554335330601
Position 167: 0.00030129894549053523
Position 2737: 0.00023528398573107766
Position 1012: 0.00022966961217477474
Position 1071: 0.00020349053115015608
Position 559: 0.00019055384328129166
Position 50: 0.0001704928701659302
Position 1346: 0.00012849582641871608
Position 133: 0.0001132666143959502
Position 201: 8.570647172207672e-05
Position 577: 7.660742596471387e-05
Position 630: 6.011091696514756e-05
Position 569: 4.265626469894903e-05
Position 229: 2.699431028853869e-05
Position 485: 8.248268314565383e-06
Position 30: 5.987392952892284e-06
Position 21: 4.1107598441497445e-06
Position 32: 3.566189933952966e-06
Position 319: 2.079960273213019e-06
Position 642: 1.8483813682718208e-06
Position 379: 1.4394961377679044e-06
Position 777: 9.607669155310803e-07
Position 381: 6.921912863599389e-07
Position 322: 3.2323665904397126e-07
Position 279: 2.730353318066943e-07
Position 277: 2.9963799419073457e-08
Position 524: 1.2438014274072162e-09
Position 452: 1.7981963600718463e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3338: 0.8314677377978356
Position 1289: 0.7165774005185253
Position 694: 0.3706441797009411
Position 2463: 0.16121812803677654
Position 247: 0.09146484766579009
Position 2131: 0.08294915861906986
Position 466: 0.07608701481546074
Position 2442: 0.0648744458536216
Position 3273: 0.061109410091427556
Position 1342: 0.049033525523279047
Position 1822: 0.04509617150447466
Position 577: 0.035388915410777384
Position 1121: 0.03282354486447517
Position 174: 0.029828642646013197
Position 285: 0.019413161779054326
Position 865: 0.016821055184756697
Position 2075: 0.01424764492581995
Position 2138: 0.013269785323384044
Position 156: 0.01308914857757517
Position 2039: 0.012705138223449593
Position 2520: 0.012454719234335008
Position 752: 0.012099349126102452
Position 2713: 0.01161863610400839
Position 749: 0.011563350714672021
Position 2385: 0.011487048081908133
Position 3106: 0.010110360971843653
Position 1851: 0.009999159129743059
Position 1312: 0.009141630623065196
Position 1161: 0.007449131578656955
Position 1903: 0.007103160157889084
Position 2117: 0.006599880692517077
Position 2654: 0.005916560571798591
Position 2148: 0.005594942767495376
Position 1379: 0.0051980292581823165
