Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  500
Partition function (log Z): -10.897830267494978

Sorted 5' Splice Sites (High to Low Probability):
Position 9755: 0.9913370161278963
Position 195: 0.9905483222796325
Position 11771: 0.9182539306514054
Position 13243: 0.4745289888257097
Position 4890: 0.3170112058001573
Position 13202: 0.20857449656573754
Position 4849: 0.16275302856194107
Position 11966: 0.15141312855175432
Position 916: 0.1361637007608123
Position 524: 0.12293624971213236
Position 12180: 0.11492015636527868
Position 6100: 0.10438221974042661
Position 10619: 0.09792768087715227
Position 13196: 0.09254770700849503
Position 4780: 0.07466115330317426
Position 15516: 0.05256790508259948
Position 920: 0.05004250117255225
Position 2268: 0.029882076492463987
Position 12812: 0.02756187058176381
Position 11928: 0.025647164755211622
Position 1246: 0.02543935540526978
Position 3438: 0.023506370949380878
Position 11978: 0.019955303902360468
Position 7882: 0.01839142776796164
Position 4484: 0.016915824494172355
Position 7663: 0.01667879275240288
Position 867: 0.013209475179228668
Position 13581: 0.01312448817872727
Position 13612: 0.012643882691125112
Position 3052: 0.011018317346533336
Position 13643: 0.010518765572013028
Position 15337: 0.010315264144410207
Position 6934: 0.00960232190838042
Position 6477: 0.009436587053725349
Position 6851: 0.00942829474698997
Position 3147: 0.009246755075818267
Position 14075: 0.008911859054004033
Position 4879: 0.008242720829979223
Position 7261: 0.008088858296719318
Position 7546: 0.007832573928679707
Position 3682: 0.007799218643646419
Position 13702: 0.006861576131278666
Position 10056: 0.006730083262743035
Position 7818: 0.006352490087275387
Position 9570: 0.005734562469432997
Position 678: 0.005503515787828809
Position 6603: 0.005351933048005062
Position 7138: 0.005292801595493019
Position 13674: 0.005033817040736741
Position 4865: 0.004786433322430003
Position 13761: 0.0041419571948221575
Position 3261: 0.003984047087943468
Position 4741: 0.0034335004745613415
Position 170: 0.0028551706107506616
Position 489: 0.002368569654582761
Position 3758: 0.002240472646318492
Position 6706: 0.001878847526766512
Position 6087: 0.0016003639860947916
Position 4245: 0.0014819928640067512
Position 6296: 0.0014602682326071246
Position 1282: 0.001426324853784667
Position 1699: 0.0013921519909541062
Position 826: 0.0012809893532102809
Position 77: 0.0012347079282714547
Position 11983: 0.0011890554893251959
Position 647: 0.0010756212258572744
Position 1287: 0.0008464811446866876
Position 583: 0.0008321420067124323
