Gene = Dtl
index = 350
Annotated 5SS: [  196  4966  5878  7050  7254 12434 14120 17484 18761 19104 22557 27249
 29054 34841]
Annotated 3SS: [ 4839  5778  6987  7132 12367 14006 17409 18656 18998 22443 27158 28920
 34007 36202]
SMsplice 5SS: [  196   707  1307  4966  5878  7254 12434 14120 18761 19104 22557 27249
 29054 34841]
SMsplice 3SS: [  539  1196  4839  5778  7132 12367 14006 18656 18998 22443 27158 28920
 34745 36202]
top_k =  500
Partition function (log Z): 8.158431132731199

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9912012875706523
Position 19104: 0.9847700986890573
Position 14120: 0.959564595382144
Position 29054: 0.9488683876725428
Position 4966: 0.9400771999348218
Position 1307: 0.9393572862909433
Position 5878: 0.9392923368542092
Position 7254: 0.9385135272794868
Position 18761: 0.887149484935793
Position 27249: 0.8760537701393855
Position 12434: 0.8029562293949829
Position 22557: 0.7626443799991702
Position 707: 0.4508875780367463
Position 1930: 0.3978844552194103
Position 34841: 0.34241831219863056
Position 15552: 0.31466452881128876
Position 752: 0.26056296341652513
Position 4770: 0.2346831430494413
Position 9792: 0.19820159696451445
Position 1750: 0.18043737145962518
Position 18398: 0.17536187355977914
Position 27379: 0.14132411975014825
Position 18331: 0.13616341192153886
Position 12554: 0.12858151198505288
Position 18740: 0.10708227738182968
Position 7050: 0.09396936585275903
Position 20770: 0.09275574881807762
Position 15416: 0.09073040549703042
Position 1725: 0.08825338532695502
Position 14655: 0.08151863004038384
Position 28552: 0.08057534554270683
Position 17484: 0.06823935753782387
Position 697: 0.06797246115531186
Position 17943: 0.06055781090483647
Position 17222: 0.05910871178275369
Position 23320: 0.058867532534457256
Position 34134: 0.04558659900524452
Position 406: 0.03637468714408366
Position 371: 0.03405078161963836
Position 15608: 0.03329835892515781
Position 32033: 0.030998974024478432
Position 29725: 0.02858740058016031
Position 26562: 0.02291774779399732
Position 13596: 0.022575329946508634
Position 17563: 0.021444108005053072
Position 6701: 0.020624946676931762
Position 722: 0.01648873393684218
Position 1311: 0.01314911381816764
Position 21360: 0.011378013231548006
Position 19288: 0.010227424861145676
Position 3930: 0.009280468521989688
Position 28728: 0.009271438744532175
Position 21532: 0.008717914773094766
Position 29901: 0.008553851373365312
Position 36465: 0.007939246700508384
Position 4449: 0.007274620550780168
Position 2599: 0.0070663219348990015
Position 4362: 0.006809941090996821
Position 14905: 0.005390297104079777
Position 12794: 0.005021255864826586
Position 8701: 0.005009642421342942
Position 3892: 0.004536846456514512
Position 5050: 0.004351613413088134
Position 560: 0.004333511602080035
Position 34584: 0.004136256197914184
Position 5094: 0.0041015072751967845
Position 4748: 0.003786280021499863
Position 7530: 0.0036033074539769763
Position 3013: 0.0034986103977713186
Position 424: 0.0034223529766159045
Position 5997: 0.0033960612977248996
Position 1826: 0.0031139341530122024
Position 4390: 0.0030539605098295524
Position 591: 0.002863177546870431
Position 7258: 0.0026995211061348785
Position 21922: 0.0026800446096671535
Position 482: 0.0026773608234893233
Position 31124: 0.0026500427030020485
Position 3058: 0.00231268990127671
Position 460: 0.0019581944933776308
Position 14125: 0.0019469925553718724
Position 959: 0.0018386373301780118
Position 159: 0.001723992752689864
Position 5464: 0.0016387738246737007
Position 7036: 0.0015848486966214687
Position 6931: 0.0015807649507254046
Position 1097: 0.001535300334943104
Position 17693: 0.0014582241831753591
Position 14429: 0.0013944814282177828
Position 14138: 0.0013269973590403965
Position 419: 0.0010799741564506914
Position 5296: 0.0010194775311560672
Position 7646: 0.0009334710370087321
Position 447: 0.0008819081095387381
Position 5324: 0.0008143506557176549
Position 28509: 0.0008049773070313536
Position 14447: 0.0007498313283032564
Position 20506: 0.0005986910388624665
Position 200: 0.0005943822764305709
Position 816: 0.000573723687980886
Position 1702: 0.0005633724002508011
Position 288: 0.0005338484954401526
Position 340: 0.0005098114253986629
Position 5054: 0.00045255149568475
Position 387: 0.000435069079206077
Position 1376: 0.0004219563081847625
Position 348: 0.0003526041761429827
Position 472: 0.0003409786805514283
Position 495: 0.00031402342884789456
