Gene = Gpr89
index = 521
Annotated 5SS: [  165  6855  8014 11849 12481 14544 15438 22828 24726 25273 29719 31887
 32870]
Annotated 3SS: [ 6794  7909 11741 12378 14422 15356 22717 24636 25179 29622 31796 32803
 33751]
SMsplice 5SS: [  165  6855  8014 11830 12481 14544 15438 15842 22828 23528 24726 25273
 29719 31887 32870]
SMsplice 3SS: [ 6794  7909 11741 12378 14422 15356 15750 22717 23396 24656 25179 29622
 31796 32803 36649]
top_k =  1000
Partition function (log Z): 13.589423971130424

Sorted 5' Splice Sites (High to Low Probability):
Position 32870: 0.9949403751224798
Position 15438: 0.9910112055561362
Position 12481: 0.9786615639800945
Position 165: 0.9585762088367955
Position 29719: 0.9283921787115368
Position 14544: 0.9255280734028183
Position 6855: 0.846436068678903
Position 31887: 0.8056086734980393
Position 24726: 0.7875380800370805
Position 23528: 0.7874076090026195
Position 25273: 0.7361345430000124
Position 22828: 0.7176013071447137
Position 15842: 0.7111939036932199
Position 8014: 0.6420388879105832
Position 11830: 0.6183443658767269
Position 436: 0.5594437866743188
Position 923: 0.43886726068246334
Position 26437: 0.34486443713394876
Position 33884: 0.3261255849554514
Position 18063: 0.3049046852769013
Position 22311: 0.2769487258139108
Position 31722: 0.20043454722832732
Position 23867: 0.19908736096830845
Position 14246: 0.19627875951227378
Position 23202: 0.164174761419799
Position 23619: 0.14036730296266328
Position 26171: 0.12279039397409591
Position 8714: 0.11861991105363616
Position 30684: 0.11173272842790272
Position 14952: 0.10828677580162614
Position 12258: 0.09954499036806363
Position 3705: 0.09072355380252256
Position 23060: 0.0871895517447865
Position 28457: 0.08171555485172381
Position 35808: 0.08148021597946642
Position 31177: 0.07979017578144373
Position 1313: 0.07489184776466308
Position 11882: 0.06795401941239733
Position 32062: 0.0672229363202964
Position 11849: 0.06422257799273332
Position 30944: 0.0596034699353116
Position 16181: 0.05776468190275414
Position 21154: 0.05762043927027308
Position 20902: 0.05232427259148944
Position 24824: 0.052112938802612155
Position 20906: 0.051756978040598985
Position 25277: 0.0502286684421774
Position 13001: 0.04723676956150894
Position 24047: 0.046201570321761455
Position 27667: 0.04382867183252474
Position 32008: 0.04259073491000063
Position 18467: 0.04106400368820777
Position 15057: 0.040870553024957554
Position 5014: 0.038004260373340426
Position 34240: 0.035784433968621285
Position 36418: 0.03466573539988594
Position 4254: 0.03458052677621667
Position 1806: 0.034264047893174276
Position 22881: 0.031314086238516343
Position 32552: 0.030357476439417202
Position 31380: 0.02690291837154744
Position 30129: 0.02689764289538178
Position 2433: 0.023825075397724882
Position 33229: 0.021042738879992987
Position 5648: 0.02039321444331257
Position 23837: 0.020339115826901875
Position 5518: 0.019825532875050202
Position 23076: 0.019562499085331874
Position 31673: 0.019423045610072156
Position 18605: 0.01781942043640556
Position 27254: 0.017594142179513658
Position 14455: 0.01755675106225825
Position 33827: 0.017447309636592447
Position 12158: 0.017267122701805797
Position 23965: 0.016551584317410727
Position 3211: 0.015694933682734075
Position 25050: 0.015673464636324474
Position 1016: 0.015108152366971814
Position 34601: 0.014753960411650016
Position 22822: 0.01451814394329137
Position 23219: 0.014116111013932448
Position 932: 0.013838876875244875
Position 33753: 0.013572356459348503
Position 25470: 0.013567308734094832
Position 659: 0.013178432960061723
Position 1890: 0.01246209619970755
Position 18497: 0.012309503402775191
Position 12059: 0.012210032474361018
Position 24733: 0.011676713251009834
Position 27103: 0.011030829221162008
Position 24267: 0.010305118232104213
Position 34163: 0.010209633138186142
Position 32526: 0.010168409934003707
Position 36425: 0.009801542627899429
Position 5018: 0.0089403512601315
Position 32136: 0.008624665623572005
Position 5503: 0.008140219459226553
Position 16887: 0.006564526994797869
Position 30657: 0.006531784367833615
Position 23961: 0.005535172518069558
Position 16913: 0.005170785670720431
Position 31562: 0.00469156993424153
Position 33861: 0.004571349569588878
Position 24981: 0.004508698386697597
Position 27708: 0.004479146350213359
Position 5627: 0.004302867352684156
Position 32657: 0.003984671084087897
Position 15473: 0.003336923896020053
Position 23846: 0.00328038427629732
Position 5551: 0.0031452436645163207
Position 1078: 0.003056335064541793
Position 13321: 0.003050159316103756
Position 252: 0.0027650353959271967
Position 32448: 0.0027009924665961915
Position 24512: 0.0025416140881423742
Position 17185: 0.002537120531942288
Position 17870: 0.0024941051498136605
Position 15617: 0.002472006120559241
Position 16: 0.0023795611412039622
Position 24713: 0.0023632948943070145
Position 24763: 0.0023356055307793763
Position 31797: 0.0022721137654276675
Position 23173: 0.002227139123126902
Position 19537: 0.0020883202024507995
Position 33526: 0.0020762404993672793
Position 32019: 0.001985285740093057
Position 14967: 0.0018752124978916134
Position 34609: 0.0017897625040830898
Position 3848: 0.0016599726660663948
Position 5041: 0.0015858022267325315
Position 14513: 0.0015388983450158155
Position 14861: 0.0015223029071387288
Position 15820: 0.0013977066710070681
Position 35813: 0.0013615678237484546
Position 18398: 0.001347764131981736
Position 36856: 0.0013045382500210588
Position 14865: 0.0012768823671391388
Position 34535: 0.001261341777691119
Position 36408: 0.0012596285508785926
Position 34235: 0.0012289153530143598
Position 36724: 0.0012148307007474146
Position 15504: 0.001125840270208742
Position 20928: 0.0010673079248726908
Position 458: 0.000977379467974044
Position 23980: 0.000965965891510103
Position 18160: 0.0009468870717920181
Position 483: 0.0009208569896381865
Position 33582: 0.0008837850716900683
Position 20187: 0.0008395620529295742
Position 33865: 0.0008048087463892238
Position 53: 0.0007984034195564573
Position 14750: 0.0007824933257298686
Position 746: 0.0007701089946964844
Position 32024: 0.0007368729037060239
Position 16233: 0.0006270667592812769
