Gene = AA986860
index = 81
Annotated 5SS: [ 248 5712 9208]
Annotated 3SS: [ 5525  9026 10352]
SMsplice 5SS: [ 248 9208]
SMsplice 3SS: [ 9026 10352]
top_k =  1000
Partition function (log Z): -6.742177685961108

Sorted 5' Splice Sites (High to Low Probability):
Position 248: 0.9731878704279687
Position 9208: 0.8506306015959553
Position 2470: 0.4634590852622097
Position 1677: 0.45293974266767145
Position 5712: 0.407441011356865
Position 6524: 0.39383318350281266
Position 8534: 0.19565858488171148
Position 2891: 0.19153386773030956
Position 10550: 0.17840711034227358
Position 1394: 0.1477668388168677
Position 7194: 0.125648234460001
Position 3243: 0.11886711666094354
Position 8594: 0.11835022914569783
Position 3907: 0.07473266477906448
Position 2689: 0.04430652909928286
Position 822: 0.03893350703718405
Position 3501: 0.038183033628194564
Position 9396: 0.03680354191612831
Position 2285: 0.0360294764299694
Position 3557: 0.02984355104723883
Position 4502: 0.02963800078820323
Position 809: 0.029136765826518855
Position 9554: 0.026205495511957035
Position 4506: 0.02354095721871422
Position 1706: 0.020833212870838388
Position 9718: 0.019788678234119363
Position 1224: 0.01768291600334368
Position 1485: 0.016473588138019066
Position 6617: 0.013300695401719537
Position 120: 0.009383682188257032
Position 2335: 0.008549319600567477
Position 6563: 0.008106855403299931
Position 4510: 0.007889213341753425
Position 2250: 0.006086010679585837
Position 2282: 0.004992371426392508
Position 4748: 0.0044156630884748934
Position 1469: 0.004109002977807557
Position 3148: 0.0032873713680658533
Position 2939: 0.0019182327476907565
Position 2274: 0.001823409509899585
Position 3247: 0.0015126419018674652
Position 813: 0.0014903865531319415
Position 5244: 0.001488232439551269
Position 4182: 0.001468958540673396
Position 2875: 0.0014504362726983245
Position 1873: 0.0009495204253158133
Position 2215: 0.0009406816533749867
Position 3416: 0.0008726649642000451
Position 531: 0.000813890464760854
Position 345: 0.0008092056357307065
Position 2598: 0.0007710473098349526
Position 39: 0.0006295058904562833
Position 10977: 0.0006254294323063905
Position 5439: 0.0004971349236240343
Position 1499: 0.000469820414787668
Position 68: 0.00045753268590418693
Position 80: 0.00042726408063862377
Position 2421: 0.00034278172252764997
Position 152: 0.0002528410224630101
Position 99: 0.00022544172103940125
Position 2686: 0.00019604880372679932
Position 2149: 0.00015924491345854736
Position 1356: 0.00011486912186881302
Position 3400: 0.00011202503593345765
Position 1947: 0.00010715027683593876
Position 3217: 0.00010139868749179229
Position 252: 9.900870776872408e-05
Position 3505: 8.983378360770291e-05
Position 180: 8.141819024496851e-05
Position 1351: 8.031514422161723e-05
Position 8: 7.892112096986057e-05
Position 1265: 7.35242283257311e-05
Position 1697: 7.017452998761355e-05
Position 2712: 5.365482419992708e-05
Position 1656: 5.1843307897454736e-05
Position 1739: 4.377179101468955e-05
Position 135: 4.086194632676107e-05
Position 2321: 3.9668709740715784e-05
Position 3163: 3.861393145132753e-05
Position 528: 3.360707275979625e-05
Position 2227: 2.524853215854317e-05
Position 409: 2.488058500127419e-05
Position 217: 1.8635072587266483e-05
Position 1076: 1.8211737495833892e-05
Position 575: 1.8205972102787196e-05
Position 2358: 1.806453704598587e-05
Position 1521: 1.781796661551867e-05
Position 738: 1.6966159961640498e-05
Position 1616: 1.616127593260327e-05
Position 607: 1.612693076505235e-05
Position 1995: 1.558428191421226e-05
Position 470: 1.3410639598237122e-05
Position 761: 1.2367348420001511e-05
Position 1998: 1.2361706230149105e-05
Position 2025: 1.1736846070415985e-05
Position 1230: 9.809072322981956e-06
Position 1253: 8.263859721696911e-06
Position 1314: 7.527420826342734e-06
Position 72: 6.918228407682252e-06
Position 1088: 6.281873268864904e-06
Position 804: 5.11740960879249e-06
Position 2207: 4.596480827393306e-06
Position 1119: 2.7445768377977218e-06
Position 1109: 2.543762799142239e-06
Position 1312: 1.7839140765983066e-06
Position 2400: 1.7838220020770003e-06
Position 82: 1.1814529858740332e-06
Position 741: 1.0031213745591692e-06
Position 124: 9.317762754204285e-07
Position 223: 5.996460173001243e-07
Position 550: 5.744414695895672e-07
Position 1141: 5.424123826889987e-07
Position 84: 4.113966338582803e-07
Position 392: 4.022590815582646e-07
Position 846: 3.6823740818198327e-07
Position 901: 3.497662455647737e-07
Position 330: 3.361044731001723e-07
Position 379: 3.1735870972259667e-07
Position 340: 2.748512648475809e-07
Position 909: 1.0894263111423249e-07
Position 787: 1.0771031060024408e-07
Position 903: 1.0458535830750142e-07
Position 896: 7.85934905975099e-08
Position 114: 4.3436446004819276e-08
Position 351: 3.5389429830378514e-08
Position 353: 2.698600808805465e-08
