Gene = 2810006K23Rik
index = 40
Annotated 5SS: [  132 10838]
Annotated 3SS: [10528 12510]
SMsplice 5SS: [132]
SMsplice 3SS: [12510]
top_k =  1000
Partition function (log Z): -13.335742836407853

Sorted 5' Splice Sites (High to Low Probability):
Position 132: 0.9631664487386629
Position 993: 0.1880493616274263
Position 1031: 0.10755145676046798
Position 459: 0.08565358200746644
Position 962: 0.05923886427168832
Position 2135: 0.047613931400013035
Position 4664: 0.03908434817935545
Position 11834: 0.02954433025912732
Position 10838: 0.028150291054519404
Position 2249: 0.015853925539282693
Position 4563: 0.013693490909338918
Position 16: 0.012684353292078466
Position 4812: 0.011585157507569058
Position 10272: 0.010401673865748431
Position 11854: 0.009684507259843942
Position 4843: 0.007003838981080197
Position 6972: 0.006748966943351511
Position 95: 0.006263363106275149
Position 403: 0.00537960026247044
Position 609: 0.003347996227627675
Position 2131: 0.003293611256493347
Position 3781: 0.001754739310306737
Position 1992: 0.001696011992800667
Position 220: 0.0012419312845510454
Position 353: 0.000985770552552444
Position 6766: 0.0009628031825845009
Position 911: 0.0009495968971215377
Position 465: 0.0007950873217272554
Position 3421: 0.0007730615010463132
Position 254: 0.0007443203847647453
Position 2034: 0.0006805920586402981
Position 521: 0.0006305844552084034
Position 239: 0.0005996137916733884
Position 515: 0.0005874635930459672
Position 42: 0.0005554097434958911
Position 5908: 0.0004457865317341343
Position 1067: 0.00042795605142220006
Position 4070: 0.00040292108521709406
Position 852: 0.0003970536043441244
Position 1299: 0.00038042575340318504
Position 1085: 0.0003472064688024408
Position 446: 0.00029770197111462495
Position 425: 0.00025072254874816224
Position 2154: 0.00020977199972664558
Position 1649: 0.00020638704750190536
Position 106: 0.00017121928895294682
Position 2595: 0.00016956390709975294
Position 3926: 0.00013686246120685335
Position 1686: 0.0001363041687611899
Position 579: 0.00013170679699093442
Position 88: 0.00012714547756948627
Position 2216: 0.00011304547574531005
Position 162: 0.00010162728601748877
Position 376: 6.731450076332555e-05
Position 792: 6.420854787236358e-05
Position 612: 6.329858143714801e-05
Position 2047: 5.780133355499796e-05
Position 1558: 5.433683485735506e-05
Position 1866: 3.7744153747800424e-05
Position 472: 3.624757813719392e-05
Position 1890: 3.2788993769705576e-05
Position 820: 2.9592579245701017e-05
Position 99: 2.4697744797445883e-05
Position 1016: 2.3071985521270646e-05
Position 267: 2.119751318198068e-05
Position 781: 1.7017370485174718e-05
Position 725: 1.4581208595957969e-05
Position 493: 1.4419038342243765e-05
Position 364: 1.1727225065215864e-05
Position 770: 1.1100469600779922e-05
Position 434: 9.779994080167982e-06
Position 1386: 5.593704736779295e-06
Position 317: 2.0544196833071643e-06
Position 477: 1.6793398577380486e-06
Position 311: 1.1344968746237027e-06
Position 475: 9.797912860778367e-07
Position 33: 6.66591398074698e-07
Position 506: 3.79528715488837e-07
Position 716: 7.789802225958552e-08
Position 1246: 7.08464894406899e-09
Position 856: 5.042248679115173e-09
Position 861: 3.620375448093542e-09
Position 309: 1.1193269324939558e-09
Position 270: 8.955006387643419e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 910: 0.3425851679726971
Position 12510: 0.30442506864485036
Position 10528: 0.2522742258525911
Position 327: 0.08550635744363952
Position 3990: 0.08402160295025957
Position 11771: 0.04924716687793333
Position 4536: 0.047994738626295476
Position 1991: 0.045230051186050245
Position 2064: 0.04384314947969875
Position 6898: 0.031801792678317266
Position 10205: 0.028298536982400688
Position 4422: 0.02638399079221519
Position 6343: 0.02397975326211714
Position 4053: 0.018863847168241837
Position 6630: 0.016974780783725423
Position 725: 0.016028524983612916
Position 6246: 0.015587485137572054
Position 1181: 0.015442310761575196
Position 298: 0.015243641829466716
Position 9167: 0.015031026910461683
Position 9727: 0.013364149508017086
Position 9492: 0.01286601323078694
Position 9659: 0.009482041105269536
Position 873: 0.008718401795171136
Position 6664: 0.008669656490303124
Position 5686: 0.008431853173777043
Position 4562: 0.008204327375378651
Position 5755: 0.007578755638812644
Position 11201: 0.006397722121680013
Position 12224: 0.0063949567594626605
Position 10474: 0.0053481102282026
Position 7859: 0.005120574302309723
Position 9170: 0.0050653760495436755
Position 3640: 0.004791762977384965
Position 10557: 0.003891181894279906
Position 4736: 0.003365219437539535
Position 3575: 0.0032732324217517083
Position 9990: 0.0029856228376992605
Position 4811: 0.0027772024826514955
Position 3819: 0.0027551816648061908
Position 1333: 0.002363033724758716
Position 7646: 0.0023614331921135
Position 10000: 0.002240301350474661
Position 6346: 0.0021814629275758012
Position 2096: 0.002077631986081234
Position 10302: 0.0019912112642222397
Position 2046: 0.001984681560190789
Position 1394: 0.0019523426129207904
Position 5130: 0.0018634459714576888
Position 3360: 0.001851932960989417
Position 4342: 0.001792033723051532
Position 1084: 0.0017669666246585443
Position 1807: 0.0017455061978944276
Position 3376: 0.0016912165918052625
Position 1285: 0.0015574629778938793
Position 8865: 0.0015059921123789773
Position 9197: 0.0014735310660607519
Position 9274: 0.0013829840481973743
Position 8233: 0.0013258468160695373
Position 5804: 0.0012988029571729884
Position 249: 0.0012176135795093626
Position 4285: 0.0011977955655977173
Position 8584: 0.001185773052023792
Position 883: 0.0010630047963945668
Position 4140: 0.0010345825782554607
Position 5518: 0.0009734977392644355
Position 8680: 0.0009366245034009194
Position 5820: 0.0008602168431907759
Position 2162: 0.0008335145359007421
Position 8236: 0.0008310913582614156
Position 2033: 0.0007841537045599351
Position 3969: 0.0007660203996238893
Position 6253: 0.0007259867804445442
Position 7255: 0.0007207504719494238
Position 7407: 0.0007109825784094737
Position 2490: 0.0006891170140353358
Position 5547: 0.0006772002892764048
Position 1840: 0.0006636197627460436
Position 493: 0.0006019156147923016
Position 4753: 0.0005585590079703823
Position 956: 0.0005564860204269176
Position 1934: 0.0005349003262291131
Position 2115: 0.0005118958616268138
Position 442: 0.0004936136955861646
Position 1617: 0.0004568490821765668
Position 5324: 0.0004188169126952332
Position 1123: 0.0004114498903683637
Position 1492: 0.0003970818854027584
Position 2670: 0.00037748047645738534
Position 3294: 0.00036933983894879183
Position 4312: 0.00035621095904600584
Position 1568: 0.00031180392691143187
Position 4543: 0.0002976116300319504
Position 2071: 0.0002879505832692563
Position 633: 0.00026736902730507584
Position 1857: 0.00026189934284862173
Position 1822: 0.00024393284747318037
Position 515: 0.0002333695580172875
Position 1642: 0.0002255795405529624
Position 2353: 0.00020338538443155998
Position 4388: 0.00016408802546341746
Position 5627: 0.00016335950921732441
Position 5022: 0.0001621027606021486
Position 5204: 0.00014090012713698815
Position 2462: 0.00013940175889140538
Position 1799: 0.00012463940893665858
Position 4188: 0.00012341676696844627
Position 4515: 0.00012288419126672574
Position 301: 0.00011041211889421031
Position 4939: 0.00010460700789438322
Position 3232: 0.0001012635750413353
Position 3226: 0.00010108650093911108
Position 1956: 9.830377080589495e-05
Position 3381: 8.989668217013689e-05
Position 781: 8.911294424319323e-05
Position 852: 8.374257714636492e-05
Position 1472: 7.570238071992504e-05
Position 3994: 7.043132335982404e-05
Position 104: 6.683455121522025e-05
Position 4264: 6.485160222556155e-05
Position 3402: 5.682902048197195e-05
Position 675: 5.2187355518000395e-05
Position 3599: 4.947537051937311e-05
Position 3655: 4.828830511586943e-05
Position 2167: 4.697463351696809e-05
Position 2380: 4.5177767230321787e-05
Position 1866: 4.075505451440692e-05
Position 1557: 4.050827596088211e-05
Position 2684: 3.5963809883621485e-05
Position 754: 3.489444296841338e-05
Position 929: 3.442306275354311e-05
Position 3012: 3.357702685376533e-05
Position 2923: 3.314259641627642e-05
Position 348: 3.2970758418285074e-05
Position 346: 3.240210945509002e-05
Position 131: 3.134767692243932e-05
Position 1939: 2.877981792405517e-05
Position 2273: 2.868574069942828e-05
Position 2307: 2.8626483746240005e-05
Position 1474: 2.3531690438531715e-05
Position 2266: 2.3193044137556284e-05
Position 372: 2.14501975675136e-05
Position 607: 1.4286320167790504e-05
Position 1259: 1.3580465071356386e-05
Position 1298: 1.2358541715615115e-05
Position 933: 1.1093441396920007e-05
Position 1826: 8.294045223941862e-06
Position 893: 7.044809527835232e-06
Position 343: 6.723376556141418e-06
Position 353: 4.525508745779907e-06
Position 820: 3.7413756287517417e-06
Position 887: 3.5991525247776605e-06
Position 425: 3.0985673183525682e-06
Position 1842: 2.1765040919393353e-06
Position 262: 1.3786348023316497e-06
Position 267: 1.218492455575326e-06
Position 889: 1.1438412855347564e-06
Position 376: 8.994342609285508e-07
Position 340: 8.273165168689499e-07
Position 1521: 8.250406729276255e-07
Position 701: 8.207128484903829e-07
Position 457: 8.044825399783425e-07
Position 680: 7.899918126269714e-07
Position 961: 5.890212838926756e-07
Position 106: 5.464309069764124e-07
Position 351: 5.445379431029111e-07
Position 810: 5.418699536769927e-07
Position 136: 4.693746221629628e-07
Position 446: 3.6762846705072045e-07
Position 739: 3.393952779052303e-07
Position 992: 3.1900950975932926e-07
Position 451: 2.816006416606575e-07
Position 795: 2.6018527560561883e-07
Position 958: 2.4501794314706976e-07
Position 531: 2.4188458223765075e-07
Position 468: 2.3060735589362975e-07
Position 732: 2.0513546486287676e-07
Position 792: 1.7999131563472762e-07
Position 475: 1.579948030508206e-07
Position 824: 1.431198051564935e-07
Position 646: 7.907502374284129e-08
Position 856: 7.233788660863684e-08
Position 393: 6.363925924993996e-08
Position 826: 6.283034262505457e-08
Position 462: 5.51996486086228e-08
Position 562: 4.11287034213007e-08
Position 386: 3.493468836878887e-08
Position 833: 2.357333767492038e-08
Position 2122: 1.3491042286745324e-08
Position 151: 3.7181291388994785e-09
Position 533: 3.5975209887042194e-09
Position 767: 2.4895967266057742e-09
Position 147: 1.2898593944069316e-09
Position 564: 8.811009400798156e-10
Position 162: 2.778566119277838e-10
Position 190: 1.3398446137159977e-11
Position 168: 6.915060145316234e-12
Position 166: 6.5272078993358115e-12
Position 181: 4.2314353081927434e-12
